host,ra,dec,last_verified_unknown_utc,newly_flagged_in_archive_or_exofop,exofop_has_target_page,exofop_note,exofop_code,arxiv_status,arxiv_links,arxiv_code,ads_status,ads_links,ads_code,vsx_status,vsx_detail,vsx_code,blending_status,n_gaia_neighbors_tier1_21as,n_gaia_neighbors_tier2_63as,blend_code,plausibility_verdict,period_days,epoch_bjd,transit_depth_ppm,transit_duration_hours,planet_radius_earth,semi_major_axis_au,equilibrium_temp_k,insolation_flux_earth,rough_hz_flag,stellar_spectral_type_rough,stellar_mass_was_defaulted_to_solar,radius_plausible,predicted_probability,SDE,FAP,distinct_transit_count,period,duration,T0,st_rad,st_teff,st_mass,confidence_tier,supporting_evidence,doubting_evidence,stellar_mass_status,predicted_probability_dup,SDE_dup,FAP_dup,distinct_transit_count_dup,period_dup,duration_dup,T0_dup,st_rad_dup,st_teff_dup,st_mass_dup,predicted_probability_dup.1,SDE_dup.1,FAP_dup.1,distinct_transit_count_dup.1,period_dup.1,duration_dup.1,T0_dup.1,st_rad_dup.1,st_teff_dup.1,st_mass_dup.1,predicted_probability_dup.2,SDE_dup.2,FAP_dup.2,distinct_transit_count_dup.2,period_dup.2,duration_dup.2,T0_dup.2,st_rad_dup.2,st_teff_dup.2,st_mass_dup.2,predicted_probability_dup.3,SDE_dup.3,FAP_dup.3,distinct_transit_count_dup.3,period_dup.3,duration_dup.3,T0_dup.3,st_rad_dup.3,st_teff_dup.3,st_mass_dup.3,predicted_probability_dup.4,SDE_dup.4,FAP_dup.4,distinct_transit_count_dup.4,period_dup.4,duration_dup.4,T0_dup.4,st_rad_dup.4,st_teff_dup.4,st_mass_dup.4,predicted_probability_dup.5,SDE_dup.5,FAP_dup.5,distinct_transit_count_dup.5,period_dup.5,duration_dup.5,T0_dup.5,st_rad_dup.5,st_teff_dup.5,st_mass_dup.5,predicted_probability_dup.6,SDE_dup.6,FAP_dup.6,distinct_transit_count_dup.6,period_dup.6,duration_dup.6,T0_dup.6,st_rad_dup.6,st_teff_dup.6,st_mass_dup.6,predicted_probability_dup.7,SDE_dup.7,FAP_dup.7,distinct_transit_count_dup.7,period_dup.7,duration_dup.7,T0_dup.7,st_rad_dup.7,st_teff_dup.7,st_mass_dup.7,rv_status,rv_detail,rv_code,planet_radius_earth_p16,planet_radius_earth_p84,semi_major_axis_au_p16,semi_major_axis_au_p84,equilibrium_temp_k_p16,equilibrium_temp_k_p84,uncertainty_fallbacks_used,predicted_probability_dup,SDE_dup,FAP_dup,distinct_transit_count_dup,period_dup,duration_dup,T0_dup,st_rad_dup,st_teff_dup,st_mass_dup,combined_tier
TIC_219332944,338.615136183858,-57.3791369517085,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 21.4"", G=21.40, +12.2 mag vs target",0.0,7.0,HIT,"Physically plausible, low-to-moderate contamination risk",4.728079128153778,1325.470795469953,285.35384959282874,0.7956458231888087,2.2816759166397476,0.06093136824781893,1421.9148258674331,681.1695414178262,False,F,False,True,,,,,,,,,,,Low,physically plausible derived radius (2.3 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,2.0332631472950085,2.5168090805614254,0.05755492081209005,0.06401494247763642,1377.9663528740416,1473.4275949405,duration,0.5322111650373877,6.151414680592534,0.042496999,6.0,4.728079128153778,0.0331519092995337,1325.470795469953,1.23832,6541.0,1.35,moderate
TIC_158536414,19.9432393334898,-50.0152104629347,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 30.4"", G=15.47, +6.3 mag vs target",0.0,2.0,HIT,"Physically plausible, low-to-moderate contamination risk",4.327795798831702,1355.7354924871722,227.72875171084283,0.8863616736731881,3.221250680526043,0.056868894969235244,1828.4816307176463,1862.6158615257323,False,F,False,True,,,,,,,,,,,Low,physically plausible derived radius (3.2 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,2.882446507819915,3.5446128978159765,0.05384448404474384,0.059634534792828,1772.2116255138421,1893.9778139624557,duration,0.5228575786014356,5.896524721813384,0.067386955,6.0,4.327795798831702,0.0369317364030495,1355.7354924871722,1.95698,6464.0,1.31,moderate
TIC_6669806,284.672427175139,-53.2786032901385,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 9.0"", G=19.95, +11.2 mag vs target",2.0,34.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.8809406755374822,1657.0632036197203,335.63383107559906,0.46985877970244644,14.156421825062507,0.017984745324202002,5318.233716006843,133300.12792261483,False,G,True,True,,,,,,,,,,,Low,physically plausible derived radius (14.2 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,12.455424444423125,16.00181270947963,0.017376385808804882,0.018566669564175475,4998.135983239013,5660.84543545274,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.508203129162136,10.022998495546563,8.0032e-05,28.0,0.8809406755374822,0.0195774491542686,1657.0632036197203,7.08421,5557.0,,moderate
TIC_280792839,359.0212392437,-63.0541307937035,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 17.0"", G=20.92, +10.6 mag vs target",1.0,12.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.8047583664419549,2062.7363085975953,266.6169308107591,0.2561045620149504,14.76449816342824,0.029010322679227568,4008.022915107039,43001.308757359395,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (14.8 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,11.56066433088476,17.73521541648855,0.02801756603928558,0.029950800426954017,3766.7548040101997,4265.085327945854,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.5076043498931492,5.889120697681526,0.067947179,12.0,1.8047583664419549,0.0106710234172896,2062.7363085975953,8.28983,4917.0,,moderate
TIC_464650717,287.705860216538,-64.9909288239892,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 2.7"", G=18.41, +10.5 mag vs target",2.0,25.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.566530464404385,2036.8621430769176,740.1311148975686,0.512819595377328,5.920984354249804,0.03240581809015736,2952.8705633067884,12668.889026628609,False,A,False,True,,,,,,,,,,,Low,physically plausible derived radius (5.9 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,5.7101534361892465,6.147963512013179,0.03061679269190532,0.034032268360745,2871.725474563662,3047.8966475656534,duration,0.4340233615554437,7.993780975691646,0.001360544,14.0,1.566530464404385,0.021367483140722,2036.8621430769176,1.99531,7804.0,1.85,moderate
TIC_303616017,271.980206770045,-60.8680282240969,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 11.6"", G=18.27, +7.3 mag vs target",8.0,49.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.5606024862375776,2363.240971182862,1940.7713218615452,2.415012062096813,9.21532470517748,0.031487154613620436,2808.2439590347744,10363.351377609244,False,F,False,True,,,,,,,,,,,Low,physically plausible derived radius (9.2 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,8.76874713488729,9.70647999799176,0.029609110508433692,0.03318386735447311,2715.593671136775,2917.5638936355244,duration,0.4141062434716432,5.815563531823902,0.077070828,16.0,1.5606024862375776,0.1006255025873672,2363.240971182862,1.91776,7462.27,1.71,moderate
TIC_319739812,291.946544224389,-54.0282880318485,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 18.6"", G=19.91, +5.5 mag vs target",1.0,19.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.8850143757118071,1657.1884616270504,3161.8743399142168,2.364826579211801,2.0438155050917217,0.012272330581875298,753.55766146026,53.73123823323785,False,M,False,True,,,,,,,,,,,Low,physically plausible derived radius (2.0 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,1.960631514423906,2.131393516866823,0.01200407945590265,0.012535104702480867,740.2996091948664,768.3858699258328,duration,0.4088932099790263,11.577908492497317,8.0032e-05,28.0,0.8850143757118071,0.0985344408004917,1657.1884616270504,0.333227,2999.0,0.314819,moderate
TIC_321055264,44.1487110001666,-39.7745517664653,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 25.9"", G=20.99, +9.1 mag vs target",0.0,2.0,HIT,"Physically plausible, low-to-moderate contamination risk",3.0476073009164963,4181.847521993018,1091.9283787668155,0.673923228070332,22.40391987069664,0.04113825385653824,2934.9193861763365,12363.618562124842,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (22.4 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,19.136229136078622,25.777872038257428,0.039744383420613864,0.042468701352570956,2758.2663211544727,3124.0330086668673,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.3750135746935198,7.265660131509264,0.006002401,7.0,3.0476073009164963,0.0280801345029305,4181.847521993018,6.21581,4951.5,,moderate
TIC_32306785,24.7597517324952,-35.4168898555531,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 43.6"", G=20.55, +9.8 mag vs target",0.0,1.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.9294425871386311,3937.362369895621,344.60880367404025,0.5090614511680391,3.7005308690180216,0.0330185243810348,2299.4003794176497,4658.212376716982,False,F,False,True,,,,,,,,,,,Low,physically plausible derived radius (3.7 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,3.270147833726081,4.108714896681212,0.031243395743540365,0.03464522734364792,2225.219817536665,2385.3996313715497,duration,0.3717656817855752,5.8907236322637155,0.067947179,21.0,1.9294425871386311,0.0212108937986683,3937.362369895621,1.82756,6409.5,1.29,moderate
TIC_31752971,265.904289439699,-46.6386578286717,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 4.6"", G=18.90, +10.2 mag vs target",28.0,49.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.4667480818983274,3098.4936297575596,225.7228332579464,0.5204967037667184,2.860482472005998,0.03260791444655472,3040.4621682268844,14240.30548788214,False,A,False,True,,,,,,,,,,,Low,physically plausible derived radius (2.9 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,2.629167508821831,3.08544749181822,0.03095843581715438,0.03412213392861904,2959.858671579292,3133.3394784986103,duration,0.370097392415719,7.811190446880121,0.002240896,15.0,1.4667480818983274,0.0216873626569466,3098.4936297575596,1.74551,8618.0,2.15,moderate
TIC_234518259,14.5926253223827,-60.6962388741756,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 36.2"", G=13.24, +7.0 mag vs target",0.0,4.0,HIT,"Physically plausible, low-to-moderate contamination risk",5.213173867126399,1326.9851324435306,81.47207662034805,0.723040429859616,4.218726606679013,0.07617770792439613,3139.880927122448,16196.217683074428,False,A,False,True,,,,,,,,,,,Low,physically plausible derived radius (4.2 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,3.8078434280626614,4.601293751622635,0.07248184399719602,0.07962413769522138,3060.2636947625897,3231.2653645353603,duration,0.3700036633222356,6.404152733504324,0.026010404,6.0,5.213173867126399,0.030126684577484,1326.9851324435306,4.28497,8682.0,2.17,moderate
TIC_315652389,279.707979567251,-39.2686818878573,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 6.0"", G=19.83, +9.8 mag vs target",15.0,49.0,HIT,"Physically plausible, low-to-moderate contamination risk",8.754474020098153,4187.064254544053,656.9601784608415,0.9366310289581752,3.9651039786653044,0.09387444587530237,1264.211227559624,425.6370869812937,False,F,False,True,,,,,,,,,,,Low,physically plausible derived radius (4.0 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,3.545084991044148,4.364900522634451,0.08838941835715879,0.09882710706714055,1223.5406746726999,1311.5895816251198,duration,0.3696776119976969,7.2305091940703825,0.006402561,3.0,8.754474020098153,0.0390262928732573,4187.064254544053,1.41826,6745.0,1.44,moderate
TIC_101932572,13.2943541706492,-44.5707943577263,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 23.6"", G=19.51, +10.2 mag vs target",0.0,4.0,HIT,"Physically plausible, low-to-moderate contamination risk",3.2523636217410408,1354.7435713777088,183.5399704616103,0.9517157298597552,2.123111071309025,0.04748070618142085,1736.8912706928172,1516.531446379518,False,F,False,True,,,,,,,,,,,Low,physically plausible derived radius (2.1 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,1.8711576726295447,2.360391264846087,0.04473099292460254,0.049981964016580414,1682.0122425851255,1801.1524980095644,duration,0.3401995540988082,5.718365897467846,0.08907563,8.0,3.2523636217410408,0.0396548220774898,1354.7435713777088,1.43674,6548.0,1.35,moderate
TIC_370134610,307.119228440082,-58.6158008770759,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 3.0"", G=19.12, +7.3 mag vs target",2.0,13.0,HIT,"Physically plausible, low-to-moderate contamination risk",7.251542829522297,1663.468103936114,3969.1973332135476,0.9943095788576759,12.840392505172957,0.07307551073361566,1365.2332855579832,578.8797572235692,False,G,False,True,,,,,,,,,,,Low,physically plausible derived radius (12.8 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,11.502941546873986,14.165539533337352,0.06971109334700276,0.07620580444734465,1319.3907926903228,1418.1735605233239,duration,0.3083373817899896,7.356707230385512,0.005122049,3.0,7.251542829522297,0.0414295657857365,1663.468103936114,1.86852,5599.0,0.99,moderate
TIC_219920019,283.010245948752,-44.6852810584787,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 9.8"", G=18.94, +10.7 mag vs target",5.0,49.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.1775151262956771,1657.5570786081971,123.97126100238687,0.5649577460161823,4.228521510990483,0.026348449836861798,4195.597726265361,51634.05769977811,False,A,False,True,,,,,,,,,,,Low,physically plausible derived radius (4.2 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,3.809978056980947,4.630397574770207,0.024912777184068,0.02767416465808841,4073.1063510142135,4339.076248323382,duration,0.2722892651953502,6.568576699648957,0.020088035,21.0,1.1775151262956771,0.0235399060840076,1657.5570786081971,3.48176,7569.0,1.76,moderate
TIC_166766868,38.0858696158848,-48.0684883466613,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 2.8"", G=17.27, +7.0 mag vs target",2.0,4.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.7519405942968282,2089.078598763028,309.98196842779714,0.4632151849149096,6.3762729030160985,0.028441517693966228,2616.590821758192,7810.955164596921,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (6.4 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,5.381218538761889,7.384262464432247,0.0274811650963873,0.029362955130796266,2459.1461091709825,2785.287464059416,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.2351277456103932,5.719713914258662,0.088835534,12.0,1.7519405942968282,0.0193006327047879,2089.078598763028,3.32024,5022.2,,moderate
TIC_100566535,309.493513229893,-48.5457212625894,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 19.2"", G=20.66, +12.5 mag vs target",1.0,14.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.1826868252378884,2036.5135798253095,606.3603692971764,2.2490083733723134,5.430868852138965,0.02930376593921349,3786.4196768506813,34251.20725026585,False,A,False,True,,,,,,,,,,,Low,physically plausible derived radius (5.4 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,5.198165438692135,5.68684983251908,0.027931341425281888,0.03057660929181625,3676.731269000935,3911.6036573854976,duration,0.2126028652580585,9.371367335966386,8.0032e-05,20.0,1.1826868252378884,0.0937086822238464,2036.5135798253095,2.02197,9453.0,2.4,moderate
TIC_76758733,270.710549243516,-54.5870339272254,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 9.5"", G=20.00, +9.5 mag vs target",9.0,49.0,HIT,"Physically plausible, low-to-moderate contamination risk",7.227800774722354,1660.5311461861158,2269.591735010179,1.919942405407915,9.88190132399218,0.07217182877815968,1358.1673304567407,566.9881847888586,False,G,False,True,,,,,,,,,,,Low,physically plausible derived radius (9.9 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,9.124621453945279,10.664323986738431,0.06886659951517482,0.07525022550739453,1314.9490832701454,1408.0800134753504,duration,0.2098679052162078,5.6811294803268675,0.095238095,3.0,7.227800774722354,0.0799976002253298,1660.5311461861158,1.90168,5487.0,0.96,moderate
