host,in_skew,in_kurt,out_skew,out_kurt,skew_diff,kurt_diff,n_in,n_out,wavelet_e1,wavelet_e2,wavelet_e3,status
TIC_316402246,,,,,,,,,,,,too few in/out points
TIC_316254876,-0.18697859568868314,-0.8991983924892595,-0.22371788188750089,0.7366414406984512,0.03673928619881775,-1.6358398331877106,48.0,819.0,0.510978819885676,0.2816191728680594,0.20740157750604707,ok
TIC_304021498,0.058087928298523064,0.13020782724573987,0.03392843365888179,0.22405987785975645,0.024159494639641274,-0.09385205061401658,1032.0,89209.0,0.871723367747942,0.10638663551282088,0.021888788407157755,ok
TIC_314724818,0.2257203720966892,-0.13852992621401006,0.06254086320633191,0.10354808521983871,0.16317950889035726,-0.24207801143384877,286.0,17628.0,0.3236421968261362,0.5436400915037937,0.13271763709681564,ok
TIC_314338017,0.15702089012909215,-0.2718311653081984,0.12188150514006314,0.13166961931972931,0.03513938498902901,-0.4035007846279277,251.0,11010.0,0.5576041448530519,0.2717683237691301,0.1706247891284554,ok
TIC_313891529,,,,,,,,,,,,too few in/out points
TIC_31656385,-0.4194939782569264,-0.07843835214984152,0.026823874788294604,-0.0036737339234917954,-0.44631785304522104,-0.07476461822634972,182.0,13214.0,0.5591319863062619,0.3129292594485792,0.12793865331347742,ok
TIC_317397615,-0.14444407825343322,-0.31099093429664126,0.06782270490271415,0.05651827684401578,-0.2122667831561474,-0.36750921114065704,73.0,15248.0,0.4280094509144743,0.37686858288383973,0.19512126882502367,ok
TIC_316916655,0.4590526309168848,-0.3341889763318244,0.10798975125997408,0.18956148943976148,0.35106287965691074,-0.5237504657715859,366.0,16216.0,0.18996511700133092,0.5568979172684647,0.2531368295610569,ok
TIC_315755496,0.22921249478286795,0.0648350446757675,0.0318420406023331,0.07982285267620348,0.19737045418053484,-0.014987808000435976,327.0,18631.0,0.5111408976527034,0.40573177895442275,0.08312696090944138,ok
TIC_317507345,-1.2879946495621615,3.722723072024702,0.14971726528956544,0.3587074823311167,-1.437711914851727,3.3640155896935853,207.0,14124.0,0.16188304854674035,0.2592021928660645,0.5789145999128308,ok
TIC_317951248,-0.06385053049921179,-0.42535845688212603,0.09124945877953738,0.14506821211312104,-0.15509998927874918,-0.5704266689952471,450.0,16037.0,0.16602792488513704,0.6151994605585783,0.2187724794177868,ok
TIC_31858844,0.1979585110858628,0.5354054835223083,-0.09367958592689504,0.6435864600000749,0.29163809701275784,-0.10818097647776659,184.0,15965.0,0.09380071395651546,0.8217158938996705,0.08448339214211871,ok
TIC_31697707,0.2790944544190919,0.257300674301713,0.007421210950745611,0.2065359254218837,0.2716732434683463,0.05076474887982929,646.0,13007.0,0.23242142450917988,0.31776959475487293,0.4498089440639435,ok
TIC_318209162,-0.7169134491070236,0.5744383042173862,-0.028130214480996597,0.2342770746247691,-0.688783234626027,0.3401612295926171,146.0,18041.0,0.6176679409964424,0.36108674369768956,0.021245210840550213,ok
TIC_318746829,-0.04124520989595299,0.14993204212722455,-0.09135801866171384,0.5222651387209516,0.050112808765760845,-0.37233309659372704,312.0,9893.0,0.14964394370318163,0.5304400925853477,0.31991590282788696,ok
TIC_320506985,-0.038941034045162935,-1.0068506777413782,-0.0512502684709714,0.028186160292613227,0.012309234425808467,-1.0350368380339914,55.0,684.0,0.5694242644379698,0.2721880873742918,0.15838736425661182,ok
TIC_309787037,0.005297890075340247,0.2409480470114147,0.06674081243359052,0.22088257104423592,-0.061442922358250274,0.02006547596717878,1408.0,75966.0,0.8010055190177253,0.14363193797081125,0.055359344257462924,ok
TIC_310483807,0.06433762578244778,0.41012651823899926,0.1897360369531481,0.5526381356650454,-0.12539841117070033,-0.14251161742604612,1151.0,77004.0,0.5111678444950412,0.361896512150654,0.12693090679380384,ok
TIC_319735319,0.14396443912913526,-0.48873933842500294,-0.031239357267920223,0.07584803708131327,0.17520379639705547,-0.5645873755063162,238.0,13616.0,0.31956420244068945,0.38570512547181,0.2947306529348483,ok
TIC_316937670,0.06482591674329656,-0.09435128323476105,0.027646650569164325,0.04588034603140834,0.03717926617413224,-0.1402316292661694,756.0,15878.0,0.45701353980113835,0.33671520880720857,0.20627119817971937,ok
TIC_319968129,-0.17125818216295643,0.0902090944075602,0.02496722414018818,-0.00517611220073011,-0.1962254063031446,0.09538520660829031,156.0,14431.0,0.547441020742259,0.4048237022712809,0.047735040052635264,ok
TIC_320536216,0.09677264695282545,-0.3600420822935959,-0.08171295165408578,0.20641405564939896,0.1784855986069112,-0.5664561379429949,390.0,15676.0,0.14338793584285417,0.3767443778160967,0.47986763438455077,ok
TIC_308425348,0.022339892479571258,-0.1418864959212187,-0.008338192390206299,0.010880840952080195,0.030678084869777557,-0.1527673368732989,2993.0,100238.0,0.3866893907803223,0.4149561303618521,0.19835444749850625,ok
TIC_322862882,-0.14836765627564286,-0.38100735270331443,-0.019515992230497436,0.060523281474007984,-0.12885166404514542,-0.4415306341773224,277.0,10149.0,0.15875287841193902,0.2873095276184739,0.5539375930133601,ok
TIC_319068154,0.18438926008519618,-1.2610857121731178,-0.01171408684611779,0.14130135098826413,0.19610334693131398,-1.402387063161382,55.0,12701.0,0.3587603258639253,0.270561121047503,0.37067839159139193,ok
TIC_322202434,-0.12344153488595527,0.04552115303328197,0.14581555632030932,0.10181555727967462,-0.2692570912062646,-0.05629440424639265,390.0,12508.0,0.36771921483333975,0.3726805630764922,0.25959965128032536,ok
TIC_323658120,-0.03131693240791893,-0.8277670911827193,-0.026310883212142238,0.45026426972673184,-0.0050060491957766955,-1.2780313609094511,28.0,13320.0,0.057912434013078634,0.08470037112480928,0.8573871858936142,ok
TIC_321436679,0.03591796205867544,-0.227942019753133,0.01161261235251652,-0.022542558225719045,0.024305349706158916,-0.20539946152741395,528.0,14810.0,0.14426604206383511,0.1952620237605635,0.660471923325101,ok
TIC_324395151,0.19042453212482066,0.0516593173096056,0.040605363577963495,0.018131579257138597,0.14981916854685717,0.033527738052467004,682.0,15274.0,0.10268012315546841,0.09228085502934015,0.8050389815152434,ok
TIC_326114850,0.37344816063962694,-0.034118536575491465,-0.07403629815971562,-0.0860635210636409,0.44748445879934257,0.05194498448814944,51.0,753.0,0.49948657917120287,0.17405142619820713,0.32646156685630123,ok
TIC_326347927,0.19157183546629605,-0.3614029380711874,0.0044317084768392065,0.11139745333749529,0.18714012698945684,-0.4728003914086827,43.0,12834.0,0.4930101022741166,0.3401195501464827,0.1668702797636305,ok
TIC_325172035,0.359010487410848,-0.22139652841319446,0.05291250188853176,0.06706204241339275,0.30609798552231626,-0.2884585708265872,543.0,15640.0,0.09792351090757359,0.41586443539221085,0.4862119833107974,ok
TIC_325680697,0.35622908470165243,-0.567929088234175,-0.03887827787778604,1.0360259120757531,0.39510736257943846,-1.603955000309928,129.0,14185.0,0.1175375124275866,0.07274960475566031,0.8097128303196668,ok
TIC_32283946,-0.03225204415821086,-0.446009506101682,-0.03751349523924491,0.27739863346421156,0.005261451081034048,-0.7234081395658936,131.0,15938.0,0.501737422013197,0.3962101831387773,0.10205229389043868,ok
TIC_326919774,0.014704065475736718,0.18771563976747974,0.25102746571938,0.6464910282143408,-0.2363234002436433,-0.45877538844686105,130.0,12671.0,0.5654423423867051,0.29438320084956954,0.14017080714775518,ok
TIC_320525204,0.19564196297294556,-1.0387380812744524,0.13463159829277588,0.2869890151098735,0.06101036468016968,-1.325727096384326,36.0,19373.0,0.795046845996296,0.18146282142732342,0.023488203700125908,ok
TIC_327577308,-0.32121197262689116,0.4143226710132497,0.15957433239454813,0.024199914844648784,-0.48078630502143926,0.3901227561686009,44.0,716.0,0.45158230193432103,0.38244975296060785,0.16596770009682332,ok
TIC_327017634,0.10491160678722444,1.1865628049403094,0.24382095195345052,0.7172340608253838,-0.13890934516622608,0.46932874411492564,192.0,11131.0,0.45528707060235485,0.4631506492063259,0.0815618355472679,ok
TIC_328167090,0.41255310481481633,-0.12084091054841606,-0.43682867892074373,0.42932407019912633,0.8493817837355601,-0.5501649807475424,66.0,713.0,0.2724563184989627,0.30934875769471953,0.418194719655896,ok
TIC_329145325,-0.30206583803693005,-0.8338779991778797,-0.5859140171508261,0.6998642473917616,0.2838481791138961,-1.5337422465696413,78.0,779.0,0.24421043823167282,0.21881201772477946,0.5369775260224654,ok
TIC_327210623,-0.1321519603729987,0.05684174525721897,-0.019650605666582697,-0.03898948187172557,-0.112501354706416,0.09583122712894454,569.0,14776.0,0.22284101726102587,0.380334275915327,0.3968247033399137,ok
TIC_326470400,0.4467262154552953,0.6303632743723457,0.13933120639572774,0.3328552984517672,0.3073950090595675,0.29750797592057854,419.0,10443.0,0.6501725686079414,0.24558378202712397,0.1042433186559961,ok
TIC_32830028,-0.049952603010599395,0.03658287027513296,0.020576948133161604,0.12077431002982442,-0.070529551143761,-0.08419143975469146,1620.0,9808.0,0.11715494721757536,0.2313510681569434,0.6514939836544528,ok
TIC_329277372,-0.07909927309131588,-0.02588904728100161,0.46219845042115804,0.7965300824010906,-0.541297723512474,-0.8224191296820922,288.0,13781.0,0.0961957359582777,0.4715141057250379,0.432290157317324,ok
TIC_326732851,-0.0042775903304154515,-0.06620472312615489,-0.028748506138365926,-0.01043926393544714,0.024470915807950473,-0.055765459190707745,569.0,11170.0,0.5135076861877954,0.24289883408487245,0.2435932040842053,ok
TIC_329709756,-0.03363127386208482,-0.201430517599257,-0.007968375905576405,0.029882775189537636,-0.025662897956508418,-0.23131329278879464,152.0,19013.0,0.9071478951696813,0.07327098342699381,0.019581121067698857,ok
TIC_327011842,0.03364695241138621,0.08063559706817092,0.046070088148937594,0.09968857757747962,-0.012423135737551383,-0.019052980509308703,1092.0,15946.0,0.5251163887211375,0.22527633944997483,0.24960554778912392,ok
TIC_327663613,0.25962222920657324,0.15693694007073855,0.15950109737225818,0.35417085319837893,0.10012113183431506,-0.19723391312764038,611.0,16661.0,0.38343600657942034,0.24056954652903073,0.37599038112629407,ok
TIC_329864959,-0.14643434146709802,-0.19158883691717143,-0.4613275439998252,0.9544487251406788,0.3148932025327271,-1.1460375620578502,1214.0,9407.0,0.11382225273213745,0.19564578083914821,0.690531733882527,ok
TIC_330332501,0.08786144854346357,-0.30725716374878553,0.022966162844705533,-0.01368565637922492,0.06489528569875805,-0.2935715073695606,356.0,17814.0,0.580321205128193,0.17763124279950543,0.242047022164641,ok
TIC_33091633,0.8135030453500116,0.04205388484785644,0.07294356428592341,0.21928728298247213,0.7405594810640882,-0.1772333981346157,192.0,16484.0,0.31875808867866995,0.653678563806416,0.02756332998395115,ok
TIC_330468175,-0.12690935405058035,0.25337782929353025,0.004864224406030672,-0.006622660633894828,-0.13177357845661103,0.2600004899274251,921.0,16120.0,0.26991832162514995,0.19582975236709607,0.5342514640383603,ok
TIC_332154944,0.22528892851829005,-0.9545114052029984,0.14162172916595997,-0.2686753841713365,0.08366719935233008,-0.6858360210316619,80.0,740.0,0.36300419767662234,0.3228593145199147,0.3141363603159544,ok
TIC_33153766,0.3320278723531094,0.7583768502528212,0.15157574156578613,0.29567765783626854,0.18045213078732325,0.46269919241655266,1265.0,12603.0,0.27789456440515187,0.26920351780183877,0.45290028869063875,ok
TIC_328750515,-0.1021117754258887,-0.16097100795207275,0.025276745901194164,-0.06159962535244068,-0.12738852132708287,-0.09937138259963207,1128.0,16285.0,0.2980397603944138,0.1589382283811341,0.5430219724836104,ok
TIC_332660287,-0.06692529736193813,-1.2284426272737796,-0.19358679944164187,-0.01353253148698208,0.12666150207970372,-1.2149100957867975,36.0,1017.0,0.38172989797504553,0.07250919967350143,0.545760883809746,ok
TIC_333821572,0.19278062597590628,0.05162280580236045,0.06580210327268673,0.18259766923488696,0.12697852270321955,-0.1309748634325265,438.0,15593.0,0.1959942571050952,0.4839910716704319,0.32001453714251504,ok
TIC_335489455,-0.28923473110137254,-0.06873542333392102,-0.0019266694878762834,0.011751607814283638,-0.28730806161349626,-0.08048703114820466,241.0,11949.0,0.4741887376038395,0.2707733916753037,0.25503784849365674,ok
TIC_335996558,0.15103492548585296,-0.24271078915383004,0.061636070910259175,-0.08668740128934305,0.08939885457559378,-0.156023387864487,43.0,887.0,0.508960754475367,0.22357654305938224,0.2674623581273278,ok
TIC_334911765,0.11981041471165002,0.11297394365669167,0.08524247691664184,0.17066228800643168,0.03456793779500818,-0.05768834434974002,1670.0,13379.0,0.3599129476351486,0.19628437661226866,0.44380244185102213,ok
TIC_334597566,-0.08235508313238042,0.44028250757291776,0.020778419574649452,-0.025081397494542745,-0.10313350270702987,0.4653639050674605,222.0,17325.0,0.663259340366916,0.2217934961231949,0.11494713508220566,ok
TIC_332630868,-0.5187247112778132,-0.6666689611592314,-0.03211157359459392,0.23339640478396184,-0.48661313768321923,-0.9000653659431932,51.0,19555.0,0.5853909910041104,0.3274506336882688,0.0871583581369458,ok
TIC_318608749,-0.1039856019779631,0.09982377218222593,0.006383730818205366,0.002191192277126941,-0.11036933279616847,0.09763257990509899,2391.0,87739.0,0.48290227122980206,0.3894031095694164,0.12769387276486951,ok
TIC_337129672,0.27905050910883966,-0.45498076746018556,-0.0437975108768176,0.25029315328402957,0.32284801998565726,-0.7052739207442151,75.0,12187.0,0.38801068215390455,0.5086288641301241,0.10336014464520549,ok
TIC_337274055,0.2785765350576171,0.42193909514602135,0.02780289632890669,0.025622993323458854,0.2507736387287104,0.3963161018225625,210.0,13878.0,0.479325617880533,0.4341824581695816,0.08649191626843947,ok
TIC_336267424,0.3908750312389992,-0.11774458266959309,0.01843704339692079,0.09871741998630945,0.3724379878420784,-0.21646200265590254,801.0,15829.0,0.07027114133184399,0.21429715005743213,0.7154317064903324,ok
TIC_336456596,-0.16642795656964862,0.8128159912689492,0.08963448395942582,0.2726257335960591,-0.25606244052907445,0.5401902576728901,52.0,854.0,0.4912742288290576,0.3422003777803476,0.1665252112277101,ok
TIC_349786918,0.11746964994500336,0.5458752590495357,0.10001882903883513,0.2358272135442303,0.01745082090616823,0.3100480455053054,150.0,13941.0,0.5124338305900374,0.23398413536882273,0.25358161582437444,ok
TIC_347098457,0.17637584514679855,0.5913861844945769,0.1145537960893709,0.2967552978468855,0.06182204905742765,0.29463088664769144,489.0,15405.0,0.23266589781900532,0.5571478484953944,0.21018612467472686,ok
TIC_344600402,0.5248612390395158,0.12269336463664349,0.008861646591802457,0.011474966209031656,0.5159995924477133,0.11121839842761183,70.0,725.0,0.3386146171502744,0.1850780932901686,0.47630711383540414,ok
TIC_341419787,0.24498747308982355,-0.10747041603351715,0.04924412028726202,0.059894726169185564,0.19574335280256153,-0.1673651422027027,220.0,16272.0,0.49945578616731023,0.4472185349069139,0.053325496169431615,ok
TIC_33878688,0.0456751601843114,-0.17945140922381997,0.024338864013461945,0.012346395710993274,0.021336296170849454,-0.19179780493481324,398.0,17070.0,0.5081740395897508,0.2609334337829351,0.23089218662131575,ok
TIC_350743714,,,,,,,,,,,,too few in/out points
TIC_345724317,0.0313398709125553,-0.3927919762674321,0.25775275691584726,-0.1943754346719757,-0.22641288600329196,-0.1984165415954564,91.0,862.0,0.253441040490838,0.37852901711788667,0.3680297015659537,ok
TIC_341805908,0.00987161814245065,-0.2335657106439828,0.02090171156714638,0.1061066042389247,-0.011030093424695728,-0.3396723148829075,766.0,17211.0,0.20817292590349384,0.2845548373954474,0.5072720553949519,ok
TIC_343442463,-0.125884730882902,0.4459677603187493,0.08691886473067313,0.18611188391630318,-0.21280359561357515,0.2598558764024461,339.0,11859.0,0.2558767221452458,0.20777316600535678,0.5363495161236076,ok
TIC_339733013,-0.03215472998345223,-0.08059140215328053,0.11740293888527589,0.125507986629938,-0.14955766886872812,-0.20609938878321854,205.0,13846.0,0.5288399223918732,0.2758229747853119,0.19533642514972707,ok
TIC_353586703,0.20105315882326427,-0.29375336271065366,0.034548859771543344,-0.0033831831107429267,0.16650429905172093,-0.29037017959991074,148.0,12015.0,0.4899593867324953,0.42438988927538146,0.08565071057765132,ok
TIC_349790953,0.5776052134088375,3.0216493403218934,0.1031608950741687,2.9208033350712084,0.4744443183346688,0.10084600525068499,825.0,15702.0,0.08876154939117978,0.18323611995272024,0.7280023143021711,ok
TIC_347442932,0.04859676266490078,-0.15001633933835645,0.0029154370406483197,0.17935229974138656,0.045681325624252464,-0.329368639079743,1090.0,12869.0,0.17282844430625785,0.204859520504006,0.6223120313721199,ok
TIC_34466256,0.7408854288495774,0.45956858033503156,-0.41386487963288243,0.9761471982789405,1.15475030848246,-0.5165786179439089,39.0,855.0,0.19641426207218568,0.2819614166364771,0.5216242899480846,ok
TIC_339250695,0.016736622816158193,0.08760493328379093,-0.01910682921100079,0.04080499307358787,0.03584345202715898,0.04679994021020306,515.0,14665.0,0.16883797397562936,0.2401559820336625,0.5910060349045251,ok
TIC_341444900,-0.07592389973779805,-0.12002048604608895,0.0597397075287248,0.21693016197894632,-0.13566360726652285,-0.33695064802503527,202.0,18412.0,0.5863823967194132,0.2711032701503868,0.14251035315946126,ok
TIC_350995812,0.25063596959920353,-0.37271807932204126,0.14698109247018235,0.9722345071804819,0.10365487712902119,-1.3449525865025231,241.0,18883.0,0.49541459742242316,0.3573004830861972,0.14728490040804687,ok
TIC_335483600,0.02673500501401558,-0.008922088918527304,0.055847760710129826,0.1799024965668048,-0.029112755696114247,-0.1888245854853321,983.0,101280.0,0.9141452464916142,0.07638478078532647,0.009469270950849547,ok
TIC_348755723,0.3343086283836974,-0.3268645357130211,0.03519108420355609,0.06644242905561182,0.2991175441801413,-0.3933069647686329,131.0,12572.0,0.4361097957227685,0.4161099181201599,0.14778028355866987,ok
TIC_331034236,0.15580708906567703,0.7912542453510465,0.08198824047483816,0.4320587824124562,0.07381884859083887,0.3591954629385903,441.0,112600.0,0.7260966054592805,0.24340995678844543,0.030480697342281066,ok
TIC_345996087,0.005967379356605869,-0.004947619691160199,0.016122627837442546,-0.0031271559924075376,-0.010155248480836678,-0.0018204636987526612,185.0,15210.0,0.5119400706806495,0.17893913615713583,0.30912063762398406,ok
TIC_343708863,,,,,,,,,,,,too few in/out points
TIC_33690636,0.13983565856349925,-0.3198138015536087,0.08323464934766539,0.13689634257063776,0.05660100921583386,-0.4567101441242465,247.0,16783.0,0.5042045989929093,0.44999753046873053,0.04579783175204886,ok
TIC_340700241,-0.20563154046426285,-0.08476156087727915,-0.0048896031432636156,-0.002697792974465596,-0.20074193732099924,-0.08206376790281356,163.0,15042.0,0.8304862130679455,0.1326656213630634,0.036848158700486563,ok
TIC_350044062,0.14614397873026874,-0.5032361929601796,0.02512611290205029,0.051700680133134114,0.12101786582821845,-0.5549368730933137,117.0,14503.0,0.6988344156690087,0.25824052329508035,0.04292504351316894,ok
TIC_348054109,-0.03162536587147562,0.12559233055969177,0.15814888222972773,0.8758054595391149,-0.18977424810120336,-0.7502131289794232,297.0,16022.0,0.554053318145285,0.286889580701127,0.15905707608175865,ok
TIC_34505005,0.3028231801425163,0.20566395170004936,0.02087031109104864,0.053858867966262824,0.28195286905146766,0.15180508373378654,356.0,15876.0,0.36020706737161096,0.6185784307603931,0.02121449968991662,ok
TIC_339538183,-0.05471257107290777,-0.9110103218758843,-0.38801660228580104,1.9925060345164356,0.33330403121289326,-2.90351635639232,73.0,9610.0,0.4965552141800987,0.34624879256569663,0.1571959039956641,ok
TIC_341544930,0.9449101585993391,0.6939889328179576,0.056993166008716796,0.10066775342464229,0.8879169925906223,0.5933211793933153,64.0,17921.0,0.7011105167429691,0.28306401784994567,0.015825363862090554,ok
TIC_352924930,-0.15440108565552155,0.47911335642172315,-0.0054287401708086125,0.12799994103271528,-0.14897234548471294,0.35111341538900787,123.0,13520.0,0.5842978155686931,0.14112533726458207,0.27457639777736015,ok
TIC_348844154,-0.18901544940891413,-0.0965704742561262,0.06589274670059356,0.08782625160310786,-0.25490819610950766,-0.18439672585923406,170.0,11186.0,0.5934402343160485,0.29530021726346517,0.11125937900981642,ok
TIC_331484419,-0.004062167685007198,-0.08102200577285457,0.03812571418560081,0.14178975083519063,-0.042187881870608006,-0.2228117566080452,2228.0,99996.0,0.6618720957856459,0.2316754147888549,0.10644518009719897,ok
TIC_346418409,0.08688125737550785,0.13439366854626256,0.014621505896296724,0.025715875744908967,0.07225975147921113,0.10867779280135359,394.0,12372.0,0.15796062602416264,0.533149400864126,0.30888991411836086,ok
TIC_344085117,-0.10362053142787792,-0.21532757452727713,0.04751761396713987,0.011214728618141212,-0.1511381453950178,-0.22654230314541834,347.0,14443.0,0.35942080957407324,0.41838539051952256,0.22219371596624898,ok
TIC_341186896,-0.05233892261345071,-0.20091434304972022,0.04330309174492495,0.06999648454881857,-0.09564201435837566,-0.2709108275985388,619.0,8728.0,0.3061000121799063,0.21133121902122462,0.48256835665901615,ok
TIC_350332997,-0.013004801204252571,-0.6487003117566621,0.0440412373098738,0.1171648817666644,-0.05704603851412637,-0.7658651935233265,86.0,11441.0,0.6465361251162413,0.26820121234624344,0.0852626102484137,ok
TIC_348135793,0.27480056051297086,-0.34850055620160303,0.05409304508071173,-0.030335511122058012,0.22070751543225914,-0.318165045079545,98.0,676.0,0.29486498012827717,0.256725398626567,0.44840937834455047,ok
TIC_345333936,0.3234623732029881,-0.014349086685299994,0.02253477592344365,0.06426565968858,0.30092759727954443,-0.07861474637388,362.0,11783.0,0.1505768049046791,0.20648322074427342,0.6429399682035183,ok
TIC_339591840,-0.15592177435487772,0.32499025940579074,-0.009567049188270076,0.29927661003244976,-0.14635472516660764,0.025713649373340974,89.0,15024.0,0.5475193749160946,0.3338117818490617,0.11866883746314646,ok
TIC_341729521,0.347879486938004,-0.5519538290888781,-0.05353482758069203,0.5650072019112864,0.401414314518696,-1.1169610310001645,53.0,16321.0,0.07025986867825097,0.727798864445478,0.20194118632585134,ok
TIC_35315453,-0.06791805362777321,0.10317065667654068,0.044590236077815565,0.12795449528034286,-0.11250828970558878,-0.024783838603802177,96.0,15171.0,0.2735866279503612,0.5967303212336429,0.12968292828872655,ok
TIC_349373192,0.20113073634222106,-0.877692446437722,0.08046115646210784,0.23715880053758331,0.12066957988011322,-1.1148512469753054,59.0,11523.0,0.4905335930697267,0.40579569692474415,0.1036698378515987,ok
TIC_347011522,0.04781095378825893,0.25092188411729666,-0.0009524628891991063,0.04998736332907194,0.04876341667745803,0.2009345207882247,348.0,16939.0,0.49916229047297356,0.29342015324792137,0.20741745291337502,ok
TIC_344416349,0.08559020978354157,-1.1163907828191435,-0.019079617201233075,0.14484161186640643,0.10466982698477464,-1.26123239468555,53.0,3351.0,0.45087189097596864,0.32279773119651145,0.22633034449482367,ok
TIC_341297143,-0.685026962331039,-0.152615851677822,0.005115400068836522,0.07407268637159392,-0.6901423623998755,-0.2266885380494159,201.0,12898.0,0.13648204159805935,0.5485659325859287,0.3149520002232317,ok
TIC_350445771,0.32044542099237766,0.09712177327985705,0.042376535948057556,0.35958669264783527,0.2780688850443201,-0.2624649193679782,148.0,16712.0,0.3233461178506411,0.47013146961257707,0.20652235259098634,ok
TIC_348673213,0.010079402939854161,-0.08102030752189515,0.028871525212319917,-0.0220147305095586,-0.018792122272465756,-0.05900557701233655,1240.0,11054.0,0.44406517925973465,0.2908666097302429,0.2650681923217121,ok
TIC_34551972,1.0777863736682514,1.160175356603597,0.09725085523560724,0.12937347048871306,0.9805355184326441,1.030801886114884,92.0,13442.0,0.1908447906739216,0.4521201621813248,0.357035034531397,ok
TIC_339636032,0.14811967688354158,0.1969014332242196,0.1709271238289884,0.38634177785626767,-0.022807446945446813,-0.18944034463204806,193.0,13994.0,0.5592922355187585,0.30454394947473773,0.13616112011038556,ok
TIC_354400186,,,,,,,,,,,,too few in/out points
TIC_354285962,-0.03205801534966076,-0.840155030491728,0.023746243424860057,-0.006597387009538824,-0.05580425877452082,-0.8335576434821892,66.0,12676.0,0.5507187180710056,0.30615222019965743,0.14312903577433161,ok
TIC_354600221,-0.07901361369315855,0.3400273632177111,-0.1390178160049098,-0.0001422438328284592,0.060004202311751256,0.34016960705053956,58.0,685.0,0.4315175878206466,0.2901454365276411,0.2783365175624393,ok
TIC_354006740,0.43899015512259304,-0.37383065227761314,0.12292754055975375,0.20780934357726455,0.3160626145628393,-0.5816399958548777,748.0,7799.0,0.09586767765938495,0.2544500344821248,0.6496804528255513,ok
TIC_354594208,0.11079885944196188,0.08145766429514989,0.20894559848376243,0.3681997692232324,-0.09814673904180055,-0.2867421049280825,408.0,11813.0,0.4802037200914686,0.3583520778870805,0.16144322915489484,ok
TIC_353367071,-0.06267900429567932,-0.05623781606598088,0.09124449625091803,0.12820904899158947,-0.15392350054659737,-0.18444686505757035,570.0,14268.0,0.23802117173348905,0.11719498448921337,0.644783644309702,ok
TIC_354442783,0.13767448687530373,-0.3856296951197682,0.013515704902788228,0.04479137656649801,0.12415878197251551,-0.4304210716862662,464.0,15384.0,0.3005730071120743,0.34173961143831477,0.35768737658899663,ok
TIC_354151219,-0.09962839034040742,0.17495048036035588,0.03207424903380733,0.039926075700500885,-0.13170263937421475,0.135024404659855,353.0,17160.0,0.4143380338508575,0.23135722570306091,0.3543046137672381,ok
TIC_355732304,0.3735943510758315,0.37028164140858477,-0.0071316661439771644,0.052549386221889094,0.38072601721980864,0.3177322551866957,376.0,9681.0,0.16536378550779401,0.3655667507275983,0.4690694606836802,ok
TIC_35377903,0.26822427812593036,0.337067220565165,0.058088431448615724,0.07821199006047985,0.21013584667731464,0.2588552305046852,529.0,12519.0,0.13314471079640874,0.30565656268788954,0.5611986589936362,ok
TIC_356453768,0.2655696053574235,0.37350208432498544,0.0016872889549967086,-0.04174458119294755,0.2638823164024268,0.415246665517933,477.0,12337.0,0.1402998169011754,0.26272535624902177,0.5969747391093577,ok
TIC_357416482,,,,,,,,,,,,too few in/out points
TIC_357457104,-0.16984998297077783,-0.11534620989713407,0.11371780781752225,0.25495545296203215,-0.2835677907883001,-0.3703016628591662,342.0,11394.0,0.16072822738210527,0.2377381368159909,0.601533493464462,ok
TIC_356919658,0.04505248097370791,0.020616102814757564,0.015075692133299772,-0.0241983562074215,0.02997678884040814,0.044814459022179065,766.0,15902.0,0.3390054670265355,0.28764612159265984,0.37334828601183606,ok
TIC_357536526,0.13345127273880047,0.0616569961065534,0.05737159398826992,0.04045094636142732,0.07607967875053055,0.021206049745126077,536.0,14030.0,0.40232841853498164,0.3451902550769184,0.25248090502775444,ok
TIC_356235833,0.08979336132224999,0.7227351587160622,0.1879806005508349,0.3739082425710154,-0.09818723922858491,0.3488269161450468,613.0,15307.0,0.2124486667641151,0.22683296264786484,0.5607174280001193,ok
TIC_356461227,0.04652129446255812,-0.21640823851554458,-0.003983722177851886,0.05412491545905018,0.05050501664041001,-0.27053315397459476,525.0,14448.0,0.1312834121437594,0.3645087984579926,0.5042077870736277,ok
TIC_358072664,0.0036344150379889585,-0.23017863911424863,0.0374540173711249,0.046541150274688636,-0.03381960233313594,-0.27671978938893727,780.0,17904.0,0.5398139020611064,0.281069250056374,0.17911682286815386,ok
TIC_356868487,0.3667377314203691,0.10997190686240765,0.042537803903296305,0.07904686256558602,0.3241999275170728,0.030925044296821635,83.0,19311.0,0.6018636325520553,0.24974087934768954,0.14839542643826362,ok
TIC_357972447,-0.004964599845660109,-0.16350279139866064,0.02698364546359658,0.02772171579785887,-0.03194824530925669,-0.1912245071965195,323.0,17912.0,0.30833118304151824,0.4375052871020525,0.2541631540053068,ok
TIC_359496368,0.07513703675460523,0.25537112555527797,0.14234787355944328,0.3253209950053919,-0.06721083680483805,-0.06994986945011394,555.0,12012.0,0.3958075179399502,0.22822831135733995,0.37596383178255405,ok
TIC_357538688,-0.006874827526115086,-0.5416483029394827,0.01498620832745994,0.07795135009805865,-0.021861035853575028,-0.6195996530375414,126.0,15834.0,0.4942014458416735,0.323983166751471,0.181815220882975,ok
