host,tic_id,rad,e_rad,mass,e_mass,Teff,logg,e_logg,rho,e_rho,lum,lumclass,priority,contratio,numcont
Kepler-1289,184428068,1.21564,,1.03,,5741.21,4.2813,,0.573358,,1.44649208,DWARF,,,
Kepler-129,164999822,1.74549,0.0873995,1.02,0.128337,5705.33,3.96283,0.077555,0.1918,0.0404376,2.90838671,DWARF,0.0007497759,0.0622123778,224
Kepler-1290,159450182,1.13878,,1.0,,5628.0,4.32519,,0.677148,,1.17216444,DWARF,,,
Kepler-1291,122063936,0.752789,,0.85,,5083.0,4.61414,,1.99251,,0.340816945,DWARF,,,
Kepler-1292,164830162,1.00659,,0.95,,5461.0,4.41009,,0.931464,,0.811873436,DWARF,,,
Kepler-1293,267749620,1.70401,0.0896984,1.22,0.17735,6259.72,4.06148,0.0879197,0.246571,0.0605499,4.016614,DWARF,0.00026979926,0.00662653428,297
Kepler-1294,159721015,1.63513,,1.03,,5753.0,4.0238,,0.235602,,2.63862276,DWARF,,,
Kepler-1296,137410211,2.04609,,0.92,,5338.3,3.78001,,0.107403,,3.06305313,DWARF,,,
Kepler-1297,159225841,1.39385,,1.05,,5817.0,4.17082,,0.387737,,2.004128,DWARF,,,
Kepler-1298,267667467,2.38684,0.137196,1.13,0.153538,6058.57,3.7355,0.0903627,0.0831009,0.0216689,6.91549969,DWARF,0.000570615462,0.105861172,222
Kepler-1299,120762000,1.00099,,0.95,,5427.0,4.41493,,0.947182,,0.7830582,DWARF,,,
Kepler-130,121603794,1.17925,0.0546633,1.091,0.140479,5958.0,4.33268,0.0782558,0.665276,0.145406,1.57874429,DWARF,0.0008829902,0.682972968,476
Kepler-1300,121865605,1.86373,0.0862511,1.15,0.153058,6097.98,3.958,0.0800193,0.177642,0.03884,4.32719946,DWARF,0.000264892442,0.260944575,481
Kepler-1301,158278132,0.855814,,0.86,,5112.0,4.50781,,1.37202,,0.4506262,DWARF,,,
Kepler-1302,417678115,0.756648,,0.85,,5071.0,4.6097,,1.96217,,0.341080874,DWARF,,,
Kepler-1303,164674711,1.0307,,1.01,,5679.0,4.41612,,0.92241,,0.9955134,DWARF,,,
Kepler-1304,399819857,2.65923,,,,5154.0,,,,,,GIANT,,,
Kepler-1307,63453366,0.838135,,0.99,,5603.11,4.58707,,1.68148,,0.623792,DWARF,,,
Kepler-1308,120693011,0.480845,0.0142442,0.478808,0.0202535,3505.0,4.75422,0.00735642,4.30671,0.200724,0.0314381532,DWARF,0.00108696939,0.101596765,413
Kepler-1309,171098231,,,,,,,,,,,DWARF,,,
Kepler-131,121660708,1.03161,0.046799,1.03,0.126381,5755.0,4.42387,0.0718251,0.938177,0.185456,1.051746,DWARF,0.00154870562,0.0555135719,427
Kepler-1310,120043638,0.852212,,0.99,,5599.0,4.57261,,1.59953,,0.6430315,DWARF,,,
Kepler-1311,159106207,1.75366,0.0959597,1.02,0.127592,5719.0,3.95878,0.0801987,0.189132,0.0420942,2.9639082,DWARF,0.00024287212,0.05709138,388
Kepler-1312,137899873,0.947246,0.0453995,0.991,0.124322,5602.86,4.48122,0.0745198,1.16596,0.235788,0.796634853,DWARF,0.0009154696,0.420197755,659
Kepler-1313,63213622,0.798577,0.0381633,0.927,0.114354,5357.56,4.60051,0.0736702,1.82024,0.375673,0.4733657,DWARF,0.00193320611,0.1583169,589
Kepler-1315,271881331,0.728751,,0.75,,4710.62,4.58797,,1.93787,,0.23559463,DWARF,,,
Kepler-1316,171502232,1.18859,,1.16,,6126.0,4.35246,,0.69081,,1.79254031,DWARF,,,
Kepler-1317,63005467,0.809194,,0.84,,5057.15,4.54624,,1.58533,,0.385854751,DWARF,,,
Kepler-1318,122442545,0.708448,,0.708,,4505.0,4.58748,,1.99117,,0.186247259,DWARF,,,
Kepler-132,237158274,,,,,5904.77,,,,,,SUBGIANT,,,
Kepler-1323,63452310,1.27918,0.0673015,1.125,0.149202,6046.65,4.27536,0.0841907,0.537475,0.127309,1.97068441,DWARF,0.000663633866,0.0529998727,451
Kepler-1324,137090755,0.734395,,0.722,,4572.0,4.56474,,1.82284,,0.212314367,DWARF,,,
Kepler-1325,164828023,0.952053,,0.96,,5470.0,4.46302,,1.11247,,0.731081545,DWARF,,,
Kepler-1326,184417262,1.34229,0.0671809,1.43,0.244735,6732.0,4.33771,0.0911153,0.591285,0.147822,3.33398747,DWARF,3.839375e-05,0.583842337,1271
Kepler-1327,299153388,1.06231,,1.02,,5718.08,4.39416,,0.850829,,1.08692825,DWARF,,,
Kepler-1328,164778883,1.35747,,1.0,,5647.55,4.17261,,0.399767,,1.6888746,DWARF,,,
Kepler-1329,47977416,0.686798,,0.7,,4469.0,4.60951,,2.16079,,0.169509351,DWARF,,,
Kepler-133,28089143,1.62549,0.0863943,1.02,0.129704,5734.01,4.0247,0.0782482,0.23749,0.0525951,2.573348,DWARF,0.0003652157,0.247604072,555
Kepler-1331,169083837,0.655442,,0.661,,4224.0,4.6252,,2.34746,,0.123213746,DWARF,,,
Kepler-1332,159578257,0.926114,,0.975,,5541.94,4.49374,,1.22747,,0.728904545,DWARF,,,
Kepler-1333,138219367,0.890843,,0.96,,5488.86,4.52074,,1.3579,,0.648971558,DWARF,,,
Kepler-1334,299217895,1.06825,,1.01,,5674.0,4.38504,,0.828523,,1.06560612,DWARF,,,
Kepler-1335,164827658,0.753372,,0.78,,4830.0,4.57614,,1.82418,,0.278292626,DWARF,,,
Kepler-1336,272278272,1.82069,,0.95,,5449.27,3.89532,,0.157403,,2.63343263,DWARF,,,
Kepler-1337,158324326,0.727252,,0.69,,4415.0,4.55355,,1.79389,,0.181045175,DWARF,,,
Kepler-1338,120105633,1.31234,,1.04,,5809.0,4.21901,,0.460147,,1.7668165,DWARF,,,
Kepler-1339,48354224,1.32319,0.0828744,0.988,0.12214,5590.19,4.18958,0.0866717,0.426467,0.105173,1.54045367,DWARF,0.0008375053,0.03232479,191
Kepler-134,48448369,1.05464,0.0595176,1.05,0.131175,5819.72,4.41305,0.0826292,0.895114,0.205286,1.14950407,DWARF,0.00111060846,0.0503858477,197
Kepler-1340,272183546,1.01798,,1.11,,6014.0,4.46791,,1.05221,,1.22131693,DWARF,,,
Kepler-1341,123126460,0.785642,,0.71,,4511.0,4.49888,,1.46415,,0.23026897,DWARF,,,
Kepler-1342,272942844,0.895106,,0.9,,5250.0,4.48856,,1.25493,,0.548378944,DWARF,,,
Kepler-1343,27081773,1.26216,,1.03,,5749.0,4.24868,,0.512267,,1.567802,DWARF,,,
Kepler-1344,158394286,1.15513,,1.05,,5841.28,4.334,,0.681243,,1.39953911,DWARF,,,
Kepler-1345,63288941,2.02201,,1.13,,6047.83,3.87958,,0.136688,,4.92786551,DWARF,,,
Kepler-1346,63066410,1.02322,,1.01,,5679.72,4.42245,,0.9428,,0.981605649,DWARF,,,
Kepler-1347,172422725,0.804966,0.0593457,,,5170.78,,,,,,GIANT,6.65942e-05,0.380737633,1651
Kepler-1348,26582909,1.22458,,1.06,,5866.85,4.2874,,0.577222,,1.60062635,DWARF,,,
Kepler-1349,405719110,1.4515,0.0737563,1.05,0.132473,5835.47,4.13562,0.079151,0.343351,0.0750901,2.20105958,DWARF,0.001458134,0.0355651,245
Kepler-135,122450088,1.55505,0.0834121,1.1,0.139414,5990.67,4.09597,0.0820263,0.292522,0.066567,2.8059907,DWARF,0.0003547762,0.07803755,618
Kepler-1350,158664221,0.530382,0.017169,0.527267,0.0212658,3786.0,4.71092,0.0106014,3.53398,0.200966,0.0520708524,DWARF,0.000222460149,0.06976895,292
Kepler-1351,270609625,0.575591,,0.675,,4321.49,4.74714,,3.53966,,0.104101442,DWARF,,,
Kepler-1352,290034960,1.28493,0.0537563,1.08,0.130395,5924.31,4.25373,0.0714203,0.50908,0.0993926,1.83233273,DWARF,0.000436993781,0.041231107,328
Kepler-1353,271960006,0.748377,,0.747,,4684.0,4.56315,,1.78221,,0.242886558,DWARF,,,
Kepler-1354,137096633,1.3817,,1.05,,5843.03,4.17843,,0.398058,,2.00482345,DWARF,,,
Kepler-1355,48354835,0.825846,,0.9,,5255.0,4.55851,,1.59789,,0.4685795,DWARF,,,
Kepler-1357,26472830,0.895907,,0.99,,5608.0,4.52918,,1.37672,,0.7152415,DWARF,,,
Kepler-1358,158169713,0.785242,,0.87,,5134.0,4.58758,,1.79683,,0.38594532,DWARF,,,
Kepler-1359,159102744,0.695153,,0.72,,4581.0,4.61124,,2.14334,,0.191733047,DWARF,,,
Kepler-136,272375343,1.48943,0.0824524,1.185,0.170094,6187.46,4.16575,0.0912523,0.35864,0.0879582,2.92943573,DWARF,7.02749749e-05,0.141720235,848
Kepler-1360,239287622,2.16132,,1.41,,6680.5,3.91785,,0.139657,,8.382386,DWARF,,,
Kepler-1361,164525875,0.797922,,0.836,,5025.35,4.55635,,1.6456,,0.3658312,DWARF,,,
Kepler-1362,121660595,0.769739,,0.74,,4654.0,4.53461,,1.62256,,0.250430644,DWARF,,,
Kepler-1363,27990682,0.761441,,0.731,,4612.69,4.53871,,1.6558,,0.2364745,DWARF,,,
Kepler-1364,27396284,,,,,,,,,,,DWARF,,,
Kepler-1365,63122176,1.70422,0.0851056,1.0,0.129904,5646.27,3.97502,0.076232,0.202034,0.0426673,2.65944576,DWARF,0.000231163009,0.09541666,544
Kepler-1366,120421638,0.683869,0.0221359,0.651962,0.0212472,3934.0,4.58234,0.0139663,2.03847,0.131788,0.100920171,DWARF,0.00015000283,4.487556,302
Kepler-1367,158731868,0.729188,,0.63,,4015.0,4.51173,,1.62488,,0.12448477,DWARF,,,
Kepler-1369,120686458,1.02114,,1.01,,5679.0,4.42422,,0.948566,,0.97712785,DWARF,,,
Kepler-137,123415819,0.858396,0.0467337,0.9,0.108821,5265.0,4.52494,0.0811448,1.42292,0.321969,0.510109365,DWARF,0.0009308427,0.0238619372,257
Kepler-1370,120253552,1.4625,,1.2,,6212.47,4.18706,,0.383611,,2.87041855,DWARF,,,
Kepler-1371,158840095,0.916461,,0.93,,5378.93,4.48232,,1.20821,,0.633440554,DWARF,,,
Kepler-1372,158843824,1.09046,,0.98,,5567.0,4.35407,,0.755785,,1.02895951,DWARF,,,
Kepler-1373,120627712,2.02214,,1.25,,6336.0,3.92336,,0.151174,,5.937147,DWARF,,,
Kepler-1375,272269239,2.01081,,1.35,,6535.29,3.96166,,0.166044,,6.644997,DWARF,,,
Kepler-1376,158386680,1.0051,,0.97,,5528.0,4.42042,,0.955322,,0.849926949,DWARF,,,
Kepler-1377,158986227,0.855527,,0.9,,5271.0,4.52784,,1.43728,,0.5090189,DWARF,,,
Kepler-1378,169459324,0.648181,,0.666,,4262.0,4.63815,,2.4456,,0.124893889,DWARF,,,
Kepler-138,159376971,0.543991,0.0158449,0.539818,0.0200806,3880.0,4.69913,0.00914396,3.3533,0.168471,0.0604233854,DWARF,0.00300459028,0.144466057,467
Kepler-1380,158633475,2.02521,,0.92,,5324.0,3.78891,,0.110758,,2.96885014,DWARF,,,
Kepler-1381,399953616,0.904984,,1.01,,5672.0,4.52911,,1.36269,,0.7636984,DWARF,,,
Kepler-1382,184014439,1.75667,0.111382,1.13,0.153741,6054.0,4.00176,0.0886165,0.208452,0.0518147,3.73461676,DWARF,2.69668326e-05,0.519016743,1167
Kepler-1383,273507060,1.69936,,1.16,,6139.23,4.04196,,0.236377,,3.69589067,DWARF,,,
Kepler-1384,184418214,,,,,,,,,,,DWARF,,,
Kepler-1385,123495717,1.80581,0.0954849,0.98,0.122625,5566.33,3.91595,0.0771952,0.166421,0.0370581,2.820436,DWARF,0.0003245874,0.243191585,205
Kepler-1386,123201193,1.08793,,0.98,,5562.0,4.35609,,0.761068,,1.020517,DWARF,,,
Kepler-1387,63284044,0.703842,,0.82,,4982.83,4.65693,,2.35173,,0.275137454,DWARF,,,
Kepler-1388,164524311,0.600757,0.020059,0.588706,0.0216099,3938.0,4.65057,0.0130636,2.7152,0.172654,0.07819793,DWARF,0.000170438623,0.192391053,204
Kepler-1389,279913347,0.748623,,0.8,,4905.0,4.59263,,1.90678,,0.292264968,DWARF,,,
Kepler-139,123450224,1.10169,0.0481206,0.98,0.120441,5550.0,4.34518,0.0720001,0.732913,0.143077,1.037486,DWARF,0.00063024275,1.12382722,219
Kepler-1390,264508835,1.02227,,0.94,,5388.77,4.39207,,0.879903,,0.7939299,DWARF,,,
Kepler-1391,271253957,1.77507,,0.98,,5579.13,3.93086,,0.175217,,2.750388,DWARF,,,
Kepler-1392,158837572,,,,,,,,,,,DWARF,,,
Kepler-1393,120255638,,,,,,,,,,,DWARF,,,
Kepler-1394,164527695,1.96661,0.0821482,1.36,0.225537,6565.0,3.98417,0.0871715,0.178808,0.0409903,6.472451,DWARF,0.000517746434,0.04626519,236
Kepler-1395,63204326,1.24297,0.0542111,1.13,0.149185,6071.93,4.30222,0.0761869,0.588426,0.12259,1.89202082,DWARF,0.0006459979,0.0268288739,373
Kepler-1396,270954695,1.22049,,1.06,,5874.91,4.2903,,0.583046,,1.59870493,DWARF,,,
Kepler-1397,269030207,1.70897,,1.19,,6206.0,4.04814,,0.238419,,3.90312147,DWARF,,,
Kepler-1398,27239111,1.32637,,1.11,,5998.2,4.23806,,0.475693,,2.051678,DWARF,,,
Kepler-14,158561566,2.00068,0.103465,,,6378.0,,,,,,,0.000444590871,0.04199452,262
Kepler-140,158487888,1.19153,0.0604824,1.15,0.161463,6108.41,4.34656,0.0860468,0.67981,0.159444,1.780797,DWARF,0.000555670646,0.159575254,266
Kepler-1400,158212755,0.710105,,0.8,,4912.0,4.63851,,2.2342,,0.264468074,DWARF,,,
Kepler-1401,121272493,,,,,,,,,,,DWARF,,,
Kepler-1402,26540675,2.00029,,0.91,,5281.0,3.79492,,0.113701,,2.803786,DWARF,,,
Kepler-1403,122605691,1.41138,,1.11,,6019.0,4.1841,,0.394812,,2.35548449,DWARF,,,
Kepler-1404,27766705,0.827978,,0.86,,5125.0,4.53653,,1.5151,,0.426096857,DWARF,,,
Kepler-1405,184166357,1.06976,,1.0,,5653.0,4.3795,,0.816853,,1.05288637,DWARF,,,
Kepler-1406,137483383,,,,,,,,,,,DWARF,,,
Kepler-1407,120042828,1.35348,,1.04,,5800.0,4.1922,,0.419445,,1.8677218,DWARF,,,
Kepler-1408,123496782,1.77996,0.0757513,1.12,0.141418,6037.31,3.98646,0.0718071,0.198603,0.0393266,3.792184,DWARF,0.000541293353,0.03049287,220
Kepler-1409,267745858,0.81123,,0.84,,5026.67,4.54406,,1.57343,,0.3785333,DWARF,,,
Kepler-141,273681580,0.848294,0.0490754,0.788,0.0908202,4847.2,4.4775,0.079585,1.29088,0.301699,0.3578914,DWARF,0.000728573359,0.257155,649
Kepler-1410,122450207,,,,,4031.25,,,,,,,,,
Kepler-1411,158218591,1.05212,,1.03,,5761.0,4.40678,,0.884394,,1.09853518,DWARF,,,
Kepler-1412,424815791,1.55149,0.069804,1.04,0.123737,5778.06,4.07361,0.0683563,0.278477,0.0540171,2.41723347,DWARF,0.0003694783,0.05307453,341
Kepler-1414,164828419,0.808843,,0.81,,4914.0,4.53082,,1.53071,,0.343687356,DWARF,,,
Kepler-1415,164834500,0.909856,,0.86,,5100.0,4.45462,,1.14177,,0.5045694,DWARF,,,
Kepler-1416,268160061,1.48848,,0.98,,5571.05,4.08381,,0.297162,,1.92278743,DWARF,,,
Kepler-1417,122707371,1.58688,,1.03,,5750.42,4.04982,,0.257754,,2.48073745,DWARF,,,
Kepler-1418,258202336,,,,,,,,,,,,,,
Kepler-1419,137548281,1.08724,,1.01,,5672.0,4.36974,,0.785869,,1.10226738,DWARF,,,
Kepler-142,27394293,1.11566,0.0529045,1.045,0.12694,5812.0,4.36212,0.0759208,0.75252,0.157091,1.27956593,DWARF,0.0005801244,0.0829405,458
Kepler-1421,399826842,1.67655,0.0903518,1.23,0.194861,6294.63,4.07914,0.0952983,0.261011,0.0704327,3.97563481,DWARF,0.000387921376,0.0741562545,214
Kepler-1422,27009720,1.52983,,1.12,,6037.0,4.118,,0.312819,,2.80067658,DWARF,,,
Kepler-1423,121599740,,,,,,,,,,,GIANT,,,
Kepler-1424,122706631,,,,,5916.04,,,,,,DWARF,,,
Kepler-1425,271347291,1.74686,,0.96,,5490.38,3.93582,,0.180092,,2.49816871,DWARF,,,
Kepler-1426,26656435,,,,,,,,,,,DWARF,,,
Kepler-1428,28234022,2.50687,,1.23,,6276.7,3.72971,,0.078075,,8.787844,DWARF,,,
Kepler-1429,279917996,1.12411,,1.07,,5894.0,4.36584,,0.753287,,1.3738867,DWARF,,,
Kepler-143,28364164,1.37139,,1.052,,5836.51,4.18576,,0.407884,,1.966197,DWARF,,,
Kepler-1430,159105397,,,,,,,,,,,DWARF,,,
Kepler-1431,26657021,1.38628,,1.0,,5639.91,4.15436,,0.375356,,1.75181425,DWARF,,,
Kepler-1432,27532128,1.60636,,1.07,,5898.0,4.05577,,0.25814,,2.81319427,DWARF,,,
Kepler-1433,1717275349,,,,,,,,,,,,,,
Kepler-1434,27534458,2.44642,0.131959,1.13,0.146433,6062.77,3.71408,0.0823916,0.0771764,0.0178843,7.285206,DWARF,0.000326047419,0.2675072,430
Kepler-1435,159647919,1.41209,0.0717513,1.26,0.185763,6360.19,4.23871,0.0934079,0.447492,0.114455,2.93966913,DWARF,0.00041428642,0.100208528,371
Kepler-1436,273378908,2.45372,,1.05,,5844.0,3.67961,,0.0710749,,6.326801,DWARF,,,
Kepler-1437,26541175,,,,,5535.0,,,,,,,,,
Kepler-1438,121946404,1.31418,,0.94,,5403.0,4.17389,,0.414157,,1.32599854,DWARF,,,
Kepler-1439,120578712,0.447421,0.0139955,0.443791,0.0208091,3548.0,4.78381,0.0067999,4.95484,0.232791,0.0285799783,DWARF,0.000321637664,0.19807139,298
Kepler-144,123409401,1.26256,0.0668292,1.123,0.152524,6042.38,4.28594,0.0861496,0.557989,0.13483,1.91438687,DWARF,0.0008492918,0.02090337,233
Kepler-1440,279917282,1.60082,,1.01,,5667.0,4.0337,,0.246204,,2.38117647,DWARF,,,
Kepler-1441,270704515,1.55943,,0.98,,5572.13,4.04336,,0.258423,,2.112079,DWARF,,,
Kepler-1442,350811132,1.69674,0.078201,1.31,0.209704,6446.0,4.09611,0.0895403,0.26818,0.0617811,4.47802353,DWARF,0.0005160432,0.606622159,339
Kepler-1443,164525743,1.57722,0.0905427,1.26,0.198079,6347.0,4.14266,0.0905147,0.321142,0.0806642,3.63706231,DWARF,0.000549420132,0.17442745,210
Kepler-1444,164886812,1.05926,0.0565704,1.01,0.132305,5677.43,4.39238,0.0820314,0.849795,0.196496,1.05028379,DWARF,0.0009228464,0.04064013,300
Kepler-1445,351766604,1.29258,0.0544221,1.18,0.161638,6173.11,4.28703,0.0773155,0.546396,0.113063,2.18588281,DWARF,0.0006222894,0.08653034,193
Kepler-1446,159050852,0.686044,0.0508392,0.773,0.0915648,4789.74,4.65354,0.0973558,2.394,0.676999,0.223175243,DWARF,0.00186968152,0.459712178,326
Kepler-1447,416281317,0.999851,,1.0,,5634.0,4.4382,,1.00045,,0.907471061,DWARF,,,
Kepler-1448,298834402,0.91981,,1.04,,5783.09,4.5277,,1.33641,,0.8525718,DWARF,,,
Kepler-1449,298962633,1.76594,,1.05,,5821.0,3.96531,,0.190662,,3.22578263,DWARF,,,
Kepler-145,159721091,1.99793,0.10451,1.14,0.162204,6080.6,3.89381,0.0898743,0.142942,0.0361927,4.91635275,DWARF,0.000420403841,0.5181928,424
Kepler-1450,271162715,0.655719,,0.72,,4581.87,4.66197,,2.55376,,0.170726374,DWARF,,,
Kepler-1451,138217479,0.933931,,0.98,,5576.0,4.48866,,1.20304,,0.759653151,DWARF,,,
Kepler-1452,137635103,2.20098,0.133035,1.07,0.139472,5892.3,3.78222,0.0905923,0.100354,0.0262509,5.260979,DWARF,1.73389e-05,0.301267445,824
Kepler-1453,158175366,0.904492,,0.99,,5600.0,4.52089,,1.33789,,0.724863946,DWARF,,,
Kepler-1454,267570002,0.853026,,0.94,,5396.0,4.54927,,1.5144,,0.5557848,DWARF,,,
Kepler-1455,27014562,0.583405,0.018706,0.574333,0.021132,3919.0,4.66529,0.0118729,2.89237,0.172094,0.07233293,DWARF,0.000265889365,0.0406252854,350
Kepler-1456,158385035,0.653437,,0.64,,4116.0,4.61384,,2.29387,,0.110408932,DWARF,,,
Kepler-1457,164646534,1.25146,,1.05,,5841.0,4.26443,,0.535726,,1.642383,DWARF,,,
Kepler-1458,258349285,0.811962,,0.98,,5578.0,4.61022,,1.83071,,0.5750157,DWARF,,,
Kepler-1459,123448077,0.813542,,0.76,,4735.0,4.49812,,1.41147,,0.299733281,DWARF,,,
Kepler-146,138569990,1.12847,,1.08,,5916.53,4.36651,,0.751543,,1.40586281,DWARF,,,
Kepler-1460,352011765,0.665334,,0.68,,4353.0,4.6245,,2.30882,,0.1431953,DWARF,,,
Kepler-1461,279915288,0.682284,,0.78,,4821.0,4.66223,,2.45584,,0.226554647,DWARF,,,
Kepler-1464,121123737,1.70936,,1.0,,5654.0,3.9724,,0.200217,,2.69019365,DWARF,,,
Kepler-1465,416279965,0.748108,,0.72,,4585.0,4.54747,,1.71965,,0.222833633,DWARF,,,
Kepler-1467,271427581,0.788751,,0.91,,5311.62,4.60323,,1.85448,,0.446151257,DWARF,,,
Kepler-1468,138219758,1.84166,,1.03,,5774.53,3.92049,,0.164895,,3.39766431,DWARF,,,
Kepler-147,121458206,1.57208,,1.07,,5887.37,4.0745,,0.275399,,2.67502522,DWARF,,,
Kepler-1470,121733900,0.799285,,0.8,,4882.0,4.53575,,1.56669,,0.326956153,DWARF,,,
Kepler-1471,416282121,0.875927,,0.96,,5499.89,4.5354,,1.42846,,0.63247937,DWARF,,,
Kepler-1472,27239856,1.46026,,1.14,,6083.0,4.16611,,0.366112,,2.630427,DWARF,,,
Kepler-1473,290034635,1.19437,0.0501658,1.07,0.133536,5904.05,4.31317,0.0737867,0.628004,0.125983,1.56162119,DWARF,0.000207809062,9.930439,330
Kepler-1474,271255614,1.09099,,0.99,,5619.43,4.35806,,0.762389,,1.06930816,DWARF,,,
Kepler-1475,271970692,1.20553,,1.14,,6084.0,4.33261,,0.65068,,1.79394722,DWARF,,,
Kepler-1476,164727404,0.841223,,0.96,,5472.0,4.57052,,1.61264,,0.5716125,DWARF,,,
Kepler-1477,123314844,1.03644,,0.85,,5064.0,4.3364,,0.763461,,0.636440337,DWARF,,,
Kepler-1478,138097834,1.40031,,1.04,,5811.0,4.16265,,0.378759,,2.014398,DWARF,,,
Kepler-1479,377781254,1.1547,,1.05,,5840.0,4.33432,,0.681996,,1.39728308,DWARF,,,
Kepler-148,159171904,0.850564,,0.83,,5019.0,4.49773,,1.34883,,0.413597375,DWARF,,,
Kepler-1480,26541144,0.799184,,0.83,,4986.94,4.55185,,1.62606,,0.355897427,DWARF,,,
Kepler-1481,299219860,0.769856,,0.75,,4693.28,4.54031,,1.64374,,0.2590715,DWARF,,,
Kepler-1482,279917678,0.97685,,0.98,,5567.9,4.44964,,1.05134,,0.8262595,DWARF,,,
Kepler-1483,271752712,1.3744,,1.18,,6177.0,4.23372,,0.454507,,2.47760844,DWARF,,,
Kepler-1484,137816475,2.65525,,0.99,,5599.53,3.58549,,0.0528834,,6.244699,DWARF,,,
Kepler-1485,273690208,1.28054,0.0612061,1.1,0.146861,5993.0,4.26467,0.081764,0.523852,0.115932,1.90573,DWARF,4.30778127e-05,0.09086182,779
Kepler-1486,159439931,1.43882,,1.03,,5758.0,4.13489,,0.345795,,2.05018854,DWARF,,,
Kepler-1487,184015844,1.54002,,1.29,,6408.0,4.17361,,0.353194,,3.6027658,DWARF,,,
Kepler-1488,399825584,1.97691,0.0887412,1.03,0.123793,5757.09,3.85893,0.0737908,0.133314,0.0269116,3.86795855,DWARF,0.000281865941,0.0490813963,220
Kepler-1489,123312978,1.30799,,1.0,,5655.0,4.20486,,0.446871,,1.57629347,DWARF,,,
Kepler-149,120638033,1.00315,,0.93,,5380.49,4.40382,,0.921277,,0.7598195,DWARF,,,
Kepler-1490,271959909,0.773097,,0.96,,5464.0,4.64387,,2.07764,,0.479960233,DWARF,,,
Kepler-1492,121660826,0.681829,,0.71,,4528.0,4.62197,,2.23991,,0.176064461,DWARF,,,
Kepler-1494,123499226,1.1382,,1.01,,5662.0,4.32995,,0.684962,,1.19952857,DWARF,,,
Kepler-1495,120764338,,,,,,,,,,,DWARF,,,
Kepler-1496,270787590,1.38809,,1.05,,5836.36,4.17442,,0.392587,,2.01418066,DWARF,,,
Kepler-1497,272275278,,,,,,,,,,,DWARF,,,
Kepler-1498,164785771,,,,,,,,,,,DWARF,,,
Kepler-1499,120105569,0.800648,0.0484472,0.812,0.093165,4937.39,4.54074,0.0824002,1.58209,0.380787,0.343216121,DWARF,0.0007495678,0.0209574532,296
Kepler-15,27774415,1.32567,,0.98,,5550.93,4.18442,,0.420652,,1.50323415,DWARF,,,
Kepler-150,121598758,0.905339,,0.97,,5528.0,4.51122,,1.30719,,0.6895874,DWARF,,,
Kepler-1500,121786521,1.30271,,1.08,,5923.0,4.2418,,0.48852,,1.881725,DWARF,,,
Kepler-1501,159216808,1.08945,,1.2,,6213.0,4.44284,,0.928029,,1.593358,DWARF,,,
Kepler-1502,184298883,1.72373,,1.44,,6739.0,4.12349,,0.281161,,5.52096558,DWARF,,,
Kepler-1504,416281986,1.8831,,0.97,,5507.61,3.87509,,0.145262,,2.93963647,DWARF,,,
Kepler-1505,137408775,1.26394,0.0767789,0.989,0.125882,5595.29,4.22981,0.082109,0.489794,0.117223,1.41071749,DWARF,0.000465333142,0.107693687,511
Kepler-1506,122298422,1.71753,,1.0,,5627.0,3.96826,,0.197373,,2.66446877,DWARF,,,
Kepler-1507,158786851,0.808014,0.0510377,0.919,0.120438,5327.83,4.58655,0.0917842,1.74204,0.450683,0.47395137,DWARF,0.0009894026,0.0577035919,308
Kepler-1508,170346081,1.70392,,1.12,,6024.0,4.02439,,0.226395,,3.44456935,DWARF,,,
Kepler-1509,164558338,1.55087,,1.05,,5832.0,4.07811,,0.281489,,2.50678039,DWARF,,,
Kepler-151,137410997,0.806366,,0.91,,5303.09,4.58404,,1.73558,,0.463313252,DWARF,,,
Kepler-1511,158725179,1.95693,,1.41,,6684.51,4.00413,,0.188144,,6.88850975,DWARF,,,
Kepler-1512,158989438,0.740908,0.0727608,,,4462.94,,,,,,GIANT,0.0010817789,0.074842155,379
Kepler-1513,394177315,0.924669,0.0441634,0.95,0.111219,5442.9,4.48382,0.069612,1.20161,0.234832,0.676064849,DWARF,0.0007154883,0.1611588,550
Kepler-1514,137685450,1.36797,0.0642663,1.182,0.162907,6181.58,4.23853,0.0820649,0.461727,0.10306,2.461769,DWARF,7.02380858e-05,0.107993022,813
Kepler-1515,417660218,1.5373,0.0748618,1.31,0.212238,6447.86,4.18182,0.0945856,0.360576,0.0910476,3.68021655,DWARF,0.000651785056,0.06758415,350
Kepler-1516,159763612,1.68158,,1.03,,5753.0,3.99947,,0.216614,,2.790658,DWARF,,,
Kepler-1517,158555987,1.88937,0.0908442,1.53,0.263806,6963.86,4.07013,0.092063,0.226852,0.0553697,7.56358576,DWARF,0.000366624852,0.121203884,336
Kepler-1518,239289191,1.56981,0.0660578,1.49,0.249984,6856.98,4.21956,0.0848076,0.385162,0.0848111,4.908195,DWARF,2.63604124e-05,0.188522071,953
Kepler-1519,351191596,1.52956,,1.0,,5631.0,4.06894,,0.279449,,2.1191833,DWARF,,,
Kepler-152,158387462,0.764942,,0.84,,5050.0,4.59509,,1.87669,,0.34286055,DWARF,,,
Kepler-1520,417679385,0.734657,,0.72,,4571.0,4.56323,,1.81585,,0.212279752,DWARF,,,
