host,pool,gaia_ruwe,gaia_nss,gaia_gmag,gaia_sep_arcsec,gaia_source,gaia_nss_flag,gaia_ruwe_high
TIC_412556742,main,1.336,0.0,7.227551,22.08,5.924735453021823e+18,0.0,0.0
TIC_351555699,main,1.099,0.0,15.384026,4.62,6.426406153071045e+18,0.0,0.0
TIC_1698462156,main,0.919,0.0,5.68697,97.02,6.724105660828668e+18,0.0,0.0
TIC_161291020,main,0.98,0.0,15.085033,178.20000000000002,6.514042654346344e+18,0.0,0.0
TIC_86140963,main,0.919,0.0,5.68697,14.28,6.724105660828668e+18,0.0,0.0
TIC_1990118173,main,0.967,0.0,18.301764,10.92,6.666308831356176e+18,0.0,0.0
TIC_360736086,main,0.999,0.0,15.511425,8.82,6.640334866311749e+18,0.0,0.0
TIC_112080455,main,1.041,0.0,16.081034,31.200000000000003,5.956824764279792e+18,0.0,0.0
TIC_254113637,main,1.981,0.0,11.729019,25.08,6.717410528341507e+18,0.0,1.0
TIC_144325359,main,,,,,,,
TIC_303781888,main,1.115,0.0,9.776168,8.94,6.63508816432621e+18,0.0,0.0
TIC_616205743,main,1.013,0.0,19.129982,82.5,4.933778264635784e+18,0.0,0.0
TIC_76225848,main,0.965,0.0,15.202282,23.76,5.920001059012745e+18,0.0,0.0
TIC_22411379,main,0.995,0.0,16.86812,7.5600000000000005,5.9541947024266e+18,0.0,0.0
TIC_144455250,main,2.193,1.0,8.627739,66.0,6.532630211946232e+18,1.0,1.0
TIC_219123085,main,0.999,0.0,8.892036,10.319999999999999,6.503840496406312e+18,0.0,0.0
TIC_1988206397,main,0.999,0.0,19.161469,28.439999999999998,6.376402043569062e+18,0.0,0.0
TIC_631874357,main,0.991,0.0,18.925505,11.4,4.951825541117883e+18,0.0,0.0
TIC_2026510306,main,0.958,0.0,19.214535,56.040000000000006,6.405524537472374e+18,0.0,0.0
TIC_1922719268,main,0.993,0.0,18.620558,50.64,6.442146791596392e+18,0.0,0.0
TIC_351475845,main,,,,,,,
TIC_396967536,main,0.965,0.0,14.235473,37.86,5.947869070271148e+18,0.0,0.0
TIC_58066079,main,0.817,0.0,11.402582,22.8,6.728112487367484e+18,0.0,0.0
TIC_631982051,main,1.011,0.0,18.18299,63.24,4.963568153503425e+18,0.0,0.0
TIC_1689709788,main,1.001,0.0,18.410196,2.82,6.634789990516886e+18,0.0,0.0
TIC_76068281,main,1.054,0.0,10.032266,1.38,5.918364912689656e+18,0.0,0.0
TIC_161313103,main,1.366,0.0,9.017653,15.0,6.506470081543209e+18,0.0,0.0
TIC_2055453549,main,1.03,0.0,18.099583,33.18,6.514093231880908e+18,0.0,0.0
TIC_124488170,main,1.606,0.0,14.767849,23.16,5.963034191795087e+18,0.0,1.0
TIC_313845878,main,0.954,0.0,14.744415,14.219999999999999,6.723342496661569e+18,0.0,0.0
TIC_312998047,main,0.85,0.0,17.304333,11.52,6.723613938597183e+18,0.0,0.0
TIC_424745213,main,1.383,0.0,11.570219,26.4,6.644763596069448e+18,0.0,0.0
TIC_49618208,main,1.872,3.0,8.868794,12.78,4.965788552812846e+18,1.0,1.0
TIC_616362127,main,0.99,0.0,19.044584,46.980000000000004,4.984992657263419e+18,0.0,0.0
TIC_1513538795,main,0.98,0.0,18.360853,117.6,5.92114321107199e+18,0.0,0.0
TIC_631627023,main,1.003,0.0,19.065216,54.72,4.911036786463525e+18,0.0,0.0
TIC_363714441,main,1.023,0.0,17.706875,23.34,5.945672593947483e+18,0.0,0.0
TIC_466131866,main,,,,,,,
TIC_1688923845,main,0.987,0.0,19.069689,10.319999999999999,6.436635764439875e+18,0.0,0.0
TIC_2055563072,main,1.039,0.0,18.794985,39.84,6.524893979417526e+18,0.0,0.0
TIC_139839225,main,1.085,0.0,17.270992,178.14,6.46566524223593e+18,0.0,0.0
TIC_2026069132,main,1.003,0.0,16.705194,122.64,6.371161088251502e+18,0.0,0.0
TIC_631869181,main,1.031,0.0,19.012943,129.42000000000002,4.951290422552051e+18,0.0,0.0
TIC_616486168,main,,,,,,,
TIC_1689398968,main,0.958,0.0,18.44144,26.76,6.630923248639136e+18,0.0,0.0
TIC_44837913,main,6.461,0.0,11.302774,3.84,5.939479800887372e+18,0.0,1.0
TIC_2055520335,main,1.047,0.0,20.811583,7.199999999999999,6.522032530467537e+18,0.0,0.0
TIC_368561968,main,0.863,0.0,5.054748,74.58000000000001,5.95784700523632e+18,0.0,0.0
TIC_80262280,main,1.073,0.0,14.320901,29.7,4.979061719744699e+18,0.0,0.0
TIC_91638961,main,6.639,3.0,11.832704,47.64,4.953666432820266e+18,1.0,1.0
TIC_355706675,main,1.004,2.0,7.998781,63.17999999999999,4.904472878140234e+18,1.0,0.0
TIC_115276426,main,,,,,,,
TIC_166746526,main,0.951,0.0,9.649086,31.62,4.746612179809809e+18,0.0,0.0
TIC_305068061,main,1.089,0.0,12.594759,6.6,6.657053937045256e+18,0.0,0.0
TIC_1922882348,main,1.018,0.0,18.14723,26.88,6.446024356791789e+18,0.0,0.0
TIC_129083414,main,0.986,0.0,6.392178,33.24,6.672193628043213e+18,0.0,0.0
TIC_67544782,main,,,,,,,
TIC_308241696,main,1.039,0.0,10.550838,20.220000000000002,5.048565285710419e+18,0.0,0.0
TIC_1988808729,main,1.006,0.0,17.651043,43.98,6.449738850666799e+18,0.0,0.0
TIC_1990344106,main,1.012,0.0,19.059526,6.18,6.672213999071512e+18,0.0,0.0
TIC_466271134,main,9.769,0.0,10.970373,37.62,6.42905068469529e+18,0.0,1.0
TIC_38936883,main,1.045,0.0,10.216599,8.4,4.707023404657571e+18,0.0,0.0
TIC_76068777,main,1.002,0.0,15.531878,10.44,5.918374091041335e+18,0.0,0.0
TIC_471015362,main,0.965,0.0,16.390886,22.32,6.478992633130156e+18,0.0,0.0
TIC_161440007,main,1.021,0.0,8.701731,22.259999999999998,6.515096403097666e+18,0.0,0.0
TIC_2026902957,main,0.962,0.0,18.644228,105.72,6.465542891501713e+18,0.0,0.0
TIC_320055780,main,0.997,0.0,15.89451,6.9,6.641757084602102e+18,0.0,0.0
TIC_318515412,main,0.971,0.0,17.40534,3.3,6.396501876336094e+18,0.0,0.0
TIC_101778771,main,1.047,0.0,9.576373,21.48,6.666427892146024e+18,0.0,0.0
TIC_148197440,main,1.069,0.0,17.581598,33.720000000000006,5.957581606241576e+18,0.0,0.0
TIC_412539031,main,0.967,0.0,5.956163,2.88,5.924555373627918e+18,0.0,0.0
TIC_390217784,main,1.117,0.0,12.245335,6.6,5.945335348805672e+18,0.0,0.0
TIC_321052371,main,0.841,0.0,12.061234,13.8,5.049154417783996e+18,0.0,0.0
TIC_122556055,main,1.047,0.0,11.031823,143.94,5.062103915981736e+18,0.0,0.0
TIC_231626393,main,0.999,0.0,6.649748,81.60000000000001,6.464215849687596e+18,0.0,0.0
TIC_382384315,main,1.946,0.0,6.22708,29.64,6.421588058759394e+18,0.0,1.0
TIC_143359172,main,1.198,0.0,6.573545,30.0,6.660531451805856e+18,0.0,0.0
TIC_631955457,main,0.949,0.0,17.420311,30.78,4.960720143509567e+18,0.0,0.0
TIC_143821840,main,3.487,2.0,11.750266,96.06,6.558048927916648e+18,1.0,1.0
TIC_323763802,main,1.073,0.0,8.228061,9.6,6.726237751309916e+18,0.0,0.0
TIC_464375439,main,0.893,0.0,5.518778,47.28,6.439042908930994e+18,0.0,0.0
TIC_351351752,main,0.974,0.0,13.309786,14.040000000000001,6.455080694768787e+18,0.0,0.0
TIC_325077739,main,1.018,0.0,9.17179,6.96,6.428087753028708e+18,0.0,0.0
TIC_147458631,main,0.992,0.0,9.726521,25.38,4.94929783690152e+18,0.0,0.0
TIC_394134586,main,,,,,,,
TIC_651216886,main,0.996,0.0,18.515589,56.82,4.948381046065366e+18,0.0,0.0
TIC_1923948219,main,0.966,0.0,18.547482,14.879999999999999,6.663905402019027e+18,0.0,0.0
TIC_421432683,main,1.567,0.0,6.362615,151.5,6.664096377740808e+18,0.0,1.0
TIC_339825979,main,1.232,0.0,10.639718,19.38,6.722344822994e+18,0.0,0.0
TIC_67654818,main,0.986,0.0,8.91593,51.42,5.029591563304877e+18,0.0,0.0
TIC_237886201,main,1.037,0.0,6.347087,33.0,4.715689171192234e+18,0.0,0.0
TIC_271520198,main,1.048,0.0,11.834031,13.620000000000001,6.438920446524554e+18,0.0,0.0
TIC_180551159,main,1.022,0.0,6.376828,97.2,4.989312535369361e+18,0.0,0.0
TIC_74830552,main,0.984,0.0,17.402771,26.16,5.918677002197976e+18,0.0,0.0
TIC_382433458,main,12.088,0.0,12.403044,1.14,6.421581118093569e+18,0.0,1.0
TIC_75067378,main,0.932,0.0,15.607005,9.42,5.918227267578029e+18,0.0,0.0
TIC_218275564,main,1.01,0.0,15.862934,17.7,5.951601843530445e+18,0.0,0.0
TIC_1988691696,main,1.011,0.0,18.741768,76.14,6.443269015012356e+18,0.0,0.0
TIC_61724376,main,1.08,0.0,10.681806,34.32,6.664616378021711e+18,0.0,0.0
TIC_231914259,main,14.298,0.0,11.137829,98.1,4.900997562402606e+18,0.0,1.0
TIC_220484486,main,1.111,0.0,10.317948,84.18,6.491756726178597e+18,0.0,0.0
TIC_231708574,main,2.815,0.0,8.822682,18.96,6.50370371028779e+18,0.0,1.0
TIC_292414863,main,1.53,2.0,10.014732,15.72,6.43310197272803e+18,1.0,1.0
TIC_201309830,main,1.002,0.0,17.362198,93.53999999999999,4.91990469563439e+18,0.0,0.0
TIC_1512444632,main,0.977,0.0,17.992613,1.8599999999999999,5.919004351724366e+18,0.0,0.0
TIC_403191366,main,1.608,1.0,8.73702,28.98,6.408271014439459e+18,1.0,1.0
TIC_100605981,main,1.096,0.0,10.297427,18.72,6.47581982052964e+18,0.0,0.0
TIC_66492282,main,1.045,0.0,9.685922,15.0,5.00231137414971e+18,0.0,0.0
TIC_2055036044,main,0.961,0.0,18.878613,119.46000000000001,6.485447625377402e+18,0.0,0.0
TIC_149865837,main,1.02,0.0,17.646368,25.259999999999998,5.961129902063323e+18,0.0,0.0
TIC_1523340238,main,0.98,0.0,18.700737,20.400000000000002,5.951850887220195e+18,0.0,0.0
TIC_406280054,main,1.029,0.0,14.856369,6.239999999999999,6.402944292920484e+18,0.0,0.0
TIC_1817412271,main,0.953,0.0,17.300192,45.84,6.649832683975932e+18,0.0,0.0
TIC_464413645,main,2.335,0.0,7.459943,19.98,6.632914227977417e+18,0.0,1.0
TIC_217549035,main,0.951,0.0,13.52853,28.919999999999998,5.952790930995138e+18,0.0,0.0
TIC_218586391,main,1.295,0.0,5.821358,4.5,5.952141982969421e+18,0.0,0.0
TIC_324150685,main,1.001,0.0,17.618586,40.5,6.726133125903363e+18,0.0,0.0
TIC_219262080,main,9.909,1.0,8.462744,91.38,6.470646309083268e+18,1.0,1.0
TIC_412064277,main,1.017,0.0,9.121952,15.36,4.706633215469053e+18,0.0,0.0
TIC_77111094,main,1.052,0.0,11.767509,46.08,4.966473617276422e+18,0.0,0.0
TIC_615903610,main,0.95,0.0,18.149214,69.66,4.903547703529282e+18,0.0,0.0
TIC_322009100,main,1.284,0.0,13.099965,47.160000000000004,4.9917723146787e+18,0.0,0.0
TIC_364707624,main,1.119,0.0,16.987787,2.4,6.702812656064158e+18,0.0,0.0
TIC_143514022,main,0.98,0.0,16.743649,9.9,6.71551517645511e+18,0.0,0.0
TIC_631840975,main,1.006,0.0,19.03441,17.939999999999998,4.946257034415775e+18,0.0,0.0
TIC_1689050933,main,1.002,0.0,18.341654,12.66,6.437454591364938e+18,0.0,0.0
TIC_229115773,main,,0.0,8.869473,52.019999999999996,4.928954775843502e+18,0.0,
TIC_372442214,main,6.597,0.0,4.203653,47.160000000000004,6.375513882989562e+18,0.0,1.0
TIC_165918231,main,2.013,2.0,8.713493,8.82,4.956490635811987e+18,1.0,1.0
TIC_216770648,main,1.275,0.0,8.871467,14.64,5.950655821181377e+18,0.0,0.0
TIC_41863376,main,1.016,0.0,8.687001,30.54,5.00926258973971e+18,0.0,0.0
TIC_237172742,main,0.908,0.0,12.210083,29.22,5.940042952668084e+18,0.0,0.0
TIC_123404420,main,2.611,0.0,12.473694,14.1,5.019844598882347e+18,0.0,1.0
TIC_182899052,main,1.136,0.0,15.095976,61.44,6.716029576098149e+18,0.0,0.0
TIC_142168919,main,4.329,0.0,13.011367,26.34,4.95033292401979e+18,0.0,1.0
TIC_1689452952,main,0.967,0.0,19.298555,82.02,6.631255988345952e+18,0.0,0.0
TIC_232859848,main,0.757,0.0,8.733069,2.1599999999999997,5.942607602226577e+18,0.0,0.0
TIC_75917268,main,0.981,0.0,15.567178,23.22,5.917963694030125e+18,0.0,0.0
TIC_394495632,main,0.842,0.0,7.140808,58.8,6.459712524938301e+18,0.0,0.0
TIC_219338105,main,0.989,0.0,8.750214,2.88,6.495955520566571e+18,0.0,0.0
TIC_76527960,main,1.023,0.0,15.617681,47.88,6.651887396328854e+18,0.0,0.0
TIC_315545081,main,1.02,0.0,10.86902,33.300000000000004,6.7330743771655e+18,0.0,0.0
TIC_367899500,main,0.866,0.0,5.507979,8.76,5.922343499831475e+18,0.0,0.0
TIC_616101316,main,1.017,0.0,18.873323,50.339999999999996,4.923122343398417e+18,0.0,0.0
TIC_1690259267,main,0.986,0.0,18.959044,33.6,6.648156104838378e+18,0.0,0.0
TIC_231692694,main,0.988,0.0,15.818206,50.22,6.460260356606843e+18,0.0,0.0
TIC_57409304,main,0.911,0.0,9.674721,7.5,6.727464531416413e+18,0.0,0.0
TIC_234967625,main,0.968,0.0,8.688633,60.53999999999999,6.38999768094142e+18,0.0,0.0
TIC_1817030229,main,1.02,0.0,19.511045,108.60000000000001,6.638009880254414e+18,0.0,0.0
TIC_207085308,main,0.99,0.0,12.250326,34.019999999999996,4.916948035851944e+18,0.0,0.0
TIC_31202047,main,5.465,0.0,8.43622,11.76,5.948933397529941e+18,0.0,1.0
TIC_1531161605,main,0.941,0.0,16.496752,0.5399999999999999,5.956820611100811e+18,0.0,0.0
TIC_123269276,main,1.119,0.0,10.782732,74.64,5.018745774450206e+18,0.0,0.0
TIC_372172466,main,3.271,0.0,9.870381,1.8599999999999999,6.376183794807898e+18,0.0,1.0
TIC_142240350,main,1.069,0.0,16.520472,45.3,4.945893096067017e+18,0.0,0.0
TIC_2054861935,main,0.946,0.0,18.99879,27.12,6.388035980398603e+18,0.0,0.0
TIC_220491428,main,1.915,0.0,8.972487,16.200000000000003,6.506158919753054e+18,0.0,1.0
TIC_1989839152,main,0.995,0.0,17.644821,9.72,6.482132456086626e+18,0.0,0.0
TIC_232864710,main,0.92,0.0,13.991625,9.3,5.942531564119534e+18,0.0,0.0
TIC_1989813965,main,1.064,0.0,18.1107,18.419999999999998,6.481531847859811e+18,0.0,0.0
TIC_404664076,main,1.09,0.0,9.108499,3.54,6.710645954850003e+18,0.0,0.0
TIC_32257259,main,1.505,0.0,6.404541,79.02,5.023006004050778e+18,0.0,1.0
TIC_397112646,main,0.947,0.0,18.001747,14.34,5.94575306015544e+18,0.0,0.0
TIC_312269776,main,1.13,0.0,14.892385,9.0,6.723682447605934e+18,0.0,0.0
TIC_213932220,main,0.983,0.0,15.120888,34.379999999999995,5.926445571583064e+18,0.0,0.0
TIC_307325401,main,0.995,0.0,5.517963,15.0,5.911782793714536e+18,0.0,0.0
TIC_313249030,main,0.811,0.0,10.584117,43.98,6.734156605854719e+18,0.0,0.0
TIC_343961704,main,1.01,0.0,13.729526,41.220000000000006,6.633395779709391e+18,0.0,0.0
TIC_616399235,main,0.978,0.0,18.881744,35.4,4.98875199059628e+18,0.0,0.0
TIC_2026338104,main,1.014,0.0,18.567488,17.4,6.399432139247033e+18,0.0,0.0
TIC_245522728,main,1.137,0.0,13.287086,9.6,5.940077724724187e+18,0.0,0.0
TIC_1697813218,main,1.012,0.0,17.25746,156.6,6.723335899591793e+18,0.0,0.0
TIC_1989646929,main,1.082,0.0,18.832047,17.82,6.476684238531275e+18,0.0,0.0
TIC_631792906,main,1.024,0.0,19.271776,39.06,4.941238962129002e+18,0.0,0.0
TIC_238830131,main,0.998,0.0,10.948761,76.5,6.385588982911699e+18,0.0,0.0
TIC_394415776,main,1.022,0.0,13.94864,112.38,6.455906771597963e+18,0.0,0.0
TIC_381051361,main,1.228,0.0,12.15652,22.32,6.630808766292171e+18,0.0,0.0
TIC_91637421,main,0.97,0.0,11.689829,29.52,4.953410010388588e+18,0.0,0.0
TIC_161402643,main,0.764,0.0,12.921319,6.3,6.515442543103531e+18,0.0,0.0
TIC_616213714,main,1.021,0.0,17.292675,39.84,4.972101570622568e+18,0.0,0.0
TIC_74993348,main,1.11,0.0,15.515491,8.82,5.912094917579851e+18,0.0,0.0
TIC_60743206,main,0.708,0.0,11.243364,36.48,6.734081525503852e+18,0.0,0.0
TIC_1922683591,main,1.037,0.0,18.89691,53.28,6.441696197988336e+18,0.0,0.0
TIC_466307264,widesector,1.245,0.0,9.147728,22.98,6.429867037718371e+18,0.0,0.0
TIC_365954183,widesector,1.033,0.0,15.313878,12.84,6.63131010923259e+18,0.0,0.0
TIC_1688227492,widesector,0.988,0.0,18.61632,30.36,6.36486442138409e+18,0.0,0.0
TIC_349964152,widesector,0.94,0.0,9.038814,8.58,5.831301257020292e+18,0.0,0.0
TIC_1988436721,widesector,1.007,0.0,18.724983,44.04,6.425632882861922e+18,0.0,0.0
TIC_394484050,widesector,0.961,0.0,15.540127,4.86,6.456781742335109e+18,0.0,0.0
TIC_301687690,widesector,0.975,0.0,15.226116,16.860000000000003,5.811276710696839e+18,0.0,0.0
TIC_1509144412,widesector,0.984,0.0,17.8278,20.580000000000002,5.804181214262484e+18,0.0,0.0
TIC_371928668,widesector,0.985,0.0,8.93418,8.22,6.42562577469334e+18,0.0,0.0
TIC_396212145,widesector,0.958,0.0,6.314472,35.16,6.367700375405335e+18,0.0,0.0
TIC_464378507,widesector,1.021,0.0,16.931023,6.78,6.439119118830774e+18,0.0,0.0
TIC_464317121,widesector,4.072,0.0,8.792693,33.720000000000006,6.437590007393412e+18,0.0,1.0
TIC_295253681,widesector,0.981,0.0,8.796045,30.18,6.432291903238265e+18,0.0,0.0
TIC_1988286874,widesector,0.948,0.0,16.757559,12.959999999999999,6.42237341929615e+18,0.0,0.0
TIC_352435054,widesector,0.88,0.0,9.841247,4.92,6.427365717484828e+18,0.0,0.0
TIC_362553116,widesector,0.982,0.0,9.699828,10.62,5.807059327690856e+18,0.0,0.0
TIC_1509092906,widesector,0.995,0.0,18.704811,28.799999999999997,5.803812671707655e+18,0.0,0.0
TIC_351558953,widesector,1.044,0.0,15.961887,174.0,6.454979745857589e+18,0.0,0.0
TIC_1988410166,widesector,0.954,0.0,18.70378,65.4,6.425091991860368e+18,0.0,0.0
TIC_447627658,widesector,0.96,0.0,9.363507,47.760000000000005,5.91445577520705e+18,0.0,0.0
TIC_361861044,widesector,0.89,0.0,5.933451,92.1,5.821125860988363e+18,0.0,0.0
TIC_469878140,widesector,2.498,0.0,9.945504,34.559999999999995,6.369045353003561e+18,0.0,1.0
TIC_402593209,widesector,0.969,0.0,13.95573,15.780000000000001,5.828239632504974e+18,0.0,0.0
TIC_310515887,widesector,1.054,0.0,7.496843,66.12,5.802180210477943e+18,0.0,0.0
TIC_360453362,widesector,0.878,0.0,11.049387,27.48,5.81954050265828e+18,0.0,0.0
TIC_2026229140,widesector,0.967,0.0,18.731544,26.04,6.396047808096431e+18,0.0,0.0
TIC_300316029,widesector,0.908,0.0,9.334484,17.52,5.831359428054277e+18,0.0,0.0
TIC_350572362,widesector,1.448,2.0,9.627947,14.82,5.828116143607525e+18,1.0,1.0
TIC_351181774,widesector,1.327,0.0,10.211765,9.540000000000001,5.827904315822549e+18,0.0,0.0
TIC_331753560,widesector,1.098,0.0,8.971461,15.42,6.368909769476028e+18,0.0,0.0
TIC_380838154,widesector,2.779,1.0,9.276793,3.36,6.630430259413331e+18,1.0,1.0
TIC_466095211,widesector,1.131,0.0,9.277896,9.42,6.417616450960694e+18,0.0,0.0
TIC_1922082055,widesector,0.971,0.0,18.615473,28.020000000000003,6.362897330657521e+18,0.0,0.0
TIC_346704136,widesector,0.84,0.0,11.114668,19.740000000000002,6.362543597150911e+18,0.0,0.0
TIC_343448758,widesector,1.018,0.0,15.920003,5.159999999999999,5.800806027099401e+18,0.0,0.0
TIC_363873149,widesector,1.23,0.0,13.58415,23.700000000000003,5.815386960047944e+18,0.0,0.0
TIC_410088244,widesector,1.681,0.0,9.460784,21.84,6.39542050664972e+18,0.0,1.0
TIC_451463754,widesector,0.997,0.0,11.948724,12.36,5.81976775797216e+18,0.0,0.0
TIC_350852989,widesector,0.927,0.0,12.849311,11.940000000000001,5.827875865957493e+18,0.0,0.0
TIC_1988576229,widesector,1.006,0.0,18.596724,35.28,6.429838617917057e+18,0.0,0.0
TIC_403269435,widesector,4.275,0.0,16.358915,4.0200000000000005,6.405737494834991e+18,0.0,1.0
TIC_310051715,widesector,0.867,0.0,11.670992,25.74,5.80538267553354e+18,0.0,0.0
TIC_465765802,widesector,1.044,0.0,15.385112,20.16,6.419784619172019e+18,0.0,0.0
TIC_1816012436,widesector,0.982,0.0,19.276611,14.58,6.43353720752874e+18,0.0,0.0
TIC_2026729631,widesector,1.0,0.0,18.863127,45.24,6.452404204291121e+18,0.0,0.0
TIC_404238893,widesector,0.934,0.0,16.681074,54.300000000000004,6.373526137765288e+18,0.0,0.0
TIC_1922529980,widesector,0.93,0.0,18.18646,34.919999999999995,6.428770201852059e+18,0.0,0.0
TIC_465799362,widesector,0.908,0.0,11.459445,20.34,6.41863116275421e+18,0.0,0.0
TIC_339269863,widesector,1.062,0.0,16.89793,57.72,6.440610262752705e+18,0.0,0.0
TIC_363275408,widesector,0.921,0.0,12.545606,18.12,5.80874188972032e+18,0.0,0.0
TIC_2026380210,widesector,1.007,0.0,18.749958,16.380000000000003,6.400740317566063e+18,0.0,0.0
TIC_1311546480,widesector,1.057,0.0,18.37994,30.54,5.816369128862355e+18,0.0,0.0
TIC_331774813,widesector,1.113,2.0,11.850894,14.879999999999999,6.370869782095304e+18,1.0,0.0
TIC_294769705,widesector,0.969,0.0,12.729998,46.800000000000004,5.809858306334105e+18,0.0,0.0
TIC_311531517,widesector,1.069,0.0,17.158714,6.84,5.804230249907847e+18,0.0,0.0
TIC_294769703,widesector,1.125,0.0,13.198211,48.720000000000006,5.809858306334105e+18,0.0,0.0
TIC_1688667569,widesector,1.109,0.0,19.205519,4.5,6.432357805214518e+18,0.0,0.0
TIC_292750423,widesector,1.051,0.0,6.490213,6.96,6.365132740877463e+18,0.0,0.0
TIC_311893428,widesector,1.06,0.0,13.322035,3.2399999999999998,5.801121690016386e+18,0.0,0.0
TIC_340389150,widesector,,0.0,10.028094,13.14,5.833440872299606e+18,0.0,
TIC_379725706,widesector,0.912,0.0,8.773149,24.0,5.814789478552845e+18,0.0,0.0
TIC_362374242,widesector,0.982,0.0,13.534731,16.560000000000002,5.806954633567195e+18,0.0,0.0
TIC_364486973,widesector,1.087,0.0,8.897851,9.84,5.814538515026661e+18,0.0,0.0
TIC_362172901,widesector,0.919,0.0,12.294216,13.14,5.807368114356775e+18,0.0,0.0
TIC_447536804,widesector,5.947,2.0,7.791446,46.38,5.817777195248114e+18,1.0,1.0
TIC_324608514,widesector,0.829,0.0,9.251037,18.3,6.34991666817842e+18,0.0,0.0
TIC_426665045,widesector,0.982,0.0,5.875972,15.66,5.825432373172357e+18,0.0,0.0
TIC_208155431,widesector,0.797,0.0,12.631601,8.7,5.831536586872565e+18,0.0,0.0
TIC_364115836,widesector,0.953,0.0,8.290856,25.5,6.415501540344346e+18,0.0,0.0
TIC_67918274,widesector,1.084,0.0,13.091861,38.160000000000004,5.833828415809052e+18,0.0,0.0
TIC_1922424569,widesector,,,,,,,
TIC_363600442,widesector,4.663,0.0,10.066936,21.72,5.808662759244859e+18,0.0,1.0
TIC_306518087,widesector,0.951,2.0,8.708258,11.82,5.812968481132084e+18,1.0,0.0
TIC_360550353,widesector,1.009,0.0,9.614731,7.5600000000000005,5.822079545577254e+18,0.0,0.0
TIC_424136217,widesector,0.854,0.0,6.837604,7.26,5.827253198803157e+18,0.0,0.0
TIC_382150493,widesector,1.096,0.0,16.359818,22.44,6.42114591764642e+18,0.0,0.0
TIC_466203956,widesector,1.016,0.0,15.496251,10.86,6.430467645944474e+18,0.0,0.0
TIC_295046932,widesector,1.021,0.0,15.460356,5.22,5.811947687666193e+18,0.0,0.0
TIC_259719464,widesector,0.995,0.0,7.014876,166.26,6.403912515987393e+18,0.0,0.0
TIC_402948120,widesector,0.961,0.0,9.129145,4.26,5.830159379806116e+18,0.0,0.0
TIC_1988645733,widesector,0.967,0.0,18.650991,25.86,6.431068769567406e+18,0.0,0.0
TIC_339603121,widesector,1.373,0.0,10.012169,15.36,6.442095015767214e+18,0.0,0.0
TIC_350856279,widesector,0.956,0.0,9.337625,17.099999999999998,5.828324020025823e+18,0.0,0.0
TIC_2026157727,widesector,0.97,0.0,17.539957,20.759999999999998,6.383751389744006e+18,0.0,0.0
TIC_82849372,widesector,0.831,0.0,6.950709,128.7,5.834079241911329e+18,0.0,0.0
TIC_403135040,widesector,0.945,0.0,10.493893,21.54,6.400458155394912e+18,0.0,0.0
TIC_341293863,widesector,1.041,0.0,9.604372,2.04,6.450884168122259e+18,0.0,0.0
TIC_1987877160,widesector,0.996,0.0,18.599335,61.62,6.363576240431145e+18,0.0,0.0
TIC_371930761,widesector,1.016,0.0,8.876986,13.74,6.424666416437941e+18,0.0,0.0
TIC_277800037,widesector,1.027,0.0,7.862012,22.8,6.384882993367083e+18,0.0,0.0
TIC_447649621,widesector,1.923,0.0,15.043477,13.68,5.817702153577097e+18,0.0,1.0
TIC_469874560,widesector,1.038,0.0,16.165571,7.98,6.371830793913647e+18,0.0,0.0
TIC_1922582683,widesector,3.408,0.0,18.613659,28.259999999999998,6.440392933110776e+18,0.0,1.0
TIC_410397673,widesector,5.82,1.0,5.95478,16.32,6.42168546861812e+18,1.0,1.0
TIC_1509709867,widesector,1.051,0.0,18.762653,29.58,5.812620623134335e+18,0.0,0.0
TIC_464275366,widesector,15.288,1.0,8.741913,29.04,6.631249773531057e+18,1.0,1.0
TIC_1988262914,widesector,0.981,0.0,18.13759,13.68,6.401231936701995e+18,0.0,0.0
TIC_331634064,widesector,1.189,0.0,11.435413,48.24,6.372990709961841e+18,0.0,0.0
TIC_304907445,widesector,0.99,2.0,8.931622,10.68,5.91081721634875e+18,1.0,0.0
TIC_414077635,widesector,0.851,0.0,8.078059,38.88,5.883029190270022e+18,0.0,0.0
TIC_310952994,widesector,1.179,0.0,9.858105,10.319999999999999,5.802721238920308e+18,0.0,0.0
TIC_327710325,widesector,,,,,,,
TIC_363212626,widesector,0.976,0.0,9.497804,7.38,5.815640741076019e+18,0.0,0.0
TIC_469872864,widesector,0.935,0.0,12.355074,45.6,6.366889584363105e+18,0.0,0.0
TIC_340390410,widesector,1.016,0.0,16.860939,4.4399999999999995,5.833468394451848e+18,0.0,0.0
TIC_381242179,widesector,2.937,0.0,9.029108,11.52,5.815001031461726e+18,0.0,1.0
TIC_327303945,widesector,,,,,,,
TIC_303537262,widesector,0.979,0.0,14.617792,1.14,6.629436197824489e+18,0.0,0.0
TIC_364420518,widesector,0.998,0.0,8.181354,12.299999999999999,5.814554835900768e+18,0.0,0.0
TIC_309898261,widesector,1.056,0.0,16.768875,91.2,5.805562548764834e+18,0.0,0.0
TIC_1815679645,widesector,1.026,0.0,17.649357,51.96,6.415050220883371e+18,0.0,0.0
TIC_403050659,widesector,1.08,0.0,14.358951,15.9,5.816238222572518e+18,0.0,0.0
TIC_2026419057,widesector,0.982,0.0,18.628813,15.780000000000001,6.402626839000977e+18,0.0,0.0
