host,tic_id,n_sectors_measured,sectors,mean_depth,sector_depth_frac_scatter,sector_depth_chi2red,status
AU_Mic,441420236,3.0,"1,27,95",0.015370994806289673,1.6199958204320457,14253.656779673602,ok
BD+15_2375,82604982,4.0,"22,45,46,49",5.0514936447143555e-05,3.6940803395155895,37.90967187579148,ok
BD+42_2315,376689863,3.0,"76,22,49",0.00023700793584187826,2.70876106862886,16.190917135818097,ok
BD+45_564,292607437,3.0,"18,58,85",1.2209018071492514e-05,22.906766973394515,9.346722518200353,ok
BD+20_2457,95359428,5.0,"45,46,48,72,1751",-3.6776065826416016e-05,20.11545305133291,24.76768360969422,ok
BD+49_828,116376059,2.0,"58,18",0.00011029839515686035,1.2904077817168176,0.12172029220876855,ok
BD+48_738,302069358,3.0,"58,85,18",0.00021308660507202148,0.7470173989782655,27.195599837743355,ok
BD+20_594,26123781,5.0,"42,43,44,70,71",7.922649383544922e-05,4.054963918749764,3.452253747523144,ok
BD+37_3172,289572819,5.0,"40,74,80,81,14",6.651878356933593e-06,21.934378961970232,5.226999476543752,ok
BD-08_2823,33355302,4.0,"8,35,62,89",0.00018277764320373535,0.7707580742007928,2.1325611938183413,ok
BD+60_1417,159527171,5.0,"15,21,22,41,48",0.0034524381160736086,1.6322101019929989,240.9421880263809,ok
BD-10_3166,148563075,4.0,"9,36,89,100",-7.860362529754639e-06,11.13866987940614,0.798020861058781,ok
BD-13_2130,288474555,4.0,"7,34,61,88",-8.240342140197754e-06,29.122991860029643,21.49656566070493,ok
BD+63_1405,233075841,5.0,"14,15,16,17,18",-1.7404556274414062e-05,2.6704567277756297,0.5968529597333675,ok
BD+20_274,60923874,5.0,"17,42,43,57,70",0.000376516580581665,1.629279843048892,43.22852423505055,ok
BD-210397,268804174,3.0,"3,30,97",0.0003452102343241374,0.3884322772033714,8.549536655612508,ok
BEBOP-4_A,356710041,2.0,"23,49",0.0010351985692977905,1.2002219260404385,154.355054407417,ok
CD_Cet,328465905,0.0,,,,,no sector yielded a depth
CI_Tau,61230756,2.0,"70,71",-0.01224486529827118,1.0207204735357525,14.908488699200072,ok
BEBOP-3,289949453,5.0,"19,20,26,40,47",0.0009732425212860107,1.4649509697143286,49.86004521516952,ok
BD-14_3065_A,293607057,5.0,"62,89,100,9,35",0.0008534789085388184,2.7609304611129395,226.54577148175326,ok
CT_Cha,454259409,5.0,"64,11,12,37,39",-0.0035738587379455567,1.2060876137899001,2.0595237536220434,ok
CoRoT-11,110178537,1.0,80,0.007467716932296753,,,ok
CoRoT-10,405010127,2.0,"54,81",-0.0020056962966918945,0.09082066889415329,0.008894550725366908,ok
CoRoT-1,36352297,3.0,"6,33,87",0.004892657200495402,1.898312967786771,443.2016404038467,ok
COCONUTS-2_A,272232401,5.0,"3,4,6,7,10",-0.0008006274700164794,2.1552492575258317,11.64826997798138,ok
CD-35_2722,201426753,5.0,"6,32,33,87,98",-0.002793622016906738,5.360631953215049,2109.9287815742955,ok
CoRoT-16,218299481,1.0,80,-0.0018919110298156738,,,ok
CoRoT-17,218299312,1.0,80,-0.008129656314849854,,,ok
CoRoT-12,280210963,3.0,"6,33,87",0.009016404549280802,1.674368266376265,36.806899108992006,ok
CoRoT-14,282706928,3.0,"6,33,87",-0.00022101402282714844,17.080048185671597,1.6673462930596625,ok
CoRoT-13,281909674,3.0,"6,33,87",0.0021589696407318115,2.540673885617965,4.938619408555281,ok
CoRoT-22,323094535,1.0,80,0.0015665292739868164,,,ok
CoRoT-2,391958006,2.0,"54,81",0.016516074538230896,0.9208378800712536,374.13041856884877,ok
CoRoT-19,42821097,3.0,"6,33,87",0.002535174290339152,1.2480741178120327,85.24220292260043,ok
CoRoT-23,108155949,1.0,80,-0.0034879446029663086,,,ok
CoRoT-18,37168957,3.0,"6,33,87",0.004230121771494548,1.9807365169576385,56.25817265480396,ok
CoRoT-25,130038122,1.0,80,0.005401194095611572,,,ok
CoRoT-20,234825296,3.0,"6,33,87",0.001138130823771159,0.8005089603984115,0.3063264619367321,ok
CoRoT-26,322388624,1.0,80,0.005539625883102417,,,ok
CoRoT-21,280420719,3.0,"6,33,87",0.0008299251397450765,5.195112894019541,0.6731569240429696,ok
CoRoT-28,106352250,1.0,80,0.0008487999439239502,,,ok
CoRoT-29,370736259,1.0,80,0.021530866622924805,,,ok
CoRoT-3,392353449,2.0,"54,81",-0.00011900067329406738,32.2697821959679,54.758646997640874,ok
CoRoT-30,320636129,1.0,80,0.00844380259513855,,,ok
CoRoT-31,250595183,2.0,"87,33",0.004521656617764214,1.3833957522787235,2.497532754080907,ok
CoRoT-24,36105482,3.0,"6,33,87",0.005088011423746745,1.3981870028018364,5.773508068557755,ok
CoRoT-6,130502317,1.0,80,0.005240768194198608,,,ok
CoRoT-32,220323515,3.0,"6,33,87",-4.135568936665853e-05,13.923907211621234,0.2269533657573317,ok
CoRoT-9,130162252,1.0,80,0.03265535831451416,,,ok
CoRoT-8,391880567,2.0,"54,81",-0.00037679076194763184,4.529107580517806,0.8675531487964394,ok
CoRoT-4,36440357,3.0,"6,33,87",0.0034522712230682373,1.8254078277155799,67.67411446541078,ok
CoRoT-5,234112540,3.0,"6,33,87",0.00528794527053833,1.4404441976200313,61.75514273661979,ok
CoRoT-7,280304863,3.0,"6,33,87",7.788340250651041e-06,18.55518797482054,1.4596939043561297,ok
DENIS-P_J082303.1-491201,388682292,3.0,"8,88,89",-0.13670394817988077,2.8440157705575015,63.54531132659743,ok
DMPP-1,66560666,3.0,"6,33,98",3.463029861450195e-05,1.5966562208182207,3.3501969841477464,ok
DH_Tau,268148971,4.0,"43,44,70,71",0.052958905696868896,1.3169530520454817,742.9711402227276,ok
DMPP-2,32432767,2.0,"97,104",1.4349818229675293e-05,1.164560077842019,0.4514682195030938,ok
DE_CVn,446175401,5.0,"16,22,23,49,76",0.00932740569114685,1.9205589257153468,2004.9442935654142,ok
DP_Leo,903484062,,,,,,no ephemeris
DMPP-4,26884478,5.0,"14,15,40,41,54",-1.1265277862548827e-06,2.7502032724525143,0.11297558711892994,ok
DMPP-7,365158631,4.0,"23,46,50,91",-2.5488436222076416e-05,1.201497545061429,0.6023561551224682,ok
DMPP-6,306668068,5.0,"1,2,3,4,5",3.0368566513061523e-05,1.8358722853214058,5.152302763561785,ok
EPIC_201238110,35019000,1.0,46,-0.007118880748748779,,,ok
EPIC_201427007,66664249,1.0,91,0.002011239528656006,,,ok
DMPP-8,318042295,5.0,"13,93,94,27,39",2.636909484863281e-05,0.5491199108043993,0.1214593861717257,ok
DMPP-9,376777782,5.0,"13,27,67,94,101",3.3915042877197265e-06,30.041488819582923,1.643101596767802,ok
EPIC_201595106,397052808,2.0,"46,91",7.039308547973633e-05,2.230888964183807,0.503362892493155,ok
EPIC_201170410,38116202,5.0,"45,46,72,36,9",0.002928924948891032,2.352552663953164,1.9245566924650126,ok
DS_Tuc_A,410214986,5.0,"1,27,28,67,68",-0.0016847729682922363,6.704279027564438,187.557584504706,ok
EPIC_206024342,75266189,2.0,"42,92",0.002755209803581238,1.640749007618155,13.683931207339784,ok
EPIC_201497682,301610040,3.0,"45,46,72",-0.00048522154490152997,1.1581403108960326,0.9049099064432178,ok
EPIC_206032309,145752628,2.0,"42,92",0.0013433247804641724,0.9587109500638604,0.3448374013542094,ok
EPIC_201757695,903075188,3.0,"45,46,72",0.002193490664164225,0.9520557594501067,0.7259686932860817,ok
EPIC_201841433,380583651,3.0,"45,46,72",0.0008106529712677002,0.4515574236473731,0.06580369141720668,ok
EPIC_206042996,12785571,2.0,"42,92",0.00048354268074035645,18.824947558306885,6.386927566758363,ok
EPIC_206317286,250956593,2.0,"42,92",-0.0014995336532592773,0.1281100528121585,0.06819807351631457,ok
EPIC_212424622,297146115,1.0,91,0.0004271864891052246,,,ok
EPIC_212499991,297146957,1.0,91,0.04365229606628418,,,ok
EPIC_211822797,337632006,3.0,"44,45,46",0.00012037158012390137,4.040641300759961,0.25522646963975926,ok
EPIC_212624936,2764004,1.0,91,0.0016598701477050781,,,ok
EPIC_212737443,670036,1.0,91,0.016667485237121582,,,ok
EPIC_212297394,287331845,2.0,"37,91",0.00014705955982208252,0.04628543729319178,0.00012120259945930532,ok
EPIC_212587672,771548,1.0,91,-6.186962127685547e-05,,,ok
EPIC_211945201,243244680,5.0,"44,45,46,72,1751",8.293390274047852e-05,2.0759943389378996,1.712614462732304,ok
EPIC_220492298,257802602,2.0,"42,43",7.957220077514648e-05,15.34660065775208,2.970214130727916,ok
EPIC_228836835,51641442,2.0,"46,91",-0.0007922649383544922,1.8832064440267666,0.44044400416486984,ok
EPIC_229004835,94924543,2.0,"46,91",-3.695487976074219e-05,0.027371875400769578,0.0003102277702389086,ok
EPIC_220674823,266015990,2.0,"42,70",0.00011785328388214111,0.9400076744715338,0.4365518436130762,ok
EPIC_249893012,432254760,1.0,91,-4.7147274017333984e-05,,,ok
EPIC_248847494,392876254,3.0,"45,46,72",0.00011513630549112956,1.7363614867704114,0.5450220191298494,ok
FU_Tau,58544613,3.0,"43,44,1751",0.004054605960845947,2.099163978882998,22.48085346295628,ok
GJ_1148,115869504,3.0,"22,48,75",-4.206101099650065e-05,4.664289722424916,5.179918909209346,ok
GJ_2126,44082776,3.0,"12,66,93",0.00039064884185791016,2.9003053379198773,208.47392628535317,ok
EPIC_246851721,411839167,5.0,"32,43,44,71,98",0.0031864702701568603,0.8301889894117037,121.8747687001827,ok
GJ_2056,65406275,5.0,"33,34,61,7,87",-8.285045623779297e-06,5.696960545189377,1.1579087877142737,ok
GJ_179,450102450,3.0,"5,32,98",-0.0012574493885040283,3.343693055386628,27.17636330409015,ok
GJ_273,318686860,2.0,"7,87",0.00023499131202697754,0.04394195596466814,4.956417804249223e-06,ok
GJ_143,279741379,5.0,"1,2,3,4,28",4.3839216232299805e-05,7.512318877307396,25.12159213261984,ok
GJ_27.1,80417903,4.0,"2,96,103,104",0.001380428671836853,2.3589317601126845,4.454827702173005,ok
GJ_341,359271097,2.0,"62,64",0.07576730847358704,2.390251765626177,0.07299844991766419,ok
GJ_3341,77897915,4.0,"5,6,32,98",-0.004244022071361542,2.2915669282411764,31.08949014294733,ok
GJ_3082,206548902,5.0,"2,29,69,96,103",8.461475372314453e-05,1.7848378202336521,0.47541586672931124,ok
GJ_328,800022105,1.0,34,-0.00019310524923277228,,,ok
GJ_3634,942747314,1.0,9,0.0006289482116699219,,,ok
GJ_3473,452866790,4.0,"7,34,61,88",0.0001767575740814209,3.003561225218243,22.971057613899827,ok
