host,var_status,var_oot_rms,var_excess,var_ls_amp,var_ls_power,var_ls_period
HD_10975,ok,0.0003599919572930954,4.100575407685793,0.0001533727896774007,0.08483611093137734,1.8972351189693686
HD_109833,ok,0.004331645972949975,3.7422279166940835,0.005083167320110363,0.8393690416381132,5.08120278876094
HD_109988,ok,0.0003985382809426019,1.0632757571922704,9.997167461819446e-05,0.10417165835246951,5.813198736784236
HD_110014,ok,0.0004355020408020633,9.483993330818107,0.00031853780129366855,0.23290979066238168,4.863446894552139
HD_110067,ok,0.0005116305124785238,1.6483227882364673,0.00026358321077520384,0.21844450925994194,6.494487939590594
HD_110082,ok,0.0018409387960180376,3.600972576080141,0.0013945505320798323,0.3716210516170001,2.2214177396848838
HD_110113,ok,0.0008342901707632077,1.0348800028532676,0.00010310929518604804,0.033735267538185496,8.189240407082934
HD_11112,ok,0.0002153371160316258,1.2258906212841936,9.884544492956671e-05,0.2596577270091075,4.605069705205035
HD_111232,ok,0.0003520958121539184,1.5913234851307263,0.00013739549578228915,0.15775565868533473,10.246247899837664
HD_111591,ok,0.0005306935541838747,3.052461980132954,0.00015174339527128527,0.056839792201853145,0.659869302583819
HD_111998,ok,0.0003955508589144826,3.3976248792088235,0.00026374441552811534,0.29850657472990866,2.48777770919484
HD_112570,ok,0.0005225833911092135,5.525233249864144,0.00025605097440154536,0.13987062414533596,1.013611841263819
HD_112640,ok,0.0010155527713101937,10.2207136196066,0.0007035432094688263,0.22689967762690696,2.416602360100373
HD_113337,ok,0.000242247222053302,2.143593329461723,0.0001360019645459055,0.23727884761509288,4.912209417226865
HD_113538,ok,0.0005364491204597206,1.8014602208716126,0.0001556856760676423,0.0829625316277636,5.635530726229433
HD_113996,ok,0.0013733730758418176,32.94875202695635,0.0012106320255874429,0.4296517886409416,2.3678907139390266
HD_114082,ok,0.0004909947119691383,1.3937352985504834,0.00019270019797913113,0.13206705095400564,11.846135777521383
HD_114386,ok,0.00035264021718547564,1.0934411451891053,6.718564886484526e-05,0.06947902629577954,5.8132673750732184
HD_114729,ok,0.00020002389131624585,1.4064012680299198,2.67380568698977e-05,0.031324112548907934,3.4879564827954255
HD_114783,ok,0.0004458431226587994,1.0309748308227065,3.676405524070259e-05,0.059178345922165906,3.004350100971636
HD_11505,ok,0.00024924777336672826,1.2327803423057593,8.867831189121757e-05,0.16454259956866507,11.789674396132298
HD_11506,ok,0.00023362084566948241,1.0856425267871475,7.290481837110746e-05,0.15804535123456073,3.7522192100390033
HD_115404_A,ok,0.004918200279815683,38.21208012307376,0.0054466187750234875,0.758257044376895,9.492096581583295
HD_115954,ok,0.00041011962526271034,1.2543223116023596,0.00010258688556704097,0.10429517323467193,3.97495153188181
HD_116029,ok,0.00032161093648054736,1.3553786635815057,5.659288500800527e-05,0.03083938710162632,1.6867281004622268
HD_117207,ok,0.00023736371320214986,1.3141921875102787,3.288819457968185e-05,0.03664799007996214,3.5220665243344484
HD_11755,ok,0.0013991953679936917,11.66621921801385,0.0011521000939073614,0.3878205912352818,1.6873188905927758
HD_117618,ok,0.0002403727799740901,1.3003002994723667,2.0476443420247516e-05,0.014929374627718395,8.050770998386431
HD_118203,ok,0.0004860610390505853,1.7763015928030041,0.00024150907261203143,0.15860844973798016,5.792084497587828
HD_11964,ok,0.0001560175201074479,1.3122038674499665,1.4865258175304132e-05,0.011504344693336352,0.8074583979482487
HD_11977,ok,0.0003233961938815926,6.508354517483335,0.00010407411837001012,0.0500166526820918,1.2045213228293694
HD_120084,ok,0.0003091832395021949,3.5105432395057656,8.920183669026835e-05,0.051673091777521114,0.5236563172874492
HD_121504,ok,0.00033825719561793885,1.4767773645345237,0.00013701844984477163,0.2280753126561983,6.629927034210756
HD_12235,ok,0.00016931576806172985,1.7211578804675949,7.176362708140649e-05,0.11295319943665244,9.152113866039631
HD_122562,ok,0.00027004350544822643,1.2742868895052333,2.9837797606953116e-05,0.01827594781353402,2.629240923208025
HD_124330,ok,0.0003015842693019434,1.1936094816266556,2.0132871753474058e-05,0.009011347598573721,6.447073047227928
HD_12484,ok,0.006100769672621235,20.627889493711173,0.006035628995084019,0.8904538182535935,4.004052911075355
HD_125136,ok,0.00027286946203562966,1.8708797941985646,7.552909665312364e-05,0.04917759698415004,2.2931476470178374
HD_125271,ok,0.0005772478721244149,1.1244869834040114,4.167995406798057e-05,0.012378809520848855,5.736335596495607
HD_125390,ok,0.00038636711177537133,1.492241341804406,6.984297379101057e-05,0.0355765143454698,0.3902908782328048
HD_125595,ok,0.0003827572493386744,1.0517237206692562,7.69073184616275e-05,0.07802689349637915,6.261764960701979
HD_125612,ok,0.000726209305285298,1.0461062914818375,0.000142268124537137,0.20475196258721587,7.156597700805057
HD_12648,ok,0.0005374504293528107,3.6467273157845783,0.00020072422452569857,0.07880664658402266,1.8835752962366235
HD_126525,ok,0.0002765132586193733,1.1052714419202163,3.70756597786943e-05,0.03959680470919569,0.46382409598979596
HD_12661,ok,0.00025709496407458235,1.2971970539616735,2.55832720726003e-05,0.01878567687303132,2.677534985893153
HD_126614,ok,0.0004250297003429847,1.1133708275419945,8.136052789136528e-05,0.06826394872858896,4.726164106947846
HD_127195,ok,0.000238963863006827,1.9233596605489203,5.481717437780979e-05,0.03696289512046537,2.437352107190236
HD_127506,ok,0.00039850738112817084,1.2624897954634973,0.00015047391227644217,0.16469921398709894,7.698955430173058
HD_128311,ok,0.0046515863464150296,11.89083579578456,0.004777267806250773,0.6998748633141904,5.343916595077881
HD_128356,ok,0.0006596051951285266,1.274712947900198,0.0002734526809188335,0.22385452820974505,7.514094708924632
HD_128717,ok,0.0004001763061444253,1.2321887912127394,0.00016167477140951436,0.1902387438468576,4.899786213056541
HD_129445,ok,0.0004301977960767391,1.0450223500048288,5.743087277964834e-05,0.03715101113403913,5.552816771361015
HD_130322,ok,0.0003594715740454187,1.365151176405573,0.0001899927338730879,0.2125057255188624,12.288099798947314
HD_131496,ok,0.0003140931265778002,1.4685452984074692,6.65141280468756e-05,0.04133509477172291,0.5559877444887009
HD_13167,ok,0.0003229305700023072,1.0430529591186501,3.5998047678256176e-05,0.02387290283033026,6.331878323655075
HD_13189,ok,0.0011420299368977047,9.847105435792884,0.001373863037601052,0.5090253261587324,3.8855775863918516
HD_132406,ok,0.00036832680095133275,1.1178315367919525,2.3117027052988348e-05,0.008179938843977767,0.9114401121352683
HD_132563,ok,0.0006304358039285705,1.0760357690976456,4.227706277655496e-05,0.009667677752612892,11.932778693449109
HD_133131_A,ok,0.0005249698863922865,1.1457584530840224,7.654794286025908e-05,0.04232055637178117,4.174413088878358
HD_133131_B,ok,0.0004942593402438843,1.0847370095260294,4.741155945195341e-05,0.018222518729922463,2.683551275512958
HD_134060,ok,0.00030710619333973406,1.1284945141097553,4.545023353034558e-05,0.10034674519166105,4.721685229408317
HD_134606,ok,0.00022523770905368983,1.4535218923456683,1.7750685808093967e-05,0.011509020664556429,3.214805351728746
HD_134987,ok,0.00015906157929045914,1.2651524782326744,2.629737907189362e-05,0.04399194464423716,3.314983431137715
HD_135344_A,ok,0.0024167586300873167,6.35843257920089,0.002803419978495985,0.37012034830950624,6.261670478925225
HD_135625,ok,0.00026344811809883757,1.1005531835673292,3.175294004972277e-05,0.029498428950771042,4.847755593193514
HD_135694,ok,0.0005038326781986823,1.1079780117259115,6.997132582126974e-05,0.033763922689607075,7.747552834545513
HD_136118,ok,0.0002445628141661512,1.4670722586148846,5.743220598266965e-05,0.10310261819127538,2.9093073002604792
HD_136352,ok,0.00015995530704778413,1.8317546205846773,2.562099166040818e-05,0.034633732886708395,2.908590668700819
HD_136418,ok,0.000469164418609167,1.3147848893855343,6.491074585028438e-05,0.02101021771139725,4.24774843703771
HD_136925,ok,0.0003145906081932133,1.2198910108948315,3.3400236646180406e-05,0.022190186894765478,1.9199759927417048
HD_13724,ok,0.00037802632491886384,1.527088991724774,0.00019222855913606123,0.20526268264369985,10.13117676650711
HD_137388,ok,0.0007335062392058872,1.9282716734097567,0.00019662466273619048,0.13059582766481148,5.817979478865384
HD_137496,ok,0.0007277317677218618,1.0180336958126497,8.578160934653685e-05,0.02837863672356633,6.396070913180642
HD_13808,ok,0.00028738612352282504,1.0134132678383987,2.1881421308751767e-05,0.012867089968866164,6.078737070665428
HD_13908,ok,0.0005135549518748431,1.0495065279698876,8.188472842365336e-05,0.17621380269035986,5.61945105023616
HD_13931,ok,0.0002599325908107833,1.1690280586234727,4.7196972325066165e-05,0.052170645065243264,3.501601420174371
HD_139357,ok,0.0004528168018739722,5.356989649039947,0.00016784140741164493,0.07281910878307049,5.139889549901434
HD_1397,ok,0.00027702009389084817,1.2098567401374143,9.032440225470699e-05,0.11975485766552862,11.890896975278652
HD_14067,ok,0.0004930194676577455,4.2700148854088456,0.00022790904098845467,0.13822196309863327,4.738585299475744
HD_140901,ok,0.0007815435436045977,3.5277602438874527,0.0005584249954134319,0.2754102604197199,10.15858406279364
HD_141004,ok,0.0001490282750530614,1.3842892541323872,6.478472942247391e-05,0.1407769270687443,8.194108648420297
HD_141399,ok,0.00024530552108335466,1.3842445444300966,2.937119673868081e-05,0.023917188228248214,5.792382500699102
HD_141937,ok,0.00044935629001425674,1.0925047063390212,0.00010774646973956003,0.32583594438562113,4.5061102873203
HD_142,ok,0.00013601720369798613,1.4306328633577199,4.34074757835968e-05,0.12415080245178173,2.4628880368362798
HD_142022_A,ok,0.00027319416275696707,1.1753646396962922,2.1950573071806353e-05,0.01277443159041153,8.14520340072992
HD_142415,ok,0.0017126186232554739,8.399343645778254,0.0016399687906809015,0.7334387142427218,6.108132776604862
HD_143105,ok,0.0002644467591056629,1.7303292512205888,0.00010283164954812207,0.1700083800492922,10.073254850201446
HD_143361,ok,0.0005202663667278097,1.0737078293329625,6.361754722978694e-05,0.0284852174165461,3.0540471406471568
HD_143811_A,ok,0.0005087897137678192,1.1334955088224092,0.000122831218559935,0.09613314698036624,4.362901738980928
HD_144899,ok,0.0004980486892916245,1.0905865127975638,8.165154411072468e-05,0.04575355304262462,4.969726557558781
HD_145377,ok,0.001204923656149994,1.8831297499658295,0.000898462959445057,0.47250644484135446,4.672269380016062
HD_145457,ok,0.0005799956974965477,4.990784057799252,0.0001823335650943274,0.058705867561309535,1.630829490272049
HD_145934,ok,0.0004212042224499953,1.392707519008675,0.00011273864231266832,0.07444213203548608,1.6450225287700628
HD_1461,ok,0.0001719978835249514,1.3637141038135419,6.430866068873332e-05,0.1713139519454961,7.7928506980739405
HD_147018,ok,0.00044720819576149213,1.457153699287422,0.00016024938837401354,0.1750047847300925,7.186896190034184
HD_147379,ok,0.0004165636321508347,1.850532429774177,0.00027500402012818024,0.27156192738817536,8.754406218420886
HD_147513,ok,0.0012770509519755844,16.568698026656786,0.0012586835026972725,0.6992523246958358,6.108123848568312
HD_14787,ok,0.0003189711722677374,1.600040389807716,6.0575527527886644e-05,0.03728383580007288,0.5091223920334332
HD_147873,ok,0.0003630934788009581,1.318830351025033,5.957675859849246e-05,0.04580182372043143,3.3016847864546803
HD_148156,ok,0.00034666266688741,1.3829641963663275,0.0001385600530770478,0.2336961895987757,5.311430658627574
HD_149026,ok,0.0003399952336111867,1.1455961396076941,7.577675152279415e-05,0.07458951498836115,5.968041736833281
HD_150010,ok,0.0008135792102943278,9.089174210931445,0.00047002790044106067,0.15590925672808895,1.178021038520892
HD_1502,ok,0.00036360235032770573,1.2737588077563737,5.645411385834123e-05,0.03135677444914508,0.783460083148817
HD_150706,ok,0.002315649263469931,13.910843636693016,0.002103072239650943,0.5392280270529427,9.37008768472747
HD_151450,ok,0.00048269963226089594,1.0461297573727903,7.602159420526614e-05,0.19708224244607983,4.345207651115369
HD_152079,ok,0.0005576137273653908,1.0973148514144362,9.735801038762823e-05,0.05878102431786971,6.430404444519724
HD_152843,ok,0.0005089401234138094,1.033457056933288,4.388269525328134e-05,0.0151024856110405,10.694203760632018
HD_15337,ok,0.00043522549442623094,1.0191395878470701,8.034203035193846e-05,0.06845221013764904,8.442537381538765
HD_153557,ok,0.0014000724008472528,5.209372137838829,0.0013144210896617273,0.4314722614950556,6.559387798530873
HD_153950,ok,0.0003155775271859145,1.4698553806560621,5.5013416094746505e-05,0.04879547351548598,12.217803337984833
HD_154088,ok,0.00031793054314251465,1.0976267144853078,3.936084148561161e-05,0.08364259256012303,2.8294088010602003
HD_154345,ok,0.00019536022121718053,1.3321093184050692,5.4305834660135186e-05,0.12653986061199288,9.334008619490378
HD_154391,ok,0.0003049004542496513,3.1109070756161827,8.31140511437117e-05,0.04833956039603357,1.3934793802042211
HD_154672,ok,0.0007947218046154838,2.519445192283899,0.0002587954613079252,0.14714863956320834,12.217835284677449
HD_154857,ok,0.00026076364364882023,1.4167688179422768,1.7508111766158017e-05,0.007613958386704581,7.186963973266193
HD_155358,ok,0.00028302676415631664,1.4631860619577701,4.863368339260739e-05,0.04956682606146716,11.663254280195732
HD_155918,ok,0.00020054168669381955,1.2065933184323836,3.656372721622799e-05,0.058074379082484154,6.7707213810040745
HD_156098,ok,0.00018406928563425494,2.0856134945950493,7.893328394454272e-05,0.16580957977772542,3.2152211963642987
HD_156279,ok,0.000351756408486325,1.3540125620299783,4.068846374499529e-05,0.02721167424851588,10.073217797144805
HD_156411,ok,0.0002042338932035311,1.4052187615494456,4.0154388945217385e-05,0.054767996490663606,11.107147782163441
HD_156668,ok,0.0003686906098958823,1.3053127861922027,0.00013135772255507187,0.1880899662898764,12.829637961534331
HD_156846,ok,0.00032009175080456614,1.0593503466670058,2.316280926672804e-05,0.03860149418571427,4.866663848352527
HD_158038,ok,0.0003739522582128273,2.061259190692483,6.956681767664787e-05,0.04494948091729539,0.5682869027739502
HD_158259,ok,0.0001971477674781279,1.5291634754260495,3.318539746040441e-05,0.04998040729362235,11.381401293403087
HD_158996,ok,0.0024558909394537887,38.52723140877214,0.0016557219488393632,0.1979154758799948,4.426340731617099
HD_15906,ok,0.00127534395279843,2.334208596505848,0.0013647968638295588,0.8362069414891121,11.638435160167237
HD_159868,ok,0.00023052069118240323,1.2498563224222436,3.097701957829009e-05,0.029293133123876238,10.181609733477329
HD_1605,ok,0.00030067385924004207,1.604972927652053,5.963024180114166e-05,0.04686442827017312,5.337830704871438
HD_160691,ok,0.00010717099001127315,1.584556717426127,2.8516330058134113e-05,0.08769227624282655,6.411652992898809
HD_161178,ok,0.00048653146311648007,5.786294526991978,0.0002194921874236618,0.11722889973630664,2.9614691781569933
HD_16175,ok,0.0007999390523335873,4.06867709010288,0.0005366311531579408,0.3328059301450276,10.823183634982714
HD_162020,ok,0.0005739922527067208,1.3188167909887467,0.00032758598027588225,0.3234593074843953,7.862538903570424
HD_163607,ok,0.0002884642731093552,1.1244666909325183,2.8039745403226018e-05,0.017210218319776833,1.7137207687339897
HD_16417,ok,0.00014085849967506738,1.5373190985809757,4.823205698911353e-05,0.1432889658353885,10.131010439330566
HD_164509,ok,0.0006748045971377487,1.0677783452458973,0.00011592625806683446,0.15403670271056155,4.53251484411452
HD_164595,ok,0.00022595013007096535,1.3303002427217256,1.2558560216619551e-05,0.006625322489203586,4.045760595467622
HD_164604,ok,0.000907925133575521,1.109848289422483,0.00017717033453149334,0.06167773294386688,13.0
HD_164922,ok,0.0001998357428987467,1.2770771226603297,2.0356148498115117e-05,0.020338029491289294,2.8282283191076565
HD_165131,ok,0.0008535812261677185,1.0868989094931774,8.663399903845415e-05,0.06597418528454776,5.289876165636839
HD_165155,ok,0.0008465649728189692,1.097883413609205,0.00025481412154999323,0.12587375824414965,0.7046732244062841
HD_1666,ok,0.0003630063060240956,1.186985925514649,5.0512985576965845e-05,0.03293430810308085,2.4303812192551866
HD_166724,ok,0.0005811902633787527,1.1882687936414729,0.0002423344597987981,0.24397072267324818,11.514339542185946
HD_167042,ok,0.00023405130383568094,2.5710155345033905,4.196848992644685e-05,0.029979400536638896,5.5180481638675545
HD_16760,ok,0.00348254615819511,8.200871924732109,0.003368106573874924,0.6248895091350681,9.158074438166924
HD_167677,ok,0.0004388336076434962,1.0415158911509348,7.049931459836596e-05,0.04478883656002073,4.69345955917201
HD_167768,ok,0.0005898112353602015,6.345272114169483,0.00030026906003602176,0.1344516437371506,1.8069769505595417
HD_168009,ok,0.00017950010383424234,1.502047535101279,4.5186388072661677e-05,0.0978001607040239,10.07319820619351
HD_168443,ok,0.00037765764745834377,1.0771206215717304,5.004735615083104e-05,0.08798694958412334,3.2114473629020988
HD_168746,ok,0.0006479414779385067,1.0984989340316105,0.00015503359872838217,0.197901683738617,5.706248465016513
HD_168863,ok,0.0008296686884412327,1.496510056250344,0.00031629286292410346,0.11643676084398562,2.7153407647207017
HD_1690,ok,0.0013939485502470687,3.8829612006838388,0.0009361558245374332,0.28543551561977526,2.202329213551628
HD_16905,ok,0.00047811040220005713,1.0351063765479687,6.800676747519353e-05,0.040189146486269395,6.078713351724143
HD_169142,ok,0.0007847956394843905,2.142287313004734,0.0003426110787560599,0.11851235899282507,0.6321389120619361
HD_169830,ok,0.00015862064196151365,1.5088862649109152,5.87945626530461e-05,0.1695554214816535,9.04702432862775
HD_17092,ok,0.0005245675684952408,3.6450155733129694,0.00019400378810620396,0.07123221304371424,5.619296896511902
HD_171238,ok,0.0010099370848978878,1.2503138482811063,0.0004042366699764352,0.17539450559647524,9.027705424208534
HD_17156,ok,0.00038340997645545645,1.2752739576028904,0.00017111451153247492,0.25347651860736653,6.498171961421931
HD_173416,ok,0.0005361539133580688,5.868238449815945,0.00023464726978554117,0.11351070861316552,1.7508065296061899
HD_174205,ok,0.0007016215215897878,7.591448213193393,0.0004996089966024969,0.26646438247501963,1.8059821622635635
HD_175167,ok,0.00030320412430745344,1.1527649079308293,2.2031333621986065e-05,0.009438839868346566,0.6631358540970621
HD_175541,ok,0.0003045240195103077,1.2526315081071355,4.407144758536664e-05,0.027898394486638892,0.6774402823314575
HD_175607,ok,0.00039849971990841036,1.1392721443847713,2.8218038650934365e-05,0.010059462387487382,3.6188298481517576
HD_17674,ok,0.0003399155567725319,1.5633195955008803,7.241469722681119e-05,0.07146318691194257,4.241291138936681
HD_176986,ok,0.000788419531149187,1.1971248302723152,0.00042146775813552985,0.43207307258303085,6.89690126485443
HD_177565,ok,0.0002545870208527001,2.357338584502825,8.841885314995215e-05,0.09953965126798772,10.554704749985527
HD_177830,ok,0.00028233330958200316,1.7994502676112256,4.5276196674989023e-05,0.02834352532147983,4.426976934661372
HD_178911_B,ok,0.003776717965321014,9.542494050208797,0.0011499677157121497,0.12237584797423626,11.852116828519506
HD_179079,ok,0.000294982133994849,1.0954988384779347,6.007025130065057e-05,0.06902514227499282,0.5799379774122768
HD_179949,ok,0.0005514249993410707,2.050459116412406,0.0004441647947711576,0.49557921266751165,8.448184549150332
HD_180053,ok,0.0002953293647693253,1.2217285104283269,4.39621970397845e-05,0.030351089334128823,4.7236635502625175
HD_18015,ok,0.00035177417278612385,1.424403384909303,0.00015723975878596897,0.25413378338730835,11.638540792424589
HD_180314,ok,0.0004920489138788321,4.052718256295103,0.00030900174628026804,0.18569957363431996,5.990912713050549
HD_180617,ok,0.00025963392850791606,1.1115787521468004,6.341669605195223e-05,0.07753787194738661,5.4437049380631946
HD_180902,ok,0.0003041966930411435,1.3814675012866826,3.164768841622623e-05,0.013682076859886372,0.2778596777081467
HD_181234,ok,0.0004188725093669637,1.1815826202849733,4.981498266206752e-05,0.02882542724691273,1.3232562406539872
HD_181342,ok,0.0002780524064704972,1.4354861464842037,6.011431157815884e-05,0.04602943862284719,5.971671953713256
HD_18143,ok,0.00030558127451514957,1.4013336023702183,6.411927320060802e-05,0.07467882985148441,3.3930323898149637
HD_181433,ok,0.0002952075892725431,1.0544500118125155,1.7470415721251454e-05,0.007468409533349916,2.3340309764950358
HD_181720,ok,0.00029000105056086226,1.1579716119721668,4.534748936020465e-05,0.04640920067578193,3.618779882020232
HD_183263,ok,0.0002751782157612519,1.0584395911278917,6.0964464563151e-05,0.0963482214344809,3.629308690040874
HD_183579,ok,0.0004874615793154686,1.299921570921934,0.00029220412154880564,0.41155416679183743,9.046914685276143
HD_184010,ok,0.0009738507339203774,10.871211328053713,0.00018981186859396681,0.03897972213817136,4.027888721882962
HD_18438,ok,0.0035250548211021404,71.5334355535854,0.004135156366994592,0.38163626758148167,9.637256724503318
HD_185269,ok,0.00020281839163057233,1.3732861604623459,3.594998605109094e-05,0.04697058483311208,5.062981111640748
HD_185283,ok,0.0004102569579842781,1.086971119327671,7.39363235933805e-05,0.05972443307128752,12.66569559926836
HD_18599,ok,0.0018533575449251696,4.7087453522247555,0.0017816554118458786,0.5437445220705934,4.344122019425025
HD_187085,ok,0.0002433640297727109,1.2842433918811007,3.93823768712203e-05,0.0429890596786896,11.514383517956771
HD_187123,ok,0.00038558667578087407,1.4979424322632622,4.2082439379533396e-05,0.025390050789395154,0.8789536172352287
HD_18742,ok,0.0003664099964886287,1.675598839496656,0.00011052238576981488,0.08192696564138627,2.783119216046964
HD_188015,ok,0.0003525652716995649,1.1232392138021756,1.3339723269549667e-05,0.0032888028889477548,0.587553765863004
HD_188641,ok,0.000293999464181801,1.5095484091725233,4.505103290259547e-05,0.03794624542174989,6.089822416618007
HD_189567,ok,0.00019565650892440525,1.8495740810853574,5.704583692717344e-05,0.09463175342736216,6.332841912697575
HD_189733,ok,0.0027925818688662426,6.065828560778607,0.002826428858274262,0.43764474160801425,5.981167201796091
HD_190007,ok,0.00031929652879322037,1.9694597573318184,0.0002082924012851616,0.35203940642325515,5.444097918680525
HD_190228,ok,0.0003194366820742003,1.753963612487686,5.628913716995338e-05,0.04578951605439305,2.89753940774768
HD_190360,ok,0.00014488901596986444,1.6175602359002776,5.7083935930729784e-05,0.18079448135256357,8.691715607160031
HD_190647,ok,0.00033295330970836164,1.4251683127541137,2.1498709208663605e-05,0.008520065185922384,3.2917151706305336
HD_190984,ok,0.002333731248981332,5.289243177615269,0.0013102496245918861,0.20495068083173743,12.665716499543807
HD_191806,ok,0.0003276197410675044,1.1341818221427848,5.432639282514747e-05,0.051055270105828096,5.300241522960177
HD_191939,ok,0.00047001847955806296,1.1140251997166621,6.541420375648652e-05,0.03473102508201189,1.7128465406356668
HD_192263,ok,0.0015968474989706968,3.411626780849714,0.0010415757834445895,0.37753057531703,6.870204145743569
HD_192310,ok,0.0001328008379261129,1.625086860567028,2.3811799223973284e-05,0.05644800175781046,4.3497928136942425
HD_192699,ok,0.00019935871982418134,1.7220020004280823,3.980193420360741e-05,0.032990579162122176,0.5201909297863527
HD_194490,ok,0.0004717423142785126,1.0527136653347207,2.13558595458379e-05,0.004615917598443057,0.24655232098948285
HD_195019,ok,0.0001992262306102415,1.230425225621328,1.2104625474590984e-05,0.007365825554589352,3.2764141397689914
HD_196050,ok,0.00024933168053896854,1.164637608552836,2.2522722290072407e-05,0.014874534522803939,3.5182805095908525
HD_196067,ok,0.0004566680039429929,2.8569785008223683,0.00011092526033881,0.08817333969148866,7.450392806772203
HD_19615,ok,0.0024327312932763577,25.689075289456976,0.0017207800329582512,0.2831831848591734,12.474907114464258
HD_196885_A,ok,0.0002061083867151671,1.600466230346804,8.7856757120164e-05,0.2146455513189143,6.331968155234558
HD_197037,ok,0.00032980117739224397,2.0848424609118528,3.018981354100684e-05,0.01563402205217985,7.189212599641905
HD_199509,ok,0.00024309367116869817,1.4950201793474667,1.9487118229455467e-05,0.012930302352397411,3.518322783321885
HD_19994,ok,0.00022169241026418352,3.239239296454718,0.00018978515207399442,0.4363645389043758,3.972367096428222
HD_20003,ok,0.0003348878675913528,1.0893690518948114,8.730995594248033e-05,0.1263431153016028,8.33525371083275
HD_200964,ok,0.00022120638244299906,1.894561683582677,5.7264396456754015e-05,0.04609367793382317,3.7259217256724315
HD_202206,ok,0.0006608713690397716,1.0998818438527,0.0002160807900831001,0.26839868328419086,5.509877699472801
HD_202696,ok,0.0003589940807220831,1.3502005019338956,6.536290750033683e-05,0.03546227614026269,0.9880438048622067
HD_202772_A,ok,0.00043874336281176046,1.173906441744692,9.79305308392865e-05,0.060825310624824325,5.839340760458687
HD_203030,ok,0.003039658936596068,9.498484171324865,0.004822221022622668,0.851932173705409,6.505101438463471
HD_20329,ok,0.00043053301619144573,1.1066373328014247,4.700791729770958e-05,0.024557373002806117,9.936384473540063
HD_203387,ok,0.0013047662650866982,13.933561752217297,0.001098591992252168,0.32450512813488247,9.74821966332019
HD_2039,ok,0.00048306740496490514,1.0406645552289295,0.0001326517110545169,0.11529913470812438,9.46771078156951
HD_204313,ok,0.00026762312002288056,1.0089710909766427,3.80810616995433e-05,0.036733876485159224,5.868334754362754
HD_204941,ok,0.00043827945942792845,1.4190864351894754,0.00016592632550312887,0.15095694476552673,13.0
HD_205158,ok,0.00026900018585972765,1.06749999494282,3.61264722833192e-05,0.03273152391005977,7.444734710219227
HD_205739,ok,0.00038476857549086667,1.0500017219009317,5.8116542058491935e-05,0.039202889651729765,11.886376590388544
HD_206255,ok,0.00024205562398684852,1.1069218136815873,5.348899307058992e-05,0.0688294489635345,5.418739292799148
HD_206610,ok,0.000414110203575159,1.4965555176635925,8.297215075451521e-05,0.045287156015564836,9.00012402888917
HD_207496,ok,0.0023841344412784135,8.643453371167249,0.0032035029618032065,0.7960772681071633,12.665713571395827
HD_20781,ok,0.0007541773168885421,1.2144438565779345,4.643313429318226e-05,0.00835808090418308,0.4163372775828331
HD_20782,ok,0.00029743109137416975,1.522214167508741,8.065867685895582e-05,0.08560126004587285,2.719479564611805
HD_207832,ok,0.0005852775104123895,1.508113933493633,0.00045191098765538383,0.4396251379751946,5.6307431682526685
HD_207897,ok,0.00032719697029437726,1.1389316357903012,5.529400069841606e-05,0.05366197961695968,3.0937925338856513
HD_20794,ok,6.327338163269162e-05,1.4460023343167527,8.364759568381714e-06,0.022452524667989054,10.131036668598995
HD_208487,ok,0.00023491461505762448,1.0974338820508776,2.7035876558269628e-05,0.023211530383007165,5.397223937406739
HD_208527,ok,0.0029059805300182197,38.3833792681153,0.002950612692418211,0.3989891365050292,7.444717808476335
HD_20868,ok,0.0005889538939884184,0.9755956175138022,3.7949252929726946e-05,0.008757932210886377,3.112362982272444
HD_208897,ok,0.00025285349831176326,2.1734837394513633,5.102370692932539e-05,0.038756630039840714,4.689352711218612
HD_209458,ok,0.0006312329519135544,1.2350990802592732,0.00023688713103804586,0.18010967445160123,9.467677119583257
HD_210193,ok,0.00027772731084820115,1.1316469196705117,8.416477045127544e-05,0.1393171797490236,7.042119637195311
HD_210277,ok,0.00030938253934642394,1.1081684463264048,3.8264261869624955e-05,0.08143890420807949,2.9484969162660377
HD_210702,ok,0.00019586580230881542,2.1987219000812317,5.175997351078279e-05,0.04954493723626012,5.215917897669381
HD_211403,ok,0.0009746001995598238,2.6001490954464357,0.000829266950327396,0.47990312516937855,2.9166141000935246
HD_211810,ok,0.0009107484131731175,1.1648476295185068,0.00010480277752800539,0.07999613837003432,2.0762989691525036
HD_211970,ok,0.0004331440969074684,1.4635604742741912,0.0003180826429568241,0.4266807256914078,11.890916070545904
HD_212301,ok,0.0003608867570400015,1.4669415084600037,0.00024448025263379354,0.4151908616634112,8.335190489526868
HD_212771,ok,0.00025582070237597354,1.276401436190105,3.934933047837576e-05,0.0247654625291723,0.6665847682983479
HD_213240,ok,0.00019776458818477997,1.289775744807316,2.379636994512729e-05,0.02007536873039206,5.215913519127691
HD_213472,ok,0.00036437206367458206,1.262336402303204,4.147158404281609e-05,0.023937405361232882,4.145821750857976
HD_213519,ok,0.0005616006976225793,1.0896654489198594,4.767448646271592e-05,0.0496367701089595,4.689847122543641
HD_213885,ok,0.0002883987089543135,1.0986799381978933,3.139535603314181e-05,0.020539827983482046,11.890914552142721
HD_21411,ok,0.000740376731624441,3.0463370546142357,0.0007498972537254457,0.7268008257826969,11.619292078801934
