host,sec_depth_windowed,sec_significance,sec_sigma_eff,sec_n_in_window,sec_status
TIC_276380902,0.000254672124516353,1.2715941062396228,0.00020027784280116968,66,ok
TIC_277871306,0.00034694517658528934,3.12722232948546,0.00011094355950137202,103,ok
TIC_269238073,0.00014244471715318952,1.515723107124014,9.397806003199958e-05,518,ok
TIC_278726770,-9.409242428337627e-05,-1.463521530586755,6.429179367498115e-05,270,ok
TIC_275384718,8.593384752675348e-06,0.1332842601399824,6.447411527550295e-05,344,ok
TIC_27844066,0.0011362775969010475,4.6649203928955645,0.00024357920418782283,468,ok
TIC_271722899,0.00010649759346559318,1.2050018581982374,8.837960932677087e-05,2352,ok
TIC_277987172,0.0002564957063160289,0.6295140992315982,0.0004074502963938607,162,ok
TIC_277103955,-1.9470691645651073e-06,-0.10990961097687588,1.771518566265106e-05,1532,ok
TIC_279177746,4.059108721565785e-05,0.5004854610934802,8.110342931235774e-05,327,ok
TIC_278968371,0.0014220399539032202,7.178604847920779,0.0001980941957426591,740,ok
TIC_278866211,-0.0001935386343128176,-2.6217550611797327,7.382025772679521e-05,408,ok
TIC_279212407,-8.301798350718315e-05,-1.3114386726100509,6.330298567599744e-05,282,ok
TIC_279982557,-0.000842414786767165,-2.316745792066182,0.0003636198626763708,62,ok
TIC_279251651,5.296250257247337e-06,0.16495308752347052,3.210761518176345e-05,1900,ok
TIC_279989567,0.00021832791311704458,2.2718478304103336,9.610146867874109e-05,854,ok
TIC_271581073,-0.00011178776246900668,-1.2764186966066233,8.75792267585832e-05,1415,ok
TIC_279740441,0.00011911863821612023,1.4851540861356667,8.020624885197193e-05,929,ok
TIC_279999655,8.042403785102348e-05,1.0571694528419673,7.607487866284932e-05,431,ok
TIC_279605855,5.239644585197656e-05,0.07463674113998424,0.0007020194752836931,151,ok
TIC_280212554,-0.00030204029160008083,-0.2783994349967571,0.0010849170423194252,59,ok
TIC_284050395,0.0001075925167751679,2.4433068816777572,4.4035613201926906e-05,659,ok
TIC_281979481,0.00015695939174742435,2.9931934302863104,5.243877330454069e-05,654,ok
TIC_283015592,8.432803987057369e-05,0.3170092310808847,0.0002660113069359089,596,ok
TIC_284305328,4.825781629325121e-05,0.20652119649155334,0.000233670040233497,730,ok
TIC_284288080,8.770775863409241e-05,1.6232762993084666,5.4031318433871595e-05,743,ok
TIC_284528889,-6.876685355861056e-05,-0.21279904492974153,0.00032315395767549084,79,ok
TIC_285233023,-0.00010626469903263214,-0.34575006571331635,0.00030734541962674,383,ok
TIC_284450803,6.373942349158224e-05,2.3089854280168645,2.7604948354449595e-05,435,ok
TIC_284747017,0.0001282964401183584,1.2542179998559706,0.00010229197805572193,854,ok
TIC_285674856,0.00027468083286918965,2.6249461717624647,0.00010464246308135188,78,ok
TIC_285666479,9.124640639734949e-05,0.8739437377153375,0.00010440764371844544,139,ok
TIC_285524410,0.007372234113851794,1.1691748099106265,0.006305502009930696,553,ok
TIC_284564230,6.337249209775742e-05,0.9061422333258506,6.993658364775559e-05,297,ok
TIC_286561122,0.00010724897455482996,3.2622512997402042,3.287575502333954e-05,1344,ok
TIC_28643432,0.0003204196727172315,2.4165247986169556,0.00013259523465292662,444,ok
TIC_287190564,4.3889622103554515e-05,0.8609177284050374,5.0980042175302594e-05,901,ok
TIC_287474726,-6.138825086932087e-06,-0.14016655386632706,4.37966470431064e-05,288,ok
TIC_286355915,0.00020201055487478747,1.4032246634126206,0.00014396166212151727,102,ok
TIC_282498590,6.032168549996442e-06,0.03254145343929187,0.00018536875008517465,1175,ok
TIC_288185138,0.00010924488344121741,2.953818246878966,3.698429433044726e-05,1093,ok
TIC_278199349,-3.223651367667557e-05,-0.2510732870044288,0.00012839483666817543,1815,ok
TIC_288471040,0.00013522058414516813,1.3953349523029768,9.690904963140846e-05,180,ok
TIC_288391628,-1.1072722156502124e-05,-0.1881179287186835,5.8860536217473265e-05,63,ok
TIC_289125016,5.22974274153043e-06,0.050014964946051226,0.00010456355907020041,517,ok
TIC_289316336,7.182024614249549e-05,0.7656659880520278,9.380101410174593e-05,496,ok
TIC_289539327,0.0002957445391077451,2.6295544517311376,0.00011246944854594855,79,ok
TIC_289988797,7.30456326640816e-05,0.5265459672502208,0.00013872603192755905,64,ok
TIC_290302097,-0.00016871160092946091,-0.678548966786873,0.00024863585266124487,413,ok
TIC_28873762,0.002063184113586747,3.883804670382271,0.0005312275690176957,206,ok
TIC_291147951,0.00015364695131703243,0.4347063126841485,0.0003534500117293446,757,ok
TIC_29117085,0.0003720131662827697,1.5745278012061736,0.00023626967145183936,73,ok
TIC_287329267,8.479700750652075e-05,1.2341238239057422,6.871029135322586e-05,1608,ok
TIC_293075732,0.0003345109972365812,0.9142379306771766,0.0003658905258818223,225,ok
TIC_293527670,0.00021426191599882571,2.3335319843653743,9.181871833528617e-05,11,ok
TIC_29374525,0.0004546718802085348,2.5813253772001676,0.00017613892623706906,290,ok
TIC_293708935,-9.825050518275091e-06,-0.2290111772942636,4.29020567221074e-05,233,ok
TIC_292321872,0.00021682085558838438,1.6266524575798382,0.0001332926739071075,101,ok
TIC_293567206,0.00014349552363823737,3.039467084599726,4.7210750978451405e-05,752,ok
TIC_29336129,0.0001165522657132767,0.7970285759407394,0.0001462334842583393,1308,ok
TIC_291555748,7.460413311211056e-05,0.7072041073505815,0.00010549165698655528,204,ok
TIC_294179389,-3.1434985244604974e-05,-0.40423962114804124,7.776324635207593e-05,548,ok
TIC_294176967,-8.544986298320012e-06,-0.2665595026089345,3.205658104358123e-05,1574,ok
TIC_294173437,-0.00045901966299588537,-1.0194991322931932,0.00045024036652527327,111,ok
TIC_294315741,0.0004209205977053765,0.5117233326938783,0.0008225550230229162,157,ok
TIC_294090620,5.1763124996107024e-05,1.3858470761721886,3.735125316934721e-05,87,ok
TIC_285542903,-4.62246366360608e-05,-1.2006887730053835,3.849843329538115e-05,3097,ok
TIC_294500964,-0.0015888902665821547,-6.072362750986521,0.00026165931314363957,79,ok
TIC_294780517,0.00044216757486936764,1.2049209478951688,0.00036696811989348643,58,ok
TIC_294283951,-0.0004958133077624938,-2.046075100298901,0.00024232410026888204,164,ok
TIC_294599100,-0.00041799290939614764,-0.679968337427678,0.0006147240781496031,117,ok
TIC_295807723,0.002299643801560336,5.633616641815977,0.0004082002641945927,638,ok
TIC_295599256,-0.00019835879135321477,-1.1133355800765985,0.00017816621951448594,120,ok
TIC_296898634,0.0014604883242675948,1.618764268023554,0.0009022242170262333,1008,ok
TIC_285677945,4.548628045863978e-05,0.29194036167984794,0.0001558067551773524,384,ok
TIC_295413003,-0.0003501281309605808,-1.4553739400035632,0.00024057606181935866,680,ok
TIC_295354126,4.461077869033492e-05,2.7108621069271126,1.6456306861326598e-05,691,ok
TIC_298049015,0.0008989163788953869,0.5954400109597983,0.001509667409562234,379,ok
TIC_299876474,0.00030739925474754237,0.15381042207000467,0.001998559334344937,432,ok
TIC_297967252,3.06566748710102e-05,1.577905639189931,1.9428712408144254e-05,56,ok
TIC_29959761,-0.00016520088723637194,-0.8127329493807165,0.00020326589116665094,14,ok
TIC_29960109,-0.00044878004056081444,-2.5392995108833394,0.00017673379553587932,254,ok
TIC_298495970,0.00016614452799390556,0.8758245160410406,0.0001897007048226087,84,ok
TIC_300013921,1.4252927880153976e-06,0.019017365920188243,7.494690873578612e-05,438,ok
TIC_300011941,-0.00026854256222264006,-1.9347335992291546,0.00013880079527725885,89,ok
TIC_300810086,0.0001400605098168528,5.779947731606576,2.4232141244281117e-05,687,ok
TIC_298666530,-0.1204050706773252,-0.9198885588249992,0.13089093186583617,56,ok
TIC_300871545,-0.0003634655136512954,-3.742370927907313,9.712172327464632e-05,115,ok
TIC_302766000,0.0015561819672257338,8.672836801501894,0.00017943171338774026,742,ok
TIC_302659412,-1.2840013714265908e-05,-0.3677907686085572,3.4911190845933497e-05,439,ok
TIC_301051430,5.053639784469155e-05,0.5868365136999572,8.61166554311074e-05,378,ok
TIC_302895996,-0.00021438750587465805,-0.5177160735132161,0.00041410247207475436,1078,ok
TIC_300557619,1.4194407024881173e-05,0.08249900453658243,0.00017205549454341556,830,ok
TIC_30312676,0.0003126402997870592,5.796034349325751,5.394038077490491e-05,1011,ok
TIC_294869729,9.747057174536167e-05,1.0100335659975466,9.650230945453394e-05,2340,ok
TIC_303364023,0.000385442214365761,2.0263286336478843,0.00019021702993550027,1039,ok
TIC_303883880,0.00244908183229553,6.265899319547191,0.00039085879095684457,1858,ok
TIC_30329585,0.00010411636012475078,1.2825569970729345,8.117873931713465e-05,256,ok
TIC_303867090,-0.000473524781988921,-2.8973162844890807,0.00016343565406509405,590,ok
TIC_304042899,-1.9753706150593686e-05,-0.2220645049866521,8.895481135889343e-05,142,ok
TIC_304025075,0.001757666552877013,4.488118904889737,0.0003916265567211381,469,ok
TIC_297153209,1.392504433095354e-05,0.22095563184155334,6.302190270008212e-05,841,ok
TIC_304950588,7.096536426809408e-05,0.06064804752908194,0.0011701178712153063,326,ok
TIC_304774444,7.526787780243183e-05,0.9022066238809213,8.34264300550803e-05,120,ok
TIC_300599466,8.183923868210208e-05,0.6600875789729564,0.0001239823945929075,1646,ok
TIC_305478010,0.0008764381369633645,2.8155144683252122,0.0003112888059441254,896,ok
TIC_305550963,0.00019302641417862088,0.32819703649534443,0.0005881418560016735,148,ok
TIC_305943739,9.40462961455113e-05,4.525416510036058,2.078179896523203e-05,327,ok
TIC_307377219,0.00027398127450206644,0.8173771872366465,0.0003351956462454384,212,ok
TIC_306547699,0.0036916809436975395,3.4022232019028955,0.0010850789982364318,1109,ok
TIC_307956396,0.0003094963875216461,0.46992261775522853,0.0006586113879771911,160,ok
TIC_307734817,1.6377815563739517e-05,0.11996012158396503,0.00013652716709090703,409,ok
TIC_307111282,2.8967941043900325e-05,0.2001943112943824,0.00014469912185118713,78,ok
TIC_308034948,-8.379632921107216e-06,-0.46197822310547676,1.8138588578436123e-05,1097,ok
TIC_308050066,-0.0002477431056897572,-1.455414799589492,0.00017022164798628856,34,ok
TIC_308307606,-0.0016846266445762481,-1.7638676375312308,0.0009550754312461387,68,ok
TIC_308919449,3.5183151665618695e-05,0.6389228818960273,5.5066350983097354e-05,254,ok
TIC_306902029,-8.860901605678428e-05,-0.7151515606549377,0.00012390242982289785,130,ok
TIC_304021498,-2.305251591439017e-05,-0.2910774065674599,7.919720113710555e-05,921,ok
TIC_309402106,1.9595216539602944e-05,0.35851678172564017,5.465634396606419e-05,90,ok
TIC_309436531,0.0039656002206411856,13.207637729927063,0.0003002505294081143,152,ok
TIC_303055194,0.00010944922047417815,1.5077605471804933,7.259058520853844e-05,750,ok
TIC_31114545,5.5435660757163774e-05,0.6699202157019526,8.274964608894128e-05,17,ok
TIC_302814895,-0.00011392742680271795,-0.9703616456927541,0.00011740718247513137,510,ok
TIC_311890977,0.00023679675536802947,3.240661540995289,7.307049883873501e-05,72,ok
TIC_310267134,0.0019900870503802848,3.584898034291856,0.0005551307265489344,589,ok
TIC_311121985,8.816597259209136e-05,3.48677438685278,2.5285826615145988e-05,595,ok
TIC_312259170,6.663998732614473e-06,0.12035772423395666,5.5368268011288566e-05,51,ok
TIC_312469860,7.182190199783722e-05,1.5754689493947949,4.558763409804242e-05,352,ok
TIC_311183180,-0.00012998300342470515,-2.119740269909115,6.132025006548479e-05,126,ok
TIC_312221462,0.00018930190052734996,1.3358369234140521,0.00014171033695006984,89,ok
TIC_312548415,0.0007929649326524624,1.00802836426142,0.0007866494245263285,91,ok
TIC_312122956,7.502882692111967e-05,0.5494142247774909,0.00013656149320033685,102,ok
TIC_31268146,0.00021107655547247806,1.9120340108827898,0.00011039372431195594,100,ok
TIC_312899686,0.0005123904359654041,0.7868312623990624,0.0006512075211692996,157,ok
TIC_313761775,-4.974407466096231e-05,-0.9768264207822969,5.09241699473326e-05,24,ok
TIC_309257814,0.0005219309871526967,1.8702565206234418,0.0002790691979401378,682,ok
TIC_313506357,9.258490216701443e-05,2.693283753885285,3.437621529237424e-05,677,ok
TIC_313675203,0.00015931205414321248,1.9796444407853488,8.047508474805276e-05,130,ok
TIC_310483807,6.596242427481247e-05,2.222403715488019,2.9680666845145072e-05,1107,ok
TIC_313891529,-3.3914599513629184e-05,-0.23079041181275453,0.00014694977684404353,67,ok
TIC_314338017,1.2057862145864462e-05,0.3606582538238136,3.343292997740428e-05,251,ok
TIC_316254876,2.0212159332677615e-05,0.34529467836309563,5.8535971155117134e-05,48,ok
TIC_31656385,4.6217657154845604e-05,0.22468743800297983,0.00020569755730728774,202,ok
TIC_316402246,-3.822263199282361e-05,-0.5881302952465223,6.499007499146444e-05,24,ok
TIC_315755496,7.918525452677017e-05,1.1098508056344851,7.134765693259207e-05,365,ok
TIC_316916655,8.13554193278554e-05,2.167784602654876,3.7529291068964964e-05,328,ok
TIC_314724818,-1.3811387276074782e-05,-0.17787633004919903,7.764600985558154e-05,290,ok
TIC_31697707,9.744421997148756e-05,0.9342991911694465,0.00010429659031334307,545,ok
TIC_317397615,1.8961398388084305e-06,0.014219406759362941,0.00013334873042856687,79,ok
TIC_317507345,-0.00014734467890775704,-2.7899055685221126,5.2813500417438665e-05,340,ok
TIC_316937670,2.505936698815603e-05,0.15683189858645777,0.00015978488568982912,798,ok
TIC_317951248,2.387648161850109e-06,0.040421588999331376,5.9068636858625316e-05,337,ok
TIC_318209162,0.0001192459203307461,1.018649677084251,0.00011706273806719467,286,ok
TIC_309787037,7.757446880196639e-06,0.11245970755297344,6.89797888416395e-05,1012,ok
TIC_319068154,-0.00046043147985996846,-2.8851975008893,0.00015958404224253293,45,ok
TIC_318746829,0.00025570845093780825,3.647720206282896,7.010089493634177e-05,315,ok
TIC_320506985,2.6601923390767723e-05,0.3475457688106513,7.654221624335439e-05,37,ok
TIC_31858844,-0.024805632716544457,-1.9259926170755532,0.012879401767494613,163,ok
TIC_320536216,0.0002701459179553778,4.360895361816273,6.19473515280276e-05,389,ok
TIC_308425348,0.0005344909364874972,1.7422902684284507,0.0003067749078169444,2754,ok
TIC_319968129,1.9733814035416408e-05,0.2029136118925804,9.72522929899016e-05,205,ok
TIC_321436679,0.00035429626538907577,1.7703943619988367,0.0002001227935390977,528,ok
TIC_322202434,9.122278434003928e-05,1.4469878368667124,6.304322815703264e-05,376,ok
TIC_322862882,0.0010147433737455192,1.6615131089011426,0.0006107344975548398,278,ok
TIC_323658120,-9.902937087735708e-05,-0.4876382091123585,0.0002030795967724083,64,ok
TIC_326114850,0.0001261845260180916,2.7967646047440864,4.511803596342994e-05,54,ok
TIC_32283946,-0.0006204782537013731,-2.656479963623585,0.00023357159180489604,114,ok
TIC_320525204,3.003495177544835e-05,0.4249211647922402,7.068358618976665e-05,79,ok
TIC_319735319,8.180777325317301e-05,0.26764190546693295,0.0003056613018445287,237,ok
TIC_325172035,0.00016420572650810428,4.551258651531826,3.607919019342864e-05,538,ok
TIC_324395151,0.00010072117691040106,2.39315076524176,4.2087267703013286e-05,920,ok
TIC_326347927,-0.0005057820534315471,-1.106106629533822,0.00045726337762274624,48,ok
TIC_325680697,8.188091478755766e-05,1.8743321597723914,4.368538114263633e-05,222,ok
TIC_326919774,-3.099090199110144e-05,-0.7243574330254333,4.278399113219744e-05,108,ok
TIC_327577308,-0.00013802002926843748,-1.8220642267842826,7.574926681482887e-05,38,ok
TIC_326732851,-3.1270951265760516e-05,-0.4496513742279186,6.954488089679438e-05,526,ok
TIC_328167090,-0.00012805677895655343,-2.4991073385764593,5.124100793105473e-05,60,ok
TIC_326470400,3.441752582855617e-05,0.44087826654045126,7.806582551376075e-05,419,ok
TIC_327017634,4.722289675229696e-05,1.0556299208875084,4.4734329539082094e-05,150,ok
TIC_329145325,0.002982654924267192,19.192784157688227,0.00015540501574767113,72,ok
TIC_327011842,3.196998040366772e-05,1.154133339568708,2.770042187293081e-05,1085,ok
TIC_32830028,0.00928422113666294,24.81172216438245,0.0003741868893724177,1610,ok
TIC_327210623,-1.4491539304550827e-05,-0.033548716743539646,0.0004319551002600244,583,ok
TIC_327663613,-1.347030226650503e-05,-0.6872874191118921,1.9599227182000886e-05,590,ok
TIC_329277372,-0.0004123047234885213,-3.369039815771404,0.00012238048406504703,391,ok
TIC_329864959,0.0014283702971426004,50.80230799138644,2.8116248131576646e-05,1257,ok
TIC_329709756,-0.0006625036045628807,-0.23805932941281377,0.002782934851564027,152,ok
TIC_33153766,3.283876615434167e-05,2.34005691194822,1.4033319440509537e-05,1342,ok
TIC_328750515,0.00018717446758720335,2.6249633961020855,7.13055533898668e-05,1127,ok
TIC_332154944,-0.0011665560210973869,-8.423360944550613,0.00013849056555650458,100,ok
TIC_332660287,-0.00024323139282889095,-1.1081316893232378,0.00021949682981942163,43,ok
TIC_318608749,2.640005114562527e-05,0.4154869129696407,6.354003055579828e-05,2246,ok
TIC_332630868,7.076353615920183e-05,0.17360454568127162,0.00040761338294171043,104,ok
TIC_330332501,5.940830858275348e-05,0.7861804359000988,7.556574276074021e-05,353,ok
TIC_33091633,0.00013191157860470426,1.2155053166379883,0.00010852406550517067,146,ok
TIC_330468175,0.00016761411205967747,3.9692208576980494,4.2228467013771896e-05,754,ok
TIC_335996558,0.0001344287686089185,2.2753892224758054,5.907946090324242e-05,47,ok
TIC_334597566,-2.779914823891616e-06,-0.011201379808003285,0.0002481761061173367,222,ok
TIC_335489455,0.002030599788979126,5.92398742186815,0.0003427758441017705,214,ok
TIC_336456596,-9.206240529280318e-05,-1.2055519337045382,7.63653582387818e-05,48,ok
TIC_333821572,-8.900871772166141e-05,-1.4936819490321076,5.9590140845806064e-05,473,ok
TIC_334911765,0.0004190321036162681,9.361357667958451,4.47618944259024e-05,1717,ok
TIC_337129672,0.000139137503137432,0.9763576586183524,0.00014250669507148234,94,ok
TIC_33690636,-6.430828722758797e-05,-0.6558213272864905,9.805763330946905e-05,340,ok
TIC_337274055,-1.0728530426273863e-06,-0.0017702705324830032,0.000606039033549629,175,ok
TIC_336267424,0.0002458614146312321,1.3741615414403172,0.00017891740324324192,784,ok
TIC_339538183,0.00016934289759118482,1.3640934286706394,0.00012414318112815475,36,ok
TIC_339636032,-9.165054882764867e-05,-2.698656654167217,3.396154478789421e-05,216,ok
TIC_33878688,-9.104275735993816e-05,-0.9893285147244384,9.20247986436504e-05,406,ok
TIC_339591840,-0.002761814176697186,-2.182481723618237,0.0012654466458113106,87,ok
TIC_339250695,0.00040389109659211275,1.4371541514368145,0.0002810353337450385,517,ok
TIC_340700241,0.002043819431197802,3.3760115475797776,0.0006053946801997736,162,ok
TIC_341186896,3.076027151371896e-05,0.8660806798825734,3.5516635145226374e-05,644,ok
