kind,host,injected_period,injected_depth_ppm,repeat,injected_duration_hours,tls_s,tls_period,tls_sde,tls_detected,tls_alias,bls_s,bls_period,bls_power,bls_depth,bls_ngrid,bls_detected,bls_alias,period_min,period_max,status
eb,TIC_110936761,2.0,700,2,2.666382883678387,44.106354292016476,2.285164282116663,8.829913500530784,False,,8.602005334105343,2.290089741228046,138.1061285054567,0.0010586201076014253,41166.0,False,,0.808630376367029,13.311691888431811,ok
eb,TIC_128501004,1.0,5000,8,1.9903486742133858,77.87897879071534,0.9992942403139395,15.031134547328131,True,exact,12.480925125069916,1.0000155065211405,3766.648454515486,0.002031564082014064,53221.0,True,exact,0.6939476362553558,13.940347323695953,ok
eb,TIC_272828463,2.0,700,7,5.438742826568163,10.683296083007008,0.7887250835985434,17.501443373003248,False,,2.6965252910740674,0.7888782637940325,448.18029110966825,0.0006671675017716576,43550.0,False,,0.6016042072181346,11.750062261433179,ok
eb,TIC_64836837,1.0,2500,4,3.747560829962044,231.2354832496494,1.000238359473228,19.59705217530093,True,exact,13.684666832908988,1.0001226680387367,421.3008795560021,0.0011894452118647242,65909.0,True,exact,0.601183485355375,14.379047665071978,ok
eb,TIC_265077027,2.0,700,6,2.9578998364436093,43.18846433330327,4.787670327690404,14.203403632444624,False,,7.614975125063211,4.795915173649383,824.1471478666184,0.004863888328258699,32686.0,False,,0.8886456247395239,12.503509087360495,ok
eb,TIC_259151170,2.0,700,0,1.9669157933778538,92.58391220867634,1.0008990540269553,11.674860015653667,True,half,18.343994124792516,1.0002154260415859,70.80945621554037,0.0003884610033658328,77435.0,True,half,0.4789670359941598,13.859257896120639,ok
eb,TIC_131581531,2.0,700,9,3.4164555807998966,37.66862245835364,3.0600398990138435,9.862030790236323,False,,11.310013874899596,3.0580560131447094,25.93577816216271,0.0010815643401287762,29242.0,False,,1.204372646356778,13.88547615664833,ok
eb,TIC_17005768,2.0,2500,0,2.402497086887684,43.19459475018084,6.840272896712601,13.252697599552139,False,,8.052942958194762,6.840893775481444,618.6437864297646,0.002504354522642843,34536.0,False,,0.7199272588411811,11.515317641222842,ok
eb,TIC_279177746,2.0,2500,1,4.1803402605101905,39.53102945908904,1.9981742548061303,9.896051817952953,True,exact,6.2209281250834465,1.999885103025035,1265.3728171762243,0.0021417905521635082,21312.0,True,exact,1.535361201795132,13.581407644051282,ok
eb,TIC_90504905,2.0,700,8,0.8751066628814532,99.43194870930165,5.1140924171067565,6.569690547491702,False,,,,,,,False,,,,error: ValueError: The maximum transit duration must be shorter than the minimum period
eb,TIC_335489455,2.0,2500,4,1.8927253144730027,44.89268337516114,2.0016567557429923,9.48207463528317,True,exact,5.675722707994282,0.998667515214994,40.74391666170532,0.0020897920260341306,30459.0,True,half,0.504945663655632,9.025202530354811,ok
eb,TIC_243333538,2.0,2500,2,2.3759385242826845,73.80155191710219,3.0014225131983867,15.742127010629241,False,,14.59865066735074,2.9967303904247657,381.9698172795414,0.017443096995112057,59352.0,False,,0.6395770761140047,14.100180690702917,ok
eb,TIC_73723286,2.0,2500,5,3.2922373969690657,40.096101416274905,2.0033487032623265,11.148291556817467,True,exact,5.609596457798034,1.999149834204181,3204.099988285984,0.001695585513226447,24630.0,True,exact,1.078768397499268,12.077859511949887,ok
eb,TIC_458914949,2.0,2500,8,5.335823233975768,0.781095250044018,3.9748464621524437,4.40697424218719,True,double,1.305812833365053,4.001197627238069,138.61798250884306,0.0012349235573783234,8787.0,True,double,2.370438087593957,11.458512035485784,ok
eb,TIC_139285736,2.0,2500,7,1.9853879790502629,6.737556790933013,1.5510788730888105,15.343948212970329,False,,4.627208541147411,1.5506075906983599,184.01657118268392,0.0037955550109024325,73957.0,False,,0.4878098485032072,13.676792559126614,ok
eb,TIC_268914377,2.0,700,3,1.1023429978570425,147.58248083293438,2.1557869617111045,18.80228071001226,False,,31.27060612477362,0.20232543140044987,431.07647471261123,0.020914440756896188,152370.0,False,,0.2022993033706912,12.516102183700005,ok
eb,TIC_233390838,2.0,5000,0,3.865037426312644,26.819082542322576,2.0049839321738503,10.862310800832681,True,exact,6.037730250041932,2.0005977332222953,9247.919178343924,0.0038978599665498454,23160.0,True,exact,1.3164140377875073,13.022290555625306,ok
eb,TIC_437740083,2.0,2500,9,3.2928954870311884,37.02137295855209,2.004191046746836,8.193328394009768,True,exact,7.803531000390649,1.999710388464393,360.16582132570096,0.0018815696500861063,29367.0,True,exact,1.0379378958294603,12.874843016031484,ok
eb,TIC_73723286,2.0,5000,1,2.96256733691836,39.185214709024876,2.0033487032623265,13.570137377999894,True,exact,5.666967167053372,1.9999720969027825,13985.32738081937,0.0035460735585475757,24630.0,True,exact,1.078768397499268,12.077859511949887,ok
eb,TIC_143350972,2.0,2500,6,2.252862545470323,73.5348779996857,2.0012164445321003,15.366363409591154,True,exact,11.92666224995628,1.99996152515422,11033.307345990657,0.0017582928754568045,50878.0,True,exact,0.6191483687434799,12.863423484864246,ok
eb,TIC_59859387,2.0,5000,2,2.9560029496218343,45.40739337494597,2.003381244392839,13.017210700828521,True,exact,7.880417250096798,2.000046423920236,4809.228746596464,0.004430001066453485,28667.0,True,exact,1.0682615342950899,12.91968059560758,ok
eb,TIC_326470400,2.0,5000,3,1.5738153380707127,67.50113837514073,1.0008226538500302,13.125749634754007,True,half,9.926522500347346,1.0000448981065355,500.2141107515377,0.0022490509851785362,50750.0,True,half,0.4795717151404607,11.273706362885596,ok
eb,TIC_64836837,2.0,700,5,6.237548636832801,254.07692662486807,2.000295326661569,13.254245401193852,True,exact,18.07119887508452,2.0003261071925165,213.5566826292778,0.0005506973348007809,65909.0,True,exact,0.601183485355375,14.379047665071978,ok
eb,TIC_131581531,2.0,5000,5,3.0024582023686603,61.22291358420625,1.9966604117930071,11.103516828147214,True,exact,9.452869416680187,1.999575346792015,390.87203004498946,0.003500489702572926,29242.0,True,exact,1.204372646356778,13.88547615664833,ok
eb,TIC_425220920,5.0,700,0,4.329101428922663,2.4206818328239024,5.000520076797237,7.833266986627904,True,exact,3.2932919999584556,2.498233923659407,72.89888321052136,0.0005080195606461382,21957.0,True,half,1.2000574529437773,12.093595744958169,ok
