host,tic_id,elapsed_s,status,sector_used,shift_pixels,verdict,error_message
EPIC_211945201,243244680,36.47682499885559,failed,,,,"Depth measured at the target's own pixel in this sector (-253 ppm) doesn't match the known transit depth (309 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
EPIC_212587672,771548,30.098153114318848,failed,,,,"Depth measured at the target's own pixel in this sector (-24 ppm) doesn't match the known transit depth (621 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
EPIC_220674823,266015990,14.427808046340942,completed,42.0,0.9252557719283452,"Photocenter shifted 0.93 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_212499991,297146957,36.22488594055176,failed,,,,"Depth measured at the target's own pixel in this sector (-81561 ppm) doesn't match the known transit depth (16881 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
EPIC_212424622,297146115,45.99482703208923,completed,91.0,2.1758568210885887,"Photocenter shifted 2.18 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_220492298,257802602,24.16031002998352,completed,42.0,1.7383724490868864,"Photocenter shifted 1.74 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_212624936,2764004,40.707200050354,completed,91.0,3.034245593640935,"Photocenter shifted 3.03 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_228836835,51641442,25.75682830810547,completed,46.0,1.7527382590269265,"Photocenter shifted 1.75 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_229004835,94924543,28.96114492416382,completed,46.0,0.2022598218432735,Photocenter consistent with target (0.20 px from catalog position),
EPIC_246851721,411839167,25.239269018173218,failed,,,,"Depth measured at the target's own pixel in this sector (4969 ppm) doesn't match the known transit depth (487 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
GJ_179,450102450,14.780375957489014,completed,5.0,0.8804838659678054,"Photocenter shifted 0.88 px from target -- signal likely from a nearby contaminant, not the target star",
GJ_2126,44082776,7.318630933761597,completed,12.0,1.5623887051840974,"Photocenter shifted 1.56 px from target -- signal likely from a nearby contaminant, not the target star",
GJ_1148,115869504,21.101102828979492,failed,,,,"Depth measured at the target's own pixel in this sector (-1806 ppm) doesn't match the known transit depth (360 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
GJ_2056,65406275,17.40558624267578,completed,33.0,0.8201556177934134,"Photocenter shifted 0.82 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_248847494,392876254,38.89278507232666,completed,45.0,0.7264529041665921,"Photocenter shifted 0.73 px from target -- signal likely from a nearby contaminant, not the target star",
GJ_27.1,80417903,12.964573860168455,failed,,,,"Depth measured at the target's own pixel in this sector (-285 ppm) doesn't match the known transit depth (413 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
EPIC_249893012,432254760,43.38218808174133,failed,,,,"Depth measured at the target's own pixel in this sector (-3435 ppm) doesn't match the known transit depth (861 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
GJ_328,800022105,6.24482274055481,failed,,,,No target pixel file available via MAST for this star
FU_Tau,58544613,40.68447995185852,failed,,,,"Depth measured at the target's own pixel in this sector (-790 ppm) doesn't match the known transit depth (9260 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
GJ_143,279741379,40.44806599617005,completed,1.0,1.0318862114056715,"Photocenter shifted 1.03 px from target -- signal likely from a nearby contaminant, not the target star",
GJ_273,318686860,21.311802864074707,failed,,,,"Depth measured at the target's own pixel in this sector (-32371 ppm) doesn't match the known transit depth (166 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
GJ_3634,942747314,3.030592918395996,failed,,,,No target pixel file available via MAST for this star
GJ_3082,206548902,24.29775619506836,failed,,,,"Depth measured at the target's own pixel in this sector (-930 ppm) doesn't match the known transit depth (303 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
GJ_3090,262530407,25.25014090538025,completed,2.0,0.6867712145213803,"Photocenter shifted 0.69 px from target -- signal likely from a nearby contaminant, not the target star",
GJ_3473,452866790,17.642192840576172,completed,7.0,0.549379629062098,"Photocenter shifted 0.55 px from target -- signal likely from a nearby contaminant, not the target star",
GJ_3470,19028197,19.01170802116394,failed,,,,"Depth measured at the target's own pixel in this sector (27805 ppm) doesn't match the known transit depth (898 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
GJ_3929,188589164,12.67863416671753,completed,24.0,0.342848003390479,Borderline: photocenter 0.34 px from target -- weak evidence of a nearby contaminant,
GJ_3341,77897915,34.937748193740845,completed,5.0,1.110440165921586,"Photocenter shifted 1.11 px from target -- signal likely from a nearby contaminant, not the target star",
GJ_341,359271097,32.637917041778564,failed,,,,"Depth measured at the target's own pixel in this sector (-2083 ppm) doesn't match the known transit depth (488 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
GJ_3988,274626553,17.583564043045044,completed,24.0,0.3785723260065851,Borderline: photocenter 0.38 px from target -- weak evidence of a nearby contaminant,
GJ_414_A,9001920,19.92997717857361,failed,,,,"Depth measured at the target's own pixel in this sector (4061 ppm) doesn't match the known transit depth (317 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
GJ_682,16909008,2.761855125427246,failed,,,,No target pixel file available via MAST for this star
GJ_367,34068883,38.830337047576904,failed,,,,"Depth measured at the target's own pixel in this sector (-457 ppm) doesn't match the known transit depth (164 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
