host,oe_timing_offset_frac,oe_timing_significance,oe_n_epochs_odd,oe_n_epochs_even,oe_status
TIC_139270665,,,1,2,"too few epochs (odd=1, even=2)"
TIC_139702105,,,1,0,"too few epochs (odd=1, even=0)"
TIC_142589416,0.08900880353964061,0.726204401646233,22,21,ok
TIC_147027702,0.015216975107149998,0.1716033426933127,2,2,ok
TIC_150070085,,,1,2,"too few epochs (odd=1, even=2)"
TIC_153919886,0.02599218360938647,0.2252057715972069,5,6,ok
TIC_154870955,0.15785150939964857,1.4320056899286289,8,9,ok
TIC_160113658,,,1,2,"too few epochs (odd=1, even=2)"
TIC_161045582,0.05569350605627083,0.8899197442267958,6,7,ok
TIC_172900988_Aa,,,1,2,"too few epochs (odd=1, even=2)"
TIC_178172313,0.0037638966134968858,0.06349083441991174,2,3,ok
TIC_188624430,,,1,2,"too few epochs (odd=1, even=2)"
TIC_18942729,0.004271396807135675,0.044161163645518225,2,3,ok
TIC_198190129,0.032426597024020815,0.6623661339024931,16,17,ok
TIC_206466666,,,1,2,"too few epochs (odd=1, even=2)"
TIC_231949697,0.03456828313806018,0.855752387586879,12,12,ok
TIC_237913194,0.011244257560149804,0.4880207392494434,14,13,ok
TIC_241249530,0.009331397780625647,0.18005363745764327,10,10,ok
TIC_245076932,,,1,2,"too few epochs (odd=1, even=2)"
TIC_24750448,0.07913617458274483,1.055516787398706,4,4,ok
TIC_249022743,0.059053459366728414,0.647776453368809,4,6,ok
TIC_257060897,0.06504728952699086,2.238911771959434,3,4,ok
TIC_260969020,,,0,2,"too few epochs (odd=0, even=2)"
TIC_270471727,0.0019387478457955614,0.038320401870617186,12,13,ok
TIC_279401253,,,0,2,"too few epochs (odd=0, even=2)"
TIC_290487717,,,2,3,"too few epochs (odd=2, even=3)"
TIC_294329732,,,1,2,"too few epochs (odd=1, even=2)"
TIC_32032563,,,4,4,"too few epochs (odd=4, even=4)"
TIC_320419023,0.13177649938357622,1.393500210799711,11,12,ok
TIC_34085383,0.02578624116691979,0.2906799417611048,3,4,ok
TIC_349520724,,,1,2,"too few epochs (odd=1, even=2)"
TIC_356227008,0.002957241223154303,0.017329108672245214,4,4,ok
TIC_365102760,,,1,2,"too few epochs (odd=1, even=2)"
TIC_38825265,,,1,1,"too few epochs (odd=1, even=1)"
TIC_38828280,,,2,1,"too few epochs (odd=2, even=1)"
TIC_390586021,,,1,2,"too few epochs (odd=1, even=2)"
TIC_393818343,0.16587687300808351,1.5236813591693892,3,4,ok
TIC_423703298,0.023326827010086135,0.2064666497175853,3,3,ok
TIC_434398831,0.020029466612878574,0.3321950838311972,19,20,ok
TIC_437041147,0.03916331417955758,0.35262544678750096,7,8,ok
TIC_445839811,0.17257663938373366,0.9280762638296756,10,8,ok
TIC_46432937,0.011319147445152214,0.7013539607454863,16,12,ok
TIC_4672985,0.005311593449018437,0.19400800449785133,6,6,ok
TIC_52059926,,,0,2,"too few epochs (odd=0, even=2)"
TIC_62895484,0.014632858854466121,0.20723143986015113,4,4,ok
TIC_65612701,,,1,1,"too few epochs (odd=1, even=1)"
TIC_67686059,0.12087285116827763,0.5195155555062406,6,7,ok
TIC_77319217,,,1,1,"too few epochs (odd=1, even=1)"
TIC_77552382,,,2,3,"too few epochs (odd=2, even=3)"
TIC_86380416,,,2,1,"too few epochs (odd=2, even=1)"
TIC_87422071,,,1,1,"too few epochs (odd=1, even=1)"
TIC_88692598,0.05763374105325537,0.5981146101828312,20,18,ok
TIC_88785435,,,0,2,"too few epochs (odd=0, even=2)"
TIC_9344899,0.029367483152322228,0.74683102273763,2,3,ok
TOI-1011,0.03550360026842072,1.661856558749751,14,14,ok
TOI-1036,0.023037780084468624,1.0478324470279916,12,12,ok
TOI-1052,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1054,0.05706795833419557,0.8970749419650405,2,2,ok
TOI-1062,0.031947967255840835,0.5636946072948349,3,4,ok
TOI-1064,,,1,1,"too few epochs (odd=1, even=1)"
TOI-1075,0.0033981554296426348,0.11213418395994643,17,16,ok
TOI-1080,0.03015391211704634,0.5525737052162547,3,4,ok
TOI-1105,0.02411533378015646,1.2146297288987518,21,20,ok
TOI-1107,0.0384369977374917,1.2382607009743178,4,6,ok
TOI-1117,0.006968860441091043,0.38032425819423965,19,18,ok
TOI-1130,0.0023577875661369794,0.06632989073722582,2,3,ok
TOI-1135,0.061353317313008776,2.043216506912136,2,2,ok
TOI-1136,,,1,1,"too few epochs (odd=1, even=1)"
TOI-1173,,,2,1,"too few epochs (odd=2, even=1)"
TOI-1174,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1180,,,1,1,"too few epochs (odd=1, even=1)"
TOI-1181,0.07719557239190795,1.6989561940881288,6,6,ok
TOI-1184,0.019761671411476965,0.32593593728926623,2,2,ok
TOI-1194,0.021765886684319818,0.6308708261046766,4,6,ok
TOI-1199,0.045189567951704576,1.5722036908932948,4,4,ok
TOI-1201,0.048654278641575247,0.7783428078175902,3,5,ok
TOI-1203,,,1,1,"too few epochs (odd=1, even=1)"
TOI-122,0.013371115818452758,0.15672165894513926,2,2,ok
TOI-1221,0.024483075410752737,0.5381104291032147,8,8,ok
TOI-1224,0.038641832371163296,0.6152465923804457,2,4,ok
TOI-1226,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1227,0.04164540298872299,0.36330813376578136,4,5,ok
TOI-1230,0.023812550940403635,0.42079282406756724,5,6,ok
TOI-1231,,,0,2,"too few epochs (odd=0, even=2)"
TOI-1232,0.00017994796258862073,0.008972728315859494,8,8,ok
TOI-1235,0.011306213703220621,0.28479643194388493,4,4,ok
TOI-1238,0.030674415346001183,0.7103043128799085,4,4,ok
TOI-1243,0.03227101707827138,0.5374394614505502,3,3,ok
TOI-1244,0.010397871093821722,0.19948056352809532,2,2,ok
TOI-1246,0.1419607518589034,2.0300782388519383,2,2,ok
TOI-1248,0.005993161892907432,0.1982111948890209,3,3,ok
TOI-1249,0.03507061436829769,0.7764576347189994,2,2,ok
TOI-125,0.02923643268023048,0.7688450811069746,3,3,ok
TOI-1259_A,0.07359379375239802,0.7504935154793618,2,4,ok
TOI-1260,0.005217007202046313,0.13243417805787433,4,4,ok
TOI-1266,,,1,1,"too few epochs (odd=1, even=1)"
TOI-1268,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1269,0.0021655411669048432,0.03050521414774407,2,3,ok
TOI-1272,0.0401907477427014,0.7243492642233031,2,4,ok
TOI-1273,0.021931119573170836,0.4677618905915883,3,3,ok
TOI-1278,0.029671839744850437,0.4322818944163359,2,2,ok
TOI-1279,0.05580760497911198,0.43691980926329865,2,3,ok
TOI-128,0.001344140662481537,0.031172322347822308,3,3,ok
TOI-1288,0.006582090397878113,0.19798985565991553,4,4,ok
TOI-1291,0.031511170173372835,0.5321905015098368,4,4,ok
TOI-1294,0.045723853791334236,0.9558831757843638,2,4,ok
TOI-1295,0.025564463924292968,0.5757851327603442,3,4,ok
TOI-1296,0.02987196052987201,0.9189265325590937,2,4,ok
TOI-1298,0.006470754803057982,0.16397233239312137,2,2,ok
TOI-1301,,,0,1,"too few epochs (odd=0, even=1)"
TOI-132,0.023715881314457826,0.7328376969736834,6,6,ok
TOI-1333,0.06251851029849961,2.468628603183023,6,6,ok
TOI-1338_A,0.10025130005683648,0.9231605164020614,2,2,ok
TOI-1346,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1347,0.055634135576671635,1.4125609469834113,15,15,ok
TOI-1386,0.01595514561108317,0.7066052804960182,10,12,ok
TOI-139,0.06152535766023746,0.7724476075504313,2,2,ok
TOI-1408,0.13106232325852823,2.7417610123090053,6,4,ok
TOI-1410,0.02824380801310991,0.8016756822913274,7,9,ok
TOI-1411,0.00844748407524368,0.22093581003754809,7,7,ok
TOI-1416,0.007854694877997634,0.22447112839649094,10,10,ok
TOI-1420,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1422,,,1,1,"too few epochs (odd=1, even=1)"
TOI-1431,,,0,0,"too few epochs (odd=0, even=0)"
TOI-1437,0.02195119132256216,0.27469732355128224,14,14,ok
TOI-1438,0.01962734416449517,0.29781627446380854,3,3,ok
TOI-1439,0.002849308130922081,0.036946868153731625,7,9,ok
TOI-1442,0.026718411246363195,1.004560373353883,32,32,ok
TOI-1443,0.07685577790338675,1.0597457924571096,18,18,ok
TOI-1444,0.0037461935239098357,0.06664524292001041,6,6,ok
TOI-1448,0.05052542339292954,0.9738637767990812,3,4,ok
TOI-1450_A,0.022847407895441908,0.43418642307005556,11,12,ok
TOI-1451,0.0037400009713169946,0.038741983446452244,2,3,ok
TOI-1452,0.00015980296116124078,0.0015792654699363247,2,2,ok
TOI-1453,0.05512295236780388,0.7521988764254969,2,2,ok
TOI-1466,0.0027987009567221974,0.06568881256449656,5,5,ok
TOI-1467,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1468,,,0,2,"too few epochs (odd=0, even=2)"
TOI-1470,0.06417227498095633,1.0830250168212112,3,4,ok
TOI-1472,0.01293008837133113,0.5027958714210156,14,15,ok
TOI-1478,8.082123200535547e-05,0.0026632768583154,4,4,ok
TOI-150,0.023521476458618875,0.7478114218243836,2,2,ok
TOI-1516,0.15432690192161536,1.7620023493426447,3,3,ok
TOI-1518,0.01289989137913787,0.7410070574242918,6,7,ok
TOI-157,0.011264068616117732,0.40701142166228493,5,6,ok
TOI-159,,,0,0,"too few epochs (odd=0, even=0)"
TOI-1601,,,1,2,"too few epochs (odd=1, even=2)"
TOI-163,0.006705657114853131,0.2004280590181386,2,3,ok
TOI-1630,0.06435295772301233,0.5936922469999297,3,3,ok
TOI-1634,0.05226944943711909,1.480026298032987,10,10,ok
TOI-1648,0.024772381260128113,1.0860388289950333,11,12,ok
TOI-1659,,,1,1,"too few epochs (odd=1, even=1)"
TOI-1669,0.05002835188614214,0.8680933926725933,5,5,ok
TOI-1670,0.0014494367974345057,0.019700270739710344,2,2,ok
TOI-1680,0.005047353529571102,0.12682257055698534,10,10,ok
TOI-1683,0.04751485579390419,1.0531740758038655,4,4,ok
TOI-1685,0.0500971965916746,1.675424627614264,18,18,ok
TOI-169,0.06425515005034821,1.2614493030269458,3,2,ok
TOI-1691,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1693,0.012032448994045774,0.2939448146446487,7,6,ok
TOI-1694,0.020138383652416457,0.5187022645661361,2,4,ok
TOI-1695,0.003166258425967115,0.05170350963054812,4,4,ok
TOI-1696,0.08752780377669095,1.7304127358332564,5,5,ok
TOI-1710,,,1,1,"too few epochs (odd=1, even=1)"
TOI-1716,0.024319556596272978,0.45913208167958525,2,4,ok
TOI-1718,0.0035566198360127855,0.10419534761118891,2,2,ok
TOI-172,0.03157107644564676,0.8575380303192152,4,4,ok
TOI-1722,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1723,0.05550009693698406,0.46412120301011395,2,2,ok
TOI-1728,0.03042599900898887,0.9645788718730772,4,4,ok
TOI-1732,0.025609663259348457,0.4987274663169788,2,4,ok
TOI-1736,,,0,2,"too few epochs (odd=0, even=2)"
TOI-1739,,,1,1,"too few epochs (odd=1, even=1)"
TOI-1742,0.07879227352375766,1.041909019727827,3,4,ok
TOI-1743,0.06357703237164383,0.9422900718039499,6,5,ok
TOI-1744,0.06329067788842983,1.200749486389767,6,6,ok
TOI-1749,0.014848824170859965,0.4705601731033541,5,6,ok
TOI-1750,0.08237782173410522,1.002353813481981,21,20,ok
TOI-1751,0.014187073546038275,0.17454650583084003,2,2,ok
TOI-1752,0.09372655134452972,1.8025691727643591,5,5,ok
TOI-1753,0.05624946542255447,0.9417538991728498,3,3,ok
TOI-1756,0.1090915214719768,1.0543494512852365,7,7,ok
TOI-1758,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1759,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1768,0.04756095836075814,1.1521981833562402,2,2,ok
TOI-1772,0.002993642325248117,0.07174540958544741,2,2,ok
TOI-1774,0.006902865301479204,0.09237224382842783,7,7,ok
TOI-1775,,,1,1,"too few epochs (odd=1, even=1)"
TOI-1776,0.04074316524419339,0.7137215426945835,5,5,ok
TOI-1777,,,1,2,"too few epochs (odd=1, even=2)"
TOI-178,0.00037316605348866345,0.007403143263947404,2,2,ok
TOI-1782,0.09132026862982688,1.2152795752424168,7,8,ok
TOI-1789,0.006019264540109346,0.14753511354880108,2,4,ok
TOI-1794,0.026705271613698577,0.404362396129869,8,9,ok
TOI-1798,0.011047497268284814,0.32897771011615506,12,12,ok
TOI-1799,0.03751555003701311,0.6527162037298797,2,2,ok
TOI-1801,,,0,2,"too few epochs (odd=0, even=2)"
TOI-1803,,,1,1,"too few epochs (odd=1, even=1)"
TOI-1806,0.2015377637733551,2.0314086607856434,21,22,ok
TOI-1807,0.028167075298401293,1.0859109289145918,22,21,ok
TOI-181,0.060567099024786505,0.9780470346042592,3,3,ok
TOI-1811,,,0,0,"too few epochs (odd=0, even=0)"
TOI-1814,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1820,0.1638641038065472,2.554164040164762,2,2,ok
TOI-1823,0.051609583276027576,0.5809030518890426,2,2,ok
TOI-1824,0.1883631479244641,3.2458716716693674,2,2,ok
TOI-1836,,,0,2,"too few epochs (odd=0, even=2)"
TOI-1839,0.03903556386864712,0.675079688860027,6,7,ok
TOI-1842,0.23078975648525699,2.5607230056991117,2,2,ok
TOI-1846,0.07611250262865371,1.5903474734236136,6,4,ok
TOI-1853,0.015287696311101471,0.2981348449854942,5,7,ok
TOI-1855,0.05741721129020334,0.9385427189690307,6,5,ok
TOI-1859,0.004162423436751785,0.06650803988795016,12,11,ok
TOI-1860,,,1,2,"too few epochs (odd=1, even=2)"
TOI-1873,0.06466191506842102,1.5180947029382585,17,18,ok
TOI-1883,0.02254416882918951,0.41850263497933426,2,3,ok
TOI-1898,,,0,2,"too few epochs (odd=0, even=2)"
TOI-1899,0.13830996739563967,1.9824431223071883,2,3,ok
TOI-1937_A,0.014203448378767603,0.6763617937160006,12,12,ok
TOI-198,,,1,2,"too few epochs (odd=1, even=2)"
TOI-199,,,1,1,"too few epochs (odd=1, even=1)"
TOI-1994,0.046233615909272024,1.1720882021498262,2,3,ok
TOI-2000,0.003949180156008551,0.14595324603253662,8,9,ok
TOI-2005,,,0,1,"too few epochs (odd=0, even=1)"
TOI-201,0.04665648994172682,0.784474339728171,12,11,ok
TOI-2010,0.011543908800275662,0.127551389280781,4,4,ok
TOI-2015,0.012091946682120722,0.2440830643351591,4,4,ok
TOI-2018,0.002799649696686877,0.06506599497859561,2,2,ok
TOI-2019,0.08169971119179964,1.1665186465682063,4,4,ok
TOI-2025,0.07318760169051,2.051903556576262,2,2,ok
TOI-2031_A,,,1,1,"too few epochs (odd=1, even=1)"
TOI-2046,0.08712187810571415,1.3107191703159389,4,6,ok
TOI-2048,,,1,2,"too few epochs (odd=1, even=2)"
TOI-205,0.21362886915602836,2.125011358800206,6,7,ok
TOI-206,0.05982600699223017,1.229288403392943,15,16,ok
TOI-2068,0.15926181498699346,1.3425062121468447,2,2,ok
TOI-2071,0.0936881565417316,1.0102576191968937,17,16,ok
TOI-2076,0.02832347698761974,0.3955507877985915,2,2,ok
TOI-2081,0.023410567102703225,0.4659454311138214,13,12,ok
TOI-2084,0.06544144366768233,1.9418256057115553,37,36,ok
TOI-2088,0.0628316220614423,0.6256395656301347,21,22,ok
TOI-209,0.05522807647876976,0.7653733478744289,2,4,ok
TOI-2092,0.035803043459788665,0.5092645222738447,2,2,ok
TOI-2093,0.014792712253502474,0.2881017567666745,18,20,ok
TOI-2094,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2095,0.02197659496187626,0.37567569934411693,6,6,ok
TOI-2096,0.009529987772920412,0.15236583896778122,2,2,ok
TOI-2104,0.0702492455724095,0.9512040065723134,20,19,ok
TOI-2107,0.01044604270541766,0.32822780560565257,4,4,ok
TOI-2109,,,2,3,"too few epochs (odd=2, even=3)"
TOI-2120,,,2,1,"too few epochs (odd=2, even=1)"
TOI-2128,0.02003805648802733,0.152668223643713,2,3,ok
TOI-2133,0.014481616188734591,0.2656881033067621,3,2,ok
TOI-2134,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2136,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2141,0.04297161271684997,0.5123941703874618,7,6,ok
TOI-2145,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2152,0.002725573380368205,0.1111688820032339,4,4,ok
TOI-2154,0.014157762329771265,0.2366343739489341,2,4,ok
TOI-2158,,,1,2,"too few epochs (odd=1, even=2)"
TOI-216,,,1,1,"too few epochs (odd=1, even=1)"
TOI-2169_A,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2180,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2184,0.021208636504642688,0.5718957845308331,4,4,ok
TOI-2193_A,0.0005885045280979575,0.01427685437098287,4,4,ok
TOI-2194,0.014532713421827138,0.1738216262742042,2,3,ok
TOI-2196,0.05086624549323651,1.1818488745838036,7,7,ok
TOI-220,,,1,1,"too few epochs (odd=1, even=1)"
TOI-2200,0.025006947494070363,0.7589615433349528,4,4,ok
TOI-2202,0.0011423532304756067,0.051711215520815604,8,9,ok
TOI-2207,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2211,0.01459024575755498,0.3708180035957692,4,4,ok
TOI-2227,0.02641761506104566,0.6420867126867028,3,3,ok
TOI-2236,0.004520678962166938,0.11486060671323074,2,4,ok
TOI-2257,0.010288436212163783,0.25089719742412003,4,5,ok
TOI-2260,0.05340397004668395,0.8652780834633123,2,2,ok
TOI-2266,,,1,1,"too few epochs (odd=1, even=1)"
TOI-2267_A,0.0006432572450156237,0.028955241744953564,24,24,ok
TOI-2274,0.00844588631527362,0.09052866284302319,2,3,ok
TOI-2285,0.08448952121781506,1.1867866233201965,15,16,ok
TOI-2295,0.13751863683457463,1.1937226658528832,2,2,ok
TOI-2322,0.01023618975295836,0.2585342946381046,6,6,ok
TOI-2328,0.04795575174354414,0.8667310647563939,3,4,ok
TOI-2337,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2338,0.020637810579649012,0.949862855039232,9,10,ok
TOI-2345,0.0019101564203802624,0.05217695078634365,11,10,ok
TOI-2346,0.040437280412748466,1.2700218285864975,4,4,ok
TOI-2364,0.04322695277213128,1.1760828550979616,2,3,ok
TOI-2368,0.003011000257878527,0.048681169645980966,2,2,ok
TOI-237,0.03857889006970167,0.6132318311979461,2,3,ok
TOI-2373,0.01061344113153379,0.47593526203758124,12,12,ok
TOI-2374,0.011369834269678261,0.15367825397996676,2,2,ok
TOI-2379,,,2,1,"too few epochs (odd=2, even=1)"
TOI-238,0.027147925820522546,0.7967309815031978,11,10,ok
TOI-2382,0.014258444888894046,0.2795880026838124,2,2,ok
TOI-2384,0.009902813898724919,0.32105929555876533,4,5,ok
TOI-2406,0.0006525278086088654,0.01344500639834305,4,4,ok
TOI-2407,0.03711779084040539,0.9734765997918642,4,5,ok
TOI-2411,0.053849399357614174,1.501852308785104,14,14,ok
TOI-2416,0.03576801398238781,1.3551575890317327,9,10,ok
TOI-2420,,,1,0,"too few epochs (odd=1, even=0)"
TOI-2421,0.03511429314456493,1.5539108933512387,10,10,ok
TOI-2427,0.046128771887728286,1.3381555631844504,10,9,ok
TOI-2431,0.031796960872665196,1.2172183449653053,26,25,ok
TOI-244,0.05442452390883709,0.6157110546848489,2,2,ok
TOI-2443,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2445,0.03361399322232717,1.2353000712833588,28,29,ok
TOI-2447,0.06729550362086424,0.4927577416547147,4,3,ok
TOI-2449,0.09230422647671917,0.8079764748455576,3,3,ok
TOI-2453,0.007262090773266834,0.09026462205185158,2,3,ok
TOI-2458,0.0019463672236847225,0.04307112877459636,3,4,ok
TOI-2459,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2485,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2497,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2498,0.022347495404625335,0.591604121479918,3,4,ok
TOI-251,,,1,2,"too few epochs (odd=1, even=2)"
TOI-2518,0.08679039894142472,0.9976113664786277,3,4,ok
TOI-2524,0.020854208724374032,0.574310240992597,2,2,ok
TOI-2525,0.012221505892551101,0.520359084658321,12,13,ok
TOI-2529,0.050651461266595546,0.686157016083347,5,8,ok
TOI-2537,0.030217883803248077,0.5168685674967463,9,10,ok
TOI-2545,0.03566965877456803,0.401598907738194,3,3,ok
TOI-2567,0.020069959490486778,0.5324120241813705,2,3,ok
TOI-257,,,0,2,"too few epochs (odd=0, even=2)"
TOI-2570,0.009097494357945416,0.3154553087139801,4,3,ok
TOI-2580,0.02946094366781778,0.7364103470801525,3,4,ok
TOI-2583_A,0.026256583873393743,1.0281447368982322,3,3,ok
TOI-2587_A,0.011965222848767061,0.3251696043127795,2,2,ok
TOI-2589,0.022522238771223887,0.8127253656474658,6,8,ok
TOI-260,,,1,2,"too few epochs (odd=1, even=2)"
TOI-261,0.036275175989661415,0.9195239176402816,3,3,ok
TOI-262,,,0,2,"too few epochs (odd=0, even=2)"
TOI-2641,0.03547123177985863,0.4723744596936618,2,2,ok
TOI-2654,0.01790131082433619,0.6105913370639071,8,7,ok
TOI-2669,0.011614812096854905,0.3918231319752988,6,8,ok
TOI-269,0.03707325402893601,0.5585815557096633,2,3,ok
TOI-270,,,0,2,"too few epochs (odd=0, even=2)"
TOI-2714,,,1,3,"too few epochs (odd=1, even=3)"
TOI-2719,0.00438396078820991,0.10636078473943034,4,7,ok
TOI-2768,0.08710679853566992,0.7014153046400085,7,7,ok
TOI-277,0.023570443683977257,0.570595767966499,2,3,ok
TOI-2796,0.005889065200305232,0.16644028724132973,3,3,ok
TOI-2803_A,0.048445510426260475,2.0129544471105416,9,10,ok
TOI-2818,0.01084081534160023,0.17726261129939247,2,3,ok
TOI-283,0.036812607188162545,0.37860177198956524,2,2,ok
TOI-2842,0.03270860618128806,0.8226864913191614,2,4,ok
TOI-286,0.04716296879148035,0.6742786744427144,3,3,ok
TOI-2876,,,2,1,"too few epochs (odd=2, even=1)"
TOI-2886,0.03685866445385749,1.4340101470849411,6,8,ok
TOI-2969,0.030928593929569682,0.46013407402361195,5,7,ok
TOI-2977,0.0031560397128128142,0.1441982568626749,5,6,ok
TOI-2981,0.010087734223178602,0.34229896623959266,3,4,ok
TOI-2986,0.040752531761399084,1.3584750446504459,4,4,ok
TOI-2989,0.021646237622042187,0.32199965564231375,4,3,ok
TOI-2992,0.022840142911760394,0.9013216237979873,4,4,ok
TOI-3023,0.005204669155215379,0.24614758920809257,3,4,ok
TOI-3071,0.028899529079231167,1.2989146384030406,11,11,ok
TOI-3082,0.0032783882046479415,0.10272718944193715,6,6,ok
TOI-3135,0.013998320503611642,0.5485064537918164,4,4,ok
TOI-3160_A,0.05194369919792997,1.5798443277569247,3,3,ok
TOI-3235,0.018673882892725206,0.3838400752288125,5,5,ok
TOI-3261,0.011940510377398964,0.41420280860428604,14,14,ok
TOI-3288,0.0059052021362566275,0.20584994258975126,6,7,ok
TOI-329,0.07616388452616897,1.4459659228408916,3,3,ok
TOI-332,0.040227298951579026,1.7633298204312935,14,14,ok
TOI-3321,0.1637006467937896,1.1783926677334005,2,4,ok
TOI-333,0.010911864743534786,0.23881625027591805,2,3,ok
TOI-3331_A,0.010234495698471704,0.37958747400958154,5,7,ok
TOI-3353,,,1,2,"too few epochs (odd=1, even=2)"
TOI-3362,,,1,0,"too few epochs (odd=1, even=0)"
TOI-3364,0.02353674181238188,0.6302890078286457,2,2,ok
TOI-3457,0.0715411584572476,1.1268976212112287,2,3,ok
TOI-3464,0.032140326242741914,0.831878954810203,3,4,ok
TOI-3474,0.04764408889385424,1.774115530286883,3,3,ok
TOI-3486,0.052954999137391504,0.829549026452641,4,5,ok
TOI-3493,,,0,2,"too few epochs (odd=0, even=2)"
TOI-3523_A,0.013122473282162313,0.6209163250906622,6,6,ok
TOI-3540_A,0.02139139859015151,0.48880777154218685,2,3,ok
TOI-3568,0.04305913591643711,0.7408041380117256,2,2,ok
TOI-3593,0.0049065179473240525,0.11153464705590695,3,4,ok
TOI-3629,0.010334575682605138,0.2924993429166036,2,4,ok
TOI-3664,0.0037933916655201487,0.17638212940604797,2,3,ok
TOI-3682,0.010298237653413025,0.3249240704889317,2,4,ok
TOI-3688_A,0.0015591182659687268,0.06401615087946891,4,5,ok
TOI-3693,,,0,2,"too few epochs (odd=0, even=2)"
