host,cadence_min,n_points,baseline_days
Kepler-1343,2.0000357409298886,14744,27.07823340762843
Kepler-1344,1.999992046985426,15247,26.704026094341316
Kepler-1345,1.999977966042934,17586,26.70386306131877
Kepler-1346,1.9999796430784045,17975,26.703888928338074
Kepler-1347,1.9999615375127178,18602,26.70364698749654
Kepler-1348,2.0000067768705776,15163,26.623737238227932
Kepler-1349,2.0000217235065065,19606,28.2002471852511
Kepler-135,0.3333392078639008,110599,27.69907076937534
Kepler-1350,2.000014179793652,17058,28.200302125017515
Kepler-1351,1.999976290971972,18604,26.703848888219
Kepler-1352,1.9999816540803295,16334,26.703900880232595
Kepler-1353,2.000012143253116,18410,26.62375626444964
Kepler-1354,1.9999866832222324,16765,26.70396182831064
Kepler-1355,2.0000278730731225,15965,27.69757460746223
Kepler-1357,2.000034926313674,12950,26.4476964284504
Kepler-1358,1.9999960709537845,16775,26.704093360860497
Kepler-1359,2.0000349276233464,14320,26.447671669938245
Kepler-136,2.000029252812965,17898,26.22945787633944
Kepler-1360,1.999958520027576,18604,26.703613227169626
Kepler-1361,2.000030889903428,19276,27.697645147231015
Kepler-1362,2.000028892653063,15363,26.447641498812118
Kepler-1363,2.000035237360862,19025,27.078245754870295
Kepler-1364,1.9999704229849158,17125,26.703761914797724
Kepler-1365,1.9999799790093675,18604,26.703897853900344
Kepler-1366,2.0000178675036295,19611,28.200176619172453
Kepler-1367,2.0000295632053167,12170,26.44761737522913
Kepler-1369,2.0000241968227783,15445,26.447549786588752
Kepler-137,2.0000104904465843,19610,28.200082298780217
Kepler-1370,2.000016526071704,19610,28.20016006188689
Kepler-1371,2.000027253598091,15774,28.20032257220464
Kepler-1372,2.000034953816794,12503,26.44764152442349
Kepler-1373,2.0000228576827794,17277,26.44754993839433
Kepler-1375,0.33332848688587546,97982,26.705835529527576
Kepler-1376,2.0000339067337336,19474,27.69768369234407
Kepler-1377,2.000032915311749,12362,26.44764487089833
Kepler-1378,2.000016473684809,18229,27.696037653386156
Kepler-138,2.0000025001354516,18274,26.84992234779247
Kepler-1380,2.0000349557813024,13474,26.447623719630883
Kepler-1381,2.0000277178769466,12003,26.44758887885382
Kepler-1382,1.999973272831994,18788,26.70380481454231
Kepler-1383,1.999965560171404,18604,26.703701416083277
Kepler-1384,1.9999862811528146,18232,26.588807676547276
Kepler-1385,2.0000027764763217,15450,26.70416969112739
Kepler-1386,2.0000101525511127,16339,26.704274939658717
Kepler-1387,2.0000373125367332,19611,28.200437193449943
Kepler-1388,2.000030554627301,19473,27.697642578061277
Kepler-1389,1.9999964075395837,15831,26.70409074663803
Kepler-139,2.0000054580305004,15972,26.704208118893803
Kepler-1390,1.9999622087198077,17938,26.703660454304554
Kepler-1391,1.9999715944868512,18476,26.703784929408357
Kepler-1392,2.000030904309824,12164,26.44763278885057
Kepler-1393,2.000016190140741,19610,28.20014833793266
Kepler-1394,2.0000363024519174,16940,24.867041950112707
Kepler-1395,1.9999772954906803,17860,26.703857369308025
Kepler-1396,1.9999732734868303,18400,26.703809479769916
Kepler-1397,1.9999598611320835,18604,26.703631677251906
Kepler-1398,1.9999710928823333,17646,26.703774663323202
Kepler-14,2.000000823099981,18292,26.849913896272938
Kepler-140,1.9999913777428446,15162,26.70401888462402
Kepler-1400,2.0000279130181298,11462,26.447558547656627
Kepler-1401,2.0000275508937193,15534,26.447605946271324
Kepler-1402,1.9999779666977702,17356,26.703864226636142
Kepler-1403,0.33333887324261013,109923,27.699054971816167
Kepler-1404,2.000032724099583,19025,27.078214928093075
Kepler-1405,1.9999722676584497,18786,26.70379278045766
Kepler-1406,1.9999833298061276,17301,26.703923340939582
Kepler-1407,2.0000031110976124,16803,26.704184440715835
Kepler-1408,2.0000125021033455,19611,28.200115378659575
Kepler-1409,2.0000374186201952,18307,27.078275746018335
Kepler-141,2.000002039130777,18322,26.588999722945573
Kepler-1410,1.9999876897054492,16955,26.703980817977936
Kepler-1411,2.0000268800140475,12687,26.447565649340504
Kepler-1412,1.9999772954906803,17268,26.703852777887732
Kepler-1414,2.0000178665213753,19610,28.200175770737587
Kepler-1415,2.000024728877179,11431,26.44752062094176
Kepler-1416,1.9999632119288435,18604,26.703671814228073
Kepler-1417,1.9999850074964343,17344,26.703951127181426
Kepler-1418,2.000005124064046,16783,26.7042140688809
Kepler-1419,1.9999833311158,17153,26.703923695540652
Kepler-142,1.9999966740579112,18319,26.588933654223638
Kepler-1421,2.000010994670447,18723,28.200254087631947
Kepler-1422,2.0000094584247563,15102,26.623769474329038
Kepler-1423,1.9999920476402622,17121,26.70404083799258
Kepler-1424,1.999985342117725,17239,26.703952464094982
Kepler-1425,1.9999726022797404,18604,26.703798993077726
Kepler-1426,2.0000071128015406,15279,26.6237450981248
Kepler-1428,1.9999645556526957,17555,26.702298949958276
Kepler-1429,2.0000253984471783,11146,26.447524965445155
Kepler-143,1.999963549169479,17657,26.703675615304746
Kepler-1430,2.0000349282781826,13725,26.447671964003348
Kepler-1431,2.0000077846634667,15143,26.62375409248898
Kepler-1432,2.000035573291825,18480,27.07824847992015
Kepler-1433,2.000029588743928,12378,26.447581781360896
Kepler-1434,2.000031445204513,19383,28.200525640455908
Kepler-1435,1.9999813194590388,18007,26.703912365302585
Kepler-1436,2.0000178422924364,13805,26.623863686687855
Kepler-1437,2.000005771697033,15212,26.623724827539718
Kepler-1438,2.0000312382762786,17087,26.447667053139412
Kepler-1439,2.000019544211682,19611,28.200198052397354
Kepler-144,2.0000098198943306,19611,28.200073088465615
Kepler-1440,2.0000193759187823,19608,28.200214633664473
Kepler-1441,1.9999756197648821,18590,26.703839738207535
Kepler-1442,2.0000336244993377,15813,28.200399967555313
Kepler-1443,2.000014514414943,19609,28.2001482668029
Kepler-1444,2.0000185383833013,19608,28.20018812496437
Kepler-1445,2.0000104884820757,15990,26.704277102189735
Kepler-1446,2.0000299364619423,16196,28.200340138345382
Kepler-1447,1.9999891316547291,18321,26.588833566383528
Kepler-1448,1.9999865162390051,16738,26.703969930933454
Kepler-1449,2.000028054462746,12747,26.4476028521849
Kepler-145,2.0000342960338457,19609,28.200402227875657
Kepler-1450,2.0000074474228313,17473,26.62374916730596
Kepler-1451,2.0000047652138164,18319,26.623655364496244
Kepler-1452,1.9999826605635462,17225,26.70391558115989
Kepler-1453,2.0000269075171673,11425,26.447549304047243
Kepler-1454,2.0000232191523537,11574,26.447491884518058
Kepler-1455,2.000037082689232,14191,27.0782453575448
Kepler-1456,2.000028557376936,12390,26.447582879506626
Kepler-1457,2.000014514414943,19610,28.200133382521926
Kepler-1458,2.0000128380343085,19609,28.200108327616363
Kepler-1459,2.0000037829595385,15200,26.704181746632457
Kepler-146,2.000042341678636,19027,28.20049556548929
Kepler-1460,2.000026906534913,12365,26.447538276605883
Kepler-1461,2.0000255379272858,12721,26.44754811113944
Kepler-1464,2.00002721430792,17277,26.447601616552674
Kepler-1465,1.999959021632094,11258,26.84941097040246
Kepler-1467,2.0000094597344287,17692,26.623767426816357
Kepler-1468,2.00000543576607,18280,26.6236689273469
Kepler-147,2.0000389365304727,19474,27.69775050007047
Kepler-1470,2.0000305690336972,16932,26.447649181292036
Kepler-1471,2.000031070638215,12912,26.447645287548767
Kepler-1472,2.0000064154010033,15940,27.697291037433388
Kepler-1473,1.999981320113875,16573,26.703900542395786
Kepler-1474,2.000008453251212,17501,26.623762958097814
Kepler-1475,2.0000094597344287,17185,26.623788139663702
Kepler-1476,2.0000248968426604,13082,26.447505522456595
Kepler-1477,2.0000088114466053,16467,26.70425864081517
Kepler-1478,2.0000054364209063,18409,26.623663521485014
Kepler-1479,2.000020381419745,19605,28.20023118315021
Kepler-148,2.0000359596451744,12598,26.447661869514377
Kepler-1480,1.9999776314216433,17208,26.703857576876544
Kepler-1481,1.9999838320654817,16498,26.703930893383585
Kepler-1482,2.000019375263946,19611,28.200215217370896
Kepler-1483,1.9999719310726505,18604,26.703787801607177
Kepler-1484,1.9999819900112925,17290,26.703907089127824
Kepler-1485,1.9999642197217327,18604,26.70368786720246
Kepler-1486,2.0000355965385097,12977,26.447692065204137
Kepler-1487,1.999973272177158,18788,26.70380263408333
Kepler-1488,2.000011999189155,18618,28.200260395479745
Kepler-1489,2.0000078056182247,15522,26.704236429703087
Kepler-149,2.0000235262705246,17276,26.447554215726086
Kepler-1490,2.0000121419434436,18410,26.623755314500613
Kepler-1492,1.9999910424667178,17131,26.704029293317944
Kepler-1493,2.0000389358756365,19474,27.69774744346978
Kepler-1494,2.0000051234092098,16310,26.704208065109924
Kepler-1495,2.0000241974776145,17277,26.447563440476188
Kepler-1496,2.0000094590795925,18265,26.623734818884714
Kepler-1497,2.000010129631846,16601,26.62380574585086
Kepler-1498,1.9999856557842577,16592,26.623452791824548
Kepler-1499,2.0000151843123604,19611,28.200139025871067
Kepler-15,2.000044688611524,19607,28.200551168939
Kepler-150,2.0000268796866294,15884,26.447632172315025
Kepler-1500,1.9999917117092991,16702,26.704030408111066
Kepler-1501,1.999986349255778,17860,26.703975964390338
Kepler-1502,1.9999712605203968,18787,26.703777426440865
Kepler-1504,2.000031239585951,12814,26.44764614576252
Kepler-1505,2.000036308018025,19611,28.200421346530675
Kepler-1506,2.0000325800356222,16484,26.447693087796324
Kepler-1507,2.00002658435551,16836,28.200311881669222
Kepler-1508,1.9999655614810763,18604,26.703702056367547
Kepler-1509,2.000019169317966,12163,26.44748067139426
Kepler-151,1.9999809828732396,18536,26.703905999946073
Kepler-1511,2.0000269189768005,19609,28.200299362831174
Kepler-1512,2.000027924805181,19469,28.200331249453484
Kepler-1513,2.0000349132169504,19041,27.69769042347798
Kepler-1514,2.0000386539686588,19611,28.200440706631525
Kepler-1515,2.0000324507054756,15715,28.20039095910488
Kepler-1516,1.9999806482519489,18384,26.70390464626871
Kepler-1517,1.999996465165168,18039,26.849842110627606
Kepler-1518,1.9999585213372484,18602,26.703614737425596
Kepler-1519,2.0000350690679625,19025,27.078243547519378
Kepler-152,1.999994729849277,17449,26.68324686346159
Kepler-1520,1.9999804806138854,14317,26.70387373171434
Kepler-1521,2.0000389889173675,19610,28.200443011422067
Kepler-1522,1.9999591886153212,11251,26.84941258519939
Kepler-1523,2.0000101302866824,16460,26.623803611026688
Kepler-1524,2.0000420064025093,19611,28.200487421073376
Kepler-1525,1.999980984182912,16652,26.703896196611822
Kepler-1526,2.0000027758214856,16290,26.70417167740561
Kepler-1527,2.0000158286711667,14224,26.623847354782356
Kepler-1528,1.9999913777428446,15178,26.704019595688806
Kepler-1529,2.0000329159665853,16067,26.447685271205955
Kepler-153,2.000032229698263,15750,27.69763039263671
Kepler-1530,2.0000270872697,16215,28.200302659829504
Kepler-1531,1.999958788510412,18321,26.588462742605316
Kepler-1532,2.0000141536002047,18410,26.62377833050823
Kepler-1533,1.999969250173308,18604,26.70375704467915
Kepler-1535,2.0000252052705036,17276,26.447579978436806
Kepler-1537,1.999973608108121,18601,26.70381363696106
Kepler-1538,2.0000215440813918,12539,26.447467349872568
Kepler-1539,1.9999836428178241,16622,26.623424992544187
Kepler-154,2.000032749638194,14867,24.9824177084829
Kepler-1540,2.0000131733104354,19611,28.200113954201697
Kepler-1541,1.9999984172318364,15780,26.70411642401632
Kepler-1542,2.0000198781781364,19606,28.20020458795352
Kepler-1543,0.3333278169884579,97944,26.705794688587957
Kepler-1544,1.9999652262049494,17808,26.70369953923546
Kepler-1545,2.000037920224713,19025,27.078278932189278
Kepler-1546,1.9999929860205157,18320,26.58888531671937
Kepler-1547,2.000014514414943,19611,28.20013416925667
Kepler-1548,2.000028220791137,11615,26.44759417633304
Kepler-1549,2.0000238622014876,17276,26.447560415773296
Kepler-155,2.0000270879245363,15221,28.200318564956433
Kepler-1550,1.9999960716086207,16150,26.70408302411124
Kepler-1552,1.9999843375990167,17113,26.70393810216956
Kepler-1554,2.0000268803414656,14201,26.44757461867539
Kepler-1555,2.000028557376936,12162,26.447600169044563
Kepler-1556,2.0000295618956443,17252,26.447638350243324
Kepler-1558,1.9999927175376797,15222,26.70403472805083
Kepler-1559,1.9999799776996952,18604,26.703894706496158
Kepler-156,1.9999886948789936,17573,26.703996329621077
Kepler-1560,1.9999779666977702,18604,26.703870507941247
Kepler-1561,1.9999675724830013,18604,26.703730562754572
Kepler-1562,2.000007446767995,16376,26.62376644450387
Kepler-1563,1.9999612009269185,11258,26.84943915268923
Kepler-1564,2.000034926313674,12978,26.447686791240812
Kepler-1566,2.000013843207853,19611,28.20011921803689
Kepler-1567,2.000023528235033,16252,26.447580821749398
Kepler-1568,1.9999860126699787,15797,26.7039532027502
Kepler-1569,1.9999843375990167,16536,26.703930754965768
Kepler-1570,1.9999595265107928,18603,26.703628223325723
Kepler-1571,1.9999571789230686,18600,26.700816707790636
Kepler-1572,2.0000041182356654,15527,26.70418949942723
Kepler-1573,2.0000082859405666,15141,26.623758376339993
Kepler-1574,2.0000067768705776,15237,26.62373720865844
Kepler-1575,2.0000067762157414,17086,26.623732984412072
Kepler-1576,2.000028596339689,19611,28.200315301020055
Kepler-1577,1.9999755994649604,18135,25.852469408379875
Kepler-1578,2.0000297282240354,12088,26.44761432107316
Kepler-1579,2.0000064415944507,18273,26.62369035312122
Kepler-158,2.0000148490362335,19610,28.200131075169793
Kepler-1580,2.0000202147639357,19611,28.200207768885775
Kepler-1581,2.000023902473913,19609,28.200251552921145
Kepler-1582,2.0000296011858154,19608,28.20032793999826
Kepler-1583,2.0000218898348976,19611,28.200242951225846
Kepler-1584,2.0000332774361596,13170,26.44761026807373
Kepler-1586,1.9999638844456058,18604,26.70368380128093
Kepler-1587,1.9999756197648821,17645,26.70383518648532
Kepler-1588,1.999988024654158,15865,26.703981276072227
Kepler-1589,2.000007782698958,18410,26.62369014054684
Kepler-159,1.999968243035255,18604,26.703736585152
Kepler-1590,1.999979977044859,16941,26.702494905233834
Kepler-1591,2.0000101014738902,19474,27.697352733595835
Kepler-1592,1.9999776320764795,18788,26.7038632606218
Kepler-1594,2.0000081186299212,15394,26.62375710357128
Kepler-1595,2.000025203305995,12775,26.447544868507066
Kepler-1596,2.0000259016887867,11557,26.447530016822384
Kepler-1597,1.999990707845427,17535,26.704031455616132
Kepler-1598,2.0000265830458375,16797,28.200309417506105
Kepler-1599,2.0000262091343757,14935,26.447563689604976
Kepler-16,2.000008198847354,18126,26.850029387140694
Kepler-160,1.9999917130189715,17162,26.70404111645803
Kepler-1600,1.9999853437548154,16769,26.70394866173774
Kepler-1601,2.00002252109698,17276,26.44754257233126
Kepler-1602,2.0000410005741287,19611,28.200476550443454
Kepler-1603,2.000011136769899,18409,26.623742805674283
Kepler-1604,1.9999866599755478,16633,26.623462864776684
Kepler-1605,2.000011832205928,18486,28.200268394143677
Kepler-1606,2.0000268796866294,12724,26.447566016980545
Kepler-1607,1.9999699200707255,18603,26.703763361374513
Kepler-1608,2.000022841966711,17635,27.69750692056732
Kepler-1609,2.000034591037547,17276,26.447698803090134
Kepler-161,1.9999840010132175,18447,26.676170150160942
Kepler-1611,1.9999670689139748,17622,26.70372095558014
Kepler-1613,2.000030607669032,19611,28.200349716648816
Kepler-1614,2.00002452096669,15530,27.697525965764726
Kepler-1615,1.9999960702989483,17100,26.704094727343545
Kepler-1616,0.3333325101993978,91765,26.70614208483039
Kepler-1617,1.9999903712596279,15130,26.704004179273397
Kepler-1618,0.3333288221620023,97994,26.70586073623872
Kepler-1619,1.9999964075395837,16149,26.70409459183611
Kepler-162,1.9999665666546207,18604,26.703718164057136
Kepler-1620,1.99996556082624,18603,26.70370715570789
Kepler-1621,2.0000175063614734,18410,26.62382917932382
Kepler-1622,1.999965224895277,18604,26.703702496883125
Kepler-1624,2.0000386536412407,19609,28.200438476113504
Kepler-1626,0.33332848754071165,98166,26.705840337713198
Kepler-1627,2.0000151843123604,19609,28.200141129961594
Kepler-1628,2.000014811710571,15501,24.982223622255333
Kepler-1629,2.0000108231033664,15952,26.704280331317932
Kepler-163,1.99997092524427,18476,26.703777992102914
Kepler-1630,1.9999658967572032,18603,26.70371060916841
Kepler-1632,1.999973272831994,18604,26.703809543798798
Kepler-1633,1.9999893654312473,16184,26.67899904906426
Kepler-1634,1.9999742786603747,17906,26.70381781859942
Kepler-1635,2.0000259013613686,11449,26.447529681895503
Kepler-1637,2.000032900250517,15682,27.697638959058168
Kepler-1638,2.0000128124956973,13771,26.623817490294186
Kepler-1639,2.0000140115007525,19607,28.200145752581193
Kepler-164,1.9999897007073741,15495,26.70399838702906
Kepler-1640,0.33332949271425605,98129,26.705907246488096
Kepler-1641,2.0000289162271656,17897,26.229447109319153
Kepler-1642,1.9999946630559862,18322,26.588909358113142
Kepler-1644,2.000019709885237,19610,28.200217583395897
Kepler-1645,1.9999648915836588,17801,26.703696037811824
Kepler-1646,2.0000245720439125,19605,28.200267783312484
Kepler-1647,2.0000199341666303,12165,26.850130925631902
Kepler-1649,2.0000376484676963,19611,28.200438866105287
Kepler-165,2.0000056276330724,15737,26.704212546401322
Kepler-1650,1.999994998332113,18322,26.58891197955336
Kepler-1651,1.99999344702519,17729,26.84982206809991
Kepler-1652,2.0000118053576443,14175,26.623802219747176
Kepler-1654,2.0000108263775473,19611,28.200092433898135
Kepler-1655,2.0000222251110245,19610,28.200225287063404
