host,label,cadence_min,n_points
Kepler-1541,1,1.9999984172318364,15780
Kepler-1542,1,2.0000198781781364,19606
Kepler-1543,1,0.3333278169884579,97944
Kepler-1544,1,1.9999652262049494,17808
Kepler-1545,1,2.000037920224713,19025
Kepler-1546,1,1.9999929860205157,18320
Kepler-1547,1,2.000014514414943,19611
Kepler-1548,1,2.000028220791137,11615
Kepler-1549,1,2.0000238622014876,17276
Kepler-155,1,2.0000270879245363,15221
Kepler-1550,1,1.9999960716086207,16150
Kepler-1552,1,1.9999843375990167,17113
Kepler-1554,1,2.0000268803414656,14201
Kepler-1555,1,2.000028557376936,12162
Kepler-1556,1,2.0000295618956443,17252
Kepler-1558,1,1.9999927175376797,15222
Kepler-1559,1,1.9999799776996952,18604
Kepler-156,1,1.9999886948789936,17573
Kepler-1560,1,1.9999779666977702,18604
Kepler-1561,1,1.9999675724830013,18604
Kepler-1562,1,2.000007446767995,16376
Kepler-1563,1,1.9999612009269185,11258
Kepler-1564,1,2.000034926313674,12978
Kepler-1566,1,2.000013843207853,19611
Kepler-1567,1,2.000023528235033,16252
Kepler-1568,1,1.9999860126699787,15797
Kepler-1569,1,1.9999843375990167,16536
Kepler-1570,1,1.9999595265107928,18603
Kepler-1571,1,1.9999571789230686,18600
Kepler-1572,1,2.0000041182356654,15527
Kepler-1573,1,2.0000082859405666,15141
Kepler-1574,1,2.0000067768705776,15237
Kepler-1575,1,2.0000067762157414,17086
Kepler-1576,1,2.000028596339689,19611
Kepler-1577,1,1.9999755994649604,18135
Kepler-1578,1,2.0000297282240354,12088
Kepler-1579,1,2.0000064415944507,18273
Kepler-158,1,2.0000148490362335,19610
Kepler-1580,1,2.0000202147639357,19611
Kepler-1581,1,2.000023902473913,19609
Kepler-1582,1,2.0000296011858154,19608
Kepler-1583,1,2.0000218898348976,19611
Kepler-1584,1,2.0000332774361596,13170
Kepler-1586,1,1.9999638844456058,18604
Kepler-1587,1,1.9999756197648821,17645
Kepler-1588,1,1.999988024654158,15865
Kepler-1589,1,2.000007782698958,18410
Kepler-159,1,1.999968243035255,18604
Kepler-1590,1,1.999979977044859,16941
Kepler-1591,1,2.0000101014738902,19474
Kepler-1592,1,1.9999776320764795,18788
Kepler-1594,1,2.0000081186299212,15394
Kepler-1595,1,2.000025203305995,12775
Kepler-1596,1,2.0000259016887867,11557
Kepler-1597,1,1.999990707845427,17535
Kepler-1598,1,2.0000265830458375,16797
Kepler-1599,1,2.0000262091343757,14935
Kepler-16,1,2.000008198847354,18126
Kepler-160,1,1.9999917130189715,17162
Kepler-1600,1,1.9999853437548154,16769
Kepler-1601,1,2.00002252109698,17276
Kepler-1602,1,2.0000410005741287,19611
Kepler-1603,1,2.000011136769899,18409
Kepler-1604,1,1.9999866599755478,16633
Kepler-1605,1,2.000011832205928,18486
Kepler-1606,1,2.0000268796866294,12724
Kepler-1607,1,1.9999699200707255,18603
Kepler-1608,1,2.000022841966711,17635
Kepler-1609,1,2.000034591037547,17276
Kepler-161,1,1.9999840010132175,18447
Kepler-1611,1,1.9999670689139748,17622
Kepler-1613,1,2.000030607669032,19611
Kepler-1614,1,2.00002452096669,15530
Kepler-1615,1,1.9999960702989483,17100
Kepler-1616,1,0.3333325101993978,91765
Kepler-1617,1,1.9999903712596279,15130
Kepler-1618,1,0.3333288221620023,97994
Kepler-1619,1,1.9999964075395837,16149
Kepler-162,1,1.9999665666546207,18604
Kepler-1620,1,1.99996556082624,18603
Kepler-1621,1,2.0000175063614734,18410
Kepler-1622,1,1.999965224895277,18604
Kepler-1624,1,2.0000386536412407,19609
Kepler-1626,1,0.33332848754071165,98166
Kepler-1627,1,2.0000151843123604,19609
Kepler-1628,1,2.000014811710571,15501
Kepler-1629,1,2.0000108231033664,15952
Kepler-163,1,1.99997092524427,18476
Kepler-1630,1,1.9999658967572032,18603
Kepler-1632,1,1.999973272831994,18604
Kepler-1633,1,1.9999893654312473,16184
Kepler-1634,1,1.9999742786603747,17906
Kepler-1635,1,2.0000259013613686,11449
Kepler-1637,1,2.000032900250517,15682
Kepler-1638,1,2.0000128124956973,13771
Kepler-1639,1,2.0000140115007525,19607
Kepler-164,1,1.9999897007073741,15495
Kepler-1640,1,0.33332949271425605,98129
Kepler-1641,1,2.0000289162271656,17897
Kepler-1642,1,1.9999946630559862,18322
Kepler-1644,1,2.000019709885237,19610
Kepler-1645,1,1.9999648915836588,17801
Kepler-1646,1,2.0000245720439125,19605
Kepler-1647,1,2.0000199341666303,12165
Kepler-1649,1,2.0000376484676963,19611
Kepler-165,1,2.0000056276330724,15737
Kepler-1650,1,1.999994998332113,18322
Kepler-1651,1,1.99999344702519,17729
Kepler-1652,1,2.0000118053576443,14175
Kepler-1654,1,2.0000108263775473,19611
Kepler-1655,1,2.0000222251110245,19610
Kepler-1656,1,2.000016190140741,19611
Kepler-166,1,1.9999747809197288,17816
Kepler-1660_A,1,2.000000151892891,18258
Kepler-1661,1,1.9999890881081228,18419
Kepler-1663,1,2.000033250260458,12977
Kepler-1664,1,1.9999900372931734,16185
Kepler-1665,1,1.9999860126699787,17708
Kepler-1666,1,2.000016837118892,14366
Kepler-1667,1,1.9999989201460266,15833
Kepler-1669,1,2.0000174788583536,17852
Kepler-167,1,2.0000386539686588,19611
Kepler-1670,1,2.0000393143709516,14580
Kepler-1671,1,2.0000308912131004,18005
Kepler-1672,1,2.000032603609725,17897
Kepler-1673,1,2.000020212799427,19608
Kepler-1674,1,2.0000091231486294,17717
Kepler-1675,1,2.0000145137601066,19611
Kepler-1676,1,1.999993054123479,16531
Kepler-1677,1,1.9999625439959345,18604
Kepler-1678,1,1.9999819887016201,17779
Kepler-1679,1,2.000037583638914,14345
Kepler-1680,1,2.0000181494106073,17923
Kepler-1681,1,1.99996690324042,18604
Kepler-1683,1,2.000019851984689,18410
Kepler-1686,1,1.9999816540803295,18603
Kepler-1687,1,2.000031070310797,12811
Kepler-1688,1,1.999988024981576,17581
Kepler-1689,1,2.000035636156099,19610
Kepler-169,1,2.000020548075554,19610
Kepler-1690,1,1.9999917123641353,17156
Kepler-1691,1,2.000025203305995,15423
Kepler-1693,1,2.0000330836046487,12967
Kepler-1694,1,2.000041337159928,19610
Kepler-1697,1,2.0000249076474574,19611
Kepler-1698,1,2.0000403310041293,19611
Kepler-1699,1,1.9999774637835799,17266
Kepler-17,1,2.0000033795804484,18255
Kepler-170,1,2.000016525416868,19609
Kepler-1700,1,1.9999933887447696,15496
Kepler-1701,1,1.9999957350228215,17097
Kepler-1702,1,1.9999856551294215,16641
Kepler-1704,1,2.0000339597754646,14840
Kepler-1705,1,2.0000245471601374,17790
Kepler-1709,1,2.000013843207853,19611
Kepler-171,1,1.9999685783113819,18604
Kepler-1710,1,2.000035972741898,19611
Kepler-1711,1,1.9999648902739864,18603
Kepler-1712,1,2.0000187047116924,19611
Kepler-1713,1,2.0000242367677856,19611
Kepler-1714,1,2.000012893040548,18424
Kepler-1715,1,1.9999525263119722,15124
Kepler-1716,1,2.0000189276834135,18305
Kepler-1717,1,2.000030942945159,19427
Kepler-1718,1,2.0000369772606064,19609
Kepler-1719,1,2.000003781649866,16312
Kepler-172,1,2.000013507931726,19610
Kepler-1720,1,1.9999665666546207,18604
Kepler-1721,1,2.000022213323973,12507
Kepler-1722,1,2.0000138170144055,18410
Kepler-1723,1,1.9999722670036135,18410
Kepler-1725,1,1.9999756184552098,18603
Kepler-1726,1,2.0000168606929947,19611
Kepler-1727,1,1.999988360912539,16662
Kepler-1728,1,2.0000265450653387,17277
Kepler-1729,1,2.000014489531168,18409
Kepler-173,1,1.9999739433842478,18604
Kepler-1730,1,2.000006464513717,16119
Kepler-1731,1,1.9999998169441824,10768
Kepler-1732,1,1.9999836657370906,17149
Kepler-1733,1,0.33333116974972654,96757
Kepler-1734,1,2.000007782044122,18410
Kepler-1735,1,1.9999957232357701,17897
Kepler-1737,1,2.0000161646021297,13961
Kepler-1738,1,2.000013483047951,14094
Kepler-1739,1,1.9999980158172548,18319
Kepler-174,1,1.9999923835712252,16491
Kepler-1740,1,1.9999772961455164,18787
Kepler-1741,1,2.00003831901995,19610
Kepler-1742,1,1.9999933880899334,15851
Kepler-1743,1,1.9999823246325832,16338
Kepler-1744,1,1.9999980616557878,17431
Kepler-1745,1,2.00000610697316,18219
Kepler-1746,1,1.9999910405022092,17188
Kepler-1747,1,2.000019838560547,11829
Kepler-1748,1,2.0000248680298682,11606
Kepler-1749,1,1.9999843356345082,16509
Kepler-175,1,2.000034590382711,13710
Kepler-1750,1,2.000005771697033,15381
Kepler-1751,1,2.0000246879499173,15690
Kepler-1752,1,2.0000367454485968,18307
Kepler-1753,1,2.000029895862099,12166
Kepler-1754,1,2.0000349027395714,18566
Kepler-1755,1,1.999968914897181,18600
Kepler-1757,1,2.000018176258891,13819
Kepler-1758,1,2.0000161364441738,18823
Kepler-1759,1,1.9999625446507707,17946
Kepler-176,1,1.9999729375558672,18604
Kepler-1760,1,2.000016525416868,19610
Kepler-1761,1,2.00001652672654,19609
Kepler-1763,1,1.9999759556958452,18602
Kepler-1764,1,2.0000071114918683,18409
Kepler-1765,1,2.0000178429472726,18410
Kepler-1766,1,2.0000410005741287,19609
Kepler-1768,1,1.9999595265107928,18604
Kepler-1769,1,1.9999729375558672,18603
Kepler-177,1,1.9999957356776576,15581
Kepler-1770,1,1.9999618727888446,18547
Kepler-1771,1,1.9999776320764795,17217
Kepler-1772,1,2.000035583114368,19474
Kepler-1773,1,2.0000245327537414,17277
Kepler-1774,1,1.999991043121554,17158
Kepler-1775,1,2.0000248680298682,17277
Kepler-1776,1,1.9999796430784045,17396
Kepler-1777,1,2.0000322833948303,19610
Kepler-1778,1,2.0000312657793984,12345
Kepler-1779,1,2.0000222002272494,15250
Kepler-178,1,1.999992046985426,15236
Kepler-1780,1,2.0000077833537944,18264
Kepler-1782,1,2.0000088127562776,15729
Kepler-1783,1,1.9999682417255826,18604
Kepler-1784,1,2.0000144888763316,17274
Kepler-1786,1,1.9999816540803295,18020
Kepler-1787,1,1.999987017843523,15536
Kepler-1788,1,2.0000205500400625,18262
Kepler-1789,1,2.0000054586853366,16800
Kepler-179,1,1.9999622080649715,18254
Kepler-1790,1,1.9999722670036135,18413
Kepler-1791,1,2.0000385999446735,19474
Kepler-1792,1,1.9999746145913377,18788
Kepler-1795,1,2.0000248686847044,17277
Kepler-1798,1,1.999985342117725,17011
Kepler-1799,1,1.9999617038411088,11258
Kepler-18,1,2.0000216102198465,18423
Kepler-180,1,1.9999692482087994,17508
Kepler-1800,1,1.9999669019307476,18604
Kepler-1801,1,1.9999739420745755,18787
Kepler-1805,1,2.00002453471825,16991
Kepler-1806,1,2.0000299259845633,12296
Kepler-1807,1,1.9999803142854944,18396
Kepler-1808,1,2.0000268806688837,17263
Kepler-1809,1,1.9999870191531954,17183
Kepler-181,1,1.9999680760520278,17101
Kepler-1810,1,1.9999846728751436,16829
Kepler-1811,1,2.0000342557614204,16940
Kepler-1812,1,2.0000147953396663,18911
Kepler-1813,1,2.0000235675252043,16778
Kepler-1814,1,2.000022520442144,15390
Kepler-1815,1,2.000018848120817,17083
Kepler-1816,1,1.9999660650501028,17479
Kepler-1817,1,2.0000061292375904,15527
Kepler-1818,1,2.000002777131158,16754
Kepler-1819,1,2.0000141536002047,14185
Kepler-182,1,2.000031406569178,12770
Kepler-1821,1,1.999971763434587,17203
Kepler-1823,1,2.0000151843123604,19609
Kepler-1824,1,2.0000138176692417,18409
Kepler-1825,1,1.9999789725261508,18604
Kepler-1826,1,2.0000249086297117,17259
Kepler-1827,1,1.9999806495616212,18511
Kepler-1828,1,1.9999833311158,17128
Kepler-1829,1,1.999961033288855,11258
Kepler-1830,1,1.9999732715223217,18604
Kepler-1831,1,2.000036746758269,18040
Kepler-1832,1,1.9999601964082103,18604
Kepler-1833,1,1.999982323977747,17476
Kepler-1835,1,2.0000104884820757,15769
Kepler-1837,1,2.0000298984814435,12176
Kepler-1838,1,1.9999943271250231,18203
Kepler-1839,1,2.000028260736144,17834
Kepler-184,1,1.9999803123209858,18604
Kepler-1841,1,1.9999937240208965,17131
Kepler-1842,1,2.0000265444105025,13397
Kepler-1843,1,2.0000389889173675,19610
Kepler-1844,1,1.9999819887016201,17694
Kepler-1845,1,1.9999806482519489,18405
Kepler-1846,1,1.999973272831994,18429
Kepler-1848,1,1.999960866960464,18604
Kepler-1849,1,2.0000007536873454,17898
Kepler-185,1,2.0000051234092098,15977
Kepler-1850,1,2.000023566215532,19609
Kepler-1851,1,2.0000248693395406,11468
Kepler-1852,1,2.000025873858249,15690
Kepler-1853,1,2.0000218505447265,11609
Kepler-1854,1,2.0000248680298682,17277
Kepler-1855,1,2.000013507931726,19609
Kepler-1856,1,2.000030544149922,18803
Kepler-1857,1,1.9999872876360314,18322
Kepler-1858,1,1.9999725819798186,18136
Kepler-186,1,1.9999986863695085,18322
Kepler-1860,1,1.999972098710714,17185
Kepler-1861,1,1.9999685770017095,17550
Kepler-1862,1,2.000035071032471,19025
Kepler-1863,1,2.0000061292375904,16227
Kepler-1864,1,0.333338879790972,114550
Kepler-1866,1,2.00002121993748,19610
Kepler-1867,1,1.9999722670036135,18604
Kepler-1868,1,2.0000393255031668,19610
Kepler-1869,1,1.9999535321403528,15124
Kepler-187,1,1.9999601964082103,18604
Kepler-1870,1,2.0000416717812186,19610
Kepler-1871,1,1.99998265990871,17275
Kepler-1872,1,2.000009146067896,16146
Kepler-1874,1,2.0000289188465104,12382
Kepler-1875,1,2.000032724099583,19024
Kepler-1876,1,1.9999963394366205,18322
Kepler-1877,1,2.000042341678636,19610
Kepler-1878,1,2.0000205225369427,17064
Kepler-1879,1,2.0000296008583973,19611
Kepler-188,1,2.000007806273061,15721
Kepler-1880,1,2.0000252432510024,19611
Kepler-1882,1,1.9999829971493455,18576
Kepler-1884,1,2.000015158118913,18410
Kepler-1885,1,2.000033444746805,12483
Kepler-1886,1,2.000021166895749,17602
Kepler-1887,1,1.9999625250056852,18137
Kepler-1888,1,2.0000296011858154,19611
Kepler-189,1,1.999991354168742,16667
Kepler-1890,1,1.9999799783545313,18487
Kepler-1892,1,2.000020187260816,18410
Kepler-1893,1,2.0000164992234204,16567
Kepler-1894,1,2.000035909222788,18515
Kepler-1895,1,2.0000051011447795,15530
Kepler-1896,1,2.0000319091559504,16445
Kepler-1897,1,1.9999762890074635,18787
Kepler-1898,1,2.000023566215532,19611
Kepler-1899,1,1.9999843375990167,16564
Kepler-19,1,2.000032618670957,19611
Kepler-190,1,1.9999621874376317,18137
Kepler-1900,1,2.000001413107384,17391
Kepler-1901,1,2.000020215418772,18819
Kepler-1902,1,2.000038318365114,19611
Kepler-1903,1,2.0000365791202057,18307
Kepler-1904,1,2.0000289306335617,14833
Kepler-1906,1,1.9999776307668071,18787
Kepler-1907,1,2.0000061298924265,15742
Kepler-1910,1,2.000013483047951,18410
Kepler-1911,1,1.99996191306127,15123
Kepler-1912,1,2.000011160998838,19610
Kepler-1913,1,2.000034926313674,12975
Kepler-1914,1,1.999985006186762,17653
Kepler-1916,1,2.000007446767995,15337
Kepler-1917,1,2.0000064415944507,17358
Kepler-1919,1,2.0000034463737393,16108
Kepler-192,1,1.999990707190591,15542
Kepler-1921,1,1.9999585206824122,18603
Kepler-1922,1,1.9999833298061276,17201
Kepler-1923,1,1.9999658947926946,18604
Kepler-1924,1,2.000006777525414,18234
Kepler-1925,1,2.000034591037547,12779
Kepler-1927,1,1.9999699187610531,18604
Kepler-1928,1,2.000032618670957,19609
Kepler-1929,1,2.0000053912372096,18322
Kepler-193,1,1.999967571828165,18602
Kepler-1930,1,2.0000168076512637,18015
Kepler-1931,1,1.9999826605635462,18596
Kepler-1932,1,2.000022855718271,15477
Kepler-1933,1,2.00000445220212,16736
Kepler-1934,1,2.0000339597754646,19610
Kepler-1935,1,2.0000201610673685,17642
Kepler-1936,1,1.9999826612183824,17762
Kepler-1937,1,1.999985678048688,17311
Kepler-1938,1,1.9999622080649715,18604
Kepler-1939,1,2.0000195429020096,19611
Kepler-194,1,2.000005099180271,15544
Kepler-1941,1,2.0000354049989255,19025
Kepler-1942,1,2.000043348816689,19611
Kepler-1943,1,1.9999776320764795,18603
Kepler-1944,1,1.9999702546920162,18786
Kepler-1945,1,2.000009485927876,19611
Kepler-1946,1,2.000006128582754,16437
Kepler-1947,1,1.9999699200707255,18604
Kepler-1948,1,2.0000125027581817,18255
Kepler-1949,1,2.00000610697316,18170
Kepler-195,1,1.9999883602577029,15691
Kepler-1950,1,1.9999937240208965,17146
Kepler-1952,1,2.0000259144580923,19609
Kepler-1953,1,2.0000292266195174,11633
Kepler-1955,1,1.9999618734436808,18604
Kepler-1956,1,2.0000362418795703,19025
Kepler-1957,1,1.9999736074532848,18438
Kepler-1958,1,2.0000322447594954,14855
Kepler-1959,1,1.9999692495184718,18603
Kepler-196,1,2.0000178665213753,19611
Kepler-1960,1,2.0000081186299212,16301
Kepler-1961,1,2.000022185166017,16502
Kepler-1962,1,2.000032914656913,16917
Kepler-1963,1,1.99996690324042,18604
Kepler-1964,1,2.0000344004802173,19025
Kepler-1965,1,1.99998265990871,17242
Kepler-1966,1,2.0000255254853982,18441
Kepler-1967,1,1.9999618734436808,18604
Kepler-1969,1,2.0000370833440684,19025
Kepler-197,1,0.3333355158974882,106762
Kepler-1972,1,0.33333820989355445,114453
Kepler-1976,1,1.9999772968003526,17381
Kepler-1977,1,2.0000329552567564,19610
Kepler-1978,1,2.0000202134542633,19610
Kepler-1979,1,1.9999903706047917,16488
Kepler-198,1,1.9999876883957768,16750
Kepler-1980,1,1.999973944039084,18785
Kepler-1981,1,2.0000295618956443,16873
Kepler-1982,1,0.33333251216390636,96506
Kepler-1983,1,2.000018484031898,17672
Kepler-1984,1,2.0000346303277183,19611
Kepler-1987,1,2.000012811840861,18409
Kepler-1988,1,1.9999659373570466,15124
Kepler-199,1,1.999951521793264,15124
Kepler-1990,1,1.9999692911005695,15074
Kepler-1991,1,2.000022856373107,11618
Kepler-1992,1,2.000043348816689,19609
Kepler-1993,1,1.9999749492126284,17755
Kepler-1994,1,0.3333355158974882,106869
Kepler-1995,1,2.000020173181838,11781
Kepler-1996,1,1.9999964068847476,15288
Kepler-1998,1,2.000014515069779,19609
Kepler-1999,1,2.0000322316627717,15765
Kepler-20,1,0.3333378746174276,114704
Kepler-200,1,2.000016190140741,19611
Kepler-2000,1,2.0000238648208324,12489
Kepler-2001,1,2.0000379215343855,17887
Kepler-201,1,1.9999769602145534,18604
Kepler-202,1,2.000012167482055,19609
Kepler-203,1,1.9999679077591281,18604
Kepler-204,1,2.0000188716949197,19611
Kepler-205,1,2.000018537728465,19609
Kepler-206,1,1.9999816547351656,18604
Kepler-207,1,1.9999860133248148,17918
Kepler-208,1,2.0000413358502556,19611
Kepler-209,1,1.9999823252874194,18603
Kepler-21,1,1.999991435368429,11992
Kepler-210,1,2.000037647158024,19610
Kepler-211,1,2.0000192076258827,19611
Kepler-212,1,1.9999920476402622,17133
Kepler-213,1,1.99998265990871,17714
Kepler-214,1,2.0000175319000846,19610
Kepler-215,1,1.9999715964513598,18466
Kepler-216,1,1.9999746139365016,17932
Kepler-217,1,1.9999762896622997,17815
Kepler-218,1,1.99997025403718,18597
Kepler-219,1,1.999988024981576,15272
Kepler-22,1,2.000027924805181,15697
Kepler-220,1,2.000034965603845,16714
Kepler-221,1,1.999997680541128,18321
Kepler-222,1,1.999990035983501,15237
Kepler-223,1,1.9999628792720614,18604
Kepler-224,1,2.000035261589801,12978
Kepler-225,1,1.9999739237391623,18136
Kepler-226,1,2.000005771697033,15541
Kepler-227,1,1.9999789705616422,16636
Kepler-229,1,1.9999907058809185,15887
Kepler-23,1,1.9999721000203863,17757
Kepler-230,1,1.9999935557279969,15831
Kepler-231,1,1.99997277057264,17050
Kepler-232,1,2.000031214702176,19023
Kepler-233,1,1.9999672378617106,17112
Kepler-234,1,1.9999846722203074,17079
Kepler-235,1,2.0000238622014876,17268
Kepler-236,1,2.0000145137601066,19610
Kepler-237,1,2.0000128373794723,19611
Kepler-238,1,1.9999933880899334,17046
Kepler-239,1,2.0000071128015406,18410
Kepler-24,1,1.9999883602577029,16768
Kepler-241,1,2.0000044299376896,18410
Kepler-242,1,2.0000265444105025,14052
Kepler-243,1,2.000018201797502,19610
Kepler-244,1,2.000032606883906,13304
Kepler-245,1,1.9999813188042026,18604
Kepler-246,1,2.0000141536002047,18409
Kepler-247,1,1.9999893660860835,17214
Kepler-248,1,2.0000057723518694,18260
Kepler-249,1,1.9999943271250231,18320
Kepler-25,1,1.9999897586603765,18424
Kepler-250,1,1.9999957127583912,16730
Kepler-251,1,2.000015158118913,18369
Kepler-252,1,2.000011136115063,17955
Kepler-253,1,2.000001413107384,17230
Kepler-254,1,2.000030232447898,12079
Kepler-257,1,2.0000144888763316,14707
Kepler-258,1,2.000008117320249,17035
Kepler-259,1,2.0000305670691887,12345
Kepler-26,1,1.9999974114034558,15279
Kepler-260,1,1.9999843369441805,17051
Kepler-261,1,1.9999863479461055,16773
Kepler-262,1,2.000033289223211,19591
Kepler-263,1,1.999982995839673,17157
Kepler-264,1,1.9999843375990167,17031
Kepler-265,1,2.000033585864003,16454
Kepler-267,1,2.000005393201718,18322
Kepler-268,1,1.9999843356345082,17046
Kepler-269,1,2.000036936660763,15232
Kepler-27,1,1.999980648906785,18496
Kepler-270,1,2.000005459340173,15721
Kepler-271,1,2.0000128386891447,19611
Kepler-272,1,1.9999612015817547,18429
Kepler-273,1,2.0000359321420547,12978
Kepler-274,1,1.9999803142854944,18404
Kepler-275,1,1.9999823252874194,17326
Kepler-276,1,1.9999783006642247,18784
Kepler-277,1,1.9999984185415087,16370
Kepler-278,1,2.0000316128425766,19610
Kepler-279,1,1.9999933887447696,17105
Kepler-28,1,1.9999799783545313,18604
Kepler-280,1,1.9999819906661287,18603
Kepler-282,1,1.999999423060217,15545
Kepler-283,1,1.9999739414197393,18506
Kepler-284,1,1.9999762687075417,18137
Kepler-285,1,2.000003760695108,15532
Kepler-286,1,2.000034255106584,12978
Kepler-287,1,2.0000345923472196,12978
Kepler-288,1,2.0000312382762786,17117
Kepler-289,1,2.0000189280108316,18363
Kepler-29,1,1.9999628786172252,18604
Kepler-290,1,2.0000292554323096,13167
Kepler-291,1,2.000029561240808,14400
Kepler-293,1,2.000026878704375,13409
Kepler-294,1,2.0000282194814645,11618
Kepler-295,1,1.999997412058292,15275
