host,label,ra,dec,gaia_ruwe,gaia_nss,gaia_gmag,gaia_sep_arcsec,gaia_source,gaia_nss_flag,gaia_ruwe_high
Kepler-729,1.0,286.3600604,45.4142664,1.003,0.0,15.534945,0.3,2.106432870280171e+18,0.0,0.0
Kepler-730,1.0,285.5547895,45.578842,0.96,0.0,15.598166,0.18,2.1064120826392384e+18,0.0,0.0
Kepler-731,1.0,296.3931945,45.568533,1.17,0.0,15.274719,0.24,2.080172576942778e+18,0.0,0.0
Kepler-732,1.0,283.7317274,45.9585288,0.964,0.0,15.033778,1.98,2.1074061785884739e+18,0.0,0.0
Kepler-733,1.0,293.0181882,45.9147063,0.97,0.0,15.382504,0.36,2.1280470698626063e+18,0.0,0.0
Kepler-734,1.0,297.0456122,46.0273893,1.01,0.0,14.401095,0.12,2.0801658467359903e+18,0.0,0.0
Kepler-735,1.0,284.6888328,46.1721391,0.988,0.0,15.372444,0.7799999999999999,2.1072856446267686e+18,0.0,0.0
Kepler-736,1.0,285.3913092,46.1809293,0.929,0.0,15.729895,0.12,2.1065469789717545e+18,0.0,0.0
Kepler-737,1.0,291.8629793,46.4291614,1.052,0.0,15.127694,0.84,2.1268203241231775e+18,0.0,0.0
Kepler-738,1.0,287.5696516,46.5679011,0.991,0.0,15.577884,0.18,2.1304278217712788e+18,0.0,0.0
Kepler-739,1.0,290.067994,46.5791535,0.993,0.0,15.440799,0.12,2.127717182012105e+18,0.0,0.0
Kepler-74,1.0,293.0925275,41.3555095,1.0,0.0,14.352252,0.12,2.0775868734921853e+18,0.0,0.0
Kepler-740,1.0,286.4822566,46.692456,1.11,0.0,15.912838,0.12,2.130544262626885e+18,0.0,0.0
Kepler-741,1.0,289.4317294,46.6174978,1.092,0.0,15.032909,0.12,2.127728520725956e+18,0.0,0.0
Kepler-742,1.0,283.8659676,46.7896522,0.978,0.0,15.158419,0.36,2.1075476032711368e+18,0.0,0.0
Kepler-743,1.0,295.57423,42.8064255,0.905,0.0,12.533123,0.3,2.0779942726064005e+18,0.0,0.0
Kepler-744,1.0,296.4960493,47.1827848,2.114,0.0,13.578962,0.6,2.0805626673522337e+18,0.0,1.0
Kepler-745,1.0,291.4994412,37.0592571,0.959,0.0,15.152121,0.18,2.051748659478657e+18,0.0,0.0
Kepler-746,1.0,290.6822097,37.3551593,20.632,0.0,13.688536,0.36,2.051034251798892e+18,0.0,1.0
Kepler-747,1.0,288.4165196,41.0298175,0.993,0.0,15.713731,0.0,2.102113267054011e+18,0.0,0.0
Kepler-748,1.0,292.2628779,37.2369732,0.967,0.0,15.206119,0.06,2.0517228553145024e+18,0.0,0.0
Kepler-75,1.0,291.1376203,36.5773443,1.021,0.0,15.159796,0.24,2.0502318488299443e+18,0.0,0.0
Kepler-750,1.0,289.0968274,44.004364,1.057,0.0,14.454616,0.24,2.1030783977437624e+18,0.0,0.0
Kepler-751,1.0,294.8438103,44.0776872,0.989,0.0,14.967741,0.06,2.078310008545448e+18,0.0,0.0
Kepler-752,1.0,292.2681469,37.955672,0.968,0.0,15.706679,0.3,2.05189644071357e+18,0.0,0.0
Kepler-753,1.0,291.9032411,37.9023677,1.022,0.0,14.461583,0.6,2.0519050306478868e+18,0.0,0.0
Kepler-754,1.0,293.2541121,37.8461519,1.081,0.0,15.11497,0.18,2.0516699069609943e+18,0.0,0.0
Kepler-755,1.0,296.8609348,41.0973178,1.012,0.0,14.011885,0.72,2.0767828899784998e+18,0.0,0.0
Kepler-756,1.0,290.6079736,41.201094,3.379,0.0,15.389756,0.12,2.1015945380863642e+18,0.0,1.0
Kepler-757,1.0,296.6804876,41.3865279,1.171,0.0,14.75261,0.12,2.076848310922066e+18,0.0,0.0
Kepler-758,1.0,293.0846115,41.1354049,1.032,0.0,14.314449,0.24,2.0535522708638597e+18,0.0,0.0
Kepler-759,1.0,290.1314231,41.3814345,1.34,0.0,14.787181,0.12,2.1017960923093545e+18,0.0,0.0
Kepler-76,1.0,294.1921185,39.6189727,0.973,0.0,13.26274,0.06,2.0524410082089341e+18,0.0,0.0
Kepler-760,1.0,287.5931997,44.1794278,0.918,0.0,15.061457,0.12,2.106043093408841e+18,0.0,0.0
Kepler-761,1.0,290.503599,44.1436249,0.981,0.0,14.698266,0.3,2.12687066113907e+18,0.0,0.0
Kepler-762,1.0,291.2756631,47.3295107,0.983,0.0,15.416137,0.06,2.1291587104761492e+18,0.0,0.0
Kepler-763,1.0,292.1445534,47.1573604,0.966,0.0,15.669145,0.3,2.1283695016470638e+18,0.0,0.0
Kepler-764,1.0,297.3931183,47.1645814,1.021,0.0,15.287954,0.24,2.0863663707623526e+18,0.0,0.0
Kepler-765,1.0,283.1846044,47.1557114,0.997,0.0,14.587926,0.42,2.107617903296017e+18,0.0,0.0
Kepler-766,1.0,293.1845144,37.9698357,1.055,0.0,15.635354,0.06,2.0522343687408415e+18,0.0,0.0
Kepler-767,1.0,291.5791562,38.0358066,0.985,0.0,15.405251,0.18,2.0525676238407452e+18,0.0,0.0
Kepler-768,1.0,294.1156858,38.3934378,1.031,0.0,15.709631,0.12,2.05207438980278e+18,0.0,0.0
Kepler-769,1.0,292.7130925,38.3581685,0.995,0.0,14.749129,0.24,2.0519333430732954e+18,0.0,0.0
Kepler-77,1.0,289.6079433,44.3454347,0.936,0.0,13.90493,0.06,2.1269123051422085e+18,0.0,0.0
Kepler-770,1.0,286.4904589,38.374872,0.944,0.0,14.584625,0.36,2.0999803862935452e+18,0.0,0.0
Kepler-771,1.0,287.4441104,38.0884183,0.919,0.0,14.735041,0.18,2.0995274218625528e+18,0.0,0.0
Kepler-772,1.0,291.423582,38.2165603,0.978,0.0,13.943755,0.12,2.052585044228107e+18,0.0,0.0
Kepler-773,1.0,290.8846217,38.0575539,0.939,0.0,13.267879,0.3,2.0526032892498068e+18,0.0,0.0
Kepler-774,1.0,291.0318604,38.211894,0.959,0.0,12.76066,0.42,2.0526291621331907e+18,0.0,0.0
Kepler-775,1.0,291.4332781,41.7033162,1.003,0.0,13.456303,0.7799999999999999,2.101711155037463e+18,0.0,0.0
Kepler-776,1.0,287.2726117,41.6356009,0.976,0.0,15.406883,0.24,2.1024107193083236e+18,0.0,0.0
Kepler-777,1.0,282.7241098,44.3465098,1.03,0.0,15.92435,0.36,2.1053581663835282e+18,0.0,0.0
Kepler-778,1.0,287.4774867,44.2374702,0.998,0.0,15.739386,0.24,2.1060466324618819e+18,0.0,0.0
Kepler-779,1.0,285.6285208,44.3107855,1.04,0.0,15.617365,0.7799999999999999,2.105915343901865e+18,0.0,0.0
Kepler-78,1.0,293.7419543,44.4482521,0.824,0.0,11.525862,1.26,2.0783736427766702e+18,0.0,0.0
Kepler-780,1.0,281.7663511,44.2924898,18.732,0.0,13.449079,0.48,2.1173963412391547e+18,0.0,1.0
Kepler-781,1.0,287.6535874,47.4147762,0.994,0.0,15.940747,0.36,2.130857627739053e+18,0.0,0.0
Kepler-782,1.0,288.868246,47.75947,0.932,0.0,12.722055,0.36,2.1309204717010964e+18,0.0,0.0
Kepler-783,1.0,291.0628615,47.484789,0.925,0.0,13.925454,0.36,2.129164173675032e+18,0.0,0.0
Kepler-784,1.0,295.9206663,47.4486164,1.118,0.0,13.251771,0.06,2.0806058231839995e+18,0.0,0.0
Kepler-785,1.0,292.0683108,38.8422004,1.022,0.0,15.750964,0.42,2.0527226893410307e+18,0.0,0.0
Kepler-786,1.0,293.7439223,38.9392217,1.009,0.0,14.932739,0.36,2.0523928358545838e+18,0.0,0.0
Kepler-787,1.0,291.6924773,38.5729105,0.978,0.0,15.845455,0.18,2.0527361239991818e+18,0.0,0.0
Kepler-788,1.0,290.0004154,38.5398551,0.978,0.0,15.247576,0.24,2.0528743188642396e+18,0.0,0.0
Kepler-789,1.0,295.9751549,38.9466396,1.039,0.0,14.497305,0.06,2.0731764918471718e+18,0.0,0.0
Kepler-79,1.0,300.5171067,44.3815508,0.996,0.0,13.87081,0.12,2.0760853185702991e+18,0.0,0.0
Kepler-790,1.0,286.9171489,38.8722123,0.993,0.0,15.182048,0.12,2.1003698882871485e+18,0.0,0.0
Kepler-791,1.0,293.5958044,39.0294267,0.987,0.0,14.357162,0.42,2.0523978867360753e+18,0.0,0.0
Kepler-792,1.0,292.0068239,38.8207001,0.976,0.0,14.964521,0.12,2.052717466660746e+18,0.0,0.0
Kepler-793,1.0,295.2167334,38.7744269,2.412,0.0,14.600242,0.72,2.0521446211079022e+18,0.0,1.0
Kepler-794,1.0,288.1336793,38.9968923,0.985,0.0,13.431128,0.24,2.0996812160517755e+18,0.0,0.0
Kepler-795,1.0,291.0189951,38.5455728,0.959,0.0,13.298518,0.3,2.0526537293464271e+18,0.0,0.0
Kepler-796,1.0,287.3078999,39.1447097,1.056,0.0,12.976334,0.3,2.0996515292385096e+18,0.0,0.0
Kepler-797,1.0,297.2089078,41.781645,1.061,0.0,14.532062,0.5399999999999999,2.076947266967293e+18,0.0,0.0
Kepler-798,1.0,292.4782785,42.1422821,0.954,0.0,14.153341,0.3,2.125709405062047e+18,0.0,0.0
Kepler-799,1.0,287.1748966,44.8784754,0.978,0.0,15.255519,0.48,2.1062163352095462e+18,0.0,0.0
Kepler-8,1.0,281.2881335,42.4510975,0.957,0.0,13.518508,0.12,2.1167309949659054e+18,0.0,0.0
Kepler-80,1.0,296.1125759,39.9787451,1.073,0.0,14.745099,0.24,2.0763289634757046e+18,0.0,0.0
Kepler-800,1.0,286.5747697,44.7951858,0.988,0.0,15.735428,0.24,2.1061328754054444e+18,0.0,0.0
Kepler-801,1.0,286.0751815,44.6646277,0.978,0.0,15.261947,0.18,2.1062938164192056e+18,0.0,0.0
Kepler-802,1.0,286.0157998,45.0077413,0.972,0.0,14.799292,0.3,2.1063338798742042e+18,0.0,0.0
Kepler-803,1.0,299.2216728,44.6939033,0.965,0.0,13.618662,0.36,2.0791398649483308e+18,0.0,0.0
Kepler-804,1.0,293.3722109,44.7851812,1.027,0.0,13.724655,0.18,2.1264326775543532e+18,0.0,0.0
Kepler-805,1.0,293.2300178,45.053364,1.008,0.0,12.496546,0.42,2.1265086769950124e+18,0.0,0.0
Kepler-806,1.0,296.0071956,44.8535698,0.877,0.0,11.586077,0.96,2.079752464723012e+18,0.0,0.0
Kepler-808,1.0,291.5941514,48.4454907,6.383,0.0,14.38045,0.6,2.1293305778874877e+18,0.0,1.0
Kepler-809,1.0,289.0836324,48.0180689,0.952,0.0,14.66785,0.36,2.1309514641841874e+18,0.0,0.0
Kepler-81,1.0,293.6369437,42.8248275,1.047,0.0,14.990579,0.7799999999999999,2.077816087307845e+18,0.0,0.0
Kepler-811,1.0,285.4241593,47.8345586,0.984,0.0,13.946698,0.5399999999999999,2.131496856310538e+18,0.0,0.0
Kepler-812,1.0,288.8552821,48.208517,0.994,0.0,13.736621,0.18,2.1309683348162647e+18,0.0,0.0
Kepler-813,1.0,285.6626752,48.4353251,18.547,0.0,14.559173,0.5399999999999999,2.1319103414014513e+18,0.0,1.0
Kepler-814,1.0,284.9105256,48.4315896,1.058,0.0,14.653514,0.18,2.1315932697367767e+18,0.0,0.0
Kepler-815,1.0,285.2211238,47.8813037,0.979,0.0,13.218678,0.24,2.1314953788417408e+18,0.0,0.0
Kepler-817,1.0,296.0818498,39.161614,1.02,0.0,15.584187,0.12,2.0731958707402455e+18,0.0,0.0
Kepler-818,1.0,296.2351072,39.3702865,1.084,0.0,15.045864,0.3,2.073292868280456e+18,0.0,0.0
Kepler-819,1.0,295.3708312,39.1772925,1.008,0.0,15.054037,0.5399999999999999,2.0761866110797043e+18,0.0,0.0
Kepler-82,1.0,292.8733696,42.9661583,1.099,0.0,15.124746,0.18,2.1258506235867105e+18,0.0,0.0
Kepler-821,1.0,285.6173937,39.3794684,0.928,0.0,14.804161,0.36,2.1002798657728074e+18,0.0,0.0
Kepler-823,1.0,284.5825682,39.2201737,0.951,0.0,14.749925,0.24,2.100216609495591e+18,0.0,0.0
Kepler-826,1.0,284.8601128,39.2405076,1.076,0.0,13.400702,0.3,2.1002193926344934e+18,0.0,0.0
Kepler-828,1.0,286.8872555,42.4712271,1.016,0.0,15.031884,0.12,2.1054748520562217e+18,0.0,0.0
Kepler-829,1.0,282.3328312,42.4638125,1.038,0.0,14.909007,0.24,2.1047595853813486e+18,0.0,0.0
Kepler-83,1.0,282.2325197,43.6655662,1.031,0.0,15.768477,0.42,2.1052611344831736e+18,0.0,0.0
Kepler-830,1.0,295.054238,42.7568316,34.743,0.0,14.880217,0.24,2.07795617196273e+18,0.0,1.0
Kepler-831,1.0,294.9855607,42.7277355,1.091,0.0,13.619721,0.6,2.0779548662926438e+18,0.0,0.0
Kepler-833,1.0,290.4799052,45.6005798,0.939,0.0,15.45444,0.72,2.1274612363207867e+18,0.0,0.0
Kepler-834,1.0,287.0544674,45.1803351,1.039,0.0,15.91538,0.18,2.1062469840965676e+18,0.0,0.0
Kepler-835,1.0,283.5742181,45.7348003,0.969,0.0,15.880934,0.24,2.10702677835861e+18,0.0,0.0
Kepler-836,1.0,287.4527659,45.7043964,1.059,0.0,14.57537,0.06,2.1302827893164047e+18,0.0,0.0
Kepler-837,1.0,285.2467607,45.95011,0.995,0.0,15.217377,0.12,2.1072650287838287e+18,0.0,0.0
Kepler-838,1.0,285.4354695,45.975959,1.038,0.0,15.216942,0.3,2.1065200409366574e+18,0.0,0.0
Kepler-839,1.0,291.074684,45.242544,0.98,0.0,13.550642,0.3,2.1273968805309501e+18,0.0,0.0
Kepler-84,1.0,298.2520208,40.4960842,,0.0,14.952571,0.42,2.073776859551125e+18,0.0,
Kepler-841,1.0,284.2513637,48.8095962,0.972,0.0,15.731917,0.24,2.13180416551277e+18,0.0,0.0
Kepler-842,1.0,292.3285976,49.6535171,1.017,0.0,15.1172,0.18,2.1298614358450063e+18,0.0,0.0
Kepler-843,1.0,296.3219786,48.9714373,1.046,0.0,15.236091,0.12,2.0868096457442578e+18,0.0,0.0
Kepler-844,1.0,287.8578541,48.7739646,1.067,0.0,15.77947,0.8999999999999999,2.1312321145268595e+18,0.0,0.0
Kepler-845,1.0,290.9576363,49.2037262,0.941,0.0,14.625412,0.6,2.1299393980904535e+18,0.0,0.0
Kepler-846,1.0,287.0570731,49.0460112,0.989,0.0,15.591327,0.0,2.131294885469722e+18,0.0,0.0
Kepler-847,1.0,283.5048144,49.4509371,0.959,0.0,14.767152,0.42,2.1318846403173325e+18,0.0,0.0
Kepler-848,1.0,293.2882949,48.8116114,1.037,0.0,13.998107,0.18,2.129014330855767e+18,0.0,0.0
Kepler-849,1.0,290.8517961,48.5213243,0.97,0.0,12.827864,0.18,2.1295128219387863e+18,0.0,0.0
Kepler-85,1.0,290.9734395,45.2902761,0.998,0.0,14.754049,0.18,2.1273980831217649e+18,0.0,0.0
Kepler-850,1.0,293.0844515,48.5753645,0.985,0.0,15.415773,0.3,2.1289272976389463e+18,0.0,0.0
Kepler-851,1.0,294.6802199,49.1401106,1.028,0.0,15.097399,0.42,2.134808963293895e+18,0.0,0.0
Kepler-852,1.0,297.3915863,48.5606875,1.008,0.0,13.894282,0.06,2.0867273198108293e+18,0.0,0.0
Kepler-853,1.0,283.936781,49.1102748,1.07,0.0,12.242109,0.18,2.1318592441719516e+18,0.0,0.0
Kepler-855,1.0,295.0949565,43.537565,0.985,0.0,15.00728,0.12,2.0780880059760924e+18,0.0,0.0
Kepler-856,1.0,289.6038379,46.3149097,1.032,0.0,15.544095,0.3,2.1276982154366769e+18,0.0,0.0
Kepler-857,1.0,294.6323978,43.4004526,0.968,0.0,15.052683,0.18,2.0781765896821402e+18,0.0,0.0
Kepler-858,1.0,288.8488552,51.2090375,0.997,0.0,12.405026,0.96,2.1333447917591373e+18,0.0,0.0
Kepler-859,1.0,286.7418337,43.1901197,1.065,0.0,15.869444,0.18,2.1056048005864376e+18,0.0,0.0
Kepler-860,1.0,295.5772681,46.2547028,1.038,0.0,15.388537,0.24,2.080406364902716e+18,0.0,0.0
Kepler-862,1.0,297.7792466,46.4926688,1.853,0.0,15.296216,0.48,2.0802864837760604e+18,0.0,1.0
Kepler-863,1.0,297.6644677,43.2489903,1.057,0.0,15.434841,0.06,2.0785499082455905e+18,0.0,0.0
Kepler-864,1.0,285.0570943,46.3206074,0.97,0.0,15.768521,0.24,2.1072798034713992e+18,0.0,0.0
Kepler-865,1.0,297.7242257,43.5272796,0.92,0.0,14.491433,1.14,2.0786482114550264e+18,0.0,0.0
Kepler-866,1.0,290.1222112,43.085407,1.017,0.0,15.782385,1.0799999999999998,2.1027945175866043e+18,0.0,0.0
Kepler-867,1.0,287.2852554,51.2499499,3.909,0.0,14.891825,0.5399999999999999,2.1337679319371684e+18,0.0,1.0
Kepler-868,1.0,282.3635315,46.6752384,0.933,0.0,15.605603,0.06,2.1195075066420662e+18,0.0,0.0
Kepler-869,1.0,289.4245955,50.9941198,1.17,0.0,14.956995,0.06,2.1331400764391414e+18,0.0,0.0
Kepler-87,1.0,297.9168433,46.9651146,0.965,0.0,14.575087,0.12,2.0863065848161715e+18,0.0,0.0
Kepler-870,1.0,295.4025625,50.4785992,1.108,0.0,15.20979,0.3,2.1351754786212905e+18,0.0,0.0
Kepler-872,1.0,295.4174725,43.6056117,0.982,0.0,15.058784,0.18,2.0780976653645763e+18,0.0,0.0
Kepler-873,1.0,296.4031319,51.2712773,1.017,0.0,14.78207,0.42,2.1355067064997507e+18,0.0,0.0
Kepler-874,1.0,294.9568477,43.0142991,0.939,0.0,14.682078,0.24,2.0779678886337874e+18,0.0,0.0
Kepler-875,1.0,297.3012497,43.1418313,1.059,0.0,15.199096,0.42,2.078729609672615e+18,0.0,0.0
Kepler-876,1.0,283.4781717,43.3837235,1.003,0.0,15.317558,0.24,2.1050953487451535e+18,0.0,0.0
Kepler-877,1.0,289.8591023,46.5227429,30.072,0.0,14.647518,0.36,2.127712955764258e+18,0.0,1.0
Kepler-878,1.0,285.2962562,46.6034497,3.212,0.0,14.785372,0.3,2.1073130980579876e+18,0.0,1.0
Kepler-879,1.0,295.8065515,50.9097521,1.016,0.0,14.225811,0.3,2.1353984733248113e+18,0.0,0.0
Kepler-880,1.0,281.9712347,43.6727839,1.05,0.0,11.956819,0.24,2.1052749771581965e+18,0.0,0.0
Kepler-881,1.0,288.9925529,46.6706513,0.995,0.0,15.16501,0.6,2.1277669692730929e+18,0.0,0.0
Kepler-882,1.0,294.6500256,43.3356106,1.096,0.0,14.064603,0.6,2.0779884013977042e+18,0.0,0.0
Kepler-883,1.0,286.433726,50.3002266,0.97,0.0,12.995743,0.6599999999999999,2.1336097053418158e+18,0.0,0.0
Kepler-884,1.0,292.5844328,49.9232012,15.876,0.0,13.124218,0.36,2.129894833511829e+18,0.0,1.0
Kepler-885,1.0,288.6615682,49.7371538,1.125,0.0,12.779913,0.36,2.1326863560938015e+18,0.0,0.0
Kepler-886,1.0,286.2717162,43.5952037,0.986,0.0,13.881422,0.06,2.1056737262219766e+18,0.0,0.0
Kepler-887,1.0,290.0907893,39.8169085,1.022,0.0,13.438408,0.36,2.101093092063294e+18,0.0,0.0
Kepler-888,1.0,295.5212866,49.7386804,0.985,0.0,12.970816,0.6,2.1349323147537572e+18,0.0,0.0
Kepler-889,1.0,291.467454,50.7595597,1.022,0.0,12.673422,0.72,2.1301312972296568e+18,0.0,0.0
Kepler-890,1.0,288.435718,43.7634712,0.974,0.0,15.124071,0.18,2.1030625235444552e+18,0.0,0.0
Kepler-891,1.0,291.0837644,40.3552252,1.001,0.0,15.260939,0.12,2.1014938984114555e+18,0.0,0.0
Kepler-892,1.0,283.1296399,43.8880983,0.965,0.0,15.57739,0.84,2.1053277236553078e+18,0.0,0.0
Kepler-893,1.0,284.9630591,43.9130282,1.093,0.0,15.160985,0.12,2.1058471741813857e+18,0.0,0.0
Kepler-894,1.0,288.7340513,46.939363,0.95,0.0,15.39301,0.18,2.130777191591084e+18,0.0,0.0
Kepler-895,1.0,289.2906978,51.4089936,1.013,0.0,15.964794,0.72,2.1332595108889313e+18,0.0,0.0
Kepler-896,1.0,282.4391402,43.7344291,0.995,0.0,15.418138,0.3,2.1052211397477655e+18,0.0,0.0
Kepler-897,1.0,290.5867992,51.6957731,1.046,0.0,15.066484,0.24,2.1392250486638559e+18,0.0,0.0
Kepler-898,1.0,286.5854116,46.8708877,1.043,0.0,15.92288,0.3,2.1305529942984924e+18,0.0,0.0
Kepler-9,1.0,285.5739904,38.4008192,1.011,0.0,13.769321,0.42,2.099925719951104e+18,0.0,0.0
Kepler-900,1.0,296.177272,46.9989635,1.047,0.0,14.931786,0.24,2.080548957816448e+18,0.0,0.0
Kepler-901,1.0,291.1528056,40.8876814,1.016,0.0,14.666041,1.2,2.1015257498892086e+18,0.0,0.0
Kepler-902,1.0,289.7317067,46.953875,1.566,0.0,14.850607,0.24,2.1278327681715576e+18,0.0,1.0
Kepler-903,1.0,288.7710137,40.6641771,0.957,0.0,14.602469,0.18,2.1013407914169615e+18,0.0,0.0
Kepler-904,1.0,288.8229001,40.38901,0.93,0.0,14.380008,0.3,2.1012983571399606e+18,0.0,0.0
Kepler-905,1.0,290.0511468,46.7134077,0.99,0.0,13.937646,0.24,2.127811705651952e+18,0.0,0.0
Kepler-906,1.0,291.4055614,40.1254254,0.936,0.0,13.905882,0.5399999999999999,2.0534381278129034e+18,0.0,0.0
Kepler-907,1.0,285.4764959,41.6326615,31.918,0.0,11.542939,0.72,2.1038825487625981e+18,0.0,1.0
Kepler-908,1.0,295.3225434,39.3764624,1.077,0.0,11.45903,0.36,2.0761941015027978e+18,0.0,0.0
Kepler-909,1.0,289.5063796,45.3709728,0.861,0.0,11.505398,0.36,2.1272595059972436e+18,0.0,0.0
Kepler-91,1.0,285.6729033,44.1167513,1.076,0.0,12.467858,0.12,2.1059093266474143e+18,0.0,0.0
Kepler-910,1.0,296.0472937,42.7429414,0.8,0.0,11.523409,0.48,2.0772431386733568e+18,0.0,0.0
Kepler-911,1.0,298.5891948,40.7506921,0.875,0.0,11.822564,0.06,2.0738044117529242e+18,0.0,0.0
Kepler-912,1.0,298.1111779,41.758324,1.014,0.0,15.314784,0.12,2.0739073922003302e+18,0.0,0.0
Kepler-914,1.0,290.4120774,44.8993227,1.003,0.0,13.536803,0.24,2.1270199155409644e+18,0.0,0.0
Kepler-915,1.0,290.5921293,45.7372184,1.038,0.0,13.228859,0.5399999999999999,2.1274228908533281e+18,0.0,0.0
Kepler-916,1.0,290.9833818,45.9733334,1.009,0.0,15.161846,0.3,2.1274525433078103e+18,0.0,0.0
Kepler-917,1.0,299.0512562,47.9492677,2.77,0.0,15.866556,0.12,2.0857244964905956e+18,0.0,1.0
Kepler-918,1.0,298.2007268,48.2677925,0.945,0.0,14.943677,0.18,2.0865411587510758e+18,0.0,0.0
Kepler-919,1.0,298.1147862,48.4943834,1.062,0.0,14.666653,0.12,2.0865522569471634e+18,0.0,0.0
Kepler-92,1.0,289.0860607,41.5630224,0.947,0.0,11.739444,0.42,2.1022246613261327e+18,0.0,0.0
Kepler-920,1.0,284.2969363,49.1585983,1.006,0.0,15.255569,0.6,2.1318155772431017e+18,0.0,0.0
Kepler-921,1.0,284.6162253,49.1907438,0.986,0.0,14.694004,0.36,2.1321772822085437e+18,0.0,0.0
Kepler-922,1.0,284.7316084,49.533149,1.062,0.0,13.733453,0.6,2.1322148717623962e+18,0.0,0.0
Kepler-923,1.0,294.1710831,40.0551372,1.067,0.0,13.999599,0.12,2.0765173235603604e+18,0.0,0.0
Kepler-925,1.0,290.1065581,40.4906242,1.0,0.0,15.801473,0.12,2.1011709512315569e+18,0.0,0.0
Kepler-926,1.0,289.6793396,40.7004265,1.97,0.0,14.255788,0.24,2.1013783122511775e+18,0.0,1.0
Kepler-927,1.0,289.3834807,41.3926651,0.995,0.0,14.591874,0.18,2.1014801888763085e+18,0.0,0.0
Kepler-928,1.0,289.920676,41.5427758,1.084,0.0,15.307943,0.48,2.1014733856483566e+18,0.0,0.0
Kepler-93,1.0,291.4181275,38.6723124,0.887,0.0,9.86859,0.8999999999999999,2.0527471191156204e+18,0.0,0.0
Kepler-930,1.0,298.3144494,42.2473698,1.015,0.0,13.750933,0.48,2.0784466915892618e+18,0.0,0.0
Kepler-931,1.0,297.1326937,42.7682885,,0.0,14.682259,0.42,2.0786960058505006e+18,0.0,
Kepler-932,1.0,296.9520797,43.2720233,1.138,0.0,14.123757,0.42,2.0787262381149898e+18,0.0,0.0
Kepler-933,1.0,289.5685257,43.5385438,0.966,0.0,15.424857,0.5399999999999999,2.1028654360870776e+18,0.0,0.0
Kepler-934,1.0,290.2884494,43.7552623,0.994,0.0,15.019379,0.48,2.126835717285959e+18,0.0,0.0
Kepler-935,1.0,295.0217193,46.6192011,0.999,0.0,14.888175,0.18,2.080476321330728e+18,0.0,0.0
Kepler-938,1.0,294.7890593,46.9839352,,0.0,15.613427,1.68,2.1285279343948004e+18,0.0,
Kepler-94,1.0,281.1947316,47.4972606,1.006,0.0,12.847768,0.7799999999999999,2.1196022020813512e+18,0.0,0.0
Kepler-942,1.0,294.9550809,44.1499518,1.013,0.0,13.054259,0.7799999999999999,2.0783162963783194e+18,0.0,0.0
Kepler-943,1.0,284.2739322,41.5349809,0.995,0.0,15.626539,0.3,2.1037252198180808e+18,0.0,0.0
Kepler-946,1.0,300.9295551,44.028671,1.01,0.0,14.911384,0.6599999999999999,2.0758752774912468e+18,0.0,0.0
Kepler-948,1.0,293.3002774,41.5233244,1.1,0.0,14.773179,0.24,2.077595394707557e+18,0.0,0.0
Kepler-949,1.0,298.6079128,46.45366,1.002,0.0,14.496916,0.36,2.085527924426959e+18,0.0,0.0
Kepler-95,1.0,284.4824281,44.397891,0.886,0.0,12.297433,0.7799999999999999,2.106705269988803e+18,0.0,0.0
Kepler-950,1.0,287.9565768,41.1302834,1.037,0.0,15.669654,0.18,2.1021528151132083e+18,0.0,0.0
Kepler-951,1.0,287.7375794,38.1146488,0.986,0.0,14.482099,0.48,2.099524776162691e+18,0.0,0.0
Kepler-952,1.0,285.3718781,41.9938697,1.024,0.0,15.177178,0.42,2.1041682886446963e+18,0.0,0.0
Kepler-953,1.0,288.9716297,44.6246451,12.49,0.0,12.245716,0.84,2.1271328216412544e+18,0.0,1.0
Kepler-954,1.0,295.8594318,47.9396001,0.971,0.0,12.937717,0.6,2.0806577407496018e+18,0.0,0.0
Kepler-955,1.0,288.4714969,40.2698157,0.998,0.0,14.615865,0.24,2.101305469605609e+18,0.0,0.0
Kepler-956,1.0,292.5308289,49.0616555,0.987,0.0,13.276112,0.5399999999999999,2.129703552846891e+18,0.0,0.0
Kepler-957,1.0,290.1563633,48.818971,0.974,0.0,15.679031,0.12,2.1295765592536858e+18,0.0,0.0
Kepler-958,1.0,287.2566578,46.0667247,1.029,0.0,13.727004,0.36,2.1303264605436314e+18,0.0,0.0
Kepler-959,1.0,292.171185,40.8113849,0.989,0.0,12.456956,0.0,2.05357463905363e+18,0.0,0.0
Kepler-96,1.0,297.0698263,40.5252039,0.852,0.0,10.299055,1.0799999999999998,2.0737311610997135e+18,0.0,0.0
Kepler-960,1.0,281.4572217,46.7465538,1.023,0.0,13.828304,0.6,2.1191949361025853e+18,0.0,0.0
Kepler-961,1.0,282.0354942,43.6312491,1.032,0.0,14.031718,0.06,2.105262886829785e+18,0.0,0.0
Kepler-962,1.0,295.3131906,46.2375024,0.927,0.0,13.544698,0.18,2.0804530254272468e+18,0.0,0.0
Kepler-963,1.0,296.7529742,45.0411049,0.949,0.0,14.900497,0.06,2.0797287908637548e+18,0.0,0.0
Kepler-964,1.0,295.300065,40.5565792,1.033,0.0,13.888661,0.0,2.076589960045421e+18,0.0,0.0
Kepler-965,1.0,298.5153169,41.8912305,1.016,0.0,13.321582,0.18,2.0754124518195308e+18,0.0,0.0
