host,label,st_logg,st_rho,rho_circ,rho_ratio
TIC_336456596,0.0,3.99646,0.16083,0.7149908262539849,0.6479334076423607
TIC_33690636,0.0,4.34359,0.863079,2.0294321973051486,0.37132399654717724
TIC_337129672,0.0,4.55296,1.80337,461.3974222890081,2.407990323214137
TIC_337274055,0.0,4.42263,0.957695,9.221400549669386,0.9835696668356958
TIC_33878688,0.0,4.61,1.93044,48.6891799216369,1.401776151863198
TIC_339250695,0.0,4.3595,0.730194,2.0204703878853545,0.4420142297507007
TIC_339538183,0.0,,,41.17805496023774,
TIC_339591840,0.0,4.81846,5.87103,17347.98551967428,3.4705347514153395
TIC_339636032,0.0,3.98607,0.178029,17.05496118559339,1.9813599829704145
TIC_339733013,0.0,4.22728,0.466796,6.574390149992552,1.1487283473448398
TIC_340700241,0.0,4.21068,0.409461,7.825325685836874,1.281289878949375
TIC_341186896,0.0,4.35074,0.627348,0.9266579438925096,0.16941093534652066
TIC_341297143,0.0,4.27867,0.524219,16.706365642535957,1.5033692246891364
TIC_341419787,0.0,3.89019,0.142423,4.9669048008302905,1.5425057065683705
TIC_341444900,0.0,,,379.7227153637555,
TIC_341544930,0.0,,,32.8981283640996,
TIC_341729521,0.0,4.52163,1.30868,57.29413029627457,1.6412766660570344
TIC_341805908,0.0,3.54199,0.0286936,3.584279762009183,2.0966168603067246
TIC_343442463,0.0,4.21985,0.339558,11.284908653086845,1.5215840810657866
TIC_343708863,0.0,3.79236,0.0656717,0.4803876713380091,0.8642135944187925
TIC_344085117,0.0,4.26466,0.536163,21.998265822591204,1.6130916051575568
TIC_344416349,0.0,3.82219,0.109711,1.5695388434942914,1.1555218946327102
TIC_344600402,0.0,4.33167,0.689038,0.5882296720209598,-0.06869624582342455
TIC_34466256,0.0,4.18173,0.346218,3.2435046946285677,0.9716648876071007
TIC_34505005,0.0,4.52903,1.14092,1.3947291144119727,0.08723467346530127
TIC_345333936,0.0,4.22588,0.454056,9.069795460873546,1.3004880741833291
TIC_34551972,0.0,4.03123,0.192157,4.298654680420342,1.3496763489638808
TIC_345724317,0.0,4.39751,0.778751,0.02068113569194202,-1.5758242332552648
TIC_345996087,0.0,4.18291,0.313769,11.63967928766175,1.5693309806064326
TIC_346418409,0.0,4.66918,2.44293,2.3336120735744155,-0.019882359767515803
TIC_347011522,0.0,4.03312,0.222649,19.37010249051631,1.9395111697588325
TIC_347098457,0.0,,,2.2036010140176576,
TIC_347442932,0.0,4.55411,1.35173,3.3989241969141255,0.4004515264825869
TIC_348054109,0.0,4.85874,7.20324,262.21667776643505,1.5611324256739487
TIC_348135793,0.0,3.94648,0.152612,0.10408929816433177,-0.16618260361477347
TIC_348673213,0.0,4.64192,2.61694,0.9220767657646308,-0.45302668652136263
TIC_348684813,0.0,,,408.07945202501736,
TIC_348755723,0.0,4.79733,5.29017,20.612104591875415,0.5906527091880627
TIC_348844154,0.0,3.95663,0.185034,51.03835748363964,2.4406451521208883
TIC_349373192,0.0,3.9003,0.116335,122.2416319035716,3.0215087448437967
TIC_349786918,0.0,4.08283,0.277031,18.751105750765053,1.8304985134209868
TIC_349790953,0.0,,,2.2259770811121125,
TIC_350044062,0.0,4.05274,0.249689,15.569604847518356,1.7948781804136815
TIC_350332997,0.0,3.78345,0.10585,37.93824423745489,2.554386365735719
TIC_350445771,0.0,3.96112,0.167606,36.88060398094717,2.3425084631798403
TIC_350743714,0.0,,,74.13071618447866,
TIC_350995812,0.0,,,17.781837349070045,
TIC_352924930,0.0,3.77784,0.0829343,65.65539801574423,2.898536255070319
TIC_35315453,0.0,3.98516,0.17199,48.26434689476967,2.448123237269813
TIC_353367071,0.0,4.06456,0.200328,1.5155880519996034,0.8788395176826017
TIC_353586703,0.0,4.40885,0.795932,47.561941290901544,1.7763836068774481
TIC_35377903,0.0,3.91186,0.151477,1.0780241079643056,0.8522817777941695
TIC_354006740,0.0,,,0.2999903800334136,
TIC_354151219,0.0,3.8547,0.10815,4.34314174028805,1.6037774792045452
TIC_354285962,0.0,3.71942,0.0703741,88.17730527278579,3.0979439687206214
TIC_354400186,0.0,4.00639,0.150438,13.480820767529359,1.9523587835744307
TIC_354442783,0.0,,,10.730322851648722,
TIC_354594208,0.0,4.31097,0.609452,18.97907322250699,1.4933354947568371
TIC_354600221,0.0,4.08362,0.262953,0.7884440879802849,0.4768927710424707
TIC_355636844,0.0,,,112.60502748894956,
TIC_355732304,0.0,4.08378,0.248603,2.6613732136388735,1.0295994162937783
TIC_356235833,0.0,4.46235,1.1099,5.91429827600448,0.7266193721355512
TIC_356453768,0.0,4.13617,0.320453,1.7612029186523537,0.7400450548033638
TIC_356461227,0.0,,,3.49899278188342,
TIC_356868487,0.0,,,74.47678644065331,
TIC_356919658,0.0,4.3079,0.561632,2.8524585180609754,0.7057674928582979
TIC_357416482,0.0,,,48.06164807079733,
TIC_357457104,0.0,,,6.983464387626245,
TIC_357536526,0.0,3.98927,0.214385,4.309131324125657,1.3031953342027913
TIC_357538688,0.0,3.75322,0.0833354,42.90694151027845,2.711698033963919
TIC_357972447,0.0,4.3887,0.649984,33.244422942359805,1.7088161326712785
TIC_358072664,0.0,4.00704,0.227954,3.734541741874796,1.2143901006723652
TIC_358186451,0.0,4.16468,0.30713,35.49448480518331,2.0628386371130616
TIC_358631536,0.0,4.39218,0.545007,265.6615451253102,2.6879266138999993
TIC_35883621,0.0,3.78688,0.0957434,2.2713067684688286,1.3751669491928524
TIC_359496368,0.0,4.68726,3.18239,1.0706693787104398,-0.4730980191304356
TIC_360286627,0.0,3.75262,0.0588043,126.37491799418757,3.332251802236187
TIC_360816293,0.0,4.25999,0.586364,2.000419190964969,0.5329537134805823
TIC_361034196,0.0,3.70837,0.0633934,3.878695941123499,1.7866416906434706
TIC_361998994,0.0,4.25934,0.482447,1.092940103328419,0.3551467516785891
TIC_363260203,0.0,4.32166,0.439175,91.73688322353587,2.3199063708477783
TIC_363635669,0.0,,,3.6316452831397616,
TIC_363761216,0.0,4.35329,0.722027,3.68203111231532,0.7075340156765489
TIC_364075352,0.0,4.38005,0.692668,7.919623289054329,1.0581793996063091
TIC_364107753,0.0,4.25751,0.504228,1.0318062516396387,0.31097119633279735
TIC_364408162,0.0,,,4.117067163735249,
TIC_365389353,0.0,3.87892,0.110219,0.6665674059519017,0.7815876071385368
TIC_365639282,0.0,4.68406,3.13803,30.0500217770734,0.9811876998835547
TIC_365781372,0.0,3.91641,0.106075,3.2245083110947483,1.4828504602200183
TIC_365952328,0.0,3.84488,0.120716,9.909627308832341,1.9142924850242489
TIC_366074069,0.0,3.7794,0.0952017,0.8951856562809544,0.9732684112244517
TIC_366563452,0.0,4.54705,1.58975,56.94755365787796,1.554146238820855
TIC_366602797,0.0,4.24557,0.460038,1.423963766943377,0.490705232026796
TIC_367099243,0.0,4.43231,0.804715,1.57389420560912,0.29133343978330106
TIC_367102581,0.0,4.24368,0.338486,44.23868629925493,2.116261511098144
TIC_367287018,0.0,3.7133,0.0759659,108.68337309112523,3.155544421218999
TIC_367913453,0.0,3.92323,0.165664,47.68263391518254,2.459132093850626
TIC_368536386,0.0,4.04351,0.201906,0.4820416405642235,0.37793533086778114
TIC_369480087,0.0,4.87657,7.90239,89.70937871869042,1.0550793897402544
TIC_369861731,0.0,4.31042,0.646704,3.3907141383512713,0.7195856300073896
TIC_369864738,0.0,3.91688,0.136322,85.17757959598885,2.795759345944501
TIC_370745311,0.0,4.50409,1.25615,35.569964088010835,1.4520419240320201
TIC_370759867,0.0,4.49455,1.17995,122.31866856154635,2.015629140527777
TIC_37084932,0.0,3.9048,0.100059,2.3720633798657595,1.3748701307053794
TIC_370877263,0.0,4.33784,0.620425,50.66557748308666,1.9120237077044837
TIC_371210825,0.0,4.36516,0.95328,8.180240362003339,0.9335455833048413
TIC_371673488,0.0,4.25668,0.356706,0.0211725636136264,-1.2265369680907974
TIC_371711170,0.0,3.46397,0.0321085,39.30599014111274,3.087838723605956
TIC_372505528,0.0,4.24736,0.426413,3.2677375328873195,0.8844167299028279
TIC_372596796,0.0,4.36735,0.746828,2.2710386693196845,0.4830039369735065
TIC_372913430,0.0,3.80233,0.0682261,27.072564606853625,2.5985788523330426
TIC_373424049,0.0,4.24408,0.351435,2410.2926022688557,3.836224756390784
TIC_373453507,0.0,4.16201,0.387349,0.5803926827207507,0.1756194893412875
TIC_373576942,0.0,4.11958,0.302607,7.249990245404909,1.3794584522046573
TIC_373614579,0.0,4.555,1.58748,20.427116885592696,1.1094988114697895
TIC_373729723,0.0,4.54965,1.54974,0.2834479459719957,-0.7377855284736843
TIC_373785851,0.0,3.86985,0.114716,116.53558636509969,3.006834570427361
TIC_374177909,0.0,4.93862,10.9745,17.20448842398337,0.1952570205507047
TIC_374200604,0.0,4.00218,0.220803,42.079577503121044,2.2800664009086993
TIC_374400599,0.0,4.05338,0.20193,1.328412532592112,0.818132118917271
TIC_374778982,0.0,4.4953,1.31784,0.8120910331053603,-0.21025797026927168
TIC_374847873,0.0,,,4.813724304735103,
TIC_375199523,0.0,3.67537,0.0744249,45.61270321020758,2.787367551427084
TIC_375225453,0.0,3.64954,0.056292,65.1302036119676,3.0633357568856674
TIC_37575651,0.0,,,43.810597787340164,
TIC_376682699,0.0,4.20695,0.294251,7.959548207830153,1.432170469984272
TIC_376740324,0.0,,,38.911207263884634,
TIC_376838000,0.0,4.2746,0.3435,0.017795379750845157,-1.2856194811750183
TIC_377024332,0.0,4.24825,0.475887,1.1291200396476841,0.3752362741791414
TIC_377144784,0.0,,,1.9625775793919111,
TIC_377165123,0.0,4.51748,1.42696,8065.27893829435,3.7522075927853544
TIC_377290815,0.0,4.00338,0.200186,38.58179397175334,2.2849487157136346
TIC_377304435,0.0,3.87131,0.126808,5.59044424326766,1.644299667397024
TIC_377420580,0.0,,,1.1297193078815853,
TIC_377739433,0.0,3.503,0.0341854,0.005665959982871796,-0.7805671630108518
TIC_378355116,0.0,,,121.28433581450528,
TIC_379629854,0.0,4.15626,0.321743,5.140549742792803,1.2035004590252278
TIC_379723086,0.0,4.13885,0.3472,6.796818002989584,1.2917259245586694
TIC_379931600,0.0,,,2.4380069767559456,
TIC_380517859,0.0,4.7458,4.14154,0.8828791579290568,-0.6712605956582146
TIC_380886535,0.0,4.09788,0.301391,9.084496842176616,1.4791705988211006
TIC_382188882,0.0,4.15424,0.32907,7.991142154790296,1.3853205652169787
TIC_382302241,0.0,4.60987,1.94065,4.017050763573689,0.3159601033603012
TIC_382331352,0.0,,,44.792145582395435,
TIC_382437043,0.0,3.93199,0.152727,1125.1521157988334,3.867295420149514
TIC_382474101,0.0,,,81.76955489520903,
TIC_383531859,0.0,,,30.680288560948377,
TIC_383666033,0.0,4.47619,1.05913,0.6806737835288293,-0.19201024579108186
TIC_383723559,0.0,3.83113,0.113244,0.5166519418457406,0.6591828649358772
TIC_384045439,0.0,4.7063,2.72331,143.3000110939943,1.7211491432280785
TIC_384386061,0.0,,,2.466595650933954,
TIC_384549882,0.0,4.13639,0.19813,118.70101835804695,2.7775042053268253
TIC_384744828,0.0,3.81319,0.0987019,13.977722254408397,2.1511108936678944
TIC_385105624,0.0,4.14862,0.335918,0.015591536927342196,-1.3333443482770715
TIC_385624852,0.0,3.8307,0.0809248,104.55111114977905,3.11124701803185
TIC_386297468,0.0,4.195,0.35746,0.9468582720437205,0.42305752662730645
TIC_386435344,0.0,4.01045,0.198517,1287.8283196678144,3.8120602676133264
TIC_38686737,0.0,4.34978,0.618618,3.257446197192271,0.721454698691246
TIC_387079085,0.0,3.94807,0.158428,43.30152322355979,2.436671234162299
TIC_387413037,0.0,4.22769,0.402947,50.59148718195582,2.0988295193368645
TIC_387603144,0.0,4.38766,0.766679,0.7841691245155121,0.009796170888039198
TIC_387664866,0.0,3.40075,0.024077,1.6776646414524454,1.8431027786539813
TIC_387834907,0.0,,,50.06911339572045,
TIC_388076005,0.0,4.48102,1.10245,1.0525756245821396,-0.020105593339274253
TIC_388130235,0.0,,,16.961520777330225,
TIC_388624270,0.0,4.57958,1.62219,52.56916086601656,1.5106293247961928
TIC_389182138,0.0,4.59125,1.7902,11.38858604246461,0.8035682545111561
TIC_389238529,0.0,4.32731,0.549673,6.085774962546936,1.0442114842487116
TIC_389371332,0.0,4.61771,2.3626,21.316958872001944,0.9553350476635493
TIC_389525208,0.0,3.68593,0.0688186,263.42852643371356,3.5829569691481806
TIC_389999924,0.0,4.37316,0.729539,2.182162690056312,0.47583861252339577
TIC_39077574,0.0,4.37687,0.782548,15.426197117043525,1.2947478906780114
TIC_391821647,0.0,4.6722,1.82087,96.53599429583267,1.7244103333741374
TIC_392112968,0.0,4.25605,0.424273,0.710169501571548,0.2237166225715113
TIC_393251073,0.0,4.52183,1.40308,34.333726400579756,1.3886385079190362
TIC_393911494,0.0,4.45374,1.062,22.954529122296922,1.3347438715486788
TIC_394509844,0.0,4.16537,0.378711,0.5241348135270608,0.1411350871323906
TIC_395773226,0.0,3.91465,0.176856,2.6183656359008225,1.17041049431128
TIC_398733009,0.0,5.59962,80.5899,21.898999057826945,-0.5658563519738691
TIC_398912927,0.0,4.07429,0.276495,67.02739391144173,2.384565051797927
TIC_399144800,0.0,4.42481,0.980068,10.342054600267225,1.0233506169079978
TIC_399444057,0.0,3.84848,0.104486,53.57011091768241,2.7098644420302307
TIC_399613138,0.0,4.24071,0.438574,98.25126747680888,2.3502952798316774
TIC_399642071,0.0,4.6489,2.63059,3.1120720308253365,0.07299647560500484
TIC_399956873,0.0,4.17722,0.340867,1.4486172012888372,0.628368679463375
TIC_400323948,0.0,,,1.1904912027643357,
TIC_400395395,0.0,4.19108,0.345616,1.3281450634961107,0.5846516728404653
TIC_400476523,0.0,4.14155,0.305696,2.533946245841755,0.9185076416238612
TIC_400595342,0.0,4.4253,0.603962,38.73872526189622,1.8071357111071176
TIC_400786146,0.0,4.07991,0.269486,14.54351451251754,1.732133160440031
TIC_402848417,0.0,4.09292,0.293489,0.053580383558148995,-0.7385860102792501
TIC_403136413,0.0,3.80966,0.106424,124.13381182790586,3.0668505135799315
TIC_403256331,0.0,3.5218,0.0262391,0.015829993886597594,-0.2194681875353275
TIC_403287048,0.0,4.34409,0.643941,44.50628131341345,1.8395752309831868
TIC_403308915,0.0,4.26746,0.38474,0.6746238317417068,0.2438943383473183
TIC_403693875,0.0,4.61255,2.30538,1.1976786676542681,-0.28440220695232393
TIC_404610583,0.0,4.45887,1.00637,3.0574163852396405,0.48259690678090045
TIC_405484221,0.0,4.93803,10.9399,75.33902619255215,0.8380066501618006
TIC_405794804,0.0,4.28961,0.430608,4.4481595357412615,1.0140982610176763
TIC_405862830,0.0,4.64113,2.1744,0.002521375963789221,-2.935701830988793
TIC_405904232,0.0,4.00155,0.197258,0.806142002320132,0.6113769242400249
TIC_406190563,0.0,3.62567,0.0500297,4.297197273374109,1.9339573928230542
TIC_406855039,0.0,3.76394,0.0971178,29.901520974908628,2.4883944439572745
TIC_407146536,0.0,3.5856,0.0506514,1.6318803380584828,1.508096856072527
TIC_407146538,0.0,4.00841,0.229031,0.6838512303436236,0.47506736329760435
TIC_407394748,0.0,,,6.194270767188784,
TIC_40779013,0.0,,,4.1118006799304965,
TIC_408159788,0.0,4.57374,1.6123,5763.072945014761,3.553208262632833
TIC_408203470,0.0,4.83941,6.52414,69.58751684475823,1.0280080675505316
TIC_408549705,0.0,4.41098,0.864371,22.01700399918303,1.4060580336064108
TIC_408729765,0.0,4.35634,0.715723,10.817794307422322,1.1793937457495178
TIC_409183335,0.0,,,0.959118061497364,
TIC_409459226,0.0,,,0.7743624684595491,
TIC_409520860,0.0,4.20508,0.417398,0.11420624442629151,-0.5628605134035092
TIC_40954422,0.0,3.75689,0.0805004,0.6449114520166032,0.9037020506435736
TIC_410245915,0.0,,,3.042920236263279,
TIC_410528770,0.0,3.67618,0.0719018,0.578110478725613,0.9052710786799353
TIC_412014494,0.0,3.99636,0.169833,48.38503515272211,2.4546889796816127
TIC_412257781,0.0,4.21353,0.396302,0.5704955931611972,0.15822602995003687
TIC_412259468,0.0,4.26402,0.393582,1.5672455538649466,0.6001018181812405
TIC_41227743,0.0,,,59.80225079186356,
TIC_412961700,0.0,,,6.090760684016803,
TIC_41330864,0.0,4.16722,0.358354,18.053432572016423,1.7022475317644064
TIC_41422753,0.0,4.52282,1.24852,7.879662008570537,0.800112085503202
TIC_414870287,0.0,,,7.542891119803386,
TIC_415741431,0.0,3.57545,0.0354979,36.86179272142274,3.016373791062022
TIC_415969574,0.0,,,152.08996532605462,
TIC_416624606,0.0,3.82422,0.115484,5.358749927090093,1.6665416725552176
TIC_416987878,0.0,3.9041,0.110183,0.566998823857529,0.711467565102715
TIC_417705690,0.0,4.38133,0.846067,0.7939346512093014,-0.027619999054182696
TIC_41865539,0.0,4.5306,1.25664,17.02290872744913,1.131822890984816
TIC_418866096,0.0,4.2711,0.579108,66.6509109927843,2.061046525310077
TIC_418959198,0.0,4.48318,1.3869,7.351936194410971,0.7243565811050392
TIC_418971787,0.0,4.62983,2.14159,0.28598655018158603,-0.8743907213410744
TIC_418987806,0.0,3.3553,0.019342,0.4851359801305948,1.399362106335679
TIC_419419534,0.0,3.7733,0.0918863,58.94763700292306,2.8072156364140604
TIC_419858461,0.0,4.4941,1.01128,2.893342825172593,0.4565284768765447
TIC_420112587,0.0,4.98029,13.6928,33.74600034668457,0.39173004183583954
TIC_42015200,0.0,,,19.715109276832326,
TIC_420288086,0.0,3.95826,0.123857,34.52434286438477,2.4452048644320064
TIC_420645189,0.0,4.44855,0.995875,1.64501777576933,0.21796576504660747
TIC_420803693,0.0,4.58234,1.5679,2.8978696278448104,0.26676048300240135
TIC_42123111,0.0,,,8.13503084361516,
TIC_421308357,0.0,3.73762,0.0757502,10.278046188700264,2.13252678121255
TIC_422653398,0.0,3.99844,0.217969,335.14574639261355,3.1868389800390755
TIC_422838133,0.0,4.18288,0.336851,9.879464868643007,1.4672955802499326
TIC_423903685,0.0,4.03833,0.256605,1.0381597902490283,0.6069990894443439
TIC_424699834,0.0,4.11424,0.314446,7.862560293699579,1.3980179143014078
TIC_424747720,0.0,4.65687,2.78941,25.33466376634346,0.9582027913359153
TIC_425163745,0.0,3.93728,0.174488,39.61439382388456,2.3560874500307456
TIC_425220920,0.0,4.10544,0.301158,0.045050912975993604,-0.8250908077470952
TIC_425721385,0.0,4.08723,0.272875,90.57211007203364,2.521030736967111
TIC_426017070,0.0,5.59962,80.5899,0.22296860015234427,-2.5580369096179387
TIC_426077080,0.0,3.63358,0.0507253,14.19358991458416,2.446867629087867
TIC_427279997,0.0,3.97604,0.128747,2.7262584855595082,1.3258299122309185
TIC_427348923,0.0,4.36915,0.947497,1.2570187184906372,0.12276390132788571
TIC_427352241,0.0,4.04779,0.217988,6.371371676895945,1.4658003537609479
TIC_42755801,0.0,3.67503,0.0450692,1.6466674170562179,1.5627260429096348
TIC_427654774,0.0,4.95337,11.8707,1.470785851479583,-0.9069268860662055
TIC_428065977,0.0,4.29026,0.488421,0.2551356035706921,-0.2820232608593659
TIC_428685938,0.0,4.86985,7.63015,14.585502108964967,0.28138830862325864
TIC_429295277,0.0,4.1913,0.404745,0.8034966036394078,0.29780255293074376
TIC_429414530,0.0,,,1.7120895279547186,
TIC_4294779,0.0,4.70217,3.39872,2.820523387393618,-0.0809856819724545
TIC_430528566,0.0,4.30215,0.54063,36.7386164743838,1.8322226559599661
TIC_430677414,0.0,4.22711,0.340046,3.022636828023211,0.9488482989631513
TIC_431148743,0.0,,,1.3800256224730816,
TIC_431156009,0.0,4.13323,0.314108,68.70248850047601,2.339893470537105
TIC_431585347,0.0,4.07588,0.187113,0.7209516260055421,0.5858021637473648
TIC_431899140,0.0,3.60313,0.0403596,0.6851924223520833,1.2298656980542684
TIC_431999925,0.0,4.79282,5.17525,836.6807761078417,2.2086284565550542
TIC_432008938,0.0,4.86766,7.54387,51.92791910508384,0.8378067237671224
TIC_434100688,0.0,3.88901,0.135349,42.04412328595418,2.4922502494813843
TIC_434234955,0.0,3.51222,0.0329205,3.000844072038624,1.9597770067756113
TIC_434718964,0.0,,,1.060237401500421,
TIC_435167167,0.0,4.01292,0.175595,0.47362355961807573,0.43092115213252785
TIC_435861696,0.0,,,5.923987325357806,
TIC_436099179,0.0,4.08853,0.272963,12.355702194257162,1.6557636494599746
TIC_437156845,0.0,4.34485,0.681775,3.443946317398818,0.703415301212799
TIC_437740083,0.0,4.13697,0.348286,42.40113156940959,2.085441429331798
TIC_437893926,0.0,3.98369,0.17348,0.4764929368537872,0.43880705391491376
TIC_438295981,0.0,4.07568,0.235835,31.646261468647864,2.1277141533167434
TIC_438490744,0.0,4.99382,14.7053,0.5847408965188542,-1.400510419628863
TIC_439610306,0.0,3.82778,0.0995334,8.85913929117087,1.9494226905414285
TIC_440801822,0.0,,,53.68897361525988,
TIC_441334829,0.0,4.50988,0.957824,3.1104625142597264,0.5115392569391953
TIC_441732151,0.0,4.4621,1.02032,6.248224163067836,0.7870202023779621
TIC_4426490,0.0,4.3234,0.641649,2.085727364844367,0.5119600173808111
TIC_443042089,0.0,4.13738,0.271485,13.69423300590072,1.7027918739762857
TIC_443658196,0.0,4.45175,0.698918,4.9192249851509,0.8474704603809708
TIC_444413256,0.0,,,2.8722679989042446,
TIC_444415148,0.0,,,1.7442728885692969,
TIC_444977814,0.0,4.26155,0.50906,176.6014260655786,2.5402252330377073
TIC_445137888,0.0,4.00597,0.138114,3.6818938347409413,1.4258335584166713
