host,recon_err,var_oot_rms
BD+15_2940,7.455568692193992e-06,0.0007132320208759
BD+20_2457,6.355933180657303e-06,0.0013878836622872
BD+20_274,6.62278043250808e-06,0.0012032803577108
BD+20_594,7.377288568477525e-06,0.0013330632971196
BD+37_3172,5.929731287324103e-06,0.0010251361178625
BD+42_2315,5.664628162094232e-06,0.0007087164187847
BD+45_564,5.008525619132342e-06,0.0005530278103701
BD+48_738,5.223255243436142e-06,0.0006469121747413
BD+49_828,8.195945156330708e-06,0.0004699287478171
BD+55_362,5.1128647555742646e-06,0.00024359716607
BD+60_1417,5.482678403723185e-06,0.006714129134123
BD+63_1405,6.557979531862657e-06,0.000411701771927
BD-06_1339,7.148382337618386e-06,0.0004185569940464
BD-08_2823,7.773928274446007e-06,0.0006342846594425
BD-10_3166,6.353573553496972e-06,0.000884814973009
BD-11_4672,5.937972872516184e-06,0.0006094207141538
BD-13_2130,6.711407365855848e-06,0.0008963891514096
BD-14_3065_A,4.4888939214615675e-06,0.0014790494987565
BD-210397,6.530744684596357e-06,0.0008163394889928
BEBOP-3,4.579398535042856e-06,0.000854562033889
BEBOP-4_A,4.63264001382413e-06,0.0006555894808891
Barnard's_star,5.588847386661655e-06,0.0005289983524566
CD-35_2722,2.7750414574256865e-05,0.0194325312386738
CD_Cet,6.317612587736221e-06,0.0016029441502241
CI_Tau,6.972766004764708e-05,0.0355092195705294
COCONUTS-2_A,6.570123787241755e-06,0.0062921848875674
CT_Cha,1.039906169353344e-05,0.0308295840937046
CoRoT-1,5.540499341805116e-05,0.0077079811289988
CoRoT-10,5.58537753931887e-05,0.0172156272866806
CoRoT-11,4.788490014107083e-05,0.0079157926031525
CoRoT-12,0.00022448829258792102,0.0432434378331833
CoRoT-13,0.00014768094297323842,0.0247024806702664
CoRoT-14,0.00021634428412653506,0.046242042274492
CoRoT-16,0.00037781424543936737,0.0406066755124177
CoRoT-17,0.0013878736644983292,0.0517141233788032
CoRoT-18,0.00011177534270245815,0.0221920996640316
CoRoT-19,8.328793001055601e-06,0.0074858120256054
CoRoT-2,0.000265392260189401,0.0150100035428441
CoRoT-20,5.113742554385681e-05,0.0121779879701042
CoRoT-21,0.0007153857295634225,0.0692534918627036
CoRoT-22,7.711394027865026e-05,0.0102435863932428
CoRoT-23,0.00027994634365313686,0.0351608398563873
CoRoT-24,0.0002023879933403805,0.0248468075674049
CoRoT-25,0.0004887861614406575,0.0434957689871849
CoRoT-26,0.0005467788432724774,0.0519113704737173
CoRoT-28,1.2108387863918324e-05,0.0072481075607455
CoRoT-29,0.0004210632396279834,0.0447769154322613
CoRoT-3,1.6786352148301376e-05,0.0070925792010582
CoRoT-30,0.0018069965881295502,0.0668792653249838
CoRoT-31,0.00031118671904550865,0.0375505250546824
CoRoT-32,2.295083550052368e-05,0.008119878633357
CoRoT-4,3.505859331198735e-05,0.0088015653729226
CoRoT-5,4.840005976802786e-05,0.0126525475962101
CoRoT-6,6.259279825826525e-05,0.0118824867643023
CoRoT-7,5.932760046789554e-06,0.001808993411578
CoRoT-8,6.768447974536684e-05,0.0130948029993832
CoRoT-9,0.0001656839613133343,0.0094988641379841
DENIS-P_J082303.1-491201,0.021220402093604207,0.3125761825988676
DE_CVn,0.0004547175230982248,0.0140413408359101
DH_Tau,0.014783284859731793,0.0696205136132298
DMPP-1,6.570752560719484e-06,0.0002956620861132
DMPP-2,7.4643841685428924e-06,0.0008560297369386
DMPP-3_A,5.537196472005235e-06,0.0004383343878392
DMPP-4,5.160720434105315e-06,0.0001328714419479
DMPP-6,7.182558164231523e-06,0.0002676396360175
DMPP-7,4.900302883470431e-06,0.0004370139034282
DMPP-8,5.461259547701047e-06,0.0003958554410438
DMPP-9,7.5228582545605605e-06,0.0005627030675032
DS_Tuc_A,8.727907584216155e-06,0.0132156632148998
EPIC_201170410,0.0005631196545436978,0.0523600171946148
EPIC_201238110,8.457905460090842e-05,0.0167604488267063
EPIC_201427007,6.0832291637780145e-05,0.0117350612828222
EPIC_201497682,9.927624660122092e-06,0.0075808928605745
EPIC_201595106,1.0007304751979973e-05,0.002049064992568
EPIC_201757695,7.340341380768223e-05,0.0173066586106501
EPIC_201841433,7.194502813945292e-05,0.0199847029696852
EPIC_206024342,2.6019378992714337e-05,0.0051561059987466
EPIC_206032309,8.841282942739781e-05,0.0271296560596487
EPIC_206042996,0.0002633875556057319,0.0360711139826434
EPIC_206317286,1.7732861124386545e-05,0.0067427627264009
EPIC_211822797,3.094962471550389e-05,0.0103530658936009
EPIC_211945201,8.235169076442617e-06,0.0009382573568849
EPIC_212297394,1.8303829733667953e-05,0.0246232281404921
EPIC_212424622,1.0681390392619505e-05,0.0051677042471818
EPIC_212499991,0.0003146805138385389,0.0090912156196817
EPIC_212587672,6.011093660163169e-06,0.007235611331348
EPIC_212624936,1.2003813253613771e-05,0.0084762026427085
EPIC_212737443,0.00018257358533446677,0.0165948426673868
EPIC_220492298,1.4291690263235068e-05,0.0087010627960212
EPIC_220674823,6.687746292755037e-06,0.0052575384270437
EPIC_228836835,9.601135479897493e-05,0.0181796738271464
EPIC_229004835,5.512031492571623e-06,0.0008995018114593
EPIC_246851721,1.0028664917172136e-05,0.0038476987261156
EPIC_248847494,7.429889024024305e-06,0.0026220215540458
EPIC_249893012,8.611040584582952e-06,0.0017471838728129
FU_Tau,7.590129416712443e-05,0.0250566200135418
GJ_1002,1.1441441557735743e-05,0.0028392963118533
GJ_1061,5.267492241500804e-06,0.000847846390664
GJ_1132,6.711563770522844e-06,0.001874455237712
GJ_1148,6.555596598900593e-06,0.0008241061955659
GJ_1151,8.135557209243416e-06,0.00135332418144
GJ_1252,5.968248160570511e-06,0.0012452416262752
GJ_1265,8.50289620757394e-06,0.0074307095636025
GJ_1289,4.7232278745923395e-06,0.0010680658697564
