tic_id,sector,ra,dec,st_rad,st_rad_err,st_mass,st_mass_err,st_teff
376630272,104,292.292442139719,-70.315211611578,1.36234,0.0551382,1.41,0.238679,6675.0
115378564,104,28.4712967888162,-37.7768160830995,3.70357,,,,5206.0
79304698,104,319.154593074757,-52.2078106537096,0.884448,0.0458743,0.95,0.121342,5447.0
86970099,104,272.497762747903,-45.4134755463451,,,,,
1522121371,104,261.708048293564,-47.6412673058254,0.679747,,1.31,,6460.0
313349148,104,277.903052789801,-40.2813755340245,54.7814,,,,3857.19
220021405,104,33.301709072849,-50.0777898156638,0.18,0.104,0.47,0.03,31000.0
87775884,104,273.408456340363,-43.18750535963,3.08238,0.146166,1.17,0.155085,6161.0
631974110,104,27.3179146794766,-37.4671212632855,,,,,
2026283016,104,333.801526882903,-67.4504025335706,,,,,
238815671,104,328.048428359322,-63.5434527905489,,,,,
1989137577,104,316.612657282129,-55.5428676461213,,,,,
291829351,104,274.430432844223,-44.3184728774462,0.504141,0.0150735,0.502133,0.0203562,3477.0
368749230,104,273.095150850772,-40.0299800404337,19.6165,,,,4202.0
616267163,104,11.6721735795193,-46.7080523309651,,,,,
631789691,104,28.9940418308275,-48.7246385977129,,,,,
425850752,104,28.1439091186491,-34.1941998534923,2.306,0.103048,1.41,0.248023,6663.0
234968587,104,349.205741189336,-61.8609675989608,4.28989,,,,4831.0
59781994,104,275.819199072429,-36.7396894352165,0.389533,0.0120409,0.379617,0.0205821,3505.0
122616563,104,41.5674134520321,-35.3630446474913,1.97931,0.0900626,1.3,0.199509,6438.0
2055134778,104,350.494066784021,-60.6122357642313,,,,,
631579807,104,33.4413664145456,-53.3859681608629,,,,,
464381648,104,281.298028547838,-61.0951933293618,40.1054,,,,4222.0
2026648970,104,327.454099743376,-58.0340889268199,,,,,
147864074,104,265.561584734115,-38.8383194247996,0.696301,0.0508468,0.72,0.0801169,4586.0
2055251423,104,352.562147299051,-54.5088417787829,,,,,
184533614,104,29.9117291115775,-42.0305318673129,10.666,,,,4787.0
234291808,104,357.183440154848,-61.2055068352391,16.2695,,,,4429.0
352293033,104,299.135446830057,-70.6738029300592,0.728454,0.0576884,0.72,0.0851171,4551.0
265610450,104,332.110702753754,-59.4878979897187,2.00498,0.0929424,1.26,0.194213,6348.0
262828453,104,349.056390408076,-55.4912376271649,,,,,
56056420,104,273.390966785231,-36.0157650942207,16.476,,,,4501.0
33547942,104,27.5976126261628,-28.4725182821559,0.775323,0.0444724,0.857,0.102758,5102.0
2026083645,104,321.336454310787,-72.3841497581524,,,,,
631933047,104,31.6158822560322,-39.4695881398125,,,,,
326587015,104,270.610712388818,-38.0510228414598,40.6799,,,,4794.0
632033544,104,31.0062980507329,-35.2796747525003,,,,,
467969559,104,285.014863537136,-66.6536202840705,9.78058,,,,5042.0
142218811,104,39.0334987688699,-46.2545234817265,1.80808,0.0832262,1.16,0.154816,6143.0
1924090001,104,299.315703527037,-52.8739875200628,,,,,
1817643690,104,282.136107339185,-52.1689981020651,,,,,
405962430,104,279.586082225541,-45.4150864048502,,,,,
330969603,104,272.37169901775,-38.2901604249669,0.644912,0.0195197,0.6233,0.020474,3966.0
57022735,104,274.178579412843,-36.1027600816437,2.93116,,,,5035.0
111854941,104,269.26413973999,-38.0123653528685,10.1194,,,,4692.0
7146534,104,4.67733591057806,-43.235569410451,13.8788,,,,4528.0
281599553,104,9.07446840775549,-55.4084307263924,0.73412,0.0468895,0.82,0.0977112,4973.0
60893065,104,285.894495204685,-46.8603917162872,0.403431,0.0121848,0.395349,0.0203933,3522.0
2054862812,104,350.571010236291,-68.5500767253843,,,,,
631711311,104,20.8248194747089,-47.5955591632028,,,,,
323859617,104,275.577389722565,-38.6568976303378,35.9117,,,,4148.0
88984406,104,274.922021353012,-45.6991604785008,1.44674,0.0630151,1.18,0.163232,6169.0
421999342,104,301.137369577492,-56.8956205355861,0.18,0.104,0.47,0.03,31000.0
337438474,104,270.764207137416,-51.6490094889658,1.36658,0.0554572,1.36,0.216976,6563.03
367828264,104,260.624342700177,-54.2856539310324,1.42501,0.0566583,1.21,0.182056,6246.52
49593683,104,36.9402225910292,-36.1805291859815,0.410543,0.0123516,0.403331,0.0203656,3435.0
63604066,104,278.384724055795,-43.7613502718861,,,,,
1816641239,104,285.139099195897,-60.4685890900165,,,,,
308241590,104,42.158507103501,-37.4009995950609,1.56062,0.0655326,1.42,0.246482,6705.0
354671857,104,34.1274385139678,-51.5121587503947,,,,,
212130235,104,255.632190641058,-51.5895249500025,0.542785,0.0170364,0.538719,0.0208988,3519.0
469937437,104,1.61377413024843,-49.3434818870747,1.21756,0.0665829,1.0,0.124057,5640.1
2055221879,104,355.940964725855,-58.0932667036984,,,,,
156083158,104,11.0898847151949,-49.7065331926417,3.30932,0.0928794,2.37,0.333997,9319.0
90329267,104,276.562569059365,-43.5181587086415,0.644524,,0.64,,4074.0
234497780,104,10.7705460109799,-62.7660339601227,15.9845,,,,4411.0
616335579,104,15.3054803273486,-45.2991310388618,0.751754,0.0495477,0.8,0.094301,4900.0
1988235270,104,314.141932288971,-67.4237910122516,,,,,
91529289,104,37.0070978502775,-33.8110383963877,1.80891,0.0751885,2.17,0.329504,8669.0
2055207626,104,345.346728470528,-56.2935072960869,,,,,
316851646,104,324.390366322935,-57.9162749233079,0.18,0.104,0.47,0.03,31000.0
229093625,104,18.957943940822,-46.0214590445383,0.328649,0.0130369,0.309532,0.0225014,3309.0
406241063,104,293.166889841651,-49.4514114759286,0.18,0.104,0.47,0.03,31000.0
262826499,104,349.042342219679,-59.7807105657314,1.34414,0.0532186,1.21,0.173711,6233.86
101400947,104,300.599477438084,-51.44565981209,22.9347,,,,4300.0
7186577,104,5.95397530991506,-46.4055480925787,3.39915,,,,4955.0
79281686,104,318.814321414572,-50.689416561041,,,,,5349.0
425934574,104,4.60884801322118,-63.4774948010321,1.10988,0.0499498,1.17,0.159713,6147.0
6401932,104,283.496148433358,-50.2070581568904,0.381018,0.0122071,0.369904,0.0208878,3306.0
616408053,104,17.0743791792904,-37.1997210291042,,,,,
213763444,104,258.11031263898,-50.2689353651855,0.200151,0.00811044,0.169147,0.0207729,3085.0
144067396,104,337.517307670998,-53.5281402970442,10.0696,,,,4645.0
1512364960,104,266.57727890036,-56.4054920970076,,,,,
206617113,104,23.0957613299914,-56.3112890443705,0.249955,0.0075725,0.220811,0.0201506,3204.0
201256434,104,1.72356426110147,-56.8467631059896,7.85306,,,,4662.3
1337147276,104,253.085512994424,-45.3448481179176,,,,,
303994283,104,278.597704271306,-60.2480574096508,0.826227,0.045113,0.93,0.114413,5379.0
387265251,104,311.844319028561,-54.1511239710588,2.14308,0.122713,0.95,0.116569,5432.0
161383683,104,345.21999070348,-52.7541307079289,9.08254,,,,4847.0
60929543,104,273.812889414495,-34.520655137853,20.4421,,,,4300.0
142315970,104,41.7282866194577,-42.159299985667,,,,,
271502836,104,7.74105474556604,-65.8349925329194,0.499378,0.0149809,0.49744,0.0203913,3208.0
382151113,104,285.873473892049,-68.7555725521504,3.22982,0.161447,1.25,0.188215,6338.0
197978847,104,325.899288910236,-57.4191709687335,0.506342,0.0161119,0.504288,0.0210573,3470.0
246812036,104,284.348020436353,-46.427286945665,,,,,
101881636,104,304.33956755862,-53.4509440649578,0.528415,0.0158267,0.525426,0.0203763,3672.0
2055120231,104,349.387131657431,-62.4038844847848,,,,,
615983734,104,14.7521215184167,-55.9542325001778,,,,,
246219940,104,268.453912976875,-38.4555100529194,11.6474,,,,4779.0
231698310,104,330.711113916906,-57.2638220076117,10.3555,,,,4793.0
372042957,104,309.518885179956,-71.6356782683194,,,,,5801.0
91247509,104,277.911464984458,-46.3875624049881,8.46864,,,,4844.6
632036558,104,30.5969318241178,-33.9644294922963,,,,,
100196754,104,306.015888050303,-51.7729813449163,10.995,,,,4726.0
123172979,104,255.578395955926,-44.4474902253713,152.152,,,,3468.0
351347487,104,307.048246866802,-62.4021765649428,1.95679,0.0751885,1.68,0.270959,7390.0
1511323527,104,263.282039370696,-59.7974208302214,0.831828,0.0490452,0.9,0.112493,5274.0
615858463,104,8.86970217686978,-62.9845327431721,,,,,
97474160,104,24.4701110408634,-28.7875780132904,23.777,,,,4417.0
412569483,104,261.775900944789,-50.0031798698239,,,,,
406097753,104,283.304912533268,-51.3866655514065,,,,,
144069454,104,337.955159507933,-49.1753160825977,1.40542,0.0639748,1.2,0.169611,6222.4
403237036,104,330.627553799653,-62.0486196897714,27.2405,,,,4205.0
351333955,104,300.882031367042,-62.8051803684336,,,,,
466307646,104,306.398699507224,-62.3336570674179,0.774532,0.047118,0.86,0.107937,5104.0
327724621,104,331.83824231788,-68.7199645393867,,,,,
380916694,104,270.185023362734,-60.3649663693677,2.13693,0.096181,2.34,0.32135,9238.0
409787089,104,292.402019108162,-64.0014424094833,35.144,,,,4288.0
320533176,104,296.796539451442,-56.6989114453363,0.18,0.104,0.47,0.03,31000.0
1989292897,104,306.653103002116,-54.9294445558579,,,,,
1988253456,104,318.941419448699,-65.996132502086,,,,,
281668790,104,10.4433224968512,-56.5013153672548,2.13752,0.066995,2.04,0.30213,8277.0
631816313,104,35.0325607694048,-45.6588036858754,,,,,
117156423,104,8.9531103181001,-41.7922268630653,0.615022,,0.68,,4320.0
161382691,104,345.12099723463,-48.7302808640419,0.55331,0.0165277,0.548222,0.0203456,3777.0
277774250,104,343.748179938522,-68.418706749017,1.44705,0.0628743,1.41,0.246189,6677.0
1989393204,104,303.047298540886,-56.7385620230402,,,,,5721.0
631791211,104,30.5366149184276,-48.7951969100919,,,,,
1989690158,104,312.703511799484,-50.3060073769725,,,,,
464622430,104,287.493093600208,-63.45983977309,,,,,
1989471435,104,300.600436849155,-54.6101369104392,,,,,
245878670,104,252.301958335486,-45.8398831167182,0.87848,0.0845729,0.66,0.0792354,4199.0
197667960,104,260.554160334299,-41.1212365617401,33.5811,,,,4101.0
80427313,104,10.4630781462316,-42.7097710553775,0.730843,,0.96,,5486.0
2055336803,104,350.043950502535,-52.4861506704285,,,,,
464275366,104,279.237877053108,-61.4931528549264,1.89891,0.0820855,1.67,0.27907,7341.0
152358476,104,42.3978081761921,-36.0224428350928,11.3613,,,,4671.0
632233387,104,25.1207387690621,-25.3624385805501,,,,,
57252620,104,272.360560305069,-35.6292061675959,9.95516,,,,5055.0
201600307,104,285.196503617948,-59.6265978018373,0.817237,0.0498292,0.86,0.106042,5099.0
2026380210,104,322.896412035974,-65.0256818539643,,,,,
380829785,104,269.880567799766,-62.0191307256143,,,,,
32306785,104,24.7597517324952,-35.4168898555531,1.82756,0.0883543,1.29,0.198871,6409.5
2055031552,104,359.762773622519,-65.7512899743853,,,,,
89906206,104,276.032444310758,-43.973202750825,,,,,
1691456433,104,276.781842703538,-52.0749404632016,,,,,
62612026,104,270.043373985011,-43.6700813626794,0.896443,,0.97,,5534.0
394481268,104,315.808108899826,-56.96342931029,0.26461,0.00803623,0.236835,0.020185,3335.0
281728275,104,11.6754375686809,-54.624920188881,0.945159,0.093907,0.76,0.0977038,4745.0
118143776,104,271.900117861885,-54.1499505787432,2.17388,0.0668292,2.04,0.303342,8276.0
231053750,104,30.0704231792854,-55.0127933367829,10.2002,,,,5010.0
464449183,104,282.700220656364,-65.4819407133039,0.882519,0.0479799,0.92,0.114168,5349.0
125776809,104,256.663465396907,-46.4594699493774,0.658173,0.0587513,0.67,0.0794531,4277.0
1989789267,104,312.456229266028,-49.6590038407465,,,,,
616124331,104,8.11520985504257,-53.8952321395282,,,,,
421438914,104,293.340090313961,-45.2717808283266,3.44507,0.1024,2.57,0.334812,10041.0
341364194,104,316.638077534179,-61.9410895750793,0.276162,0.00829512,0.249672,0.0201592,3307.0
234293501,104,357.436408930617,-62.8394876448372,28.8213,,,,4092.0
340794080,104,36.6590684911153,-40.1406114491991,3.06622,,,,5206.0
231708952,104,339.852667753215,-59.8722338052052,0.99855,0.0505779,0.99,0.128241,5612.0
214287288,104,260.955738592446,-48.0894013103882,0.433488,0.0137863,0.428706,0.0209641,3460.0
2055537755,104,355.763665655085,-49.4856087151007,,,,,
1923675476,104,291.398879504383,-49.4777528275258,,,,,
1697707527,104,276.884437946786,-41.2995400444809,,,,,
425863648,104,351.880160362703,-47.4595924426567,4.08759,,,,4855.0
59986941,104,276.150184921639,-40.0025650709159,0.593891,0.0179872,0.583076,0.0204872,3875.0
382535415,104,16.341159059629,-52.8373947218172,1.07177,0.0519875,1.08,0.132737,5917.0
231703102,104,335.530736936584,-58.4785750715331,3.22673,,,,5169.0
41858368,104,20.3160405850868,-40.2073465677584,0.18,0.104,0.47,0.03,31000.0
87778118,104,273.342671475109,-43.6711304462787,0.460988,0.0142124,0.458214,0.0206679,3113.0
197952868,104,347.075365331282,-51.7442325955812,1.9202,0.0685025,1.7,0.266722,7421.0
155966803,104,6.54019495457448,-52.7168221024656,1.39807,0.0648769,1.07,0.132042,5890.0
355650616,104,358.59396044137,-59.6806235290135,0.275048,0.00832574,0.248427,0.0201904,3267.0
1816277253,104,283.093524516416,-64.1815530185962,,,,,
212020694,104,255.511608825494,-50.1808572578963,12.1708,,,,4779.0
206599931,104,21.4389895449712,-58.2443425899161,0.723801,,1.27,,6375.0
32354342,104,25.5856427164638,-33.210734329314,,,,,4469.0
370241283,104,327.66380265907,-59.3569203211055,0.637925,,0.63,,4058.0
33525286,104,26.9190112393968,-29.7231569698915,,,,,14457.0
632057150,104,32.5887067875109,-31.1889490903302,,,,,
2026693948,104,330.901735347052,-57.010053789872,,,,,
382039293,104,284.501909640062,-67.7494679806866,13.5363,,,,5069.0
2055062544,104,352.008828592014,-63.0139540103643,,,,,
100566535,104,309.493513229893,-48.5457212625894,2.02197,0.0872011,2.4,0.325269,9453.0
281594636,104,8.40042749930795,-55.1441520070727,,,,,
281850414,104,14.495469990269,-55.2442337055702,7.9016,,,,4869.0
214192474,104,260.599755453535,-52.5219407073872,4.24753,0.252681,2.37,0.341446,9344.0
421298310,104,261.936497041086,-57.4896635318218,0.556261,0.0172885,0.550852,0.020783,3775.0
469935154,104,355.479207862738,-48.2876718542842,15.4631,,,,4491.0
323871920,104,275.574380326137,-36.4576703659495,18.8449,,,,4491.0
381049631,104,270.87768430167,-62.6080753123309,0.304607,0.0108848,0.281881,0.0212987,3189.0
331131905,104,272.30160955272,-40.2036631856882,66.0438,,,,4159.0
246812769,104,284.296902570614,-45.947661792985,1.46881,,0.95,,5449.0
329574145,104,271.598829678941,-36.0197859621222,0.970132,0.0408442,1.08,0.129734,5923.19
1922994334,104,299.423211351213,-57.2112802445287,,,,,
2026934124,104,323.156659578663,-49.8801356934597,,,,,
161265576,104,341.617887024946,-49.6857894750638,17.8151,,,,4584.0
365362195,104,273.283155189127,-60.1430799205672,1.4976,0.0595327,1.34,0.220424,6516.72
1517420278,104,266.512095037826,-49.80775641701,,,,,
616052019,104,3.50133915714015,-56.2930467127027,,,,,
632100116,104,23.8354512399695,-34.6581822177821,,,,,
616194086,104,13.7201532771005,-48.8917042653645,,,,,
328796264,104,271.443851548071,-36.5761356733753,0.398566,0.0121606,0.389861,0.0204798,3304.0
1816168056,104,288.991072444366,-65.1232335050389,,,,,
166578417,104,305.420983854221,-49.9994169845596,1.45533,0.0573844,1.12,0.150285,6046.55
2054825302,104,356.2353473513,-70.2836565122959,,,,,
1818188995,104,288.421200415835,-50.462006566872,,,,,
465763802,104,282.444287985809,-67.8759905062877,1.92205,0.073397,1.67,0.291975,7362.0
234520819,104,15.1157520858115,-60.2670748361271,2.25205,0.0757613,1.98,0.301445,8130.0
89142278,104,275.047762361575,-45.922246192337,1.66599,0.0729548,0.98,0.126701,5577.48
80427890,104,10.6229190610494,-44.5325355188541,2.82549,0.12505,1.28,0.188588,6391.0
2055376973,104,342.122898024293,-58.5101081572204,,,,,
1923464819,104,292.943216578782,-52.514155339781,,,,,
326594515,104,268.980849471692,-52.8375107529282,,,,,4702.3
469440463,104,269.825510940712,-37.7591235588798,0.855662,0.0534774,0.87,0.105424,5162.0
267061366,104,359.029033130524,-68.6826093488608,10.4361,,,,4880.0
1922480750,104,295.714434205127,-66.3823657555184,,,,,
91611882,104,39.0986909068103,-41.4223047380957,22.5174,,,,4451.0
219315902,104,320.291430574939,-58.5321681933674,2.08899,0.0675754,1.78,0.281599,7621.0
261447382,104,259.518027205768,-50.501272506247,0.857,0.0499498,0.92,0.115385,5340.0
651230515,104,40.5103120223378,-38.6570148119264,,,,,
631683363,104,21.1086668653475,-51.6486747037216,,,,,
212461524,104,256.097791371634,-48.2526133939308,1.55363,,,,4417.0
389732182,104,278.102123259614,-48.872032352304,2.55144,0.127319,1.74,0.29487,7521.8
616350340,104,18.2126894497161,-44.7063287853873,0.801616,0.0497487,0.84,0.0994977,5029.0
1818300070,104,284.972543911731,-49.7640582778266,,,,,
229147081,104,27.2833234091276,-53.0113919398789,10.6905,,,,4936.0
464521243,104,284.989275410886,-62.5791354230283,3.9549,0.142055,2.23,0.32056,8865.0
312265741,104,277.132777844074,-41.4871914053923,0.247266,0.00747892,0.217908,0.020141,3317.0
142151645,104,36.4779682353622,-47.4237366013481,12.1494,,,,4932.0
412468074,104,260.045649019949,-49.9175434686041,1.04667,0.0422864,1.18,0.154548,6172.17
616487706,104,6.33153091932301,-40.4239001754266,,,,,
1990120402,104,303.057341348904,-50.609365471545,,,,,
651224154,104,41.3819539155306,-40.6415921975511,,,,,
161176007,104,340.262696406163,-51.4588432026658,115.123,,,,3438.0
412823807,104,263.089430525314,-51.360112075433,0.544859,0.0165578,0.540607,0.0205338,3589.0
381036825,104,270.505725315764,-61.1884946235306,13.3609,,,,4561.0
218175505,104,261.976806674833,-43.5361582973855,0.450515,0.0141669,0.447104,0.0208712,3536.0
1331310844,104,251.260671014216,-48.2449233137191,,,,,
616168613,104,17.1319785052369,-51.3012048522328,,,,,
260852224,104,349.322320348094,-66.9378997428041,0.774108,0.0610804,0.74,0.0908649,4662.04
632125934,104,21.0991712069116,-32.3714713900033,,,,,
32265123,104,23.2541127305013,-31.7550942631972,0.18,0.104,0.47,0.03,31000.0
122557617,104,39.5810551680438,-34.779938615169,0.823755,0.0451056,0.96,0.124663,5464.0
632172759,104,24.8791664987253,-30.9402415748302,,,,,
120550089,104,3.23943735465803,-41.5797277986779,0.245428,0.00741102,0.215928,0.0201329,3246.0
55622372,104,252.695400574841,-49.2109409280816,1.31611,0.0581407,1.07,0.135553,5890.7
456610988,104,282.382021354862,-58.3712514197716,,,,,
129139339,104,302.681807016713,-47.488137180408,0.695222,,0.69,,4420.0
631685856,104,22.7600408943343,-50.3496418121083,,,,,
1989797905,104,311.720919565018,-49.2248767995422,,,,,
631834067,104,39.1899892888634,-46.7489839330076,,,,,
2026584549,104,329.907017333664,-63.0244672835307,,,,,
58157028,104,275.258400390369,-36.4764130769667,,,,,
220344462,104,307.37531166084,-55.9015666105508,0.543262,0.0191584,0.539154,0.0223635,3745.0
90913281,104,277.483087176363,-47.2205422473278,23.6905,,,,4490.0
120128337,104,279.773350367456,-58.2828117051501,10.6618,,,,4815.0
389753601,104,351.357637487331,-45.4225314455233,2.18848,0.129286,0.91,0.112819,5284.0
1988407871,104,311.377454212687,-67.177680146316,,,,,
62497215,104,270.043603213778,-44.5446258877599,0.277887,0.0166546,0.251603,0.025829,3243.0
229141027,104,26.1101246296844,-48.1880232023556,0.921573,0.0482387,1.07,0.128626,5885.0
616607346,104,19.2993324092774,-34.8604265439968,,,,,
47417325,104,251.416422329106,-48.7738822387017,0.723663,0.046995,0.81,0.0933272,4919.0
214213741,104,260.733486285593,-52.9195186822177,0.345374,0.0150253,0.328861,0.0238444,3196.0
328139558,104,271.155404129322,-36.36553912224,,,,,3630.0
315539817,104,279.519746866481,-38.3129133262166,1.09034,,1.03,,5757.0
355601331,104,357.631900030758,-58.5205924955516,0.37397,0.011179,0.361829,0.0202669,3337.0
61896955,104,289.932555559286,-46.3765731805557,40.734,,,,3945.0
118529448,104,273.216918049607,-54.1807317442402,0.385329,0.0116039,0.374827,0.0203432,3164.0
631728965,104,21.9503682817327,-44.0984569511145,,,,,
303616017,104,271.980206770045,-60.8680282240969,1.91776,0.0882812,1.71,0.290177,7462.27
348699956,104,254.554396820416,-50.7144296650843,0.361302,0.0113443,0.347255,0.0206432,3172.0
355767583,104,4.42132866841761,-60.7992389670339,1.80073,0.0627287,1.72,0.279224,7476.0
160188205,104,6.46235165183453,-46.3265204825709,0.463254,0.0139675,0.460596,0.0204317,3356.0
327382767,104,270.813269789273,-37.2904279092958,,,,,
50854545,104,252.061742076051,-49.6397154396723,0.88057,0.0561056,0.84,0.0988948,5034.0
2026925480,104,321.087721819767,-50.722324370803,,,,,
231014230,104,26.5286568995732,-55.4090986107865,0.892699,0.0462663,0.98,0.123205,5558.0
616249801,104,8.94752377567256,-49.3557776744745,,,,,
61510984,104,288.057066226087,-44.179237487834,,,,,
155896956,104,4.22456054834973,-52.6511498202616,0.914298,,,,5664.51
278661555,104,328.938292890111,-66.1564606795284,10.7385,,,,4844.0
1922849164,104,294.048126713523,-60.5007405060637,,,,,
631811555,104,33.6023638821988,-45.9572981329988,,,,,
2055255527,104,358.828237156348,-55.4294947250629,,,,,
2026297326,104,337.172477109612,-66.5679046276398,,,,,
322052313,104,13.9706882512204,-53.1925404544753,13.7094,,,,4798.0
161356237,104,343.853241699669,-53.8623719840728,2.54321,0.111708,1.95,0.309768,8048.0
32292960,104,24.6360437288314,-32.2496113375155,15.7601,,,,4647.0
632120719,104,22.9163918996453,-32.6113998395254,,,,,
155918174,104,5.3882229931889,-51.7096240291182,0.655867,0.0202206,0.631505,0.0206737,4280.0
306453946,104,264.959750121648,-60.2347323003059,0.888361,,1.0,,5648.0
469999874,104,266.99085239158,-41.709128707997,0.462036,0.0143247,0.459317,0.0207299,3487.0
632073590,104,24.8025089022802,-38.2333671627691,,,,,
471013489,104,298.778458,-52.708,0.18,0.104,0.47,0.03,31000.0
219990367,104,30.7622627447288,-49.3437491917216,0.555534,0.0169055,0.550206,0.0205473,3756.0
1988192042,104,311.744008073412,-69.7509992457344,0.602346,,0.84,,5055.0
389089359,104,333.429859166065,-68.1263821639427,25.6513,,,,4310.0
74095252,104,264.235645477839,-55.1378875281276,2.90655,0.0810452,2.48,0.347721,9710.0
183595451,104,18.1893018271913,-37.8564773036209,2.5826,0.111673,1.59,0.268402,7147.0
70553662,104,33.5309829503276,-31.12245290157,0.443938,0.0133548,0.440045,0.0203954,3368.0
1696935440,104,277.571827059792,-44.0164931823705,,,,,
1525029054,104,261.137708688235,-44.3949900813729,,,,,3411.0
74428585,104,265.194245503147,-58.7814035539244,0.70224,,0.7,,4444.0
253965605,104,284.284435241464,-40.9363190787021,0.728143,0.0561256,0.71,0.0830152,4512.0
1816194934,104,288.84659213795,-64.0213839873966,,,,,
1988831955,104,313.186894948968,-64.3382115806969,,,,,
424881855,104,291.588492770154,-53.7249987734381,0.18,0.104,0.47,0.03,31000.0
100103909,104,24.8508130855291,-47.0808737785761,7.9506,,,,4716.0
651235858,104,44.3044575521654,-40.6504744620006,,,,,
1989258883,104,303.664686901181,-56.9171474667684,,,,,
75159458,104,266.596318715274,-56.9577748014179,0.586674,0.0174334,0.577078,0.0202861,3737.0
616360655,104,18.7346174408534,-41.192332210705,,,,,
6351409,104,283.435468029784,-48.8078077968786,0.524459,0.0157936,0.521701,0.0204352,3861.0
389050165,104,333.225430165651,-65.4789563852506,0.805169,0.0472613,0.89,0.115674,5230.0
469323279,104,267.968632269281,-38.9916472103603,10.9452,,,,4707.0
1694192975,104,273.908092186154,-46.9666242435194,,,,,
160226187,104,28.2358811261478,-44.8281057999774,0.788598,0.0505779,0.82,0.0959695,4986.0
2027046157,104,337.482885294846,-53.9566144635999,,,,,
229142326,104,26.5260975504023,-53.522035529427,2.2676,0.102686,2.3,0.315931,9110.0
651226077,104,41.9916257132408,-39.4373288552719,,,,,
200179607,104,279.531831258658,-50.5746043052142,0.505349,0.0150975,0.503318,0.0203478,3493.0
246207021,104,268.428944661005,-37.0429363325013,5.79668,,,,5511.0
161333043,104,343.310155960511,-53.0894513620595,5.9615,,,,4891.0
220502315,104,346.252528175259,-58.7755208911877,1.72089,0.0489146,2.4,0.31997,9440.0
382827107,104,258.09511790968,-46.3324313459058,0.732591,0.0527738,0.94,0.118813,5408.0
466203577,104,302.542283228125,-63.6230455829051,2.56797,0.0782287,2.08,0.309967,8394.0
1989070678,104,312.958348463253,-58.3420267609658,,,,,
419608598,104,320.359479376146,-71.3682542103645,0.81596,0.0524623,0.83,0.101031,5017.0
237322105,104,345.162989993384,-65.6645953961576,1.91715,0.075289,1.55,0.26351,7039.0
464511838,104,284.65186821505,-60.2005531977331,33.5208,,,,4324.0
303696290,104,272.145060139972,-63.6685586797613,2.70167,0.0904977,1.81,0.300183,7701.0
262020326,104,323.719821631837,-72.1738258738701,2.02875,0.0903845,1.25,0.19073,6327.0
230962153,104,287.666069296018,-58.0888574229661,1.98999,0.0802889,1.14,0.145373,6087.3
403223511,104,338.921645733236,-55.7467692669593,0.635444,0.0658794,0.63,0.0819473,4030.0
383036056,104,258.190571702364,-45.4600206545664,0.604649,0.0179576,0.591866,0.0202781,3906.0
144460942,104,0.00840826662154308,-45.7619920922774,12.3805,,,,4629.0
371836310,104,305.791111517911,-65.9147886686258,12.5713,,,,4629.75
144062865,104,337.275082293422,-48.6654795825889,0.690014,0.0550854,0.69,0.0832955,4424.0
1989602123,104,307.813904642773,-50.9636645637011,,,,,
91639161,104,39.8049926951709,-38.0805779439449,1.29228,0.0596758,1.15,0.150684,6110.0
144000552,104,336.390325059748,-53.484491243446,5.37276,,,,4819.0
74601314,104,265.32633468803,-58.3153305348143,0.346166,0.0142858,0.329777,0.0232157,3475.0
2026876023,104,321.395411580937,-54.4843947140661,,,,,
1989493526,104,304.093703510452,-53.2049210438048,,,,,
215257015,104,42.4970576612966,-37.1694564301763,2.37004,0.113447,1.3,0.201504,6425.0
389078407,104,333.739650234205,-63.6959212507424,0.18,0.104,0.47,0.03,31000.0
253844234,104,283.197475850257,-39.2478651607008,0.819397,0.0544045,0.82,0.0955575,4966.0
101931487,104,13.1445656478484,-45.3543364720666,2.00963,0.0825,1.78,0.295,7625.0
174129659,104,258.733860602833,-56.0335517352153,1.49518,,0.98,,5567.0
260853064,104,349.504767754828,-67.8620167240307,0.758637,0.0623869,0.72,0.0851002,4562.3
341226831,104,314.845737134654,-65.9751898589853,0.909612,0.0442588,1.05,0.138351,5814.0
1526774887,104,269.059794949607,-46.3508338750318,,,,,
1989269000,104,307.541213910624,-56.7681994844793,,,,,
320809361,104,298.796356400127,-53.9946314730263,0.855953,0.0598895,0.77,0.0953107,4770.1
140432638,104,20.2753138046821,-35.6082193137585,11.8274,,,,4972.0
1989075414,104,313.897288819204,-57.8295044539575,,,,,
355688872,104,0.793091103792304,-65.9366253276293,1.58871,,,,4907.0
464342159,104,280.621023358945,-62.3254387374193,12.1378,,,,4664.0
144277475,104,353.855543957264,-47.7241812360427,7.20951,,,,4540.0
139284419,104,347.808287259098,-47.6214233444231,5.52027,,,,4995.0
616297480,104,3.24752391755578,-47.0932238936298,,,,,
271503364,104,7.72286214149398,-63.2751347649557,18.1547,,,,4472.0
412556742,104,261.824739042142,-52.6038777103836,,,,,3273.0
351555699,104,309.362391296019,-64.8875958005451,0.18,0.104,0.47,0.03,31000.0
1698462156,104,271.707977161093,-43.4247501699949,,,,,
161291020,104,342.758573465549,-50.1921166207623,,,,,
86140963,104,271.707886731857,-43.4252228388605,,,,,7745.0
1990118173,104,302.13345108461,-50.6875069622835,,,,,
360736086,104,290.609173078232,-55.8679467891288,0.18,0.104,0.47,0.03,31000.0
112080455,104,269.243423151451,-41.6270531155255,0.399958,0.0126184,0.391433,0.0208004,3307.0
