Host Star,Status,search_seconds,download_seconds,write_seconds,search_method
Kepler-261,Success,5.1567994999932125,0.287576041999273,1.1613087090081535,name
Kepler-262,Success,4.467906625010073,0.7067781669902615,1.425006083009066,name
Kepler-263,Success,3.383088457980193,0.6921067500079516,0.4787413750018459,name
Kepler-264,Success,10.406406084017362,0.093113374983659,0.8717082499933895,name
Kepler-265,Success,10.760141333012143,1.2100184999872,0.826293916994473,name
Kepler-266,Success,10.411168082995571,0.2372873329732101,0.2296175840019714,name
Kepler-267,Success,11.07148733298527,1.531625625008019,0.8522748339746613,name
Kepler-268,Success,10.14435304197832,1.2802452080068178,0.952000457997201,name
Kepler-269,Success,9.30149679101305,0.8181385410134681,1.218613417004235,name
Kepler-27,Success,10.013526708004065,1.4778877499920782,0.8638763749913778,name
Kepler-270,Success,12.516030042024797,0.086121833010111,0.3733097499934956,name
Kepler-271,Success,4.671973083022749,0.0877357499848585,0.3908659580047242,name
Kepler-272,Success,5.831339333002688,0.4792167499836068,0.4693085000035353,name
Kepler-273,Success,8.406854707980528,0.0845190840191207,0.4797107920167036,name
Kepler-274,Success,4.0245437499834225,0.0852580410137306,0.562660459021572,name
Kepler-275,Success,5.674939666991122,0.0839370000176131,0.3815478339965921,name
Kepler-276,Success,3.6759001660102513,0.4535854579880833,0.4141352500009816,name
Kepler-277,Success,10.291672749997815,0.2168970839993562,0.3712326250097248,name
Kepler-278,Success,8.446581291995244,0.0878910000028554,0.5066348330001347,name
Kepler-279,Success,5.082623750000494,0.1749323330004699,0.3759442080045119,name
Kepler-28,Success,7.692390292009804,0.0849689999886322,0.3809969580033794,name
Kepler-280,Success,4.5881429169967305,0.0881883330002892,0.3731182500196155,name
Kepler-281,No TESS Data,10.917392250004925,0.0,0.0,none
Kepler-282,Success,10.010954833007418,0.1313044999842532,0.856294583005365,name
Kepler-283,Success,10.178649250010494,0.2987411250069272,0.3786830420140177,name
Kepler-284,Success,7.434859667002456,0.2277421249891631,0.766833667003084,name
Kepler-285,Success,6.558716375002405,0.776330417022109,0.5612320410145912,name
Kepler-286,Success,6.60464091700851,0.1316265830246266,0.8511443750176113,name
Kepler-287,Success,5.9913095840020105,0.3375465419958345,0.851969209004892,name
Kepler-288,Success,14.517847791983511,0.1838537500007078,0.6973259170190431,name
Kepler-289,Success,7.107049250014825,0.0860617089783772,0.3701241250091698,name
Kepler-29,Success,7.079666040983284,0.1907370000262744,0.7624227089982014,name
Kepler-290,Success,12.733017833001211,0.0860392499889712,0.4651195839978754,name
Kepler-291,Success,12.334151958028087,0.3832444159779697,0.451501208008267,name
Kepler-292,Success,6.142399917007424,0.3167394589981995,0.0999675419880077,name
Kepler-293,Success,8.243894999992335,0.1900227080041077,0.6409753330226522,name
Kepler-294,Success,5.122834125009831,0.1764436250086873,0.8713033750245813,name
Kepler-295,Success,7.094998290995136,0.2604984159988817,0.378351624996867,name
Kepler-296,Success,11.979328875022476,0.0842820830002892,0.4345790420193225,name
Kepler-297,Success,9.423318916989956,0.0885852499923203,0.3734335000044666,name
Kepler-298,Success,17.479274499986786,0.5035935830092058,0.738018041010946,name
Kepler-299,Success,16.701975749980193,0.0870794160000514,0.3802921670139767,name
Kepler-30,Success,10.347742542013291,0.3098076670139562,0.3684999579854775,name
Kepler-300,Success,7.321690584009048,0.0869359589996747,0.6235386659973301,name
Kepler-301,Success,9.123399250005605,0.087817083025584,0.3777943330060225,name
Kepler-302,Success,6.596303208993049,0.1963742079969961,0.2062193329911679,name
Kepler-303,Success,7.923318916989956,0.3252965830033645,0.7127730840002187,name
Kepler-304,Success,7.65107966697542,0.1077226249908562,0.4986508750007488,name
Kepler-305,Success,4.194456333993003,0.0895507499808445,0.6204500000167172,name
Kepler-306,Success,10.517485582997324,0.0902279579895548,0.3928279999818187,name
Kepler-307,Success,6.800515667011496,0.2478876670065801,0.5159471250080969,name
Kepler-308,Success,5.565123000007588,0.1080363329965621,0.1098255830002017,name
Kepler-309,Success,4.988313834008295,0.0946161250176373,0.3792869170138147,name
Kepler-31,Success,20.25713045799057,0.0887527080194559,0.3749625829805154,name
Kepler-310,Success,5.593408333021216,0.0888992079999297,0.3824519999907352,name
Kepler-311,Success,10.3994769169949,0.0951696659903973,0.3954775420133956,name
Kepler-312,Success,4.3213121670123655,0.2309960000275168,2.265376124996692,name
Kepler-313,Success,13.85393887499231,0.0890623750165104,0.3778550410061143,name
Kepler-314,Success,8.106717041984666,0.3018766669847537,0.4167609169962816,name
Kepler-315,Success,5.489805499993963,0.1101473330054432,0.5033522919984534,name
Kepler-316,Success,11.784265750000486,0.3595032909943256,0.4912675410159863,name
Kepler-317,Success,6.4105589170067105,0.090510957990773,0.3781484590144828,name
Kepler-318,Success,9.982870540989095,0.0872654170088935,0.36273470899323,name
Kepler-319,Success,10.313502083008643,0.0891811669862363,0.3861002910125535,name
Kepler-32,Success,5.89707408301183,0.1789835829986259,0.4764802500139922,name
Kepler-320,Success,14.162522291997448,0.6329942500160541,0.3805434580135625,name
Kepler-321,Success,10.40734775000601,0.0873420830175746,0.3964587499795016,name
Kepler-322,Success,11.9935364999983,0.5134259169863071,0.7333932080073282,name
Kepler-323,Success,6.210206417017616,0.2143879170180298,2.369353415997466,name
Kepler-324,Success,10.264791166002396,0.106303292006487,0.5905080829979852,name
Kepler-325,Success,14.464717417024076,0.1070754160173237,0.4624973339959979,name
Kepler-326,Success,12.09708595799748,0.0862884169910103,0.3733374169969465,name
Kepler-327,Success,14.540908541996032,0.086252292006975,0.3769515830208547,name
Kepler-328,Success,4.844722207984887,0.3611553329974413,0.6684865000133868,name
Kepler-329,Success,7.189547082991339,0.3861484169901814,0.4243440830032341,name
Kepler-33,Success,11.91887120899628,0.3741790420026518,0.3700237919983919,name
Kepler-330,Success,7.8324907500064,0.0852500830078497,0.371150042017689,name
Kepler-331,Success,8.440803625009721,0.0737770419800654,0.0268432500015478,name
Kepler-332,Success,8.846168083022349,0.0851159580051899,0.4759857089957222,name
Kepler-333,Success,6.870491707988549,0.0864751250192057,0.3857848749903496,name
Kepler-334,Success,6.875492499995744,0.0861784589942544,0.3763322090089787,name
Kepler-335,Success,20.136322000005748,0.6358821659814566,0.6575528340181336,name
Kepler-336,Success,8.426829540985636,0.0883700000122189,0.4004231250146404,name
Kepler-337,Success,13.804943333001576,0.1905193330021575,1.079226000001654,name
Kepler-338,Success,13.243267082987586,0.9198030830011704,0.8229151669947896,name
Kepler-339,Success,9.626082791015506,0.087063416984165,0.3759528749797027,name
Kepler-34,Success,12.239676291996147,0.6362298750027549,0.6248324579792097,name
Kepler-340,Success,4.959152750001522,0.0858472500112839,0.3730276669957675,name
Kepler-341,Success,6.629575250000926,0.0858733750064857,0.3779043750255368,name
Kepler-342,Success,6.273766707978211,1.527192625013413,2.540040040999884,name
Kepler-343,Success,5.192089999996824,0.1638105830061249,1.0556450420117471,name
Kepler-344,Success,20.275490708998404,0.136219208012335,0.042148915992584,name
Kepler-345,Success,18.56242329199449,0.0850590000045485,0.4678522910107858,name
Kepler-346,Success,18.84144504199503,0.0855758339748717,0.4613897080125753,name
Kepler-347,Success,15.640018083009636,0.4098348750267178,0.515316167002311,name
Kepler-348,Success,3.439320957986638,0.0835817909974139,0.3658858340058941,name
Kepler-349,Success,10.265698166011134,0.0862282089947257,0.4655983339762315,name
Kepler-35,Success,9.321382458001608,0.0887017500062938,0.462440333008999,name
Kepler-350,Success,7.776398957998026,0.340919499984011,0.3695058330195024,name
Kepler-351,Success,8.486149584001396,0.2382844579988159,0.3615192910074256,name
Kepler-352,Success,9.158193625014974,0.0884843750100117,0.3747282919939607,name
Kepler-353,Success,7.172537958016619,0.1717540840036235,0.3697312079893891,name
Kepler-354,Success,9.473389749997295,0.1069365830044262,0.4897288749925792,name
Kepler-355,Success,9.35117470799014,0.3551775419909972,0.3645007910090498,name
Kepler-356,Success,30.817559707997138,2.1619656659895554,3.395949583995389,name
Kepler-357,Success,29.528801332984585,1.2996977090078872,1.7252515830041375,name
Kepler-358,Success,30.147651290986687,0.7147570420056581,2.2653836669924203,name
Kepler-359,Success,6.319792249996681,0.0865217079990543,0.3910232500056736,name
Kepler-36,Success,27.34048533398891,1.160084749979433,2.316018957993947,name
Kepler-360,Success,24.827683874987997,1.2415712079964578,2.317433791991789,name
Kepler-361,Success,23.526109583996003,0.9426817500207108,2.6360100830206648,name
Kepler-362,Success,22.478619624977,1.1567210830107797,3.1274395000073127,name
Kepler-363,Success,20.12483604098088,1.2160570830164943,2.9958653329813387,name
Kepler-364,Success,10.372936792002292,0.3908415000187233,0.5097624999762047,name
Kepler-365,Success,8.50125758300419,0.0938255419896449,0.4224526250036433,name
Kepler-366,Success,14.107596166984877,0.0878851249872241,0.4784070830210112,name
Kepler-367,Success,10.641128041985212,0.0858700000098906,0.3752198750153184,name
Kepler-368,Success,8.655627916014055,0.4277229160070419,0.4929914999811444,name
Kepler-369,Success,13.598849625006553,0.313542541989591,0.3756970000104047,name
Kepler-37,Success,12.629002374975244,0.0822968340071383,0.4156130839837715,name
Kepler-370,Success,6.497205041989218,0.0844799579936079,0.5552788749919273,name
Kepler-371,Success,11.41475129200262,0.0834358750144019,0.3773813750012778,name
Kepler-372,Success,8.281371582997963,0.0848934999958146,0.3640964579826686,name
Kepler-373,Success,18.27106020899373,0.3928527919924818,0.7164470829884522,name
Kepler-374,Success,15.405840541992802,0.935612041997956,1.3309191660082431,name
Kepler-375,Success,12.19676808398799,0.0865430420089978,0.4089179160073399,name
Kepler-376,Success,10.716029416013043,0.089948832988739,0.6426117910014,name
Kepler-377,Success,13.84043445799034,0.4729331249836832,0.6568867500172928,name
Kepler-378,Success,9.537370000005469,0.5643955830018967,3.755428332980955,name
Kepler-379,Success,7.387283916003071,0.9330040409986396,1.230690250027692,name
Kepler-38,Success,12.211821125005372,0.0861667910066898,0.3627773749758489,name
Kepler-380,Success,20.68030949999229,0.0857566669874358,0.6038612920092419,name
Kepler-381,Success,23.684290957986377,0.5147170840064064,0.3788680420257151,name
Kepler-382,Success,14.385915582999589,0.0852581670042127,0.3826594580023084,name
Kepler-383,Success,9.51782154198736,0.0841274589765816,0.3766425839858129,name
Kepler-384,Success,16.457445707987063,0.5171036249957979,0.6030862089828588,name
Kepler-385,Success,15.88833008299116,0.4820679170079529,0.6702474579797126,name
Kepler-386,Success,10.743188916007057,0.0859796669974457,0.3664912079984788,name
Kepler-387,Success,10.046385041001486,0.0882463750021997,0.3774100419832393,name
Kepler-388,Success,10.55662466699141,0.1180139170028269,0.6274403749848716,name
Kepler-389,Success,8.41038187497179,0.1904095000063534,0.0943437500100117,name
Kepler-39,Success,5.41881629198906,0.0857561659940984,0.4786671659967396,name
Kepler-390,Success,10.05499591701664,0.4907009999733418,0.7535462079977151,name
Kepler-391,Success,12.00023120798869,0.0882306249986868,0.3766252499772236,name
Kepler-392,Success,5.484872583008837,0.085238166997442,0.3917017919884529,name
Kepler-393,Success,7.198747209011344,0.0842835829826071,0.5711718340171501,name
Kepler-394,Success,11.007608041982166,0.0850411249848548,0.3873839169973507,name
Kepler-395,Success,9.013675750000402,0.0687858330202288,0.0401087919890414,name
Kepler-396,Success,14.194355416984765,0.1512132920033764,0.3705631669727154,name
Kepler-397,Success,4.23540237499401,0.3702345830097329,0.690666374983266,name
Kepler-398,Success,9.08658104200731,0.086287459009327,0.3974936669983435,name
Kepler-399,Success,8.805835167004261,0.1109777080127969,0.4916801250074059,name
Kepler-4,Success,11.222930500021905,0.4392748330137692,0.7497719999810215,name
Kepler-40,Success,11.336622000002537,0.365826500026742,0.7163615830068011,name
Kepler-400,Success,4.351841791998595,0.088132124976255,0.4014436250145081,name
Kepler-401,Success,13.76533612498315,0.0948551670007873,0.5053202499984764,name
Kepler-402,Success,5.8695154580054805,0.0869676249858457,0.5846576670010109,name
Kepler-403,Success,10.676151624997146,0.4101313330174889,0.3994711670093238,name
Kepler-404,Success,6.578674041986233,0.0891619159956462,0.4641057499975431,name
Kepler-405,Success,12.688729790999789,0.0862988750159274,0.3859803749946877,name
Kepler-406,Success,5.697863082983531,0.3262332080048509,0.3834327080112416,name
Kepler-407,Success,18.279671750002308,0.0846195829799398,0.6788279580068775,name
Kepler-408,Success,8.19922341601341,0.1943048329849261,0.389892500010319,name
Kepler-409,Success,13.201919249986531,0.3949781249975785,0.3740954580134712,name
Kepler-41,Success,5.1844031249929685,0.0892072079877834,0.4957110000250395,name
Kepler-410 A,Success,14.681541458005086,0.5853860419883858,0.5698366670112591,name
Kepler-411,Success,15.559053375007352,0.0874251250061206,0.3666250410024076,name
Kepler-412,Success,12.440294250001898,0.6423226660117507,0.6315144580148626,name
Kepler-413,Success,17.79681533301482,0.5809896670107264,0.8095276250096504,name
Kepler-414,Success,10.9013947500207,0.0880766250193119,0.3681920840172097,name
Kepler-415,Success,3.6102250409894623,0.1111129589844495,0.5113071670057252,name
Kepler-416,Success,12.196645709016591,0.1955366670154035,0.7363763749890495,name
Kepler-417,Success,3.838123124995036,0.6231545410118997,0.8095320829888806,name
Kepler-418,Success,5.276508000009926,0.0918252919800579,0.3755864160193596,name
Kepler-419,Success,8.389624584000558,0.3470673749980051,0.4125109580054413,name
Kepler-42,Success,12.201016042003175,0.0873045830230694,0.371680957992794,name
Kepler-421,Success,10.15237366699148,0.2041072499996516,0.6948352909821551,name
Kepler-422,Success,5.781838374998188,0.5033629160025157,0.911658333003288,name
Kepler-423,Success,7.53595808299724,0.0896619579871185,0.3957360830099787,name
Kepler-424,Success,5.639625874988269,0.1594198750099167,0.6491051669872832,name
Kepler-425,Success,9.846602167002857,0.0873702090175356,0.3998199159977957,name
Kepler-426,Success,13.693502749985782,0.1108999160060193,0.621019833983155,name
Kepler-427,Success,12.351318083994556,0.3680960419878829,0.3896687919914257,name
Kepler-428,Success,6.396812125021825,0.0889181670208927,0.3940194580063689,name
Kepler-43,Success,11.855315417022211,0.569828250008868,0.7269474999920931,name
Kepler-430,Success,13.15182850000565,0.0900144999905023,0.3785755000135395,name
Kepler-431,Success,10.976176625001244,0.3334261669951956,0.6868695410084911,name
Kepler-432,Success,12.47643979199347,0.3343653749907389,0.3944285830075387,name
Kepler-433,Success,4.801137333997758,0.1080837500048801,0.4571079580055084,name
Kepler-434,Success,7.07419758400647,0.0868511660082731,0.4907478749810252,name
Kepler-435,Success,10.332563082978597,0.089532624988351,0.3904277920082677,name
Kepler-436,Success,13.137955583020812,0.1094843329919967,0.0411223749979399,name
Kepler-437,Success,12.49313670900301,0.3490309159969911,0.4039447090181056,name
Kepler-438,Success,5.473367541009793,0.0856302499887533,0.3953390420065261,name
Kepler-439,Success,12.551333540992346,0.0870591670100111,0.3755663750052918,name
Kepler-44,Success,5.1525053329824,0.0912565420148894,0.3648750420252327,name
Kepler-440,Success,12.245949042000577,0.0890803340007551,0.3887215839931741,name
Kepler-441,Success,16.019136709015584,0.0881151659996248,0.3939707090030424,name
Kepler-442,Success,5.521316958009265,0.0878134170197881,0.4709308340097777,name
Kepler-443,Success,10.03626875000191,0.0897982500027865,0.3642396249924786,name
Kepler-444,Success,5.285900374990888,0.0846741250134073,0.3899968329933472,name
Kepler-445,Success,12.628496416989949,0.5729582920030225,0.7346698750043288,name
Kepler-446,Success,8.49433187500108,0.085882000013953,0.4023101670027245,name
