host,label,status,r_star_used,m_star_used,period_v3,duration_v3,SDE_v3,depth_v3,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,ttv_std,ttv_amplitude,elapsed_s
Kepler-555,1.0,Success,1.04,1.03,0.6327083443826107,0.0176115565885311,4.835195013577555,0.9968474204321278,0.0001701694153508,0.0040227592779916,0.0007610017385839,-0.507703967792099,3.92779517244263e-13,1.3642420526593924e-12,34.62043404200813
Kepler-557,1.0,Success,1.16,1.11,3.351190444314153,0.0281106840293636,4.586112294284922,0.9925272079008666,0.0003513979557811,0.0052180799595951,0.0002774478594859,-0.2035594798470428,2.2596577537112965e-13,4.547473508864641e-13,37.92936758301221
Kepler-558,1.0,Success,0.81,0.85,0.5904902141271863,0.0138509346334135,4.073612207381389,0.9969590550619948,0.0003795758480971,0.0061561363945017,0.0006745363185366,,7.80260908257749e-13,2.7284841053187847e-12,49.70263595797587
Kepler-559,1.0,Success,0.95,0.96,0.836247418920454,0.0287737868713586,5.244830198519354,0.995512813545793,0.0005088948808633,0.0048753181330162,0.0008583781824913,,5.676074893264243e-13,1.8189894035458565e-12,50.8461901670089
Kepler-56,1.0,Success,4.23,1.32,0.7955946391482295,0.0223462739968065,6.552301061655543,0.9993030899675024,9.247164014290332e-06,0.0006727369010383,0.0001334096661823,,2.241934674164598e-13,4.547473508864641e-13,105.93389616598142
Kepler-560,1.0,Success,0.33,0.34,7.50009976647532,0.0829726711139947,7.91389224282786,0.9793294799498038,0.0010763856309211,0.0097578581913803,0.0001740762273433,-0.6332021192809072,0.0,0.0,79.72589183301898
Kepler-561,1.0,Success,0.94,0.96,1.6201157816704148,0.0066466055567953,4.938965806647276,0.9955811748802226,0.0002110302231281,0.0046211588336098,0.000212816767853,-0.246750031330472,4.444017878202685e-13,1.3642420526593924e-12,49.566918958036695
Kepler-562,1.0,Success,0.9,0.93,3.341027183253394,0.0218087397522001,5.503470354089449,0.9911039071815166,0.0003950188236559,0.0020267967644057,-0.0009228716283684,-1.016424115805525,3.215549355384372e-13,9.094947017729282e-13,38.56025849998696
Kepler-564,1.0,Success,0.92,0.95,2.3228738686483013,0.028239085361578,5.6153616088154035,0.993816671376805,0.0003154698388928,0.0018294658423246,-1.624208701800356e-05,,4.4907460469404197e-13,1.3642420526593924e-12,33.79566870897543
Kepler-566,1.0,Success,0.79,0.83,8.562974509719929,0.0270633387238122,5.404735375000728,0.9844991749722388,0.0004862805997474,0.011617793259537,0.000309187743876,,2.273736754432321e-13,4.547473508864641e-13,39.87984245800181
Kepler-567,1.0,Success,0.79,0.84,13.129061821161216,0.033766708208497,6.983216341657884,0.9873883385171076,0.0003237057148853,0.0034341495458696,-0.0004324406190781,,3.71299657184739e-13,9.094947017729282e-13,44.80857995903352
Kepler-568,1.0,Success,0.53,0.55,0.566913858775631,0.0182926541008645,8.532198170431593,0.9978663423247732,5.738248505047288e-05,0.002309267406134,0.00033208558663,,2.1850300189738157e-13,4.547473508864641e-13,74.57040470797801
Kepler-569,1.0,Success,0.93,0.95,1.3752257283783758,0.0224284676168928,4.954852678979489,0.9962506106628212,0.0001418388629071,0.0026548456970858,0.0001804177183157,-1.8557836787651776,0.0,0.0,46.78203287499491
Kepler-57,1.0,Success,0.826,0.859,2.554370970917767,0.0269725258004,4.324579103544013,0.9921837933822282,0.0004994045591877,0.0044299502028235,-0.0003802680377029,-0.281515075415728,1.3073067170263788e-13,4.547473508864641e-13,54.51051062496845
Kepler-570,1.0,Success,0.9,0.93,3.049768046862695,0.0327949735259734,5.52982226462276,0.9950693512199608,0.0001567876466055,0.0026086596736432,9.942104266680296e-05,-1.9647567172535068,0.0,0.0,39.80025699996622
Kepler-571,1.0,Success,0.9,0.93,13.026594725341171,0.0803606365004153,6.330734564489792,0.9903883787893484,0.0003861686454005,0.004313525978983,-0.0001133476500232,,3.71299657184739e-13,9.094947017729282e-13,50.56391504098429
Kepler-572,1.0,Success,0.79,0.83,0.4724005125380043,0.0031129791516134,4.908812542258,0.9969864684345878,0.0001847542749898,0.0097638594098248,0.0005983891311492,4.603755734759741,4.3813026423569844e-13,1.3642420526593924e-12,63.93936037499225
Kepler-573,1.0,Success,1.02,0.99,1.4091983345389016,0.0181270645243769,5.454716801272819,0.9968480041906792,9.489295233244976e-05,0.0027359849862665,0.0001525969725062,,0.0,0.0,35.78979662503116
Kepler-574,1.0,Success,0.91,0.95,5.204376943759486,0.0320993895517536,6.284429062093092,0.9922730183181508,0.0002064258148615,0.0047253969126178,-8.769383612161619e-05,-0.1531746746374322,2.1436995702562485e-13,4.547473508864641e-13,37.25653187499847
Kepler-575,1.0,Success,0.95,0.97,3.4115028687455897,0.0533798951558778,3.69721273420826,0.9954864230680556,0.0002967740278392,0.0026795940093479,0.0004153848658305,-1.429273714737769,8.63945169474543e-13,2.7284841053187847e-12,36.804866582970135
Kepler-576,1.0,Success,0.97,0.99,12.925513438626693,0.0549805860680206,11.11892730122875,0.9281659619826896,0.0012133819114407,0.0274299205401628,-0.0001133979760268,-0.2794699505162598,,,39.47057358396705
Kepler-577,1.0,Success,0.73,0.78,0.681775003335467,0.0254952282412935,6.157724341714172,0.9934966286938556,0.0009528610931257,0.0062791506756339,0.0023786885142363,4.850417126779167,3.108024926666493e-13,9.094947017729282e-13,63.9370680419961
Kepler-578,1.0,Success,0.83,0.87,3.16856861280479,0.0361803882504185,6.5642174989412965,0.9953100360314666,0.0001478494545118,0.0015336841905925,-4.687760348343062e-05,,2.1436995702562485e-13,4.547473508864641e-13,48.0728508750326
Kepler-579,1.0,Success,0.96,0.99,3.1450746267684457,0.0213991894041815,5.426557040909487,0.9907863942915756,0.0005612078698622,0.0033179525021696,-0.0003779963659611,-1.30936900762183,2.2596577537112965e-13,4.547473508864641e-13,50.11840024997946
Kepler-58,1.0,Success,1.03,0.95,4.733509713837313,0.0350761302061829,5.184815697992185,0.984197304243022,0.0015417024099414,0.0105191794322259,-0.0010077868582152,9.813012802072224,6.110483922004394e-13,1.8189894035458565e-12,40.872455707984045
Kepler-580,1.0,Success,0.64,0.67,0.7373996602763409,0.0499178630204447,6.185832942653255,0.9971212253990596,0.0003475634521303,0.0027041966236412,0.001531523152687,-7.038563533507595,2.26110478583321e-13,4.547473508864641e-13,64.59442541695898
Kepler-581,1.0,Success,1.0,1.0,0.6428312368449777,0.0188434343479518,5.3731235654181795,0.9943217985328872,0.0007423597554883,0.0074905140444512,0.0008153115531291,,2.263401533860433e-13,4.547473508864641e-13,40.377851583005395
Kepler-583,1.0,Success,0.91,0.94,0.8296601447482046,0.0214945726982871,5.284008272023089,0.9962516477181144,0.0003308632083022,0.0042155833228067,0.0006543389700279,0.0715390081979846,4.591110306456188e-13,1.3642420526593924e-12,36.196969208016526
Kepler-584,1.0,Success,1.24,1.17,1.230657014216368,0.0072425863619801,5.340929876748971,0.9920266045995034,0.0007517895024162,0.0092402876240209,0.000775955901497,-1.8965067970330511,2.250415760979165e-13,4.547473508864641e-13,25.14866012497805
Kepler-585,1.0,Success,0.93,0.96,1.824452802606227,0.0287140377614479,8.590707395024843,0.9965167578330248,9.854790024414264e-05,0.0016378990240612,0.0001278529647561,0.1447126156801258,2.2686783794136274e-13,4.547473508864641e-13,24.845930750016123
Kepler-586,1.0,Success,0.92,0.94,0.6220244086586963,0.0211581859661045,5.530882805918676,0.9970252681001156,0.0002291020623219,0.00313479911,0.0008510955937752,,2.1309081920102093e-13,4.547473508864641e-13,27.95406737504527
Kepler-587,1.0,Success,0.89,0.92,1.3882196342316795,0.0065688678488225,4.511457516995622,0.9937019878986428,0.0003956076657136,0.0077357068155979,0.0005681883323583,,2.0024680560998405e-13,4.547473508864641e-13,34.59806479100371
Kepler-588,1.0,Success,1.0,1.01,0.7830414403811418,0.0124444258716157,5.0387905181908685,0.9952749950448329,0.0002745168280884,0.0046164945894484,0.0014210867993318,-0.299598736650019,2.1875425451109314e-13,4.547473508864641e-13,27.691114791028667
Kepler-589,1.0,Success,0.916,0.832,3.4195541004033307,0.0284806582769827,4.439289752474883,0.9951658281948954,0.0001829068643084,0.0029245250495293,-0.0001518459725542,-0.5338481707494582,2.2596577537112965e-13,4.547473508864641e-13,47.73893579200376
Kepler-59,1.0,Success,0.94,1.04,0.7280712215858564,0.0067098165288209,4.017318762649835,0.9969276076623428,0.0001783171671115,0.0060629525357839,0.0007558577089843,-1.7222533567039664,2.764672623999668e-13,9.094947017729282e-13,43.740026624989696
Kepler-591,1.0,Success,0.94,0.97,0.5781281050658956,0.0146320156357496,5.609492478724738,0.9966630821289416,0.0001892501557751,0.0037937572413444,0.0012093416175623,0.0350563895677605,3.4145428560193314e-13,9.094947017729282e-13,37.98883895797189
Kepler-592,1.0,Success,1.04,1.04,6.661517973661519,0.0316303388164703,5.021699817193899,0.9903096252114784,0.0002515924124079,0.0039746351487637,0.0004077751952221,0.004526618140471,3.215549355384372e-13,9.094947017729282e-13,27.081635374983307
Kepler-593,1.0,Success,1.1,1.08,0.782097507607159,0.002988548860632,4.113067294149392,0.9964364568823058,0.0003119071610374,0.012723959635412,0.0008715634446987,-1.3334556577832564,0.0,0.0,48.189487333991565
Kepler-594,1.0,Success,0.87,0.91,7.419398032618444,0.0248839310749461,5.000630745884935,0.9886392419521116,0.0003761972358421,0.0078509563393629,0.0007924639355704,,2.1436995702562485e-13,4.547473508864641e-13,36.65620133304037
Kepler-595,1.0,Success,0.821,0.93,0.8213653065488208,0.0164212906575717,5.587470596214964,0.995825621856788,0.0002678618519979,0.0053557580919157,3.731047078237015e-05,2.5980283969233775,3.212766534131471e-13,9.094947017729282e-13,48.28021829202771
Kepler-596,1.0,Success,1.32,1.21,13.98763223580081,0.0706628983093941,5.143878441046083,0.9933942220234504,0.0001462058002613,0.0001963675555064,-4.2757539908899744e-05,,,,28.436538374982774
Kepler-597,1.0,Success,0.95,0.97,0.6021819567342576,0.0045074856223835,4.351830491529338,0.996601965472468,0.0002801660380677,0.0092881101470514,0.0008894887033947,,4.283515626001326e-13,1.3642420526593924e-12,58.52526274998672
Kepler-598,1.0,Success,0.900316,0.9,1.729614950963388,0.0246381862001589,6.028568900855728,0.9907158289441022,0.0008440982746102,0.0077026370985174,-0.0003686511727822,,4.789711609405662e-13,1.3642420526593924e-12,55.08090058300877
Kepler-599,1.0,Success,0.79,0.83,0.6648816933289062,0.0037015532846568,5.35003859927541,0.9961051186486451,0.000324591343128,0.0097773797349083,0.0010134723258443,,2.198080510723836e-13,4.547473508864641e-13,63.19163945800392
Kepler-6,1.0,Success,1.391,1.209,3.239004298580148,0.1182291172997783,14.249261720915904,0.994244927003292,2.977364149699242e-05,0.0004814421027447,-0.0003779392218223,7.928784282130185,2.273736754432321e-13,4.547473508864641e-13,27.324293917044997
Kepler-60,1.0,Success,1.257,1.041,1.0040418864484917,0.0208991650963405,5.744285760027969,0.9976357616182494,9.070639801298564e-05,0.0023420225839101,4.984187321244171e-05,,6.261241211932465e-13,2.273736754432321e-12,23.382231375027914
Kepler-600,1.0,Success,0.81,0.84,6.3589137719012285,0.0423679948823865,5.415066622580107,0.9919730538707864,0.0003478887180975,0.0040794831311788,-0.0001298186946521,-0.1855750860834316,0.0,0.0,56.295255375036504
Kepler-601,1.0,Success,0.79,0.85,1.7635639370424363,0.0079774273173898,4.751409731708815,0.9973218023084036,8.168453200376133e-05,0.0036910712315491,-0.000123418732401,,2.884488471037292e-13,9.094947017729282e-13,49.21802775003016
Kepler-602,1.0,Success,1.13,1.08,11.475038062649464,0.0392091557348325,4.214882552207091,0.9894300903641152,0.000441856784466,0.0008514086846742,6.070095040955348e-05,-1.4466285134903032,3.71299657184739e-13,9.094947017729282e-13,37.9268946670345
Kepler-603,1.0,Success,1.01,1.01,13.351912736336764,0.1146175714563947,5.982163349376822,0.990808455952182,0.0005958945046882,0.0021789252949862,0.0001253248616571,,,,39.710248541028704
Kepler-604,1.0,Success,1.03,1.02,0.904591910949664,0.1054266804107112,10.403962767036887,0.9685049622675272,0.0008145685973505,0.0041501909637967,0.0289678107699588,,6.157599467304703e-13,1.8189894035458565e-12,30.98862137499964
Kepler-605,1.0,Success,0.88,0.91,3.1751023266595944,0.0109694587174042,4.558430423816234,0.9925185646827764,0.0003361776619041,0.0081847720000274,-7.430789125173476e-05,-5.619250061919003,2.2596577537112965e-13,4.547473508864641e-13,56.21203262504423
Kepler-606,1.0,Success,1.22,1.13,1.4190035932996763,0.007335462407212,4.738921171807646,0.9916113524345224,0.0011109558790369,0.0164995415994573,0.0027803841266271,,2.791168344555062e-13,9.094947017729282e-13,45.91872995800804
Kepler-607,1.0,Success,0.8,0.84,0.5313415022701165,0.0043792029066834,6.129054969025217,0.9971812958381387,0.000176851327453,0.006450642166208,0.0001852250278715,,2.273331994882263e-13,4.547473508864641e-13,72.0601207089494
Kepler-608,1.0,Success,1.01,1.0,0.8040023378552785,0.0049648813626636,4.658711068169565,0.9954433708807596,0.0004708455576168,0.0105716440679957,-0.0003379286648568,-0.5123485393912113,2.1585229694127322e-13,4.547473508864641e-13,48.00851720798528
Kepler-609,1.0,Success,1.14,1.09,3.757713643069537,0.0599886393101383,3.7594232272224697,0.9926282218962869,0.0003827582900392,0.001582645059131,-0.0002346413664671,,0.0,0.0,36.046898917004
Kepler-61,1.0,Success,0.62,0.635,0.4334901408297109,0.0087868581500444,4.497442169542469,0.9965198125480298,0.0005153281384981,0.0082327029616374,0.0008014816168308,0.5411390246145225,3.909369223702134e-13,1.3642420526593924e-12,69.21038908400806
Kepler-610,1.0,Success,1.13,1.1,3.0257158980985865,0.0814730869193103,4.610251097087672,0.9967855086564936,0.0002371712067365,0.0017131841378802,-0.0003723159833768,,2.2596577537112965e-13,4.547473508864641e-13,29.91648112499388
Kepler-611,1.0,Success,1.01,1.01,3.3607325932363756,0.0176121746777234,5.10560979296993,0.9951644850512464,0.0002327161437724,0.0065253981231187,-0.0005323354053849,-10.7485421447673,7.541131686492462e-13,2.273736754432321e-12,35.52360066596884
Kepler-613,1.0,Success,0.96,0.98,7.498023560421182,0.042825291288214,4.768003055828989,0.9925501141627724,0.0002060364722033,0.0063408882005559,0.0004484051092755,-0.4920178223015313,0.0,0.0,37.5937277500052
Kepler-614,1.0,Success,0.81,0.85,6.14980917736578,0.0344473309910657,7.241029290405466,0.9907869383643876,0.000276071274033,0.0035708543632467,9.735459861159868e-05,-0.823310928665945,2.2277979431084337e-13,4.547473508864641e-13,59.8886387089733
Kepler-615,1.0,Success,0.69,0.73,0.4915996493561566,0.0161213009246149,5.352095485264696,0.9979426833754436,0.0001193850167775,0.0033204565797172,0.0001750551208111,,8.65260102603806e-13,2.7284841053187847e-12,49.46370675001526
Kepler-616,1.0,Success,0.97,0.98,1.5561809154246051,0.0220741371442264,5.070187829855411,0.993418640681022,0.0004278432457153,0.0038289972683268,0.000326589772034,,2.5934936154185266e-13,9.094947017729282e-13,39.41425829101354
Kepler-617,1.0,Success,0.48,0.51,0.3065712356287587,0.0206161439563128,6.303867765050713,0.9984733496948872,0.0001161403305631,0.0026068700512838,0.0009074540565116,,3.4141850687436573e-13,9.094947017729282e-13,82.17322279198561
Kepler-618,1.0,Success,1.08,1.05,8.00767826925128,0.0352674905351695,4.747394495594541,0.9909160033928296,0.000318577066046,0.0055161002009461,-0.0004756971964792,0.1056193759335947,2.1436995702562485e-13,4.547473508864641e-13,23.237663292034995
Kepler-619,1.0,Success,1.11,1.09,8.515994923090293,0.0227515257310366,6.521432156376983,0.9745265361599084,0.0004427857726225,0.0150097135644069,0.0002821373478482,,0.0,0.0,27.89320912497351
Kepler-62,1.0,Success,0.64,0.69,1.1315497211836143,0.0471124897410273,6.600628065682937,0.998644429600877,4.800304279911353e-05,0.0008011463568823,0.0002089398834496,0.1442722960111041,3.274180926382542e-13,9.094947017729282e-13,64.33612416597316
Kepler-620,1.0,Success,1.22,1.15,2.2593672046687976,0.0329967948842786,4.967360981705883,0.9930682004752082,0.0005047172404141,0.0043530957216001,0.0002953037992561,,2.1436995702562485e-13,4.547473508864641e-13,31.550550999992993
Kepler-621,1.0,Success,0.68,0.72,0.4254908277445189,0.0019010054091161,4.849376836737363,0.9970962883413298,0.0003448454172678,0.0195676789723896,0.0009594173396192,-4.353188676819649,4.428477430908903e-13,1.3642420526593924e-12,53.4097951669828
Kepler-622,1.0,Success,0.61,0.64,0.8383979686901121,0.0286293884879798,5.662493072527681,0.9968887961535244,0.0002081958448984,0.0028170181245373,0.0007810013545527,-2.544430314718963,3.1080510294974405e-13,9.094947017729282e-13,53.53410116699524
Kepler-623,1.0,Success,0.86,0.9,4.7720508361910925,0.0315801829737117,4.592845390454263,0.9909935865987212,0.0004693447045398,0.003359338420509,4.114692081658155e-05,,3.1249522677911813e-13,9.094947017729282e-13,36.308720875007566
Kepler-624,1.0,Success,1.18,1.1,4.8775436088747295,0.0516954214146356,4.728837326849402,0.9968117279240354,8.013047277148226e-05,0.0012135641281304,0.0001537000693669,,2.1436995702562485e-13,4.547473508864641e-13,42.391677292005625
Kepler-625,1.0,Success,0.96,1.04,3.176538988786598,0.0149554541128245,4.322415583702138,0.994275787314488,0.0001579090536454,0.0026978121108348,4.3726671714594545e-05,1.4701332184166724,0.0,0.0,56.067712707968894
Kepler-626,1.0,Success,1.05,1.01,2.2750711272173376,0.0250202683404413,4.948751308286478,0.9972663194254184,7.878665468648553e-05,0.0016292964346479,-0.0001188922972401,,4.35387440919084e-13,1.3642420526593924e-12,35.005945042008534
Kepler-627,1.0,Success,1.49,1.3,3.3602032006945284,0.0655025814989929,4.724078609720972,0.9969483251893873,0.00015825762207,0.0012297638374085,1.1503649585575816e-05,,3.215549355384372e-13,9.094947017729282e-13,25.18421179096913
Kepler-629,1.0,Success,0.84,0.93,2.8736735495536583,0.0279582220080123,6.513763140972259,0.997949184165226,2.923693203079387e-05,0.0010280524428534,-2.3090844030182467e-06,,2.2596577537112965e-13,4.547473508864641e-13,53.27076262503397
Kepler-63,1.0,Success,0.901,0.984,9.421140073110168,0.0823577157994994,15.957678939380646,0.9976008789415962,4.185592678287475e-06,0.0003532313631968,-7.960919796712318e-05,,1.0718497851281241e-13,2.273736754432321e-13,43.54320383403683
